series,reporting_date,vintage_month,fico_low,fico_high,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
USAA Auto Owner Trust 2017-1,2019-03-31,20,690,700,924,1,1,9385297.279999997
USAA Auto Owner Trust 2017-1,2019-03-31,20,700,710,964,3,1,9766938.7
USAA Auto Owner Trust 2017-1,2019-03-31,20,710,720,1099,3,2,11236430.079999994
USAA Auto Owner Trust 2017-1,2019-03-31,20,720,730,1235,2,2,12089530.810000012
USAA Auto Owner Trust 2017-1,2019-03-31,20,730,740,1200,1,1,11725977.289999984
USAA Auto Owner Trust 2017-1,2019-03-31,20,740,750,1279,2,1,12067867.740000008
USAA Auto Owner Trust 2017-1,2019-03-31,20,750,760,1214,0,0,11504432.000000006
USAA Auto Owner Trust 2017-1,2019-03-31,20,760,770,1209,0,1,11263195.570000002
USAA Auto Owner Trust 2017-1,2019-03-31,20,770,780,1237,0,0,12321232.170000004
USAA Auto Owner Trust 2017-1,2019-03-31,20,780,790,1323,1,0,12915029.64
USAA Auto Owner Trust 2017-1,2019-03-31,20,790,800,1293,0,0,12045409.060000006
USAA Auto Owner Trust 2017-1,2019-03-31,20,800,810,1144,1,0,10585160.320000013
USAA Auto Owner Trust 2017-1,2019-03-31,20,810,820,652,1,0,6074027.409999999
USAA Auto Owner Trust 2017-1,2019-03-31,20,820,830,258,0,0,2806843.049999999
USAA Auto Owner Trust 2017-1,2019-03-31,20,830,840,78,0,0,858777.9000000001
USAA Auto Owner Trust 2017-1,2019-03-31,20,840,850,2,0,0,17043.53
USAA Auto Owner Trust 2017-1,2020-03-31,32,600,610,14,1,0,128106.65000000001
USAA Auto Owner Trust 2017-1,2020-03-31,32,610,620,27,0,0,192889.12999999998
USAA Auto Owner Trust 2017-1,2020-03-31,32,620,630,58,0,0,375429.47999999986
USAA Auto Owner Trust 2017-1,2020-03-31,32,630,640,65,1,0,505087.2000000002
USAA Auto Owner Trust 2017-1,2020-03-31,32,640,650,120,0,1,915173.6000000003
USAA Auto Owner Trust 2017-1,2020-03-31,32,650,660,209,2,2,1540762.2999999998
USAA Auto Owner Trust 2017-1,2020-03-31,32,660,670,257,1,0,1938341.8600000008
USAA Auto Owner Trust 2017-1,2020-03-31,32,670,680,367,2,2,2884357.760000001
USAA Auto Owner Trust 2017-1,2020-03-31,32,680,690,413,2,2,3025187.239999999
USAA Auto Owner Trust 2017-1,2020-03-31,32,690,700,522,1,2,3876340.640000005
USAA Auto Owner Trust 2017-1,2020-03-31,32,700,710,584,2,1,4205883.250000002
USAA Auto Owner Trust 2017-1,2020-03-31,32,710,720,676,1,1,4848572.7600000035
USAA Auto Owner Trust 2017-1,2020-03-31,32,720,730,707,2,0,5035900.119999992
USAA Auto Owner Trust 2017-1,2020-03-31,32,730,740,697,1,1,5112448.410000002
USAA Auto Owner Trust 2017-1,2020-03-31,32,740,750,742,0,0,4915911.070000001
USAA Auto Owner Trust 2017-1,2020-03-31,32,750,760,674,2,0,4653902.67
USAA Auto Owner Trust 2017-1,2020-03-31,32,760,770,673,0,0,4639074.259999995
USAA Auto Owner Trust 2017-1,2020-03-31,32,770,780,720,1,0,5115590.760000001
USAA Auto Owner Trust 2017-1,2020-03-31,32,780,790,703,0,0,5014772.209999998
USAA Auto Owner Trust 2017-1,2020-03-31,32,790,800,755,0,0,4997850.550000002
USAA Auto Owner Trust 2017-1,2020-03-31,32,800,810,664,0,0,4329738.530000007
USAA Auto Owner Trust 2017-1,2020-03-31,32,810,820,371,1,1,2514496.3899999987
USAA Auto Owner Trust 2017-1,2020-03-31,32,820,830,166,0,0,1186042.0899999999
USAA Auto Owner Trust 2017-1,2020-03-31,32,830,840,57,0,0,420948.30999999994
USAA Auto Owner Trust 2017-1,2020-03-31,32,840,850,2,0,0,10655.71
USAA Auto Owner Trust 2017-1,2018-04-30,9,600,610,41,0,0,605841.43
USAA Auto Owner Trust 2017-1,2018-04-30,9,610,620,83,0,0,1012067.9900000001
USAA Auto Owner Trust 2017-1,2018-04-30,9,620,630,132,1,0,1715766.47
USAA Auto Owner Trust 2017-1,2018-04-30,9,630,640,207,0,0,2483639.1500000013
USAA Auto Owner Trust 2017-1,2018-04-30,9,640,650,321,4,1,4333507.440000003
USAA Auto Owner Trust 2017-1,2018-04-30,9,650,660,513,3,0,6585952.600000004
USAA Auto Owner Trust 2017-1,2018-04-30,9,660,670,700,1,0,8868564.029999997
USAA Auto Owner Trust 2017-1,2018-04-30,9,670,680,898,2,0,11524361.340000007
USAA Auto Owner Trust 2017-1,2018-04-30,9,680,690,1071,5,1,13512958.469999993
USAA Auto Owner Trust 2017-1,2018-04-30,9,690,700,1379,1,0,17449887.859999985
USAA Auto Owner Trust 2017-1,2018-04-30,9,700,710,1442,3,1,18232349.74999999
USAA Auto Owner Trust 2017-1,2018-04-30,9,710,720,1578,1,0,20054537.849999968
USAA Auto Owner Trust 2017-1,2018-04-30,9,720,730,1793,1,0,22011793.390000008
USAA Auto Owner Trust 2017-1,2018-04-30,9,730,740,1780,0,2,21586009.10000002
USAA Auto Owner Trust 2017-1,2018-04-30,9,740,750,1862,2,1,22015303.78999997
USAA Auto Owner Trust 2017-1,2018-04-30,9,750,760,1818,0,0,21528092.530000027
USAA Auto Owner Trust 2017-1,2018-04-30,9,760,770,1822,1,0,21205989.130000018
USAA Auto Owner Trust 2017-1,2018-04-30,9,770,780,1856,0,0,22959631.68
USAA Auto Owner Trust 2017-1,2018-04-30,9,780,790,1926,0,0,23906928.750000007
USAA Auto Owner Trust 2017-1,2018-04-30,9,790,800,1835,2,0,22212831.63999997
USAA Auto Owner Trust 2017-1,2018-04-30,9,800,810,1634,0,0,19320874.780000016
USAA Auto Owner Trust 2017-1,2018-04-30,9,810,820,914,0,0,10799360.530000005
USAA Auto Owner Trust 2017-1,2018-04-30,9,820,830,329,0,0,4527087.180000002
