series,reporting_date,vintage_month,fico_low,fico_high,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
Toyota Auto Receivables 2018-B Owner Trust,2019-05-31,14,710,720,3334,20,6,50155667.6299999
Toyota Auto Receivables 2018-B Owner Trust,2019-05-31,14,720,730,3682,23,6,54616718.33000014
Toyota Auto Receivables 2018-B Owner Trust,2019-05-31,14,730,740,3462,19,5,50738832.39000007
Toyota Auto Receivables 2018-B Owner Trust,2019-05-31,14,740,750,3425,11,3,50022349.30999991
Toyota Auto Receivables 2018-B Owner Trust,2019-05-31,14,750,760,3285,17,3,48259397.230000064
Toyota Auto Receivables 2018-B Owner Trust,2019-05-31,14,760,770,3115,9,3,43675831.21000002
Toyota Auto Receivables 2018-B Owner Trust,2019-05-31,14,770,780,3237,7,0,45327596.13000003
Toyota Auto Receivables 2018-B Owner Trust,2019-05-31,14,780,790,3331,6,4,46162368.78999996
Toyota Auto Receivables 2018-B Owner Trust,2019-05-31,14,790,800,3387,11,4,45933786.690000035
Toyota Auto Receivables 2018-B Owner Trust,2019-05-31,14,800,810,3620,11,0,48696372.89999989
Toyota Auto Receivables 2018-B Owner Trust,2019-05-31,14,810,820,3632,0,0,47700752.029999934
Toyota Auto Receivables 2018-B Owner Trust,2019-05-31,14,820,830,3872,4,1,49741051.37999999
Toyota Auto Receivables 2018-B Owner Trust,2019-05-31,14,830,840,3594,3,1,47679110.69000008
Toyota Auto Receivables 2018-B Owner Trust,2019-05-31,14,840,850,2990,2,0,43503640.750000045
Toyota Auto Receivables 2018-B Owner Trust,2019-05-31,14,850,860,2779,4,1,42158320.20999998
Toyota Auto Receivables 2018-B Owner Trust,2019-05-31,14,860,870,2122,1,0,32689868.43999996
Toyota Auto Receivables 2018-B Owner Trust,2019-05-31,14,870,880,1535,3,0,23834923.899999976
Toyota Auto Receivables 2018-B Owner Trust,2019-05-31,14,880,890,701,1,0,11069664.03999999
Toyota Auto Receivables 2018-B Owner Trust,2019-05-31,14,890,900,194,0,0,2951187.6400000006
Toyota Auto Receivables 2018-B Owner Trust,2020-05-31,26,620,630,341,15,4,4317398.509999997
Toyota Auto Receivables 2018-B Owner Trust,2020-05-31,26,630,640,434,14,6,5739125.970000003
Toyota Auto Receivables 2018-B Owner Trust,2020-05-31,26,640,650,594,13,7,7523671.7
Toyota Auto Receivables 2018-B Owner Trust,2020-05-31,26,650,660,908,23,8,11508447.820000004
Toyota Auto Receivables 2018-B Owner Trust,2020-05-31,26,660,670,917,18,12,11608229.499999998
Toyota Auto Receivables 2018-B Owner Trust,2020-05-31,26,670,680,1468,24,14,18522654.58
Toyota Auto Receivables 2018-B Owner Trust,2020-05-31,26,680,690,1502,22,8,18079897.18000002
Toyota Auto Receivables 2018-B Owner Trust,2020-05-31,26,690,700,2776,30,16,32966028.340000022
Toyota Auto Receivables 2018-B Owner Trust,2020-05-31,26,700,710,2893,26,11,32833303.500000045
Toyota Auto Receivables 2018-B Owner Trust,2020-05-31,26,710,720,2675,22,6,29843098.41999993
Toyota Auto Receivables 2018-B Owner Trust,2020-05-31,26,720,730,3129,29,12,34371803.749999955
Toyota Auto Receivables 2018-B Owner Trust,2020-05-31,26,730,740,2902,17,9,31620456.759999983
Toyota Auto Receivables 2018-B Owner Trust,2020-05-31,26,740,750,2795,21,3,30505539.630000014
Toyota Auto Receivables 2018-B Owner Trust,2020-05-31,26,750,760,2677,7,5,28960558.109999977
Toyota Auto Receivables 2018-B Owner Trust,2020-05-31,26,760,770,2446,10,4,25611869.089999966
Toyota Auto Receivables 2018-B Owner Trust,2020-05-31,26,770,780,2503,11,2,26207628.549999993
Toyota Auto Receivables 2018-B Owner Trust,2020-05-31,26,780,790,2592,7,1,26466520.100000054
Toyota Auto Receivables 2018-B Owner Trust,2020-05-31,26,790,800,2620,8,5,25981087.420000017
Toyota Auto Receivables 2018-B Owner Trust,2020-05-31,26,800,810,2791,4,1,27457689.369999956
Toyota Auto Receivables 2018-B Owner Trust,2020-05-31,26,810,820,2750,5,2,26539169.569999978
Toyota Auto Receivables 2018-B Owner Trust,2020-05-31,26,820,830,2885,6,4,27065016.70999997
Toyota Auto Receivables 2018-B Owner Trust,2020-05-31,26,830,840,2751,2,1,26344617.15
Toyota Auto Receivables 2018-B Owner Trust,2020-05-31,26,840,850,2362,3,0,24860954.569999997
Toyota Auto Receivables 2018-B Owner Trust,2020-05-31,26,850,860,2264,5,0,24634441.23999998
Toyota Auto Receivables 2018-B Owner Trust,2020-05-31,26,860,870,1790,0,2,19456040.139999993
Toyota Auto Receivables 2018-B Owner Trust,2020-05-31,26,870,880,1315,4,0,14375412.04000001
Toyota Auto Receivables 2018-B Owner Trust,2020-05-31,26,880,890,622,0,0,6841827.900000001
Toyota Auto Receivables 2018-B Owner Trust,2020-05-31,26,890,900,168,0,0,1717836.4299999997
