series,reporting_date,vintage_month,fico_low,fico_high,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,760,770,886,6,2,8476931.379999997
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,770,780,862,3,0,8508454.760000002
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,780,790,898,2,2,8470556.17
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,790,800,900,1,2,8606462.859999998
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,800,810,988,3,2,9230321.639999997
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,810,820,1024,1,0,9864802.430000003
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,820,830,1031,1,1,9755826.270000009
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,830,840,1077,0,1,9942804.24
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,840,850,1091,0,1,9786375.840000004
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,850,860,1139,0,1,9799747.510000013
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,860,870,908,1,0,8180015.889999998
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,870,880,702,0,1,6518682.419999996
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,880,890,440,0,0,3987093.5300000003
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,890,900,168,0,0,1512261.4000000004
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,600,610,182,5,1,4507299.139999999
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,610,620,244,4,1,6129466.79
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,620,630,229,4,2,5558719.100000001
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,630,640,220,2,0,5200025.750000001
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,640,650,576,4,1,15290886.110000001
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,650,660,554,6,2,14407656.480000002
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,660,670,562,5,0,13723274.629999997
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,670,680,1153,6,1,30406717.329999987
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,680,690,1508,4,0,40625057.59000004
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,690,700,1447,4,1,37561688.85999997
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,700,710,2171,0,2,60110402.25999993
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,710,720,2100,3,1,54604044.1499999
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,720,730,2037,3,1,54529945.06000002
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,730,740,2072,2,1,52812398.47000001
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,740,750,2258,6,1,58415517.73000004
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,750,760,2268,5,2,58077394.68000013
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,760,770,2245,1,1,56642276.42000004
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,770,780,2219,1,0,56780673.76999998
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,780,790,2298,0,0,55463640.07
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,790,800,2363,0,0,58625011.41999999
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,800,810,2506,1,1,62188320.029999994
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,810,820,2763,0,0,67804185.19000006
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,820,830,2821,0,0,67715329.31999993
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,830,840,2887,2,0,70328986.55000007
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,840,850,2867,0,0,68312336.80999996
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,850,860,2937,0,1,70469309.80000001
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,860,870,2379,0,0,56921118.32999993
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,870,880,1759,0,0,42944168.32999998
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,880,890,1101,0,0,27248220.10000001
BMW Vehicle Owner Trust 2018-A,2018-02-28,3,890,900,438,0,0,10876937.580000006
BMW Vehicle Owner Trust 2018-A,2019-02-28,15,600,610,136,5,2,2622839.1300000004
BMW Vehicle Owner Trust 2018-A,2019-02-28,15,610,620,181,8,7,3859094.750000001
BMW Vehicle Owner Trust 2018-A,2019-02-28,15,620,630,162,2,6,3029943.88
BMW Vehicle Owner Trust 2018-A,2019-02-28,15,630,640,158,3,4,3065509.7100000004
BMW Vehicle Owner Trust 2018-A,2019-02-28,15,640,650,454,8,4,9522843.509999998
BMW Vehicle Owner Trust 2018-A,2019-02-28,15,650,660,432,8,2,8896601.950000003
BMW Vehicle Owner Trust 2018-A,2019-02-28,15,660,670,430,4,7,8411150.329999998
BMW Vehicle Owner Trust 2018-A,2019-02-28,15,670,680,905,22,6,19523728.330000017
BMW Vehicle Owner Trust 2018-A,2019-02-28,15,680,690,1204,13,6,26365902.30999999
BMW Vehicle Owner Trust 2018-A,2019-02-28,15,690,700,1154,8,4,23881749.08000001
