series_label,reporting_date,vintage_month,bucket,dq_rate
TAOT 1762228,2019-04-30,2,60+,0.0009409851301115242
TAOT 1762228,2019-05-31,3,60+,0.0009262667885855431
TAOT 1762228,2019-06-30,4,60+,0.0014187837264293944
TAOT 1762228,2019-07-31,5,60+,0.0014911092610311021
TAOT 1762228,2019-08-31,6,60+,0.0017302138595219011
TAOT 1762228,2019-09-30,7,60+,0.0017738127844947895
TAOT 1762228,2019-10-31,8,60+,0.0019057773039248352
TAOT 1762228,2019-11-30,9,60+,0.0022262644910813673
TAOT 1762228,2019-12-31,10,60+,0.0025212295842741766
TAOT 1762228,2020-01-31,11,60+,0.0028843706699092273
TAOT 1762228,2020-02-29,12,60+,0.0028532726172291554
TAOT 1762228,2020-03-31,13,60+,0.002371308638338611
TAOT 1762228,2020-04-30,14,60+,0.002402799261139227
TAOT 1762228,2020-05-31,15,60+,0.0024256194540821026
TAOT 1762228,2020-06-30,16,60+,0.0021247462108692572
TAOT 1762228,2020-07-31,17,60+,0.002103559870550162
TAOT 1762228,2020-08-31,18,60+,0.0023274371591967017
TAOT 1762228,2020-09-30,19,60+,0.0021554304873667826
TAOT 1762228,2020-10-31,20,60+,0.0023889406102338
TAOT 1762228,2020-11-30,21,60+,0.0027378507871321013
TAOT 1762228,2020-12-31,22,60+,0.002876175984858325
TAOT 1762228,2021-01-31,23,60+,0.002921073733246783
TAOT 1762228,2021-02-28,24,60+,0.0025455257489719993
TAOT 1762228,2021-03-31,25,60+,0.0016904276985743381
TAOT 1762228,2021-04-30,26,60+,0.0017730870712401056
TAOT 1762228,2021-05-31,27,60+,0.0018538713195201744
TAOT 1762228,2021-06-30,28,60+,0.002150635003282548
TAOT 1762228,2021-07-31,29,60+,0.001685551081561944
TAOT 1762228,2021-08-31,30,60+,0.0021575757575757575
TAOT 1762228,2021-09-30,31,60+,0.0024566329088539056
TAOT 1762228,2021-10-31,32,60+,0.0024573837916138544
TAOT 1762228,2021-11-30,33,60+,0.002706903945111492
TAOT 1762228,2021-12-31,34,60+,0.002562745480375498
TAOT 1762228,2022-01-31,35,60+,0.0028646662229809892
TAOT 1762228,2022-02-28,36,60+,0.0032276381459011984
TAOT 1762228,2022-03-31,37,60+,0.0021228108513095868
TAOT 1762228,2022-04-30,38,60+,0.0022047141977109878
TAOT 1762228,2022-05-31,39,60+,0.0024376206114365036
TAOT 1762228,2022-06-30,40,60+,0.0029419062134477016
TAOT 1762228,2022-07-31,41,60+,0.0034932550447805567
TAOT 1762228,2022-08-31,42,60+,0.0037501464900972694
TAOT 1762228,2022-09-30,43,60+,0.0034562211981566822
TAOT 1762228,2022-10-31,44,60+,0.004035057271780632
TAOT 1762228,2022-11-30,45,60+,0.004773707885798219
TAOT 1762228,2022-12-31,46,60+,0.005652216651921753
TAOT 1762228,2023-01-31,47,60+,0.005020345611161021
TAOT 1773407,2019-05-31,0,60+,0.0006806744256112121
TAOT 1773407,2019-06-30,1,60+,0.0009745373780411799
TAOT 1773407,2019-07-31,2,60+,0.0012555511637099212
TAOT 1773407,2019-08-31,3,60+,0.001695259243341332
TAOT 1773407,2019-09-30,4,60+,0.0017315698338429798
TAOT 1773407,2019-10-31,5,60+,0.002087656417028234
TAOT 1773407,2019-11-30,6,60+,0.002477885195598865
TAOT 1773407,2019-12-31,7,60+,0.0026889477688291927
TAOT 1773407,2020-01-31,8,60+,0.0031277266930666487
TAOT 1773407,2020-02-29,9,60+,0.0029457704217247145
TAOT 1773407,2020-03-31,10,60+,0.002593215587328287
TAOT 1773407,2020-04-30,11,60+,0.0025035049068696173
TAOT 1773407,2020-05-31,12,60+,0.002271794571143812
TAOT 1773407,2020-06-30,13,60+,0.0020900684159085785
TAOT 1773407,2020-07-31,14,60+,0.0019291314278659176
TAOT 1773407,2020-08-31,15,60+,0.002660880307901864
TAOT 1773407,2020-09-30,16,60+,0.002834522529567002
TAOT 1773407,2020-10-31,17,60+,0.002523522235406187
TAOT 1773407,2020-11-30,18,60+,0.0025708262635611087
TAOT 1773407,2020-12-31,19,60+,0.002820924205292759
