series_label,reporting_date,vintage_month,bucket,dq_rate
HAROT 1728028,2019-09-30,17,60+,0.0015518506867987837
HAROT 1728028,2019-10-31,18,60+,0.0013738917630895392
HAROT 1728028,2019-11-30,19,60+,0.0013153856272197133
HAROT 1728028,2019-12-31,20,60+,0.0015931427545662613
HAROT 1728028,2020-01-31,21,60+,0.001536697247706422
HAROT 1728028,2020-02-29,22,60+,0.0010525084785405216
HAROT 1728028,2020-03-31,23,60+,0.000790002872737719
HAROT 1728028,2020-04-30,24,60+,0.0010323468685478321
HAROT 1728028,2020-05-31,25,60+,0.0011378577930615961
HAROT 1728028,2020-06-30,26,60+,0.000965754854875757
HAROT 1728028,2020-07-31,27,60+,0.000942684766214178
HAROT 1728028,2020-08-31,28,60+,0.0010273782417948576
HAROT 1728028,2020-09-30,29,60+,0.001459310976307657
HAROT 1728028,2020-10-31,30,60+,0.0012634795639526342
HAROT 1728028,2020-11-30,31,60+,0.0018670199951818839
HAROT 1728028,2020-12-31,32,60+,0.0016456049927034496
HAROT 1728028,2021-01-31,33,60+,0.0017007348458107372
HAROT 1728028,2021-02-28,34,60+,0.0016538219826017927
HAROT 1728028,2021-03-31,35,60+,0.0010062107491065544
HAROT 1728028,2021-04-30,36,60+,0.0011974744175919877
HAROT 1728028,2021-05-31,37,60+,0.0011758012516593969
HAROT 1728028,2021-06-30,38,60+,0.0009992006394884093
HAROT 1728028,2021-07-31,39,60+,0.001009166596585653
HAROT 1736790,2018-07-31,0,60+,0.0005637886597938144
HAROT 1736790,2018-08-31,1,60+,0.0009283085241523078
HAROT 1736790,2018-09-30,2,60+,0.0008886548398775631
HAROT 1736790,2018-10-31,3,60+,0.0010819808572617561
HAROT 1736790,2018-11-30,4,60+,0.0013137948458817584
HAROT 1736790,2018-12-31,5,60+,0.001567184518942491
HAROT 1736790,2019-01-31,6,60+,0.0016400801049651268
HAROT 1736790,2019-02-28,7,60+,0.0012228142195824963
HAROT 1736790,2019-03-31,8,60+,0.0011695699172440679
HAROT 1736790,2019-04-30,9,60+,0.0012767258276240312
HAROT 1736790,2019-05-31,10,60+,0.0013149003780338587
HAROT 1736790,2019-06-30,11,60+,0.0013726072117524856
HAROT 1736790,2019-07-31,12,60+,0.001433989320553218
HAROT 1736790,2019-08-31,13,60+,0.0013447315339544712
HAROT 1736790,2019-09-30,14,60+,0.0016008121193190692
HAROT 1736790,2019-10-31,15,60+,0.0011340349760261027
HAROT 1736790,2019-11-30,16,60+,0.001495130722915909
HAROT 1736790,2019-12-31,17,60+,0.0010893022299866407
HAROT 1736790,2020-01-31,18,60+,0.001382198952879581
HAROT 1736790,2020-02-29,19,60+,0.001278118609406953
HAROT 1736790,2020-03-31,20,60+,0.0012372745229981116
HAROT 1736790,2020-04-30,21,60+,0.001326435866825839
HAROT 1736790,2020-05-31,22,60+,0.0007466570129194289
