series_label,reporting_date,vintage_month,bucket,dq_rate
CRART 2017-1,2021-04-30,50,30-59,0.017655257859687162
CRART 2017-1,2021-05-31,51,30-59,0.025678061306371368
CRART 2017-1,2021-06-30,52,30-59,0.030434782608695653
CRART 2018-1,2018-05-31,0,30-59,0.0
CRART 2018-1,2018-06-30,1,30-59,0.003995906632230398
CRART 2018-1,2018-07-31,2,30-59,0.006020529016975918
CRART 2018-1,2018-08-31,3,30-59,0.007793375630713893
CRART 2018-1,2018-09-30,4,30-59,0.010961810466760962
CRART 2018-1,2018-10-31,5,30-59,0.011890118901189012
CRART 2018-1,2018-11-30,6,30-59,0.012411071298748508
CRART 2018-1,2018-12-31,7,30-59,0.014061512534232146
CRART 2018-1,2019-01-31,8,30-59,0.014595808383233533
CRART 2018-1,2019-02-28,9,30-59,0.01519674355495251
CRART 2018-1,2019-03-31,10,30-59,0.014927023440955329
CRART 2018-1,2019-04-30,11,30-59,0.015024478082268864
CRART 2018-1,2019-05-31,12,30-59,0.01621033337152022
CRART 2018-1,2019-06-30,13,30-59,0.017346104427052915
CRART 2018-1,2019-07-31,14,30-59,0.019973765800143095
CRART 2018-1,2019-08-31,15,30-59,0.017393419692270266
CRART 2018-1,2019-09-30,16,30-59,0.020184508699151754
CRART 2018-1,2019-10-31,17,30-59,0.023357111293478946
CRART 2018-1,2019-11-30,18,30-59,0.022142121524201853
CRART 2018-1,2019-12-31,19,30-59,0.02646403773090528
CRART 2018-1,2020-01-31,20,30-59,0.022223709752995514
CRART 2018-1,2020-02-29,21,30-59,0.020755103434150338
CRART 2018-1,2020-03-31,22,30-59,0.020176720239337646
CRART 2018-1,2020-04-30,23,30-59,0.013724796604174036
CRART 2018-1,2020-05-31,24,30-59,0.011595246669067338
CRART 2018-1,2020-06-30,25,30-59,0.010919285819684226
CRART 2018-1,2020-07-31,26,30-59,0.016689321854704727
CRART 2018-1,2020-08-31,27,30-59,0.01568051907925228
CRART 2018-1,2020-09-30,28,30-59,0.016345546430827543
CRART 2018-1,2020-10-31,29,30-59,0.019250990859823666
CRART 2018-1,2020-11-30,30,30-59,0.021227389113735857
CRART 2018-1,2020-12-31,31,30-59,0.022539253756542293
CRART 2018-1,2021-01-31,32,30-59,0.01802270167229876
CRART 2018-1,2021-02-28,33,30-59,0.018874612317235268
CRART 2018-1,2021-03-31,34,30-59,0.013580473481372729
CRART 2018-1,2021-04-30,35,30-59,0.013136754560060486
CRART 2018-1,2021-05-31,36,30-59,0.016634241245136187
CRART 2018-1,2021-06-30,37,30-59,0.021361549211419445
CRART 2018-1,2021-07-31,38,30-59,0.020929516774392122
CRART 2018-1,2021-08-31,39,30-59,0.019746568109820485
CRART 2018-1,2021-09-30,40,30-59,0.021701388888888888
CRART 2018-1,2021-10-31,41,30-59,0.02517264424147917
CRART 2018-1,2021-11-30,42,30-59,0.02549087151222873
CRART 2018-1,2021-12-31,43,30-59,0.0293178862749734
CRART 2018-1,2022-01-31,44,30-59,0.030162412993039442
CRART 2018-1,2022-02-28,45,30-59,0.030493951612903226
CRART 2018-1,2022-03-31,46,30-59,0.03
CRART 2018-1,2022-04-30,47,30-59,0.026387377584330796
CRART 2018-1,2022-05-31,48,30-59,0.032499646742970185
CRART 2018-1,2022-06-30,49,30-59,0.035615238651291785
CRART 2018-1,2022-07-31,50,30-59,0.03896882494004796
CRART 2018-1,2022-08-31,51,30-59,0.03337969401947149
CRART 2018-1,2022-09-30,52,30-59,0.03306050393195314
