Series Label,Reporting Date,vintage_month,bucket,dq_rate
NAROT 1788818,2023-09-30,47,60+,0.004202269225381706
NAROT 1788818,2023-10-31,48,60+,0.0027157956547269524
NAROT 1788818,2023-11-30,49,60+,0.004226867506916692
NAROT 1788818,2023-12-31,50,60+,0.004899598393574297
NAROT 1788818,2024-01-31,51,60+,0.005724049551473729
NAROT 1808503,2020-04-30,0,60+,0.0
NAROT 1808503,2020-05-31,1,60+,0.00037357864998015364
NAROT 1808503,2020-06-30,2,60+,0.0006871060986589584
NAROT 1808503,2020-07-31,3,60+,0.0005295972653523026
NAROT 1808503,2020-08-31,4,60+,0.0008564157776255261
NAROT 1808503,2020-09-30,5,60+,0.0007989214560343536
NAROT 1808503,2020-10-31,6,60+,0.0009448658035189867
NAROT 1808503,2020-11-30,7,60+,0.0013536026655560183
NAROT 1808503,2020-12-31,8,60+,0.001246519029306458
NAROT 1808503,2021-01-31,9,60+,0.0011893499121502905
NAROT 1808503,2021-02-28,10,60+,0.0010226079265933338
NAROT 1808503,2021-03-31,11,60+,0.0006867738797001088
NAROT 1808503,2021-04-30,12,60+,0.0010642386259496852
NAROT 1808503,2021-05-31,13,60+,0.0010923655783468867
NAROT 1808503,2021-06-30,14,60+,0.0008081561606365783
NAROT 1808503,2021-07-31,15,60+,0.0007951401036862695
NAROT 1808503,2021-08-31,16,60+,0.001009508922756285
NAROT 1808503,2021-09-30,17,60+,0.0009970752459452273
NAROT 1808503,2021-10-31,18,60+,0.001018710312744066
NAROT 1808503,2021-11-30,19,60+,0.0011768370772905056
NAROT 1808503,2021-12-31,20,60+,0.0011654188444695577
NAROT 1808503,2022-01-31,21,60+,0.000899701299168676
NAROT 1808503,2022-02-28,22,60+,0.0011724188466329596
NAROT 1808503,2022-03-31,23,60+,0.0007505535332307577
NAROT 1808503,2022-04-30,24,60+,0.0008047210300429185
NAROT 1808503,2022-05-31,25,60+,0.0009411764705882353
NAROT 1808503,2022-06-30,26,60+,0.0008026004253782255
NAROT 1808503,2022-07-31,27,60+,0.0010725187690784589
NAROT 1808503,2022-08-31,28,60+,0.0013194858261683835
NAROT 1808503,2022-09-30,29,60+,0.001225865767698437
NAROT 1808503,2022-10-31,30,60+,0.001215887597946501
NAROT 1808503,2022-11-30,31,60+,0.00106333795654184
NAROT 1808503,2022-12-31,32,60+,0.0009912206173888418
NAROT 1808503,2023-01-31,33,60+,0.0010610079575596816
NAROT 1808503,2023-02-28,34,60+,0.0010814530796834291
NAROT 1808503,2023-03-31,35,60+,0.0011595664229896647
NAROT 1808503,2023-04-30,36,60+,0.0012383261957587327
NAROT 1808503,2023-05-31,37,60+,0.001325556733828208
NAROT 1808503,2023-06-30,38,60+,0.0011452255003544746
NAROT 1808503,2023-07-31,39,60+,0.0016261986205349632
NAROT 1808503,2023-08-31,40,60+,0.0018538902728694746
NAROT 1808503,2023-09-30,41,60+,0.00233197799569481
NAROT 1808503,2023-10-31,42,60+,0.0022249690976514215
NAROT 1808503,2023-11-30,43,60+,0.002739376951009747
NAROT 1808503,2023-12-31,44,60+,0.002303692489962483
NAROT 1808503,2024-01-31,45,60+,0.0018389865140988966
NAROT 1808503,2024-02-29,46,60+,0.0023392641950804563
NAROT 1808503,2024-03-31,47,60+,0.0018551498961116059
NAROT 1808503,2024-04-30,48,60+,0.00194325689856199
NAROT 1808503,2024-05-31,49,60+,0.0018746434102208818
NAROT 1808503,2024-06-30,50,60+,0.002986857825567503
NAROT 1808503,2024-07-31,51,60+,0.003234152652005175
NAROT 1808503,2024-08-31,52,60+,0.00272975432211101
NAROT 1814237,2020-06-30,0,60+,0.0
NAROT 1814237,2020-07-31,1,60+,0.00022935451039979358
NAROT 1814237,2020-08-31,2,60+,0.0003799558666647182
NAROT 1814237,2020-09-30,3,60+,0.000507197732527784
NAROT 1814237,2020-10-31,4,60+,0.0006705477155658508
NAROT 1814237,2020-11-30,5,60+,0.0005750431282346176
NAROT 1814237,2020-12-31,6,60+,0.0007308431705883287
NAROT 1814237,2021-01-31,7,60+,0.0009104358711733243
NAROT 1814237,2021-02-28,8,60+,0.0008310893919750009
NAROT 1814237,2021-03-31,9,60+,0.0005513534002997984
NAROT 1814237,2021-04-30,10,60+,0.0005697498442090269
NAROT 1814237,2021-05-31,11,60+,0.0006424965580541532
NAROT 1814237,2021-06-30,12,60+,0.0008035970534774706
NAROT 1814237,2021-07-31,13,60+,0.0008304990904057581
NAROT 1814237,2021-08-31,14,60+,0.0009268413247652002
NAROT 1814237,2021-09-30,15,60+,0.0010500600034287673
NAROT 1814237,2021-10-31,16,60+,0.0008566721581548599
NAROT 1814237,2021-11-30,17,60+,0.0009676620833989694
NAROT 1814237,2021-12-31,18,60+,0.0011781283928942688
NAROT 1814237,2022-01-31,19,60+,0.0012821730458733023
NAROT 1814237,2022-02-28,20,60+,0.001048652603341056
NAROT 1814237,2022-03-31,21,60+,0.0006570966437525273
NAROT 1814237,2022-04-30,22,60+,0.0007819831091648421
NAROT 1814237,2022-05-31,23,60+,0.0007820084133318951
NAROT 1814237,2022-06-30,24,60+,0.000779705382751803
NAROT 1814237,2022-07-31,25,60+,0.0011296162201303403
NAROT 1814237,2022-08-31,26,60+,0.0013272014568350874
NAROT 1814237,2022-09-30,27,60+,0.0013207911861349139
NAROT 1814237,2022-10-31,28,60+,0.001199360341151386
NAROT 1814237,2022-11-30,29,60+,0.0009614394121484737
NAROT 1814237,2022-12-31,30,60+,0.0012057592737073552
NAROT 1814237,2023-01-31,31,60+,0.0012505057192246864
NAROT 1814237,2023-02-28,32,60+,0.001191757650315239
NAROT 1814237,2023-03-31,33,60+,0.0010539543556690584
NAROT 1814237,2023-04-30,34,60+,0.0013959390862944162
NAROT 1814237,2023-05-31,35,60+,0.001296900854165735
NAROT 1814237,2023-06-30,36,60+,0.0015313935681470138
NAROT 1814237,2023-07-31,37,60+,0.002132972635521798
NAROT 1814237,2023-08-31,38,60+,0.0022226021542143958
NAROT 1814237,2023-09-30,39,60+,0.0029318195995259185
NAROT 1814237,2023-10-31,40,60+,0.0027938535222510478
NAROT 1814237,2023-11-30,41,60+,0.003162333099086437
NAROT 1814237,2023-12-31,42,60+,0.003530118672074508
NAROT 1814237,2024-01-31,43,60+,0.004231199105859812
NAROT 1814237,2024-02-29,44,60+,0.0031318774335534114
NAROT 1814237,2024-03-31,45,60+,0.0029154518950437317
NAROT 1814237,2024-04-30,46,60+,0.0027309080269189503
NAROT 1864913,2021-06-30,0,60+,0.0
NAROT 1864913,2021-07-31,1,60+,0.0001697422342927811
NAROT 1864913,2021-08-31,2,60+,0.0003697222153755145
NAROT 1864913,2021-09-30,3,60+,0.0005012782595618828
NAROT 1864913,2021-10-31,4,60+,0.0006145337225380243
NAROT 1864913,2021-11-30,5,60+,0.0007093130172074084
NAROT 1864913,2021-12-31,6,60+,0.0006774149844194553
NAROT 1864913,2022-01-31,7,60+,0.0007520681875156681
NAROT 1864913,2022-02-28,8,60+,0.0004850629155134534
NAROT 1864913,2022-03-31,9,60+,0.00034933480830252395
NAROT 1864913,2022-04-30,10,60+,0.0005335546597106948
NAROT 1864913,2022-05-31,11,60+,0.0007541023166023166
NAROT 1864913,2022-06-30,12,60+,0.0009510077614504403
NAROT 1864913,2022-07-31,13,60+,0.000841855824395111
NAROT 1864913,2022-08-31,14,60+,0.0009221572119053675
NAROT 1864913,2022-09-30,15,60+,0.000647542575924367
NAROT 1864913,2022-10-31,16,60+,0.0007563052842721384
NAROT 1864913,2022-11-30,17,60+,0.0010338157806976589
NAROT 1864913,2022-12-31,18,60+,0.0011494641468609487
NAROT 1864913,2023-01-31,19,60+,0.0014761921109547186
NAROT 1864913,2023-02-28,20,60+,0.0010109813491371797
NAROT 1864913,2023-03-31,21,60+,0.0007460565581924115
NAROT 1864913,2023-04-30,22,60+,0.0009761388286334057
NAROT 1864913,2023-05-31,23,60+,0.001141804788213628
NAROT 1864913,2023-06-30,24,60+,0.0012050007531254707
NAROT 1864913,2023-07-31,25,60+,0.0011551790527531767
NAROT 1864913,2023-08-31,26,60+,0.0014596812371784756
NAROT 1864913,2023-09-30,27,60+,0.0020553741990085844
NAROT 1864913,2023-10-31,28,60+,0.0014007333250937255
NAROT 1864913,2023-11-30,29,60+,0.0016809547823163557
NAROT 1864913,2023-12-31,30,60+,0.0017570173559031499
NAROT 1864913,2024-01-31,31,60+,0.0013568521031207597
NAROT 1864913,2024-02-29,32,60+,0.0010684711957973465
NAROT 1864913,2024-03-31,33,60+,0.001867286059115544
NAROT 1864913,2024-04-30,34,60+,0.002147124719940254
NAROT 1864913,2024-05-31,35,60+,0.0017254601226993865
NAROT 1864913,2024-06-30,36,60+,0.001818986283860184
NAROT 1864913,2024-07-31,37,60+,0.0024226517942764854
NAROT 1864913,2024-08-31,38,60+,0.001763668430335097
NAROT 1864913,2024-09-30,39,60+,0.0011722704747695423
NAROT 1864913,2024-10-31,40,60+,0.0016427554484722375
NAROT 1864913,2024-11-30,41,60+,0.002310119450078882
NAROT 1864913,2024-12-31,42,60+,0.002035475428903751
NAROT 1864913,2025-01-31,43,60+,0.0021694588405447753
NAROT 1864913,2025-02-28,44,60+,0.0016170159835810684
NAROT 1864913,2025-03-31,45,60+,0.0014935064935064936
NAROT 1864913,2025-04-30,46,60+,0.0017066011331831525
NAROT 1864913,2025-05-31,47,60+,0.0017712177121771218
NAROT 1864913,2025-06-30,48,60+,0.0017806556050182112
NAROT 1864913,2025-07-31,49,60+,0.0029978197674418606
NAROT 1864913,2025-08-31,50,60+,0.003229061553985873
NAROT 1864913,2025-09-30,51,60+,0.0036776997659645604
NAROT 1905655,2022-02-28,0,60+,0.0
NAROT 1905655,2022-03-31,1,60+,0.0
NAROT 1905655,2022-04-30,2,60+,0.00021015761821366024
NAROT 1905655,2022-05-31,3,60+,0.00030840766748908713
NAROT 1905655,2022-06-30,4,60+,0.0004339649934905251
NAROT 1905655,2022-07-31,5,60+,0.0004899799108236563
NAROT 1905655,2022-08-31,6,60+,0.000526460929078192
NAROT 1905655,2022-09-30,7,60+,0.00031408679265036905
NAROT 1905655,2022-10-31,8,60+,0.00043116225174485973
NAROT 1905655,2022-11-30,9,60+,0.0005463286713286714
NAROT 1905655,2022-12-31,10,60+,0.00044268599728854825
NAROT 1905655,2023-01-31,11,60+,0.0006732495511669659
NAROT 1905655,2023-02-28,12,60+,0.0003977950787065977
NAROT 1905655,2023-03-31,13,60+,0.00031768953068592057
NAROT 1905655,2023-04-30,14,60+,0.0005564178405130758
NAROT 1905655,2023-05-31,15,60+,0.0008032845412352731
NAROT 1905655,2023-06-30,16,60+,0.0005149330587023687
NAROT 1905655,2023-07-31,17,60+,0.000491747856286689
NAROT 1905655,2023-08-31,18,60+,0.0006559220389805098
NAROT 1905655,2023-09-30,19,60+,0.0007607937614911558
NAROT 1905655,2023-10-31,20,60+,0.0008695092103568208
NAROT 1905655,2023-11-30,21,60+,0.0015074553498279535
NAROT 1905655,2023-12-31,22,60+,0.0012995235080470494
NAROT 1905655,2024-01-31,23,60+,0.0009520571234274056
NAROT 1905655,2024-02-29,24,60+,0.0010740766405654494
NAROT 1905655,2024-03-31,25,60+,0.0011332648652477245
NAROT 1905655,2024-04-30,26,60+,0.0009049118615846816
NAROT 1905655,2024-05-31,27,60+,0.0012219959266802445
NAROT 1905655,2024-06-30,28,60+,0.001591451631237922
NAROT 1905655,2024-07-31,29,60+,0.001134496518269306
NAROT 1905655,2024-08-31,30,60+,0.0016964898816496344
NAROT 1905655,2024-09-30,31,60+,0.001200430499213511
NAROT 1905655,2024-10-31,32,60+,0.0008047096692219728
NAROT 1905655,2024-11-30,33,60+,0.0016423199930849684
NAROT 1905655,2024-12-31,34,60+,0.0015481245576786978
NAROT 1905655,2025-01-31,35,60+,0.0014064697609001407
NAROT 1905655,2025-02-28,36,60+,0.0011593396401409757
NAROT 1905655,2025-03-31,37,60+,0.0006675567423230974
NAROT 1905655,2025-04-30,38,60+,0.0011760670358210417
NAROT 1905655,2025-05-31,39,60+,0.0013142597179396451
NAROT 1905655,2025-06-30,40,60+,0.002351588628762542
NAROT 1905655,2025-08-31,42,60+,0.002480130770531537
NAROT 1905655,2025-09-30,43,60+,0.0015181595235314726
NAROT 1905655,2025-10-31,44,60+,0.0015095706780991487
NAROT 1905655,2025-11-30,45,60+,0.002256345973049201
NAROT 1905655,2025-12-31,46,60+,0.0019021382657746294
NAROT 1941405,2022-09-30,0,60+,0.0
NAROT 1941405,2022-10-31,1,60+,0.0003987674460757658
NAROT 1941405,2022-11-30,2,60+,0.0004587745214981741
NAROT 1941405,2022-12-31,3,60+,0.00024221195409151886
NAROT 1941405,2023-01-31,4,60+,0.000380524743621454
NAROT 1941405,2023-02-28,5,60+,0.00031195164749463835
NAROT 1941405,2023-03-31,6,60+,0.00034240367379000585
NAROT 1941405,2023-04-30,7,60+,0.00043139752254565624
NAROT 1941405,2023-05-31,8,60+,0.0005216919513365747
NAROT 1941405,2023-06-30,9,60+,0.0006164310766287597
NAROT 1941405,2023-07-31,10,60+,0.0006911596362772414
NAROT 1941405,2023-08-31,11,60+,0.0010100566510034693
NAROT 1941405,2023-09-30,12,60+,0.0008917027063177137
NAROT 1941405,2023-10-31,13,60+,0.0010391488015903494
NAROT 1941405,2023-11-30,14,60+,0.001235811058220432
NAROT 1941405,2023-12-31,15,60+,0.0011378677751201728
NAROT 1941405,2024-01-31,16,60+,0.0010850336124542989
NAROT 1941405,2024-02-29,17,60+,0.0011007944864554417
NAROT 1941405,2024-03-31,18,60+,0.0010714459650319
NAROT 1941405,2024-04-30,19,60+,0.0008427523299623241
NAROT 1941405,2024-05-31,20,60+,0.0012618933447744996
NAROT 1941405,2024-06-30,21,60+,0.0016958733747880158
NAROT 1941405,2024-07-31,22,60+,0.0013646861221918959
NAROT 1941405,2024-08-31,23,60+,0.0011015287069127643
NAROT 1941405,2024-09-30,24,60+,0.001216309606081548
NAROT 1941405,2024-10-31,25,60+,0.0013396420020522176
NAROT 1941405,2024-11-30,26,60+,0.0014974895028922101
NAROT 1941405,2024-12-31,27,60+,0.0017950044114515198
NAROT 1941405,2025-01-31,28,60+,0.0018883363756530497
NAROT 1941405,2025-02-28,29,60+,0.0013835263835263836
NAROT 1941405,2025-03-31,30,60+,0.0008260366760284157
NAROT 1941405,2025-04-30,31,60+,0.0011953551912568306
NAROT 1941405,2025-05-31,32,60+,0.001722198790946155
NAROT 1941405,2025-06-30,33,60+,0.0019798416126709864
NAROT 1941405,2025-07-31,34,60+,0.0025915367813113175
NAROT 1941405,2025-08-31,35,60+,0.0022840610605656857
NAROT 1941405,2025-09-30,36,60+,0.0023124559065611037
NAROT 1941405,2025-10-31,37,60+,0.0018496180136710896
NAROT 1941405,2025-11-30,38,60+,0.00152401351017382
NAROT 1941405,2025-12-31,39,60+,0.0017394993635977938
NAROT 1971902,2023-04-30,0,60+,0.0
NAROT 1971902,2023-05-31,1,60+,0.00011454941170694988
NAROT 1971902,2023-06-30,2,60+,0.00023259291256167865
NAROT 1971902,2023-07-31,3,60+,0.00030424934924444747
NAROT 1971902,2023-08-31,4,60+,0.0005357760110611822
NAROT 1971902,2023-09-30,5,60+,0.0005485366457868847
NAROT 1971902,2023-10-31,6,60+,0.0005973715651135006
NAROT 1971902,2023-11-30,7,60+,0.000905412147305013
NAROT 1971902,2023-12-31,8,60+,0.0010552299836062485
NAROT 1971902,2024-01-31,9,60+,0.0009260867048677433
NAROT 1971902,2024-02-29,10,60+,0.0008670292425317253
NAROT 1971902,2024-03-31,11,60+,0.0010294087963990876
NAROT 1971902,2024-04-30,12,60+,0.0009707534699272967
NAROT 1971902,2024-05-31,13,60+,0.0010144345584039564
NAROT 1971902,2024-06-30,14,60+,0.0013588128720559054
NAROT 1971902,2024-07-31,15,60+,0.0013058875608676405
NAROT 1971902,2024-08-31,16,60+,0.0017243335224049914
NAROT 1971902,2024-09-30,17,60+,0.0013522019910008627
NAROT 1971902,2024-10-31,18,60+,0.0014385729356478374
NAROT 1971902,2024-11-30,19,60+,0.0016266975574889704
NAROT 1971902,2024-12-31,20,60+,0.0016034206306787815
NAROT 1971902,2025-01-31,21,60+,0.001924496467362649
NAROT 1971902,2025-02-28,22,60+,0.0015781883486163642
NAROT 1971902,2025-03-31,23,60+,0.0011835987036776102
NAROT 1971902,2025-04-30,24,60+,0.0011019922860539975
NAROT 1971902,2025-05-31,25,60+,0.0016102579394662293
NAROT 1971902,2025-06-30,26,60+,0.0018738672318987497
NAROT 1971902,2025-07-31,27,60+,0.0028991971454058875
NAROT 1971902,2025-08-31,28,60+,0.0025668026852705013
NAROT 1971902,2025-09-30,29,60+,0.0020764543690642337
NAROT 1971902,2025-10-31,30,60+,0.0017354347441119178
NAROT 1971902,2025-11-30,31,60+,0.0022145124381781943
NAROT 1971902,2025-12-31,32,60+,0.0022937563175491798
NAROT 1995403,2023-10-31,0,60+,1.5246226558926665e-05
NAROT 1995403,2023-11-30,1,60+,0.00032392410920869966
NAROT 1995403,2023-12-31,2,60+,0.0006089658510688131
NAROT 1995403,2024-01-31,3,60+,0.0006540639706468852
NAROT 1995403,2024-02-29,4,60+,0.0006181575651098857
NAROT 1995403,2024-03-31,5,60+,0.000682491593701102
NAROT 1995403,2024-04-30,6,60+,0.0008358636689297533
NAROT 1995403,2024-05-31,7,60+,0.0007857928650007858
NAROT 1995403,2024-06-30,8,60+,0.0008951429543298065
NAROT 1995403,2024-07-31,9,60+,0.0009746767934972507
NAROT 1995403,2024-08-31,10,60+,0.0009252615280033234
NAROT 1995403,2024-09-30,11,60+,0.0010880335736074141
NAROT 1995403,2024-10-31,12,60+,0.0009822591961511477
NAROT 1995403,2024-11-30,13,60+,0.0014021196750381459
NAROT 1995403,2024-12-31,14,60+,0.001476788733600154
NAROT 1995403,2025-01-31,15,60+,0.0015320736283500234
NAROT 1995403,2025-02-28,16,60+,0.0013679578668976996
NAROT 1995403,2025-03-31,17,60+,0.0009400484124932434
NAROT 1995403,2025-04-30,18,60+,0.0013060829604547104
NAROT 1995403,2025-05-31,19,60+,0.0014949917775452235
NAROT 1995403,2025-06-30,20,60+,0.0017252478434401958
NAROT 1995403,2025-07-31,21,60+,0.0023525008688213434
NAROT 1995403,2025-08-31,22,60+,0.0025474179703724215
NAROT 1995403,2025-09-30,23,60+,0.002213216061625133
NAROT 1995403,2025-10-31,24,60+,0.0013462976813762154
NAROT 1995403,2025-11-30,25,60+,0.001608662026295437
NAROT 1995403,2025-12-31,26,60+,0.0015142728268574006
NAROT 2017943,2024-05-31,0,60+,3.524042781879372e-05
NAROT 2017943,2024-06-30,1,60+,0.00033917063853335474
NAROT 2017943,2024-07-31,2,60+,0.0005257051700384308
NAROT 2017943,2024-08-31,3,60+,0.0007934604100160537
NAROT 2017943,2024-09-30,4,60+,0.0007713726670680313
NAROT 2017943,2024-10-31,5,60+,0.0008842242854122215
NAROT 2017943,2024-11-30,6,60+,0.0012553696475157412
NAROT 2017943,2024-12-31,7,60+,0.0014495963276893033
NAROT 2017943,2025-01-31,8,60+,0.0012182531488746644
NAROT 2017943,2025-02-28,9,60+,0.0010350217565797811
NAROT 2017943,2025-03-31,10,60+,0.0005431948548583348
NAROT 2017943,2025-04-30,11,60+,0.000895716237096088
NAROT 2017943,2025-05-31,12,60+,0.0011507215023819936
NAROT 2017943,2025-06-30,13,60+,0.001707455890722823
NAROT 2017943,2025-07-31,14,60+,0.002005037044281977
NAROT 2017943,2025-08-31,15,60+,0.002084903290630495
NAROT 2017943,2025-09-30,16,60+,0.0017847443159773415
NAROT 2017943,2025-10-31,17,60+,0.0019393746181026008
NAROT 2017943,2025-11-30,18,60+,0.001548534325844223
NAROT 2017943,2025-12-31,19,60+,0.0017009648095477107
NAROT 2035264,2024-10-31,0,60+,1.8290229359476167e-05
NAROT 2035264,2024-11-30,1,60+,0.00038896091868864603
NAROT 2035264,2024-12-31,2,60+,0.0007148231753197893
NAROT 2035264,2025-01-31,3,60+,0.0009599877121572844
NAROT 2035264,2025-02-28,4,60+,0.0011008885743492962
NAROT 2035264,2025-03-31,5,60+,0.0008896077638495754
NAROT 2035264,2025-04-30,6,60+,0.0012013256006628004
NAROT 2035264,2025-05-31,7,60+,0.0012488622653091463
NAROT 2035264,2025-06-30,8,60+,0.0014724032652707706
NAROT 2035264,2025-07-31,9,60+,0.0023063446654691417
NAROT 2035264,2025-08-31,10,60+,0.0019065776930409914
NAROT 2035264,2025-09-30,11,60+,0.0018383208451621912
NAROT 2035264,2025-10-31,12,60+,0.00160030573004992
NAROT 2035264,2025-11-30,13,60+,0.0019541746055010017
NAROT 2035264,2025-12-31,14,60+,0.0018605118921908785
NAROT 2063629,2025-05-31,0,60+,0.0
NAROT 2063629,2025-06-30,1,60+,0.00033768572714993245
NAROT 2063629,2025-07-31,2,60+,0.000895749952353726
NAROT 2063629,2025-08-31,3,60+,0.0011228559259689472
NAROT 2063629,2025-09-30,4,60+,0.0010039172457235095
NAROT 2063629,2025-10-31,5,60+,0.0009811577661640737
NAROT 2063629,2025-11-30,6,60+,0.0010553447121141395
NAROT 2063629,2025-12-31,7,60+,0.0010325884928338359
NAROT 2091790,2025-11-30,0,60+,2.292473808486738e-05
NAROT 2091790,2025-12-31,1,60+,0.00018602920658543392
NAROT 1694423,2017-03-31,0,30-59,0.0019487501119971329
NAROT 1694423,2017-04-30,1,30-59,0.002700310876126075
NAROT 1694423,2017-05-31,2,30-59,0.003444079627120979
NAROT 1694423,2017-06-30,3,30-59,0.0037006866053764693
NAROT 1694423,2017-07-31,4,30-59,0.004838100632493156
NAROT 1694423,2017-08-31,5,30-59,0.004504072831816004
NAROT 1694423,2017-09-30,6,30-59,0.005363556936219784
NAROT 1694423,2017-10-31,7,30-59,0.005721755000369941
NAROT 1694423,2017-11-30,8,30-59,0.005710993662800892
NAROT 1694423,2017-12-31,9,30-59,0.007358370464672183
NAROT 1694423,2018-01-31,10,30-59,0.006345243667758881
NAROT 1694423,2018-02-28,11,30-59,0.00547662512897849
NAROT 1694423,2018-03-31,12,30-59,0.005025940337224384
NAROT 1694423,2018-04-30,13,30-59,0.004795166029159044
NAROT 1694423,2018-05-31,14,30-59,0.006215040397762586
NAROT 1694423,2018-06-30,15,30-59,0.005981136415919025
NAROT 1694423,2018-07-31,16,30-59,0.006901997484865323
NAROT 1694423,2018-08-31,17,30-59,0.006857483601669648
NAROT 1694423,2018-09-30,18,30-59,0.008047194070488579
NAROT 1694423,2018-10-31,19,30-59,0.007604797823667615
NAROT 1694423,2018-11-30,20,30-59,0.007666205856478573
NAROT 1694423,2018-12-31,21,30-59,0.008501390264949343
NAROT 1694423,2019-01-31,22,30-59,0.008147568765480381
NAROT 1694423,2019-02-28,23,30-59,0.0075197932885016725
NAROT 1694423,2019-03-31,24,30-59,0.008052238048516427
NAROT 1694423,2019-04-30,25,30-59,0.0061476825309111005
NAROT 1694423,2019-05-31,26,30-59,0.0067648509618772465
NAROT 1694423,2019-06-30,27,30-59,0.008301588442463882
NAROT 1694423,2019-07-31,28,30-59,0.007383733744765263
NAROT 1694423,2019-08-31,29,30-59,0.007753389767023747
NAROT 1694423,2019-09-30,30,30-59,0.00838332564220889
NAROT 1694423,2019-10-31,31,30-59,0.009074837949322333
NAROT 1694423,2019-11-30,32,30-59,0.009573402763869417
NAROT 1694423,2019-12-31,33,30-59,0.009418509418509418
NAROT 1694423,2020-01-31,34,30-59,0.007848239392286061
NAROT 1694423,2020-02-29,35,30-59,0.006925624811803674
NAROT 1694423,2020-03-31,36,30-59,0.007491296875688538
NAROT 1694423,2020-04-30,37,30-59,0.005007443497090269
NAROT 1694423,2020-05-31,38,30-59,0.006163113994439295
NAROT 1694423,2020-06-30,39,30-59,0.0052530120481927714
NAROT 1694423,2020-07-31,40,30-59,0.005732964546140307
NAROT 1694423,2020-08-31,41,30-59,0.006053268765133172
NAROT 1694423,2020-09-30,42,30-59,0.006644518272425249
NAROT 1694423,2020-10-31,43,30-59,0.008599651365485184
NAROT 1694423,2020-11-30,44,30-59,0.008620689655172414
NAROT 1694423,2020-12-31,45,30-59,0.008260758196721311
NAROT 1694423,2021-01-31,46,30-59,0.007913425769360839
NAROT 1694423,2021-02-28,47,30-59,0.009333899024183284
NAROT 1694423,2021-03-31,48,30-59,0.0060671223408340375
NAROT 1694423,2021-04-30,49,30-59,0.006755643433844126
NAROT 1712665,2017-08-31,0,30-59,0.0027992734330289384
NAROT 1712665,2017-09-30,1,30-59,0.0031331789812764246
NAROT 1712665,2017-10-31,2,30-59,0.0035692888192027736
NAROT 1712665,2017-11-30,3,30-59,0.004173665848300814
NAROT 1712665,2017-12-31,4,30-59,0.004640249577265399
NAROT 1712665,2018-01-31,5,30-59,0.0040692167091377265
NAROT 1712665,2018-02-28,6,30-59,0.0034273019141413457
NAROT 1712665,2018-03-31,7,30-59,0.003851675962228726
NAROT 1712665,2018-04-30,8,30-59,0.0035475469838811852
NAROT 1712665,2018-05-31,9,30-59,0.0043182600711580395
NAROT 1712665,2018-06-30,10,30-59,0.004881910542287901
NAROT 1712665,2018-07-31,11,30-59,0.004722104882022811
NAROT 1712665,2018-08-31,12,30-59,0.005460009755637027
NAROT 1712665,2018-09-30,13,30-59,0.0067398197181228105
NAROT 1712665,2018-10-31,14,30-59,0.006102755802834044
NAROT 1712665,2018-11-30,15,30-59,0.005788139706278873
NAROT 1712665,2018-12-31,16,30-59,0.00726235248346518
NAROT 1712665,2019-01-31,17,30-59,0.005960823398627669
NAROT 1712665,2019-02-28,18,30-59,0.006408870190889968
NAROT 1712665,2019-03-31,19,30-59,0.0063482466747279325
NAROT 1712665,2019-04-30,20,30-59,0.0053930076865856685
NAROT 1712665,2019-05-31,21,30-59,0.005941180201704125
NAROT 1712665,2019-06-30,22,30-59,0.006496479257046936
NAROT 1712665,2019-07-31,23,30-59,0.0067741935483870966
NAROT 1712665,2019-08-31,24,30-59,0.007490815401498163
NAROT 1712665,2019-09-30,25,30-59,0.006144581262699209
NAROT 1712665,2019-10-31,26,30-59,0.006482779335202243
NAROT 1712665,2019-11-30,27,30-59,0.006962687138157056
NAROT 1712665,2019-12-31,28,30-59,0.0074900522743231645
NAROT 1712665,2020-01-31,29,30-59,0.006874866766147943
NAROT 1712665,2020-02-29,30,30-59,0.005944103612815269
NAROT 1712665,2020-03-31,31,30-59,0.006436333240456952
NAROT 1712665,2020-04-30,32,30-59,0.004492465169178277
NAROT 1712665,2020-05-31,33,30-59,0.005569649782754498
NAROT 1712665,2020-06-30,34,30-59,0.005424300867888139
NAROT 1712665,2020-07-31,35,30-59,0.005036601388975786
NAROT 1712665,2020-08-31,36,30-59,0.006066200712119214
NAROT 1712665,2020-09-30,37,30-59,0.007423690943817795
NAROT 1712665,2020-10-31,38,30-59,0.007181059954370348
NAROT 1712665,2020-11-30,39,30-59,0.007600308641975309
NAROT 1712665,2020-12-31,40,30-59,0.007018247443352717
NAROT 1712665,2021-01-31,41,30-59,0.006549568323905924
NAROT 1712665,2021-02-28,42,30-59,0.006919187439013572
NAROT 1712665,2021-03-31,43,30-59,0.005708354955889984
NAROT 1712665,2021-04-30,44,30-59,0.005133572567783094
NAROT 1712665,2021-05-31,45,30-59,0.006342494714587738
NAROT 1712665,2021-06-30,46,30-59,0.00618978102189781
NAROT 1712665,2021-07-31,47,30-59,0.008890050987057132
NAROT 1712665,2021-08-31,48,30-59,0.010166093928980527
NAROT 1723370,2017-11-30,0,30-59,0.0027055640512880837
NAROT 1723370,2017-12-31,1,30-59,0.003911308438383678
NAROT 1723370,2018-01-31,2,30-59,0.003366687233414706
NAROT 1723370,2018-02-28,3,30-59,0.002983366708896972
NAROT 1723370,2018-03-31,4,30-59,0.003701693594400145
NAROT 1723370,2018-04-30,5,30-59,0.0031499638179831716
