Issuer,Series Label,CIK,Entity Name,Reporting Date,vintage_month,dq60_rate,dq30_59_rate,dq60_numerator,dq30_59_numerator,loan_count_total
AART,AART 2023-1,1980826,ALLY AUTO RECEIVABLES TRUST 2023-1,2023-10-31,2,0.0033519553072625698,0.0087756052141527,144,377,42960
AART,AART 2023-1,1980826,ALLY AUTO RECEIVABLES TRUST 2023-1,2023-11-30,3,0.0038676917236142748,0.008518413059984815,163,359,42144
AART,AART 2023-1,1980826,ALLY AUTO RECEIVABLES TRUST 2023-1,2023-12-31,4,0.004308571151937647,0.010916660615302689,178,451,41313
AART,AART 2023-1,1980826,ALLY AUTO RECEIVABLES TRUST 2023-1,2024-01-31,5,0.004598951636831174,0.010854514884778954,186,439,40444
AART,AART 2023-1,1980826,ALLY AUTO RECEIVABLES TRUST 2023-1,2024-02-29,6,0.004542586750788643,0.009917981072555204,180,393,39625
AART,AART 2023-1,1980826,ALLY AUTO RECEIVABLES TRUST 2023-1,2024-03-31,7,0.004081949001472602,0.010695739788668716,158,414,38707
AART,AART 2023-1,1980826,ALLY AUTO RECEIVABLES TRUST 2023-1,2024-04-30,8,0.0042858276673986085,0.01015899891531522,162,384,37799
AART,AART 2023-1,1980826,ALLY AUTO RECEIVABLES TRUST 2023-1,2024-05-31,9,0.0047215890589384565,0.011993921632475849,174,442,36852
AART,AART 2023-1,1980826,ALLY AUTO RECEIVABLES TRUST 2023-1,2024-06-30,10,0.0055077357393927655,0.012537709999723229,199,453,36131
AART,AART 2023-1,1980826,ALLY AUTO RECEIVABLES TRUST 2023-1,2024-07-31,11,0.00600294484086533,0.01381809944501076,212,488,35316
AART,AART 2023-1,1980826,ALLY AUTO RECEIVABLES TRUST 2023-1,2024-08-31,12,0.006838795676490191,0.013387811875163,236,462,34509
AART,AART 2023-1,1980826,ALLY AUTO RECEIVABLES TRUST 2023-1,2024-09-30,13,0.007069750931787256,0.012482991184996746,239,422,33806
AART,AART 2023-1,1980826,ALLY AUTO RECEIVABLES TRUST 2023-1,2024-10-31,14,0.0068070430205118895,0.015459551037695892,225,511,33054
AART,AART 2023-1,1980826,ALLY AUTO RECEIVABLES TRUST 2023-1,2024-11-30,15,0.0077255871446229914,0.014400494437577255,250,466,32360
AART,AART 2023-1,1980826,ALLY AUTO RECEIVABLES TRUST 2023-1,2024-12-31,16,0.008314890926335756,0.015112235219728105,263,478,31630
AART,AART 2023-1,1980826,ALLY AUTO RECEIVABLES TRUST 2023-1,2025-01-31,17,0.007573795960642155,0.01585965820818229,234,490,30896
AART,AART 2023-1,1980826,ALLY AUTO RECEIVABLES TRUST 2023-1,2025-02-28,18,0.008005027951440574,0.015613112368098972,242,472,30231
AART,AART 2023-1,1980826,ALLY AUTO RECEIVABLES TRUST 2023-1,2025-03-31,19,0.008115449915110356,0.015823429541595924,239,466,29450
AART,AART 2023-1,1980826,ALLY AUTO RECEIVABLES TRUST 2023-1,2025-04-30,20,0.007097874117114923,0.014856824745137609,204,427,28741
AART,AART 2023-1,1980826,ALLY AUTO RECEIVABLES TRUST 2023-1,2025-05-31,21,0.007098776442050441,0.016658937680590732,199,467,28033
AART,AART 2023-1,1980826,ALLY AUTO RECEIVABLES TRUST 2023-1,2025-06-30,22,0.007674316620377138,0.016262242362227744,210,445,27364
AART,AART 2023-1,1980826,ALLY AUTO RECEIVABLES TRUST 2023-1,2025-07-31,23,0.008785432701332833,0.017570865402665666,234,468,26635
AART,AART 2023-1,1980826,ALLY AUTO RECEIVABLES TRUST 2023-1,2025-08-31,24,0.00898954434970485,0.01713029052046761,233,444,25919
AART,AART 2023-1,1980826,ALLY AUTO RECEIVABLES TRUST 2023-1,2025-09-30,25,0.008235014648824136,0.01841000871011165,208,465,25258
AART,AART 2023-1,1980826,ALLY AUTO RECEIVABLES TRUST 2023-1,2025-10-31,26,0.009070202554299195,0.020906206784348815,223,514,24586
AART,AART 2023-1,1980826,ALLY AUTO RECEIVABLES TRUST 2023-1,2025-11-30,27,0.010701199200532977,0.020278147901399066,257,487,24016
AART,AART 2023-1,1980826,ALLY AUTO RECEIVABLES TRUST 2023-1,2025-12-31,28,0.011251818259604689,0.021476854624796784,263,502,23374
AART,AART 2024-1,2010413,ALLY AUTO RECEIVABLES TRUST 2024-1,2024-03-31,0,0.0012551282291452014,0.007118637717539949,67,380,53381
AART,AART 2024-1,2010413,ALLY AUTO RECEIVABLES TRUST 2024-1,2024-04-30,1,0.0018752391886720245,0.007137389973210869,98,373,52260
AART,AART 2024-1,2010413,ALLY AUTO RECEIVABLES TRUST 2024-1,2024-05-31,2,0.0020984918315715153,0.008433191472670576,107,430,50989
AART,AART 2024-1,2010413,ALLY AUTO RECEIVABLES TRUST 2024-1,2024-06-30,3,0.0032330615687377003,0.009819671472749909,161,489,49798
AART,AART 2024-1,2010413,ALLY AUTO RECEIVABLES TRUST 2024-1,2024-07-31,4,0.0039626029348027985,0.011227374981941263,192,544,48453
AART,AART 2024-1,2010413,ALLY AUTO RECEIVABLES TRUST 2024-1,2024-08-31,5,0.00419050860436919,0.011146327455276425,197,524,47011
AART,AART 2024-1,2010413,ALLY AUTO RECEIVABLES TRUST 2024-1,2024-09-30,6,0.004187861778635327,0.011511138396772496,191,525,45608
AART,AART 2024-1,2010413,ALLY AUTO RECEIVABLES TRUST 2024-1,2024-10-31,7,0.00487053439956505,0.01209704822961738,215,534,44143
AART,AART 2024-1,2010413,ALLY AUTO RECEIVABLES TRUST 2024-1,2024-11-30,8,0.005682083898423982,0.012159191881401113,243,520,42766
AART,AART 2024-1,2010413,ALLY AUTO RECEIVABLES TRUST 2024-1,2024-12-31,9,0.0063789687333881025,0.014570144493306915,264,603,41386
AART,AART 2024-1,2010413,ALLY AUTO RECEIVABLES TRUST 2024-1,2025-01-31,10,0.006069422150882825,0.013091894060995184,242,522,39872
AART,AART 2024-1,2010413,ALLY AUTO RECEIVABLES TRUST 2024-1,2025-02-28,11,0.005725685268666771,0.01272086636613296,221,491,38598
AART,AART 2024-1,2010413,ALLY AUTO RECEIVABLES TRUST 2024-1,2025-03-31,12,0.0055073476076619296,0.014668350213577626,205,546,37223
AART,AART 2024-1,2010413,ALLY AUTO RECEIVABLES TRUST 2024-1,2025-04-30,13,0.006132062324051621,0.013211807007274855,220,474,35877
AART,AART 2024-1,2010413,ALLY AUTO RECEIVABLES TRUST 2024-1,2025-05-31,14,0.006244037811117856,0.014453791229439482,216,500,34593
AART,AART 2024-1,2010413,ALLY AUTO RECEIVABLES TRUST 2024-1,2025-06-30,15,0.006619541125022464,0.014257473192356077,221,476,33386
AART,AART 2024-1,2010413,ALLY AUTO RECEIVABLES TRUST 2024-1,2025-07-31,16,0.007428446580729736,0.016885670588969694,238,541,32039
AART,AART 2024-1,2010413,ALLY AUTO RECEIVABLES TRUST 2024-1,2025-08-31,17,0.00797536067433944,0.016015561679364566,246,494,30845
AART,AART 2024-1,2010413,ALLY AUTO RECEIVABLES TRUST 2024-1,2025-09-30,18,0.007807767382378677,0.015884768122770412,232,472,29714
AART,AART 2024-1,2010413,ALLY AUTO RECEIVABLES TRUST 2024-1,2025-10-31,19,0.007342143906020558,0.017795958324592687,210,509,28602
AART,AART 2024-1,2010413,ALLY AUTO RECEIVABLES TRUST 2024-1,2025-11-30,20,0.008412159722723663,0.016860423135244423,233,467,27698
AART,AART 2024-1,2010413,ALLY AUTO RECEIVABLES TRUST 2024-1,2025-12-31,21,0.008764373197498034,0.01910183902018802,234,510,26699
AART,AART 2024-2,2035124,Ally Auto Receivables Trust 2024-2,2024-09-30,0,0.0016146899232083512,0.007303655582884287,86,389,53261
AART,AART 2024-2,2035124,Ally Auto Receivables Trust 2024-2,2024-10-31,1,0.002151694459386767,0.008664412510566356,112,451,52052
AART,AART 2024-2,2035124,Ally Auto Receivables Trust 2024-2,2024-11-30,2,0.0027142913339365093,0.009185319224263404,138,467,50842
AART,AART 2024-2,2035124,Ally Auto Receivables Trust 2024-2,2024-12-31,3,0.0034522439585730723,0.011345971372620273,171,562,49533
AART,AART 2024-2,2035124,Ally Auto Receivables Trust 2024-2,2025-01-31,4,0.004245930982808142,0.010968655038921034,204,527,48046
AART,AART 2024-2,2035124,Ally Auto Receivables Trust 2024-2,2025-02-28,5,0.004487867726003865,0.009813184453510844,209,457,46570
AART,AART 2024-2,2035124,Ally Auto Receivables Trust 2024-2,2025-03-31,6,0.004056433458889607,0.011121759868054472,182,499,44867
AART,AART 2024-2,2035124,Ally Auto Receivables Trust 2024-2,2025-04-30,7,0.00439083009798484,0.010145128489554447,190,439,43272
AART,AART 2024-2,2035124,Ally Auto Receivables Trust 2024-2,2025-05-31,8,0.004301437016388715,0.012303551689335319,179,512,41614
AART,AART 2024-2,2035124,Ally Auto Receivables Trust 2024-2,2025-06-30,9,0.004720043953848459,0.012312072324059738,189,493,40042
AART,AART 2024-2,2035124,Ally Auto Receivables Trust 2024-2,2025-07-31,10,0.00525589987770926,0.01329586553222491,202,511,38433
AART,AART 2024-2,2035124,Ally Auto Receivables Trust 2024-2,2025-08-31,11,0.005760493292946776,0.013278883600173085,213,491,36976
AART,AART 2024-2,2035124,Ally Auto Receivables Trust 2024-2,2025-09-30,12,0.005811015664477008,0.01361518162933019,207,485,35622
AART,AART 2024-2,2035124,Ally Auto Receivables Trust 2024-2,2025-10-31,13,0.006445779618503179,0.015283205973283556,221,524,34286
AART,AART 2024-2,2035124,Ally Auto Receivables Trust 2024-2,2025-11-30,14,0.0074223818000784475,0.01587062124732221,246,526,33143
AART,AART 2024-2,2035124,Ally Auto Receivables Trust 2024-2,2025-12-31,15,0.00793227778648691,0.0171813763912839,253,548,31895
AART,AART 2025-1,2087070,ALLY AUTO RECEIVABLES TRUST 2025- 1,2025-09-30,0,0.0001899335232668566,0.006533713200379867,10,344,52650
AART,AART 2025-1,2087070,ALLY AUTO RECEIVABLES TRUST 2025- 1,2025-10-31,1,0.0018646931996969874,0.008779597148573315,96,452,51483
AART,AART 2025-1,2087070,ALLY AUTO RECEIVABLES TRUST 2025- 1,2025-11-30,2,0.0032701759949262726,0.009810527984778817,165,495,50456
AART,AART 2025-1,2087070,ALLY AUTO RECEIVABLES TRUST 2025- 1,2025-12-31,3,0.0035511363636363635,0.011323051948051948,175,558,49280
