series,reporting_date,cum_returned,crr_basic,crr_with_fees,gl_pct_pool,gl_pct_resid,avg_gl_per_vehicle,vintage_month,period_realized,period_scheduled
GM Financial Automobile Leasing Trust 2021-2,2023-01-31,954,1.4089551910425973,1.4149905738694442,0.004127778600088767,0.4089551910425972,7506.756289308176,22,12874515.78,9540605.499999998
GM Financial Automobile Leasing Trust 2021-2,2023-02-28,1100,1.408222550877147,1.4149144630391342,0.00478606330232341,0.40822255087714704,7548.663209090907,23,3971211.6799999997,2829127.6500000022
GM Financial Automobile Leasing Trust 2021-2,2023-03-31,1216,1.4048329992415105,1.4124084711033515,0.005289155812505985,0.40483299924151045,7546.352401315789,24,3199178.990000002,2326344.0
GM Financial Automobile Leasing Trust 2021-2,2023-04-30,1289,1.3969320133119387,1.4046202723893721,0.005521579788136004,0.3969320133119386,7431.81227307991,25,1870327.6000000015,1467086.0999999978
GM Financial Automobile Leasing Trust 2021-2,2023-05-31,1379,1.3848833374603904,1.3928587269165849,0.005752524322996137,0.3848833374603905,7237.331965192169,26,2197216.509999998,1796541.75
GM Financial Automobile Leasing Trust 2021-2,2023-06-30,1487,1.371937870110341,1.380313426154569,0.006024547706066605,0.3719378701103411,7029.068493611297,27,2643351.469999999,2171407.4000000022
GM Financial Automobile Leasing Trust 2021-2,2023-07-31,1648,1.351644458164033,1.3596237418334653,0.0063181001414993505,0.35164445816403295,6651.408082524272,28,3579392.670000002,3070097.0
GM Financial Automobile Leasing Trust 2021-2,2023-08-31,1859,1.3099202418274218,1.3175658182546908,0.006286068756560203,0.3099202418274218,5866.566976869283,29,3961789.539999999,4017362.0500000007
GM Financial Automobile Leasing Trust 2021-2,2023-09-30,2102,1.232661313230232,1.2397164495628472,0.005337559994618021,0.23266131323023206,4405.491360608946,30,2966679.920000002,4612285.089999996
GM Financial Automobile Leasing Trust 2021-2,2023-10-31,2398,1.1082131005877416,1.1143979744411947,0.0028318679581906376,0.10821310058774157,2048.8403419516267,31,1253218.299999997,5600442.0
GM Financial Automobile Leasing Trust 2021-3,2021-06-30,0,,,,,,0,0.0,0.0
GM Financial Automobile Leasing Trust 2021-3,2021-07-31,7,1.844748465471556,1.844748465471556,5.186319251282685e-05,0.844748465471556,12620.07142857143,1,192916.6,104576.1
GM Financial Automobile Leasing Trust 2021-3,2021-08-31,11,1.822593995440153,1.822593995440153,7.927321602714974e-05,0.8225939954401532,12275.364545454546,2,106262.66,59574.149999999994
GM Financial Automobile Leasing Trust 2021-3,2021-09-30,20,1.7841709228728941,1.7841709228728941,0.00014408052276311756,0.7841709228728941,12270.885,3,259202.99,148814.3
GM Financial Automobile Leasing Trust 2021-3,2021-10-31,20,1.7841709228728941,1.7841709228728941,0.00014408052276311756,0.7841709228728941,12270.885,4,0.0,0.0
GM Financial Automobile Leasing Trust 2021-3,2021-11-30,20,1.7841709228728941,1.7841709228728941,0.00014408052276311756,0.7841709228728941,12270.885,5,0.0,0.0
GM Financial Automobile Leasing Trust 2021-3,2021-12-31,20,1.7841709228728941,1.7841709228728941,0.00014408052276311756,0.7841709228728941,12270.885,6,0.0,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-01-31,42,1.5511093032556205,1.5626034680721779,0.0002196126296492395,0.5511093032556205,8906.531904761903,7,494458.24,365801.60000000003
GM Financial Automobile Leasing Trust 2021-3,2022-02-28,49,1.4938918349819459,1.5043172681181292,0.00023242779112437202,0.4938918349819458,8079.650612244898,8,144660.74,122832.19999999995
GM Financial Automobile Leasing Trust 2021-3,2022-03-31,54,1.501671528527104,1.5108923125267184,0.00026693278720204395,0.5016715285271042,8419.935555555554,9,163498.43999999994,104724.80000000005
GM Financial Automobile Leasing Trust 2021-3,2022-04-30,63,1.4574728259233387,1.4682840978955023,0.0002899343644997132,0.4574728259233387,7838.983492063491,10,212386.99,173207.54999999993
GM Financial Automobile Leasing Trust 2021-3,2022-05-31,71,1.4661000981267878,1.4789728190740359,0.0003394404956904513,0.46610009812678777,8143.402676056336,11,245261.5,160935.8700000001
