series,reporting_date,vintage_month,cum_co_amount,cnl_rate,original_balance
Ford Credit Auto Lease Trust 2018-A,2020-04-30,23,154972.82,0.00012033832600852614,1287809338.3899987
Ford Credit Auto Lease Trust 2018-A,2020-05-31,24,161832.71,0.00012566511608179593,1287809338.3899987
Ford Credit Auto Lease Trust 2018-A,2020-06-30,25,164394.16,0.00012765411392770556,1287809338.3899987
Ford Credit Auto Lease Trust 2018-A,2020-07-31,26,173845.66,0.0001349933214627403,1287809338.3899987
Ford Credit Auto Lease Trust 2018-A,2020-08-31,27,188868.18,0.00014665849545408667,1287809338.3899987
Ford Credit Auto Lease Trust 2018-A,2020-09-30,28,199604.16,0.00015499511771637124,1287809338.3899987
Ford Credit Auto Lease Trust 2018-A,2020-10-31,29,206514.97,0.00016036144780420846,1287809338.3899987
Ford Credit Auto Lease Trust 2018-B,2018-11-30,0,7601.120000000001,5.1275593630859035e-06,1482405070.6700044
Ford Credit Auto Lease Trust 2018-B,2018-12-31,1,28684.71,1.9350115948426522e-05,1482405070.6700044
Ford Credit Auto Lease Trust 2018-B,2019-01-31,2,35332.83,2.3834801093894385e-05,1482405070.6700044
Ford Credit Auto Lease Trust 2018-B,2019-02-28,3,59769.869999999995,4.0319526142058955e-05,1482405070.6700044
Ford Credit Auto Lease Trust 2018-B,2019-03-31,4,61278.0,4.1336879650785405e-05,1482405070.6700044
Ford Credit Auto Lease Trust 2018-B,2019-04-30,5,71753.63,4.840352439402371e-05,1482405070.6700044
Ford Credit Auto Lease Trust 2018-B,2019-05-31,6,74110.99,4.9993751010649184e-05,1482405070.6700044
Ford Credit Auto Lease Trust 2018-B,2019-06-30,7,95162.97,6.419498413951665e-05,1482405070.6700044
Ford Credit Auto Lease Trust 2018-B,2019-07-31,8,111887.96,7.547731872600103e-05,1482405070.6700044
Ford Credit Auto Lease Trust 2018-B,2019-08-31,9,143621.98,9.688443654276426e-05,1482405070.6700044
Ford Credit Auto Lease Trust 2018-B,2019-09-30,10,163095.91,0.00011002114956763158,1482405070.6700044
Ford Credit Auto Lease Trust 2018-B,2019-10-31,11,171407.88,0.00011562823373406877,1482405070.6700044
