series,reporting_date,active_count,count_current,count_30_59,count_60_plus,balance_total,sec_value_total,base_residual_total,vehicle_value_total,alg_count,blackbook_count,other_source_count,vintage_month
GM Financial Automobile Leasing Trust 2020-2,2020-10-31,51997,51807,165,25,1668705080.469993,1266301531.44,934721179.6400008,2098539295.8000002,51558,0,439,6
GM Financial Automobile Leasing Trust 2020-2,2021-10-31,40842,40639,160,43,1128540352.6799936,869121556.8900058,730071552.9400003,1657877041.5200002,40456,0,386,18
GM Financial Automobile Leasing Trust 2020-2,2022-10-31,14297,14104,151,42,364166036.48000073,286539986.4300004,264852385.32999995,603722473.1999999,14042,0,255,30
GM Financial Automobile Leasing Trust 2020-2,2020-11-30,51623,51489,90,44,1636487200.420004,1243818352.009992,927563187.1100011,2083342135.8,51185,0,438,7
GM Financial Automobile Leasing Trust 2020-2,2021-11-30,39222,39080,98,44,1071481817.1100031,826206541.5999994,700994680.92,1593313457.52,38841,0,381,19
GM Financial Automobile Leasing Trust 2020-2,2022-11-30,12505,12368,80,57,316147770.77999985,249930085.67999983,232766415.97999993,529713562.92999995,12260,0,245,31
GM Financial Automobile Leasing Trust 2020-2,2020-12-31,51131,50903,192,36,1601012415.799995,1218663223.1900022,918811072.7000009,2064634710.8000002,50695,0,436,8
GM Financial Automobile Leasing Trust 2020-2,2021-12-31,37336,37103,197,36,1007133811.6700006,777169843.3400086,666369148.9400003,1516973346.5099998,36972,0,364,20
GM Financial Automobile Leasing Trust 2020-2,2022-12-31,10901,10718,134,49,273121159.3800005,216926976.19999957,203685041.2999999,462733509.02,10666,0,235,32
GM Financial Automobile Leasing Trust 2020-3,2021-01-31,67050,66756,232,62,2051617837.7500038,1596820909.8600004,1254762589.9399993,2706582950.46,66611,0,439,6
GM Financial Automobile Leasing Trust 2020-3,2022-01-31,45696,45396,230,70,1246696941.9799917,992099137.1499938,864130459.0999995,1849672577.82,45328,0,368,18
GM Financial Automobile Leasing Trust 2020-3,2023-01-31,16327,16088,189,50,408056789.500001,336168293.8500009,317776337.79000026,672707071.51,16115,0,212,30
GM Financial Automobile Leasing Trust 2020-3,2021-02-28,66324,66103,178,43,2007777886.6400049,1564777674.5200105,1241624065.6299999,2678232115.46,65888,0,436,7
GM Financial Automobile Leasing Trust 2020-3,2022-02-28,43271,43065,159,47,1171629846.3999956,934357437.1099967,820189918.1500001,1753242831.81,42910,0,361,19
GM Financial Automobile Leasing Trust 2020-3,2021-03-31,65115,64861,230,24,1949167520.69,1521975042.7799962,1219081321.4700003,2629606262.96,64682,0,433,8
GM Financial Automobile Leasing Trust 2020-3,2022-03-31,40089,39802,246,41,1080040531.0900064,864176075.8300047,763234000.6499995,1628841760.81,39747,0,342,20
GM Financial Automobile Leasing Trust 2020-3,2021-04-30,63244,63078,119,47,1877450595.1400306,1468114287.399991,1185331455.2899988,2555942872.96,62814,0,430,9
GM Financial Automobile Leasing Trust 2020-3,2022-04-30,37513,37357,112,44,1003010728.3300002,804516996.5399992,715783622.63,1526353385.79,37179,0,334,21
GM Financial Automobile Leasing Trust 2020-3,2021-05-31,61258,60981,229,48,1803172431.3100064,1412274338.0800042,1149088982.4700036,2476256807.96,60834,0,424,10
GM Financial Automobile Leasing Trust 2020-3,2022-05-31,34901,34609,245,47,927486020.7399993,745913759.4100027,667947443.8799998,1422706130.79,34578,0,323,22
GM Financial Automobile Leasing Trust 2020-3,2021-06-30,59123,58944,129,50,1724905443.0499969,1353094749.7599955,1110085120.779999,2390982033.96,58708,0,415,11
GM Financial Automobile Leasing Trust 2020-3,2022-06-30,32139,31966,116,57,850147034.9300009,686008632.1199933,617678126.3699998,1313384408.79,31824,0,315,23
GM Financial Automobile Leasing Trust 2020-3,2020-07-31,54326,54166,153,7,1788661631.3999908,1377065918.4299948,1018126912.8299991,2194965234.3,53963,0,363,0
GM Financial Automobile Leasing Trust 2020-3,2021-07-31,57245,56993,208,44,1653658649.3300006,1299268729.5499957,1075795225.7700005,2315413498.96,56841,0,404,12
GM Financial Automobile Leasing Trust 2020-3,2022-07-31,29743,29424,240,79,781202417.3199987,631952274.3700033,573587080.0200001,1218614518.78,29436,0,307,24
GM Financial Automobile Leasing Trust 2020-3,2020-08-31,69409,69198,211,0,2259372451.9700007,1742991889.7899978,1300626701.38,2804665425.47,68955,0,454,1
GM Financial Automobile Leasing Trust 2020-3,2021-08-31,55452,55194,210,48,1587155973.4599922,1249422272.490011,1043339284.4699999,2243488628.95,55053,0,399,13
GM Financial Automobile Leasing Trust 2020-3,2022-08-31,27215,26906,232,77,709707900.3600017,575806867.1600025,526158079.85000014,1116831906.52,26923,0,292,25
GM Financial Automobile Leasing Trust 2020-3,2020-09-30,69052,68909,121,22,2220623867.8399835,1716308098.6600058,1293595335.4499984,2789685490.47,68600,0,452,2
GM Financial Automobile Leasing Trust 2020-3,2021-09-30,53790,53592,139,59,1524565707.3499956,1202554409.5700014,1012881650.9899995,2175984173.9399996,53397,0,393,14
GM Financial Automobile Leasing Trust 2020-3,2022-09-30,24948,24769,96,83,645508660.3000019,525243998.74000067,483231137.2900001,1024889502.51,24679,0,269,26
GM Financial Automobile Leasing Trust 2020-3,2020-10-31,68621,68355,235,31,2178245712.789998,1686505569.1199925,1284922310.6199992,2771275285.47,68172,0,449,3
GM Financial Automobile Leasing Trust 2020-3,2021-10-31,51924,51634,241,49,1456311439.1600044,1150953288.0199952,978095821.52,2099562758.9399998,51534,0,390,15
GM Financial Automobile Leasing Trust 2020-3,2022-10-31,22749,22470,202,77,583629166.1100024,476571666.5200012,441388629.7900001,935258936.51,22492,0,257,27
GM Financial Automobile Leasing Trust 2020-3,2020-11-30,68233,68045,137,51,2140418785.1900222,1660263078.7299986,1277349780.839999,2755126945.47,67788,0,445,4
GM Financial Automobile Leasing Trust 2020-3,2021-11-30,50076,49876,138,62,1391135788.9800074,1101984192.839996,944322083.980001,2025153276.82,49689,0,387,16
GM Financial Automobile Leasing Trust 2020-3,2022-11-30,20592,20405,107,80,524196879.88999796,429413477.4600005,400424198.8000001,848090376.51,20352,0,240,28
GM Financial Automobile Leasing Trust 2020-3,2020-12-31,67704,67351,310,43,2096521693.1300113,1628928065.3900046,1266856345.4799998,2732828810.47,67264,0,440,5
GM Financial Automobile Leasing Trust 2020-3,2021-12-31,47900,47554,273,73,1317882179.830013,1046261797.430002,904538902.7699997,1937720146.82,47523,0,377,17
GM Financial Automobile Leasing Trust 2020-3,2022-12-31,18461,18195,203,63,465282688.6499982,382275801.3599988,358897861.29000026,759808911.51,18233,0,228,29
GM Financial Automobile Leasing Trust 2021-1,2021-01-31,63139,63011,128,0,2062448793.6299973,1618293957.2899957,1203083588.8100007,2567532842.1200004,62298,0,841,1
GM Financial Automobile Leasing Trust 2021-1,2022-01-31,48319,48087,176,56,1390588071.7699988,1115876171.149996,924899554.6100001,1964590646.64,47593,0,726,13
GM Financial Automobile Leasing Trust 2021-1,2023-01-31,24640,24417,171,52,640004000.249996,529338708.48999906,482183452.27,1017410632.62,24144,0,496,25
GM Financial Automobile Leasing Trust 2021-1,2021-02-28,62776,62621,143,12,2026882516.1899884,1593223777.1699982,1196214348.57,2552829767.12,61940,0,836,2
GM Financial Automobile Leasing Trust 2021-1,2022-02-28,46600,46374,190,36,1329350966.4599946,1068946988.9300002,893589617.4199991,1896747906.17,45891,0,709,14
GM Financial Automobile Leasing Trust 2021-1,2023-02-28,22670,22482,140,48,584504485.989998,484517871.3900007,444843852.56999975,938511902.62,22214,0,456,26
GM Financial Automobile Leasing Trust 2021-1,2021-03-31,62046,61911,115,20,1979921568.540008,1559114480.869989,1182327073.7599998,2523180598.12,61216,0,830,3
GM Financial Automobile Leasing Trust 2021-1,2022-03-31,44369,44163,175,31,1255169996.160005,1011716572.8399975,852353613.7399998,1807679774.9199998,43677,0,692,15
GM Financial Automobile Leasing Trust 2021-1,2023-03-31,20237,20058,138,41,518230122.6500003,430461794.09999996,398205413.21999973,840621627.62,19847,0,390,27
GM Financial Automobile Leasing Trust 2021-1,2021-04-30,60902,60783,96,23,1923459850.3399992,1517069351.9199975,1160295664.2899995,2476220973.12,60082,0,820,4
GM Financial Automobile Leasing Trust 2021-1,2022-04-30,42496,42320,133,43,1191571671.110006,962745630.3999933,817689633.0899996,1733024230.92,41816,0,680,16
GM Financial Automobile Leasing Trust 2021-1,2023-04-30,18117,17962,104,51,461030312.35000086,383561077.0599996,357488754.5199999,755612727.62,17790,0,327,28
GM Financial Automobile Leasing Trust 2021-1,2021-05-31,59623,59469,122,32,1864795916.4399886,1473301972.6400042,1136331398.9199998,2424629859.3700004,58809,0,814,5
GM Financial Automobile Leasing Trust 2021-1,2022-05-31,40458,40206,211,41,1125266587.7100005,911378802.3499987,780032794.0699999,1652091530.8,39794,0,664,17
GM Financial Automobile Leasing Trust 2021-1,2023-05-31,15755,15564,140,51,397650709.8099998,331333533.0200003,310941089.44000006,658302172.22,15476,0,279,29
GM Financial Automobile Leasing Trust 2021-1,2021-06-30,58079,57936,118,25,1799269237.1600022,1423912323.8700056,1107568808.6599994,2362716074.36,57280,0,799,6
GM Financial Automobile Leasing Trust 2021-1,2022-06-30,38352,38112,174,66,1058809153.5400056,859757034.9499992,741255674.1699998,1568791769.9,37709,0,643,18
GM Financial Automobile Leasing Trust 2021-1,2023-06-30,13331,13195,98,38,334619862.45999986,278949308.6600004,263531616.06,559790187.22,13110,0,221,30
GM Financial Automobile Leasing Trust 2021-1,2021-07-31,56716,56555,130,31,1738803136.7700052,1378414728.1500027,1082040680.1999998,2307233036.35,55926,0,790,7
GM Financial Automobile Leasing Trust 2021-1,2022-07-31,36398,36128,195,75,995529740.0200025,810183340.3699956,704454330.0299997,1490515414.8899999,35780,0,618,19
GM Financial Automobile Leasing Trust 2021-1,2021-08-31,55454,55283,138,33,1682615867.2599978,1336345504.6000023,1058537806.1800004,2255620506.3500004,54679,0,775,8
GM Financial Automobile Leasing Trust 2021-1,2022-08-31,34157,33922,175,60,927218724.0099995,756483864.6800072,662486704.8300003,1401157114.89,33564,0,593,20
GM Financial Automobile Leasing Trust 2021-1,2021-09-30,54261,54075,145,41,1629194062.9199963,1296376509.8200023,1036316421.4299998,2207117301.3500004,53498,0,763,9
GM Financial Automobile Leasing Trust 2021-1,2022-09-30,32155,31940,162,53,865105658.78,707577552.4400014,624549408.2000005,1320753160.88,31582,0,573,21
GM Financial Automobile Leasing Trust 2021-1,2021-10-31,52969,52764,160,45,1572837314.070001,1254011530.5499926,1011948274.9199998,2153909796.34,52211,0,758,10
GM Financial Automobile Leasing Trust 2021-1,2022-10-31,30202,29953,188,61,805745535.6700001,661051830.8600008,587829852.4200001,1242188425.88,29645,0,557,22
GM Financial Automobile Leasing Trust 2021-1,2021-11-30,51561,51354,169,38,1514937468.7600021,1210316368.4700017,985347475.97,2096120466.3400002,50810,0,751,11
GM Financial Automobile Leasing Trust 2021-1,2022-11-30,28374,28145,177,52,749895047.9899967,617037175.5099957,553053007.2200001,1167988524.8799999,27833,0,541,23
GM Financial Automobile Leasing Trust 2021-1,2020-12-31,52781,52714,61,6,1748129068.759997,1368418107.3599968,1001632985.1600001,2142724865.21,52088,0,693,0
GM Financial Automobile Leasing Trust 2021-1,2021-12-31,49958,49685,213,60,1452299812.08001,1162686843.1999907,955311651.7499994,2030989431.64,49221,0,737,12
GM Financial Automobile Leasing Trust 2021-1,2022-12-31,26570,26335,193,42,695476214.2099997,573836660.5600008,518619583.2699999,1094517557.87,26045,0,525,24
GM Financial Automobile Leasing Trust 2021-2,2022-01-31,42861,42655,163,43,1315503615.3800101,1060270204.1800057,852789619.2499996,1771007896.58,41766,0,1095,10
GM Financial Automobile Leasing Trust 2021-2,2023-01-31,26158,25909,177,72,724952570.3399998,603112689.4700004,533271558.76000047,1098717024.99,25327,0,831,22
GM Financial Automobile Leasing Trust 2021-2,2022-02-28,41784,41592,153,39,1270433849.900002,1026186731.8599923,832627583.719999,1727745796.58,40702,0,1082,11
GM Financial Automobile Leasing Trust 2021-2,2023-02-28,24783,24619,117,47,681072344.9599977,567856963.9100019,506335661.8900006,1042950631.18,23980,0,803,23
GM Financial Automobile Leasing Trust 2021-2,2021-03-31,50797,50765,29,3,1734939344.8199947,1369709689.519996,1007438849.0999992,2099668104.5999997,49588,0,1209,0
GM Financial Automobile Leasing Trust 2021-2,2022-03-31,40202,40031,140,31,1212588083.3999958,982226466.1799961,803022260.7499993,1663905796.58,39138,0,1064,12
GM Financial Automobile Leasing Trust 2021-2,2023-03-31,23107,22906,159,42,629863240.5499994,526507364.0900037,473519688.0400005,975198856.18,22350,0,757,24
GM Financial Automobile Leasing Trust 2021-2,2021-04-30,50480,50415,65,0,1703492685.3499982,1347620234.8399935,1000899561.9000008,2085837204.5999997,49274,0,1206,1
GM Financial Automobile Leasing Trust 2021-2,2022-04-30,38920,38781,107,32,1163327029.3299997,944698125.2300024,778797192.5100002,1612168111.22,37876,0,1044,13
GM Financial Automobile Leasing Trust 2021-2,2023-04-30,21554,21397,103,54,582275933.1500012,487748457.4599993,442218186.5500004,911226556.68,20840,0,714,25
GM Financial Automobile Leasing Trust 2021-2,2021-05-31,49870,49744,110,16,1664308984.0000021,1319323410.4399989,988791471.1799994,2060263396.6,48674,0,1196,2
GM Financial Automobile Leasing Trust 2021-2,2022-05-31,37520,37313,161,46,1112173746.3,905501837.240003,752267040.3599992,1555690138.22,36492,0,1028,14
GM Financial Automobile Leasing Trust 2021-2,2023-05-31,19692,19503,155,34,527350577.23000234,442520306.4099979,404292165.6400002,833601041.6800001,19038,0,654,26
GM Financial Automobile Leasing Trust 2021-2,2021-06-30,49069,48964,84,21,1620056636.1800044,1286761732.6300094,972943702.4999989,2027031021.6,47888,0,1181,3
GM Financial Automobile Leasing Trust 2021-2,2022-06-30,36058,35867,138,53,1061186563.9700063,866401627.8799943,725006127.1299995,1497413893.22,35039,0,1019,15
GM Financial Automobile Leasing Trust 2021-2,2023-06-30,17872,17748,84,40,474660506.2100012,398812406.23000085,367355506.1200001,758549657.6800001,17262,0,610,27
GM Financial Automobile Leasing Trust 2021-2,2021-07-31,48228,48087,116,25,1576035264.1999855,1254284399.059996,956852214.8399991,1992669637.5999997,47056,0,1172,4
GM Financial Automobile Leasing Trust 2021-2,2022-07-31,34677,34464,163,50,1011806685.3700022,828213407.1300001,698740896.3800004,1442253180.22,33677,0,1000,16
GM Financial Automobile Leasing Trust 2021-2,2023-07-31,16115,15946,122,47,425172720.5299968,357604367.05000126,331924350.8500003,686479837.88,15538,0,577,28
GM Financial Automobile Leasing Trust 2021-2,2021-08-31,47425,47274,122,29,1534160400.0099964,1223384867.7300117,941392426.2800001,1959620167.5999997,46261,0,1164,5
GM Financial Automobile Leasing Trust 2021-2,2022-08-31,33115,32902,159,54,958900357.3900018,787030577.4299982,669024833.4599996,1379926780.21,32137,0,978,17
GM Financial Automobile Leasing Trust 2021-2,2023-08-31,14058,13902,111,45,369196737.6499991,310773030.2499996,290296606.69000024,601940621.8,13531,0,527,29
GM Financial Automobile Leasing Trust 2021-2,2021-09-30,46665,46541,97,27,1493796143.9100022,1193608207.590003,926489368.7200005,1927943947.5999997,45512,0,1153,6
GM Financial Automobile Leasing Trust 2021-2,2022-09-30,31759,31583,129,47,910478225.9199966,749154994.1599962,642058605.1400013,1323991970.19,30808,0,951,18
GM Financial Automobile Leasing Trust 2021-2,2023-09-30,12284,12177,76,31,320435577.5799998,269975759.5500006,253876700.05000013,527903971.8,11801,0,483,30
GM Financial Automobile Leasing Trust 2021-2,2021-10-31,45807,45656,128,23,1450750707.0800104,1161616878.0600045,909876431.3099995,1892395037.5999997,44665,0,1142,7
GM Financial Automobile Leasing Trust 2021-2,2022-10-31,30327,30072,202,53,862268331.3800005,711605624.7599962,614709400.0699991,1266752934.99,29403,0,924,19
GM Financial Automobile Leasing Trust 2021-2,2023-10-31,10279,10135,98,46,265841041.71999997,224117518.93000036,211835125.76000008,442248026.8,9849,0,430,31
GM Financial Automobile Leasing Trust 2021-2,2021-11-30,44904,44753,126,25,1407280492.4800024,1129261622.1699994,892210973.5699995,1854713857.58,43774,0,1130,8
GM Financial Automobile Leasing Trust 2021-2,2022-11-30,29030,28814,146,70,818406567.7699995,677214862.3699994,589459851.1499991,1214555149.99,28132,0,898,20
GM Financial Automobile Leasing Trust 2021-2,2021-12-31,43912,43723,148,41,1361172247.2699938,1094521807.869999,872831374.3299994,1813738081.58,42796,0,1116,9
GM Financial Automobile Leasing Trust 2021-2,2022-12-31,27629,27370,196,63,772200208.500003,640875597.480001,562241692.76,1158244974.99,26761,0,868,21
GM Financial Automobile Leasing Trust 2021-3,2022-01-31,44517,44326,144,47,1434699627.819998,1172764641.0499864,913635661.48,1853485607.61,43284,0,1233,7
GM Financial Automobile Leasing Trust 2021-3,2023-01-31,31156,30863,206,87,893566896.9400048,752139508.3199936,647524684.5699995,1305501034.8999999,30170,0,986,19
GM Financial Automobile Leasing Trust 2021-3,2024-01-31,10936,10748,124,64,279577879.0000001,240620335.51000038,226632069.24000007,463675347.02,10540,0,396,31
GM Financial Automobile Leasing Trust 2021-3,2022-02-28,43613,43468,104,41,1391245473.91,1139567288.470002,895572186.7799997,1815388392.61,42394,0,1219,8
GM Financial Automobile Leasing Trust 2021-3,2023-02-28,29982,29776,133,73,851758791.2800009,718470578.5899994,623796307.0699996,1257723134.9,29041,0,941,20
GM Financial Automobile Leasing Trust 2021-3,2024-02-29,8996,8850,93,53,228287668.98999903,196502118.1900003,185816653.19000003,382620299.02,8669,0,327,32
GM Financial Automobile Leasing Trust 2021-3,2022-03-31,42488,42328,127,33,1342762546.4100091,1102761797.5799983,874012128.8699996,1769861412.61,41284,0,1204,9
GM Financial Automobile Leasing Trust 2021-3,2023-03-31,28452,28211,196,45,800545900.8900006,676673072.5900007,592444114.1200001,1195682614.9,27570,0,882,21
GM Financial Automobile Leasing Trust 2021-3,2022-04-30,41460,41339,93,28,1297834763.8799894,1068409111.949998,853964809.9199998,1728045692.61,40270,0,1190,10
GM Financial Automobile Leasing Trust 2021-3,2023-04-30,27049,26870,128,51,753640324.5199974,638206337.4100044,563428120.7699999,1138147209.9,26204,0,845,22
GM Financial Automobile Leasing Trust 2021-3,2022-05-31,40404,40202,166,36,1252680796.4699976,1033653701.130006,832967884.7199997,1684420397.61,39241,0,1163,11
GM Financial Automobile Leasing Trust 2021-3,2023-05-31,25512,25285,182,45,703658144.7199972,596879694.0899999,531518295.3300001,1074599289.9,24710,0,802,23
GM Financial Automobile Leasing Trust 2021-3,2021-06-30,48939,48939,0,0,1703337101.3200076,1372020609.7699971,1003546842.1300002,2040963026.11,47623,0,1316,0
GM Financial Automobile Leasing Trust 2021-3,2022-06-30,39187,39018,118,51,1204360452.4800014,996238344.4700018,808863798.3599998,1634307342.61,38044,0,1143,12
GM Financial Automobile Leasing Trust 2021-3,2023-06-30,23955,23767,138,50,653663815.2599998,555521363.0400022,499190623.28000015,1009572254.9,23207,0,748,24
GM Financial Automobile Leasing Trust 2021-3,2021-07-31,48507,48416,90,1,1668674867.560002,1346843641.759997,994656837.04,2022403205.11,47201,0,1306,1
GM Financial Automobile Leasing Trust 2021-3,2022-07-31,38129,37892,190,47,1159715837.8800066,961509763.5700067,787762492.6699996,1591001577.61,37009,0,1120,13
GM Financial Automobile Leasing Trust 2021-3,2023-07-31,22422,22185,179,58,606145171.9700003,515974211.8400003,467973094.02999985,947012742.02,21722,0,700,25
GM Financial Automobile Leasing Trust 2021-3,2021-08-31,48077,47959,100,18,1634923914.2999978,1322263043.5700111,985627371.6199998,2003893775.11,46778,0,1299,2
GM Financial Automobile Leasing Trust 2021-3,2022-08-31,36904,36671,187,46,1111966990.249999,924239109.100002,763564414.6699996,1541027847.41,35805,0,1099,14
GM Financial Automobile Leasing Trust 2021-3,2023-08-31,20455,20235,170,50,548889867.2400033,468276210.2300011,427918423.30999994,865850972.02,19799,0,656,26
GM Financial Automobile Leasing Trust 2021-3,2021-09-30,47572,47458,88,26,1599775784.869999,1296478245.1800041,975215882.5499998,1982503335.11,46283,0,1289,3
GM Financial Automobile Leasing Trust 2021-3,2022-09-30,35764,35557,154,53,1067975605.3299994,890055420.8000021,741350682.9999996,1495169552.41,34677,0,1087,15
GM Financial Automobile Leasing Trust 2021-3,2023-09-30,18629,18456,122,51,495760876.3900014,423814366.80000144,390093743.21000004,789850511.02,18031,0,598,27
GM Financial Automobile Leasing Trust 2021-3,2021-10-31,46908,46756,117,35,1560285232.2200031,1267142062.7999926,961788659.6099999,1954064150.11,45634,0,1274,4
GM Financial Automobile Leasing Trust 2021-3,2022-10-31,34617,34313,238,66,1023659879.550004,855373326.6300033,718354723.3399996,1448033632.3999999,33547,0,1070,16
GM Financial Automobile Leasing Trust 2021-3,2023-10-31,16441,16234,154,53,434108788.1099992,371916278.03999984,344137784.56000006,697636826.02,15895,0,546,28
GM Financial Automobile Leasing Trust 2021-3,2021-11-30,46168,46032,100,36,1519026746.5600028,1236243820.1600018,946411394.1599996,1922244212.61,44908,0,1260,5
GM Financial Automobile Leasing Trust 2021-3,2022-11-30,33509,33249,172,88,980613704.3400044,821352244.7900015,695516121.4600003,1401936669.9,32473,0,1036,17
GM Financial Automobile Leasing Trust 2021-3,2023-11-30,14581,14412,104,65,381396421.2999976,327290001.2199981,304667670.4400001,618885576.02,14081,0,500,29
GM Financial Automobile Leasing Trust 2021-3,2021-12-31,45331,45136,156,39,1475656643.1999922,1203578669.919991,929707434.3399998,1887201642.61,44081,0,1250,6
GM Financial Automobile Leasing Trust 2021-3,2022-12-31,32415,32113,223,79,938509690.4900019,787987165.6200022,672916221.0299999,1356505244.8999999,31404,0,1011,18
GM Financial Automobile Leasing Trust 2021-3,2023-12-31,12870,12671,141,58,332584934.66000074,285964538.7600018,268022906.74000013,545823991.02,12413,0,457,30
GM Financial Automobile Leasing Trust 2022-1,2022-01-31,55621,55519,102,0,1965353780.1300054,1617609687.9499993,1189201753.6999993,2363439286.01,54035,0,1586,1
GM Financial Automobile Leasing Trust 2022-1,2023-01-31,44576,44247,243,86,1378998691.1900036,1169052834.5799983,957579674.6699998,1896147102.0,43242,0,1334,13
GM Financial Automobile Leasing Trust 2022-1,2024-01-31,24305,23973,233,99,657402944.9399989,570932697.4200026,519089979.54999954,1038990002.0,23627,0,678,25
GM Financial Automobile Leasing Trust 2022-1,2022-02-28,55096,55007,79,10,1923783972.2700083,1586740093.2800028,1177744633.3800006,2340663621.01,53522,0,1574,2
GM Financial Automobile Leasing Trust 2022-1,2023-02-28,43510,43241,202,67,1331353762.3699846,1131177579.1199982,934993256.2000005,1851388267.0,42215,0,1295,14
GM Financial Automobile Leasing Trust 2022-1,2024-02-29,21775,21536,158,81,583727316.2099967,507596190.03000104,464448355.74999964,932311813.0,21164,0,611,26
GM Financial Automobile Leasing Trust 2022-1,2022-03-31,54315,54179,123,13,1873678813.9100077,1549244098.2300036,1160870025.5700006,2306722806.01,52767,0,1548,3
GM Financial Automobile Leasing Trust 2022-1,2023-03-31,42077,41788,237,52,1273037419.69999,1084495934.3200006,904914457.3900005,1792376437.0,40835,0,1242,15
GM Financial Automobile Leasing Trust 2022-1,2024-03-31,19038,18766,213,59,506308070.18999887,440770916.84000015,405319230.70000017,816657350.0,18520,0,518,27
GM Financial Automobile Leasing Trust 2022-1,2022-04-30,53472,53367,88,17,1824202963.579996,1511843921.989992,1143033864.5200005,2270869936.01,51948,0,1524,4
GM Financial Automobile Leasing Trust 2022-1,2023-04-30,40753,40509,174,70,1219351136.3600028,1041044092.1100018,876384774.8400002,1736933202.0,39554,0,1199,16
GM Financial Automobile Leasing Trust 2022-1,2024-04-30,16252,16071,103,78,428980244.6999998,373753222.3799996,345269913.84999996,699161905.0,15827,0,425,28
GM Financial Automobile Leasing Trust 2022-1,2022-05-31,52545,52378,150,17,1773437117.369999,1473377006.8699949,1123820217.6100004,2231708186.01,51038,0,1507,5
GM Financial Automobile Leasing Trust 2022-1,2023-05-31,39252,38913,253,86,1160712436.6700017,992946651.3900026,843312440.9200007,1672977247.0,38113,0,1139,17
GM Financial Automobile Leasing Trust 2022-1,2024-05-31,13669,13466,136,67,358172390.7900017,312445593.7000005,290192780.95000005,590538775.0,13305,0,364,29
GM Financial Automobile Leasing Trust 2022-1,2022-06-30,51486,51325,127,34,1720605177.0699985,1433090727.3099957,1101928352.9500017,2187058161.0,50008,0,1478,6
GM Financial Automobile Leasing Trust 2022-1,2023-06-30,37711,37458,185,68,1101871351.8399942,944434952.5799981,809697373.6400002,1607981016.0,36632,0,1079,18
GM Financial Automobile Leasing Trust 2022-1,2024-06-30,11501,11336,106,59,299207762.8399998,261256643.89000118,243872017.60000002,499261210.0,11186,0,315,30
GM Financial Automobile Leasing Trust 2022-1,2022-07-31,50496,50260,195,41,1669876718.2500072,1394208051.0100026,1081776329.0800006,2146194286.0,49034,0,1462,7
GM Financial Automobile Leasing Trust 2022-1,2023-07-31,36220,35881,257,82,1046721301.8700032,898856558.8600037,777740249.8899996,1545912781.0,35203,0,1017,19
GM Financial Automobile Leasing Trust 2022-1,2022-08-31,49457,49211,205,41,1617908969.029995,1354162397.4700031,1059991343.7300005,2102607366.0,48013,0,1444,8
GM Financial Automobile Leasing Trust 2022-1,2023-08-31,34490,34168,237,85,985366177.4699987,847702325.1400098,740124720.4899997,1472958551.0,33528,0,962,20
GM Financial Automobile Leasing Trust 2022-1,2022-09-30,48492,48269,171,52,1568656142.8500075,1316123735.2799983,1039572831.8800011,2061634401.0,47075,0,1417,9
GM Financial Automobile Leasing Trust 2022-1,2023-09-30,32837,32566,184,87,927421582.4200082,799269279.8099991,704516340.2899996,1403718351.0,31927,0,910,21
GM Financial Automobile Leasing Trust 2022-1,2022-10-31,47467,47169,231,67,1518462875.689995,1277252584.0899997,1017817564.9899995,2017582631.0,46076,0,1391,10
GM Financial Automobile Leasing Trust 2022-1,2023-10-31,30769,30422,246,101,859497987.1400021,742291640.3099997,659621649.3900001,1315360546.0,29906,0,863,22
GM Financial Automobile Leasing Trust 2022-1,2022-11-30,46530,46277,190,63,1472522288.1400123,1242011154.9399955,998749192.9800009,1978542278.0,45157,0,1373,11
GM Financial Automobile Leasing Trust 2022-1,2023-11-30,28624,28324,202,98,791266331.3100035,684814560.3099967,613366091.6899993,1224133601.0,27820,0,804,23
GM Financial Automobile Leasing Trust 2022-1,2021-12-31,45011,44995,16,0,1606386154.9900026,1318520002.6500034,960153882.5100001,1911336643.01,43748,0,1263,0
GM Financial Automobile Leasing Trust 2022-1,2022-12-31,45580,45244,277,59,1425890303.7700021,1205761386.3099842,978681744.4600009,1938234077.0,44228,0,1352,12
GM Financial Automobile Leasing Trust 2022-1,2023-12-31,26640,26269,266,105,727894524.4000055,631241744.5199996,569916410.8499994,1138537291.0,25889,0,751,24
GM Financial Automobile Leasing Trust 2022-2,2023-01-31,45823,45544,218,61,1487855132.5900066,1259505549.849999,1018399504.9200003,1980228902.27,43768,0,2055,10
GM Financial Automobile Leasing Trust 2022-2,2024-01-31,28734,28398,241,95,807301423.1499957,705336095.829995,632787058.9199996,1242153452.0,27464,0,1270,22
GM Financial Automobile Leasing Trust 2022-2,2023-02-28,44943,44733,162,48,1442916921.6599922,1224788940.6099954,999235592.1300002,1943026722.27,42937,0,2006,11
GM Financial Automobile Leasing Trust 2022-2,2024-02-29,26486,26242,183,61,736031813.8200022,644402221.7699966,582234197.7199998,1144813377.0,25305,0,1181,23
GM Financial Automobile Leasing Trust 2022-2,2022-03-31,42116,42071,44,1,1542155696.7000027,1267198771.120004,938045912.5399996,1826079938.28,40251,0,1865,0
GM Financial Automobile Leasing Trust 2022-2,2023-03-31,43783,43526,214,43,1388600033.359996,1182360436.6899967,973279577.3000013,1893397512.27,41836,0,1947,12
