series,term_period,term_code,n,scheduled_residual,realized_proceeds,excess_fees
Mercedes-Benz Auto Lease Trust 2018-B,2020-12-31,98,3,86586.0,103158.16,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2021-01-31,1,1088,31054425.349999998,36370773.07,189460.63
Mercedes-Benz Auto Lease Trust 2018-B,2021-01-31,3,1,25294.0,450.0,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2021-01-31,98,10,272587.0,248133.52000000002,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2021-02-28,1,1080,30255788.15,33562497.49,167312.08000000002
Mercedes-Benz Auto Lease Trust 2018-B,2021-02-28,3,1,27753.0,0.0,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2021-02-28,98,5,197594.0,202349.63999999998,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2019-01-31,1,387,12042709.5,16519507.040000001,65009.77
Mercedes-Benz Auto Lease Trust 2019-A,2019-01-31,4,1,28583.0,0.0,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2019-01-31,98,34,890981.0,1521635.7,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2019-02-28,1,276,9376077.4,11505788.280000001,58596.93000000001
Mercedes-Benz Auto Lease Trust 2019-A,2019-02-28,3,6,150500.0,178940.77,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2019-02-28,98,25,613496.0,1067459.8,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2019-03-31,1,495,15023832.2,17057289.229999997,139156.56
Mercedes-Benz Auto Lease Trust 2019-A,2019-03-31,3,4,109162.0,110747.39,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2019-03-31,98,19,665528.0,1027560.83,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2019-04-30,1,705,20981254.0,22356287.71,225621.09999999998
Mercedes-Benz Auto Lease Trust 2019-A,2019-04-30,3,6,179917.0,234745.03000000003,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2019-04-30,98,36,943316.4,1335774.9199999997,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2019-05-31,1,658,20574910.45,21279661.439999998,207413.35
Mercedes-Benz Auto Lease Trust 2019-A,2019-05-31,3,6,168147.0,176642.12,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2019-05-31,4,1,19629.0,0.0,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2019-05-31,98,16,406377.0,590594.86,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2019-06-30,1,495,15216157.600000001,16798161.49,130640.04000000001
Mercedes-Benz Auto Lease Trust 2019-A,2019-06-30,3,6,200139.0,234591.63,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2019-06-30,98,24,614676.95,957965.8999999999,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2019-07-31,1,651,19715524.5,22024105.59,165075.61
Mercedes-Benz Auto Lease Trust 2019-A,2019-07-31,3,7,210423.9,227526.81000000003,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2019-07-31,98,31,796646.0,1169754.0899999996,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2019-08-31,1,748,21930474.6,23383508.380000003,248672.44999999998
Mercedes-Benz Auto Lease Trust 2019-A,2019-08-31,3,5,110971.0,127930.16,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2019-08-31,98,34,1010510.2,1384989.7799999998,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2019-09-30,1,723,21334895.55,23117669.53,219142.65999999997
Mercedes-Benz Auto Lease Trust 2019-A,2019-09-30,3,5,134225.0,140877.06,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2019-09-30,98,19,566906.4,824127.53,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2019-10-31,1,864,26046755.169999998,27865752.84,242432.81999999998
Mercedes-Benz Auto Lease Trust 2019-A,2019-10-31,3,11,243502.0,211333.71,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2019-10-31,98,23,648787.0,957549.4600000001,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2019-11-30,1,843,25674237.5,26524363.630000003,249232.43
Mercedes-Benz Auto Lease Trust 2019-A,2019-11-30,3,4,102198.0,97744.91,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2019-11-30,98,24,562619.0,792106.68,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2019-12-31,1,1124,33096558.25,32506199.94,319262.95999999996
Mercedes-Benz Auto Lease Trust 2019-A,2019-12-31,3,2,48415.0,43771.259999999995,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2019-12-31,98,16,451555.0,631245.56,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2020-01-31,1,1352,39493618.599999994,38510320.76,413434.42
Mercedes-Benz Auto Lease Trust 2019-A,2020-01-31,3,12,378572.25,403044.25999999995,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2020-01-31,98,26,722861.7,887721.77,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2020-02-29,1,1060,31009951.75,31352211.46,295289.45
Mercedes-Benz Auto Lease Trust 2019-A,2020-02-29,3,5,121116.0,125861.03,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2020-02-29,98,29,748976.0,1086461.1099999999,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2020-03-31,1,796,23472706.25,25078509.55,203253.7
Mercedes-Benz Auto Lease Trust 2019-A,2020-03-31,3,2,52432.0,48852.47,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2020-03-31,98,28,733861.7,1087646.47,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2020-04-30,1,442,12919628.0,13708943.93,95650.09
Mercedes-Benz Auto Lease Trust 2019-A,2020-04-30,98,19,519267.0,616523.3599999999,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2020-05-31,1,983,27776608.799999997,29441615.02,241677.75
Mercedes-Benz Auto Lease Trust 2019-A,2020-05-31,3,1,31943.0,43283.76,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2020-05-31,98,20,502861.0,595109.04,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2020-06-30,1,1486,43356631.849999994,47867591.44,354025.91000000003
Mercedes-Benz Auto Lease Trust 2019-A,2020-06-30,98,19,509885.0,567492.1499999999,2100.25
Mercedes-Benz Auto Lease Trust 2019-A,2020-07-31,1,1524,44038362.099999994,50047012.69,384223.68
Mercedes-Benz Auto Lease Trust 2019-A,2020-07-31,3,1,21628.0,0.0,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2020-07-31,4,1,22986.0,0.0,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2020-07-31,98,15,470543.25,622756.55,350.0
Mercedes-Benz Auto Lease Trust 2019-A,2020-08-31,1,1229,35117992.6,41981409.379999995,233958.16
Mercedes-Benz Auto Lease Trust 2019-A,2020-08-31,3,2,47049.0,51073.509999999995,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2020-08-31,98,16,419478.0,471096.93000000005,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2020-09-30,1,1115,32645800.4,39476239.089999996,194071.91999999998
Mercedes-Benz Auto Lease Trust 2019-A,2020-09-30,3,2,44735.0,26767.96,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2020-09-30,98,23,684924.1,786823.4199999999,726.0
Mercedes-Benz Auto Lease Trust 2019-A,2020-10-31,1,1257,36446606.75,44474752.12,210167.5
Mercedes-Benz Auto Lease Trust 2019-A,2020-10-31,3,3,74057.0,90609.05,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2020-10-31,98,12,323922.0,435187.87000000005,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2020-11-30,1,1139,31644552.8,38974226.099999994,205358.3
Mercedes-Benz Auto Lease Trust 2019-A,2020-11-30,3,5,104527.0,119773.37999999998,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2020-11-30,98,22,627796.0,726088.87,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2020-12-31,1,1330,38161028.85,45854044.44,248904.34
Mercedes-Benz Auto Lease Trust 2019-A,2020-12-31,3,3,79137.0,89704.33,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2020-12-31,98,5,162121.0,127070.04000000001,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2021-01-31,1,1340,38038191.3,45388519.1,318622.63
Mercedes-Benz Auto Lease Trust 2019-A,2021-01-31,3,3,85479.0,96981.47,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2021-01-31,98,12,350008.0,327137.65,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2021-02-28,1,1355,37702729.25,44348216.49,304173.38
Mercedes-Benz Auto Lease Trust 2019-A,2021-02-28,3,2,39206.0,24287.96,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2021-02-28,98,15,347247.0,351719.3599999999,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2021-03-31,1,2107,58978496.45,69635639.35,370696.21
Mercedes-Benz Auto Lease Trust 2019-A,2021-03-31,3,2,68599.0,23140.46,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2021-03-31,98,21,572866.0,612080.46,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2021-04-30,1,1685,47741664.0,57106951.86,215795.73
Mercedes-Benz Auto Lease Trust 2019-A,2021-04-30,3,3,100095.0,0.0,0.0
Mercedes-Benz Auto Lease Trust 2019-A,2021-04-30,98,8,181357.0,192269.15999999997,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2019-10-31,1,114,3870120.5,6021322.220000001,4051.35
Mercedes-Benz Auto Lease Trust 2019-B,2019-10-31,3,1,19940.0,20506.21,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2019-10-31,4,1,35271.0,0.0,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2019-10-31,98,10,297387.0,458357.42,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2019-11-30,1,166,5241526.35,7305375.449999999,30644.08
Mercedes-Benz Auto Lease Trust 2019-B,2019-11-30,3,1,23462.0,36459.9,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2019-11-30,4,1,61623.0,0.0,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2019-11-30,98,23,652133.0,1074253.8399999999,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2019-12-31,1,264,8222242.65,10044628.48,69380.86
Mercedes-Benz Auto Lease Trust 2019-B,2019-12-31,3,2,103294.6,165665.74,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2019-12-31,4,1,35756.0,0.0,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2019-12-31,98,22,599213.6,972698.8400000002,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2020-01-31,1,493,14561034.2,15415031.44,114084.62
Mercedes-Benz Auto Lease Trust 2019-B,2020-01-31,3,1,20317.0,13741.48,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2020-01-31,4,2,71165.0,0.0,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2020-01-31,98,24,758960.0,1064614.6099999999,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2020-02-29,1,635,19361462.3,20570264.65,150503.47
Mercedes-Benz Auto Lease Trust 2019-B,2020-02-29,3,7,289534.05,385332.36,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2020-02-29,98,29,734828.0,1150594.4500000002,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2020-03-31,1,553,17489693.1,19786529.87,153277.28
Mercedes-Benz Auto Lease Trust 2019-B,2020-03-31,3,4,138173.0,186415.44,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2020-03-31,98,35,1176234.0,1800471.04,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2020-04-30,1,293,8874699.0,10041747.76,60346.619999999995
Mercedes-Benz Auto Lease Trust 2019-B,2020-04-30,3,2,41941.0,45075.619999999995,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2020-04-30,98,27,876812.35,1313018.88,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2020-05-31,1,703,20818570.4,22488585.56,160404.61
Mercedes-Benz Auto Lease Trust 2019-B,2020-05-31,3,1,21004.0,21971.59,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2020-05-31,4,1,19997.0,0.0,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2020-05-31,98,12,325554.0,379977.25,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2020-06-30,1,1008,30619324.3,34283969.68000001,265955.93
Mercedes-Benz Auto Lease Trust 2019-B,2020-06-30,98,20,630570.45,779423.84,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2020-07-31,1,1055,31754294.5,37072191.36,278029.31999999995
Mercedes-Benz Auto Lease Trust 2019-B,2020-07-31,3,1,38995.0,51957.1,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2020-07-31,98,24,704165.0,981918.03,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2020-08-31,1,915,27344879.4,33027558.92,178733.46
Mercedes-Benz Auto Lease Trust 2019-B,2020-08-31,98,23,678317.15,1055387.07,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2020-09-30,1,882,26329089.65,32254881.49,145878.86
Mercedes-Benz Auto Lease Trust 2019-B,2020-09-30,3,4,130147.0,209789.03000000003,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2020-09-30,98,20,574212.9,772980.9400000001,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2020-10-31,1,910,27955790.65,34353902.28,167242.34999999998
Mercedes-Benz Auto Lease Trust 2019-B,2020-10-31,3,4,98420.0,123464.44,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2020-10-31,4,1,21454.0,0.0,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2020-10-31,98,21,558184.25,703706.3500000001,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2020-11-30,1,829,24842367.65,30544033.47,135014.12
Mercedes-Benz Auto Lease Trust 2019-B,2020-11-30,3,5,143958.0,195506.29,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2020-11-30,98,16,522128.0,646564.27,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2020-12-31,1,887,27422023.15,33532867.27,141322.9
Mercedes-Benz Auto Lease Trust 2019-B,2020-12-31,3,8,182727.0,194282.58000000002,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2020-12-31,98,15,495671.25,715378.14,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2021-01-31,1,821,24559523.65,29607770.189999998,173361.94
Mercedes-Benz Auto Lease Trust 2019-B,2021-01-31,3,3,93183.0,87014.99,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2021-01-31,98,21,560113.75,654517.03,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2021-02-28,1,891,26564195.450000003,31707872.54,176561.69
Mercedes-Benz Auto Lease Trust 2019-B,2021-02-28,98,27,928738.55,1080977.78,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2021-03-31,1,1262,37637892.75,45190929.59,227578.73000000004
Mercedes-Benz Auto Lease Trust 2019-B,2021-03-31,3,2,49925.0,57882.55,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2021-03-31,98,14,431989.0,606718.2300000001,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2021-04-30,1,1015,29676950.15,36739408.56,140086.26
Mercedes-Benz Auto Lease Trust 2019-B,2021-04-30,3,1,22890.0,27052.89,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2021-04-30,98,11,338449.05,544842.54,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2021-05-31,1,835,24836361.200000003,31128192.459999997,111356.81
Mercedes-Benz Auto Lease Trust 2019-B,2021-05-31,3,2,57175.0,76577.82,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2021-05-31,98,13,404524.6,579808.66,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2021-06-30,1,920,27427605.55,35002816.72,68252.72
Mercedes-Benz Auto Lease Trust 2019-B,2021-06-30,3,1,25643.0,37358.84,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2021-06-30,98,11,314474.0,435177.23,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2021-07-31,1,790,23401794.8,29694729.61,34129.85
Mercedes-Benz Auto Lease Trust 2019-B,2021-07-31,3,1,19616.0,24569.55,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2021-07-31,98,17,463347.0,517075.30000000005,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2021-08-31,1,954,29385644.75,36925341.14,63757.96
Mercedes-Benz Auto Lease Trust 2019-B,2021-08-31,3,1,18284.0,765.0,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2021-08-31,98,23,633609.0,869158.6899999998,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2021-09-30,1,955,28811372.75,35743099.03,38418.63
Mercedes-Benz Auto Lease Trust 2019-B,2021-09-30,3,1,24393.0,34898.48,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2021-09-30,98,7,175270.0,199082.05,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2021-10-31,1,969,28435223.0,35212922.29,25537.49
Mercedes-Benz Auto Lease Trust 2019-B,2021-10-31,3,1,28845.0,33561.42,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2021-10-31,98,31,939417.95,1314330.5499999998,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2021-11-30,1,1214,35402810.35,43272699.69,19851.07
Mercedes-Benz Auto Lease Trust 2019-B,2021-11-30,3,1,30716.0,47745.58,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2021-11-30,98,36,1069792.6,1428095.5300000003,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2021-12-31,1,1152,34347587.45,41367209.67,14003.810000000001
Mercedes-Benz Auto Lease Trust 2019-B,2021-12-31,98,6,177538.0,59970.45,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2022-01-31,1,1132,33113974.799999997,40454503.17,10755.419999999998
Mercedes-Benz Auto Lease Trust 2019-B,2022-01-31,3,1,17248.0,0.0,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2022-01-31,98,10,291577.0,267467.5,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2022-02-28,1,1369,40425855.35,47875164.620000005,11277.45
Mercedes-Benz Auto Lease Trust 2019-B,2022-02-28,3,2,34892.0,410.99,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2022-02-28,98,17,413492.8,532589.91,0.0
Mercedes-Benz Auto Lease Trust 2019-B,2022-03-31,1,1602,46450366.95999999,54830026.79000001,23112.03
Mercedes-Benz Auto Lease Trust 2019-B,2022-03-31,98,19,495588.0,489982.88,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2020-01-31,1,615,19339024.45,25010448.07,116034.38
Mercedes-Benz Auto Lease Trust 2020-A,2020-01-31,3,3,66418.0,89319.4,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2020-01-31,4,2,71579.0,0.0,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2020-01-31,98,23,685158.0,1186885.63,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2020-02-29,1,533,15729494.850000001,17791342.02,101340.34999999999
Mercedes-Benz Auto Lease Trust 2020-A,2020-02-29,3,3,96771.0,125551.65999999999,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2020-02-29,98,30,949516.25,1580708.7300000002,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2020-03-31,1,493,15279770.85,17878800.259999998,126985.34999999999
Mercedes-Benz Auto Lease Trust 2020-A,2020-03-31,3,4,112217.0,126420.3,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2020-03-31,4,2,67123.0,0.0,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2020-03-31,98,29,787033.15,1271062.4699999997,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2020-04-30,1,295,8706241.6,10292584.889999999,53133.25
Mercedes-Benz Auto Lease Trust 2020-A,2020-04-30,3,2,43024.0,59858.28,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2020-04-30,98,19,470506.8,610947.0799999998,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2020-05-31,1,686,19322861.55,21170927.240000002,124176.96
Mercedes-Benz Auto Lease Trust 2020-A,2020-05-31,3,3,56522.0,81504.1,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2020-05-31,98,16,482547.0,519354.8600000001,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2020-06-30,1,1002,29831603.85,33921903.22,218921.95
Mercedes-Benz Auto Lease Trust 2020-A,2020-06-30,3,2,71439.0,103358.16,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2020-06-30,98,22,592492.0,879640.2,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2020-07-31,1,1062,30872200.25,36648287.73,233316.27
Mercedes-Benz Auto Lease Trust 2020-A,2020-07-31,3,1,55838.35,65025.81,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2020-07-31,98,29,897735.0,1383323.8400000003,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2020-08-31,1,887,26247976.4,32348814.89,160477.23
Mercedes-Benz Auto Lease Trust 2020-A,2020-08-31,3,1,25491.0,37354.37,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2020-08-31,98,35,865054.0,1239334.7800000003,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2020-09-30,1,784,23001824.4,29411427.03,119182.51
Mercedes-Benz Auto Lease Trust 2020-A,2020-09-30,3,4,156326.0,261021.83000000002,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2020-09-30,4,1,35972.0,0.0,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2020-09-30,98,26,696428.25,870481.1799999999,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2020-10-31,1,885,26390948.650000002,33433467.68,165231.69
Mercedes-Benz Auto Lease Trust 2020-A,2020-10-31,3,6,175513.0,158281.24,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2020-10-31,98,22,564310.7,795401.69,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2020-11-30,1,809,24163508.4,30471025.27,114340.53000000001
Mercedes-Benz Auto Lease Trust 2020-A,2020-11-30,3,7,157301.9,144580.81,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2020-11-30,98,21,557154.0,889885.3200000001,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2020-12-31,1,852,25049564.8,30930440.259999998,132023.47
Mercedes-Benz Auto Lease Trust 2020-A,2020-12-31,3,5,137792.0,169187.98,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2020-12-31,98,18,565917.2,842318.24,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2021-01-31,1,887,26650240.65,32993367.73,159511.11
Mercedes-Benz Auto Lease Trust 2020-A,2021-01-31,3,2,46934.0,52500.369999999995,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2021-01-31,98,13,341756.0,524151.88,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2021-02-28,1,900,26259571.7,32454753.56,150008.81
Mercedes-Benz Auto Lease Trust 2020-A,2021-02-28,3,4,97219.0,81548.4,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2021-02-28,98,22,611804.0,909079.6100000001,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2021-03-31,1,1418,40085243.599999994,49404462.550000004,267330.12
Mercedes-Benz Auto Lease Trust 2020-A,2021-03-31,3,3,75296.0,99468.73000000001,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2021-03-31,98,25,826328.0,1214700.18,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2021-04-30,1,1174,33841238.4,42960183.71,138348.52000000002
Mercedes-Benz Auto Lease Trust 2020-A,2021-04-30,3,7,271609.0,375090.8300000001,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2021-04-30,98,19,480939.0,701023.08,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2021-05-31,1,959,28122551.7,36664105.34,108642.17000000001
Mercedes-Benz Auto Lease Trust 2020-A,2021-05-31,3,2,55806.0,90343.9,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2021-05-31,98,8,206563.0,319784.87,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2021-06-30,1,1119,32256316.05,42017431.59,55182.130000000005
Mercedes-Benz Auto Lease Trust 2020-A,2021-06-30,3,4,101781.0,129950.19,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2021-06-30,98,21,596349.0,862602.66,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2021-07-31,1,1026,29219020.4,37956757.53,65810.89000000001
Mercedes-Benz Auto Lease Trust 2020-A,2021-07-31,3,5,152168.0,248591.1,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2021-07-31,98,25,647489.0,904336.14,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2021-08-31,1,1095,32849103.5,42114056.41,60281.409999999996
Mercedes-Benz Auto Lease Trust 2020-A,2021-08-31,3,7,202091.0,352256.32,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2021-08-31,98,18,515187.0,754295.95,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2021-09-30,1,1174,33508169.299999997,42809242.84,34135.36
Mercedes-Benz Auto Lease Trust 2020-A,2021-09-30,3,4,102947.0,169871.49,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2021-09-30,98,17,596029.0,770751.0,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2021-10-31,1,1217,35061477.849999994,44682250.58,36757.98
Mercedes-Benz Auto Lease Trust 2020-A,2021-10-31,98,35,855668.0,1146458.4299999997,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2021-11-30,1,1434,40667284.0,51367129.220000006,24926.93
Mercedes-Benz Auto Lease Trust 2020-A,2021-11-30,98,56,1551897.0,2115892.5999999996,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2021-12-31,1,1409,41910188.3,51997365.32,22185.64
Mercedes-Benz Auto Lease Trust 2020-A,2021-12-31,3,2,59356.0,73575.96,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2021-12-31,98,8,240364.0,336996.32,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2022-01-31,1,1358,38836422.900000006,48320352.58,10879.470000000001
Mercedes-Benz Auto Lease Trust 2020-A,2022-01-31,98,15,434843.0,581101.77,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2022-02-28,1,1757,50152062.8,61786503.41,17211.85
Mercedes-Benz Auto Lease Trust 2020-A,2022-02-28,3,2,44304.0,64699.3,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2022-02-28,98,26,669732.0,899698.1300000001,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2022-03-31,1,2002,56974157.25,69651452.05,23449.149999999998
Mercedes-Benz Auto Lease Trust 2020-A,2022-03-31,98,16,441565.0,438676.4,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2022-04-30,1,1640,45872846.3,55909546.629999995,29976.629999999997
Mercedes-Benz Auto Lease Trust 2020-A,2022-04-30,3,1,20411.0,471.16,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2022-04-30,98,13,325712.0,388003.91,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2022-05-31,1,1793,50363849.2,61030132.900000006,24701.08
Mercedes-Benz Auto Lease Trust 2020-A,2022-05-31,3,1,21985.0,0.0,0.0
Mercedes-Benz Auto Lease Trust 2020-A,2022-05-31,98,12,272068.0,306108.96,0.0
Mercedes-Benz Auto Lease Trust 2020-B,2020-08-31,1,83,2450995.0,4215188.39,5913.07
Mercedes-Benz Auto Lease Trust 2020-B,2020-08-31,4,1,34680.0,0.0,0.0
Mercedes-Benz Auto Lease Trust 2020-B,2020-08-31,98,8,222560.0,468809.41000000003,0.0
