series,reporting_date,active_count,count_current,count_30_59,count_60_plus,balance_total,sec_value_total,base_residual_total,vehicle_value_total,alg_count,blackbook_count,other_source_count,vintage_month
BMW Vehicle Lease Trust 2022-1,2022-01-31,35266,35221,37,8,1397300911.824405,1397300911.824405,1010566579.6999868,2227202141.0,35266,0,0,2
BMW Vehicle Lease Trust 2022-1,2023-01-31,26097,25957,76,64,916100896.7518982,916100896.7518982,752134409.6399903,1645958201.0,26097,0,0,14
BMW Vehicle Lease Trust 2022-1,2024-01-31,12868,12725,82,61,397748783.88369775,397748783.88369775,373961665.9200017,806248201.0,12868,0,0,26
BMW Vehicle Lease Trust 2022-1,2022-02-28,34979,34926,41,12,1367431746.0296993,1367431746.0296993,1001645427.6200033,2207732441.0,34979,0,0,3
BMW Vehicle Lease Trust 2022-1,2023-02-28,25212,25088,73,51,876818159.6136988,876818159.6136988,727635034.8399941,1589712576.0,25212,0,0,15
BMW Vehicle Lease Trust 2022-1,2024-02-29,11650,11526,64,60,355542035.303799,355542035.303799,338122109.77,728415706.0,11650,0,0,27
BMW Vehicle Lease Trust 2022-1,2022-03-31,34507,34452,41,14,1331771357.236204,1331771357.236204,987679080.9199955,2176925541.0,34507,0,0,4
BMW Vehicle Lease Trust 2022-1,2023-03-31,24171,24040,86,45,832953587.9463996,832953587.9463996,698629670.8099942,1523510716.0,24171,0,0,16
BMW Vehicle Lease Trust 2022-1,2024-03-31,10014,9899,55,60,301807415.69689953,301807415.69689953,289818484.36000085,623572076.0,10014,0,0,28
BMW Vehicle Lease Trust 2022-1,2022-04-30,34064,34003,44,17,1298961887.6990008,1298961887.6990008,974888864.2699978,2148613286.0,34064,0,0,5
BMW Vehicle Lease Trust 2022-1,2023-04-30,23288,23156,78,54,794187995.0180984,794187995.0180984,674042235.25,1467788551.0,23288,0,0,17
BMW Vehicle Lease Trust 2022-1,2024-04-30,8242,8137,50,55,245440836.34509987,245440836.34509987,238026536.70999897,512044436.0,8242,0,0,29
BMW Vehicle Lease Trust 2022-1,2022-05-31,33287,33219,52,16,1256163630.2558022,1256163630.2558022,952017562.2500024,2097884454.0,33287,0,0,6
BMW Vehicle Lease Trust 2022-1,2023-05-31,22141,22012,79,50,747940984.7865002,747940984.7865002,641779072.3400023,1395479226.0,22141,0,0,18
BMW Vehicle Lease Trust 2022-1,2022-06-30,32320,32236,67,17,1208304715.2370012,1208304715.2370012,924382536.0399828,2036696314.0,32320,0,0,7
BMW Vehicle Lease Trust 2022-1,2023-06-30,21015,20907,64,44,703460613.2720991,703460613.2720991,610489471.7900054,1325585431.0,21015,0,0,19
BMW Vehicle Lease Trust 2022-1,2022-07-31,31455,31366,64,25,1165544762.378996,1165544762.378996,900166662.5299892,1982408994.0,31455,0,0,8
BMW Vehicle Lease Trust 2022-1,2023-07-31,20048,19926,78,44,664056091.6581,664056091.6581,583144660.2800016,1264723806.0,20048,0,0,20
BMW Vehicle Lease Trust 2022-1,2022-08-31,30492,30399,60,33,1119918801.938999,1119918801.938999,873426031.3199896,1922303094.0,30492,0,0,9
BMW Vehicle Lease Trust 2022-1,2023-08-31,18890,18771,81,38,618726502.5983961,618726502.5983961,549567695.5700011,1189981981.0,18890,0,0,21
BMW Vehicle Lease Trust 2022-1,2022-09-30,29504,29406,67,31,1074557127.8741066,1074557127.8741066,846172309.739979,1860511014.0,29504,0,0,10
BMW Vehicle Lease Trust 2022-1,2023-09-30,17828,17711,74,43,577722811.2703003,577722811.2703003,519134461.810002,1122782291.0,17828,0,0,22
BMW Vehicle Lease Trust 2022-1,2022-10-31,28655,28560,62,33,1033849761.7506018,1033849761.7506018,822289686.4899981,1806225844.0,28655,0,0,11
BMW Vehicle Lease Trust 2022-1,2023-10-31,16633,16495,85,53,532888268.78059924,532888268.78059924,484445747.7600005,1046384351.0,16633,0,0,23
BMW Vehicle Lease Trust 2022-1,2021-11-30,35886,35886,0,0,1458504815.9371047,1458504815.9371047,1029033100.0000049,2268018116.0,35886,0,0,0
BMW Vehicle Lease Trust 2022-1,2022-11-30,27864,27751,77,36,995475510.9253069,995475510.9253069,800301543.3399898,1756174259.0,27864,0,0,12
BMW Vehicle Lease Trust 2022-1,2023-11-30,15446,15309,79,58,488896178.5923995,488896178.5923995,449606638.3300029,970383356.0,15446,0,0,24
BMW Vehicle Lease Trust 2022-1,2022-12-31,26990,26858,86,46,955384015.6293976,955384015.6293976,776310248.6799964,1701392339.0,26990,0,0,13
BMW Vehicle Lease Trust 2022-1,2023-12-31,14104,13962,76,66,441096140.29750043,441096140.29750043,410149483.70000005,884872256.0,14104,0,0,25
BMW Vehicle Lease Trust 2023-1,2024-01-31,20670,20518,87,65,772092629.0226007,772092629.0226007,642923050.8200088,1354611260.0,20670,0,0,13
BMW Vehicle Lease Trust 2023-1,2025-01-31,8561,8420,75,66,297553656.88189936,297553656.88189936,277140364.3799968,571369178.0,8561,0,0,25
BMW Vehicle Lease Trust 2023-1,2023-02-28,26621,26566,48,7,1110962946.5449977,1110962946.5449977,825575039.3400106,1751525605.0,26621,0,0,2
BMW Vehicle Lease Trust 2023-1,2025-02-28,7645,7521,65,59,263926263.4073998,263926263.4073998,248418878.8299982,511733333.0,7645,0,0,26
BMW Vehicle Lease Trust 2023-1,2024-02-29,19932,19788,83,61,737623067.0415996,737623067.0415996,619871796.760008,1304396206.0,19932,0,0,14
BMW Vehicle Lease Trust 2023-1,2023-03-31,26379,26332,36,11,1087575003.455901,1087575003.455901,817756167.1600268,1734722930.0,26379,0,0,3
BMW Vehicle Lease Trust 2023-1,2024-03-31,18889,18735,94,60,695633812.7846009,695633812.7846009,589079829.4100046,1236936261.0,18889,0,0,15
BMW Vehicle Lease Trust 2023-1,2025-03-31,6427,6311,67,49,221617920.79760036,221617920.79760036,210491281.12999886,433380363.0,6427,0,0,27
BMW Vehicle Lease Trust 2023-1,2023-04-30,26113,26040,55,18,1063966501.5993954,1063966501.5993954,809307008.0100265,1716639144.0,26113,0,0,4
BMW Vehicle Lease Trust 2023-1,2024-04-30,17806,17675,74,57,651764935.9122005,651764935.9122005,556279726.7299967,1165943261.0,17806,0,0,16
BMW Vehicle Lease Trust 2023-1,2023-05-31,25797,25712,62,23,1038977875.4248036,1038977875.4248036,799385871.2700263,1695226956.0,25797,0,0,5
BMW Vehicle Lease Trust 2023-1,2024-05-31,16762,16636,70,56,610535390.0760996,610535390.0760996,525680313.9800048,1100085421.0,16762,0,0,17
BMW Vehicle Lease Trust 2023-1,2023-06-30,25368,25277,55,36,1009905331.2358973,1009905331.2358973,785647125.3400109,1665223836.0,25368,0,0,6
BMW Vehicle Lease Trust 2023-1,2024-06-30,15901,15759,86,56,575408297.2056028,575408297.2056028,500132642.47999173,1045497281.0,15901,0,0,18
BMW Vehicle Lease Trust 2023-1,2023-07-31,24957,24840,65,52,983172347.6836977,983172347.6836977,772967723.0399916,1637499931.0,24957,0,0,7
BMW Vehicle Lease Trust 2023-1,2024-07-31,14956,14806,78,72,538119460.0293994,538119460.0293994,472483071.26999474,986261786.0,14956,0,0,19
BMW Vehicle Lease Trust 2023-1,2023-08-31,24357,24236,72,49,950187973.739902,950187973.739902,755043651.6900221,1598601111.0,24357,0,0,8
BMW Vehicle Lease Trust 2023-1,2024-08-31,14031,13889,77,65,501298246.1924,501298246.1924,444688314.46999305,926450446.0,14031,0,0,20
BMW Vehicle Lease Trust 2023-1,2023-09-30,23739,23613,73,53,917646322.253508,917646322.253508,736383137.2400205,1557847896.0,23739,0,0,9
BMW Vehicle Lease Trust 2023-1,2024-09-30,13125,12986,77,62,465449811.37049925,465449811.37049925,417321165.3599982,868064746.0,13125,0,0,21
BMW Vehicle Lease Trust 2023-1,2023-10-31,23027,22890,81,56,882724440.3084974,882724440.3084974,715098751.6300116,1511443000.0,23027,0,0,10
BMW Vehicle Lease Trust 2023-1,2024-10-31,11878,11741,82,55,419041828.71270174,419041828.71270174,379190395.8699918,786694388.0,11878,0,0,22
BMW Vehicle Lease Trust 2023-1,2023-11-30,22288,22137,83,68,847052715.2197978,847052715.2197978,692781277.3800125,1463034420.0,22288,0,0,11
BMW Vehicle Lease Trust 2023-1,2024-11-30,10822,10685,73,64,379370961.81559724,379370961.81559724,346733978.77999073,717927280.0,10822,0,0,23
BMW Vehicle Lease Trust 2023-1,2022-12-31,26918,26918,0,0,1150003459.0580955,1150003459.0580955,835355450.5900292,1772360285.0,26918,0,0,0
BMW Vehicle Lease Trust 2023-1,2023-12-31,21476,21329,81,66,809141033.7840959,809141033.7840959,667724781.150014,1408453025.0,21476,0,0,12
BMW Vehicle Lease Trust 2023-1,2024-12-31,9569,9424,82,63,334480290.40490085,334480290.40490085,308393093.8599939,636744116.0,9569,0,0,24
BMW Vehicle Lease Trust 2023-2,2024-01-31,30478,30349,87,42,1285001189.356901,1285001189.356901,992230189.6999881,2107533848.0,30478,0,0,5
BMW Vehicle Lease Trust 2023-2,2025-01-31,17049,16803,144,102,682414861.7993975,682414861.7993975,581066041.4299929,1229632773.0,17049,0,0,17
BMW Vehicle Lease Trust 2023-2,2025-02-28,16135,15884,139,112,641134961.9633995,641134961.9633995,551598937.0799942,1167148788.0,16135,0,0,18
BMW Vehicle Lease Trust 2023-2,2024-02-29,29820,29679,94,47,1245134749.6860979,1245134749.6860979,971666573.3499933,2063465578.0,29820,0,0,6
BMW Vehicle Lease Trust 2023-2,2024-03-31,28858,28689,103,66,1196681063.8354924,1196681063.8354924,942086799.9999827,2000122558.0,28858,0,0,7
BMW Vehicle Lease Trust 2023-2,2025-03-31,15023,14783,129,111,592690973.4883002,592690973.4883002,514908859.7799978,1089667183.0,15023,0,0,19
BMW Vehicle Lease Trust 2023-2,2024-04-30,27762,27610,88,64,1145372657.5173066,1145372657.5173066,909097902.5699804,1929497953.0,27762,0,0,8
BMW Vehicle Lease Trust 2023-2,2025-04-30,13926,13703,130,93,543954066.8967979,543954066.8967979,477512924.03000075,1010956533.0,13926,0,0,20
BMW Vehicle Lease Trust 2023-2,2024-05-31,26550,26384,93,73,1091827871.1182034,1091827871.1182034,873078300.7199789,1852348218.0,26550,0,0,9
BMW Vehicle Lease Trust 2023-2,2025-05-31,13016,12788,142,86,502082280.6747976,502082280.6747976,446218726.8800021,945114008.0,13016,0,0,21
BMW Vehicle Lease Trust 2023-2,2024-06-30,25529,25336,102,91,1044923901.7239032,1044923901.7239032,842211353.869984,1786359418.0,25529,0,0,10
BMW Vehicle Lease Trust 2023-2,2025-06-30,12159,11924,146,89,462277803.8201995,462277803.8201995,416212758.48000205,882041178.0,12159,0,0,22
BMW Vehicle Lease Trust 2023-2,2024-07-31,24365,24159,112,94,993784919.2798984,993784919.2798984,807425587.4199811,1711684118.0,24365,0,0,11
BMW Vehicle Lease Trust 2023-2,2025-07-31,11237,11006,144,87,422015767.6935005,422015767.6935005,384982372.62999856,816253723.0,11237,0,0,23
BMW Vehicle Lease Trust 2023-2,2023-08-31,32104,32104,0,0,1603831059.1126978,1603831059.1126978,1045714654.3999927,2220792583.0,32104,0,0,0
BMW Vehicle Lease Trust 2023-2,2024-08-31,23267,23056,115,96,944153508.8046064,944153508.8046064,773692912.7699817,1639689028.0,23267,0,0,12
BMW Vehicle Lease Trust 2023-2,2025-08-31,10437,10210,137,90,386548247.64140105,386548247.64140105,357762724.48000264,758726318.0,10437,0,0,24
BMW Vehicle Lease Trust 2023-2,2024-09-30,22262,22041,118,103,899571442.3486972,899571442.3486972,743768084.8899808,1575719488.0,22262,0,0,13
BMW Vehicle Lease Trust 2023-2,2025-09-30,9499,9299,116,84,347029754.7669007,347029754.7669007,325668871.4800009,691222878.0,9499,0,0,25
BMW Vehicle Lease Trust 2023-2,2023-10-31,31640,31564,60,16,1382129478.1507995,1382129478.1507995,1029811858.7999969,2187218113.0,31640,0,0,2
BMW Vehicle Lease Trust 2023-2,2024-10-31,20860,20633,133,94,840833818.6653032,840833818.6653032,700222363.4299796,1483362693.0,20860,0,0,14
BMW Vehicle Lease Trust 2023-2,2025-10-31,8519,8316,122,81,306858490.3721998,306858490.3721998,291897171.53000104,619950328.0,8519,0,0,26
BMW Vehicle Lease Trust 2023-2,2023-11-30,31336,31254,56,26,1352254608.1176932,1352254608.1176932,1019677295.5499917,2165820668.0,31336,0,0,3
BMW Vehicle Lease Trust 2023-2,2024-11-30,19629,19387,132,110,788604957.1486013,788604957.1486013,661808792.9799861,1401397668.0,19629,0,0,15
BMW Vehicle Lease Trust 2023-2,2025-11-30,7650,7431,125,94,271658380.31529945,271658380.31529945,262128249.53000143,557106318.0,7650,0,0,27
BMW Vehicle Lease Trust 2023-2,2023-12-31,30972,30854,84,34,1320756223.7385924,1320756223.7385924,1008000900.799991,2141091188.0,30972,0,0,4
BMW Vehicle Lease Trust 2023-2,2024-12-31,18146,17907,140,99,729198051.7673979,729198051.7673979,615566073.329991,1303133793.0,18146,0,0,16
BMW Vehicle Lease Trust 2024-1,2025-01-31,23581,23381,103,97,1080938178.6582081,1080938178.6582081,849296362.0199934,1727725097.21,23581,0,0,13
BMW Vehicle Lease Trust 2024-1,2026-01-31,12941,12761,90,90,518344576.76150024,518344576.76150024,476303283.3199997,979390512.0,12941,0,0,25
BMW Vehicle Lease Trust 2024-1,2025-02-28,23015,22837,100,78,1043967231.5923921,1043967231.5923921,830001738.1699994,1689049182.21,23015,0,0,14
BMW Vehicle Lease Trust 2024-1,2026-02-28,11811,11653,79,79,468207179.8874996,468207179.8874996,435911468.4700006,896490827.0,11811,0,0,26
BMW Vehicle Lease Trust 2024-1,2024-02-29,28209,28157,43,9,1444509870.3423047,1444509870.3423047,1003771925.6199832,2044584781.21,28209,0,0,2
BMW Vehicle Lease Trust 2024-1,2024-03-31,28048,27961,67,20,1419715195.9932942,1419715195.9932942,998023174.669984,2032803646.21,28048,0,0,3
BMW Vehicle Lease Trust 2024-1,2025-03-31,22241,22058,109,74,998951854.4576994,998951854.4576994,803248528.1200031,1635851537.21,22241,0,0,15
BMW Vehicle Lease Trust 2024-1,2026-03-31,10437,10280,90,67,409501750.1823001,409501750.1823001,386338466.9199997,794876117.0,10437,0,0,27
BMW Vehicle Lease Trust 2024-1,2024-04-30,27834,27747,49,38,1392712861.8744016,1392712861.8744016,990418858.3199841,2017174556.21,27834,0,0,4
BMW Vehicle Lease Trust 2024-1,2025-04-30,21415,21240,113,62,952923162.6766051,952923162.6766051,775279095.8700044,1580456667.21,21415,0,0,16
BMW Vehicle Lease Trust 2024-1,2024-05-31,27536,27434,63,39,1363156237.8035011,1363156237.8035011,980377249.8199978,1996281016.21,27536,0,0,5
BMW Vehicle Lease Trust 2024-1,2025-05-31,20659,20489,103,67,909026926.6248034,909026926.6248034,748940433.1700059,1528407667.21,20659,0,0,17
BMW Vehicle Lease Trust 2024-1,2024-06-30,27197,27087,65,45,1332839781.0217936,1332839781.0217936,969058881.3899858,1973087021.21,27197,0,0,6
BMW Vehicle Lease Trust 2024-1,2025-06-30,19922,19747,106,69,866663757.4843966,866663757.4843966,723548612.4700087,1478118527.21,19922,0,0,18
BMW Vehicle Lease Trust 2024-1,2024-07-31,26767,26634,80,53,1299006955.6297007,1299006955.6297007,954869365.6399859,1943609426.21,26767,0,0,7
BMW Vehicle Lease Trust 2024-1,2025-07-31,19144,18958,123,63,822367975.8850968,822367975.8850968,696064779.6200097,1423631332.21,19144,0,0,19
BMW Vehicle Lease Trust 2024-1,2024-08-31,26368,26239,66,63,1266965940.7181063,1266965940.7181063,941786228.5899869,1916763686.21,26368,0,0,8
BMW Vehicle Lease Trust 2024-1,2025-08-31,18333,18158,102,73,777094464.1633034,777094464.1633034,667112381.6199994,1365717872.21,18333,0,0,20
BMW Vehicle Lease Trust 2024-1,2024-09-30,25919,25765,95,59,1233859461.5872962,1233859461.5872962,927218852.0400006,1886759556.21,25919,0,0,9
BMW Vehicle Lease Trust 2024-1,2025-09-30,17459,17275,110,74,730637591.4485986,730637591.4485986,636463950.4200046,1304368437.21,17459,0,0,21
BMW Vehicle Lease Trust 2024-1,2024-10-31,25341,25194,77,70,1195284870.513794,1195284870.513794,907959028.4199896,1847267159.21,25341,0,0,10
BMW Vehicle Lease Trust 2024-1,2025-10-31,16453,16258,118,77,679641175.4559025,679641175.4559025,600670956.4700036,1232272487.21,16453,0,0,22
BMW Vehicle Lease Trust 2024-1,2024-11-30,24841,24666,100,75,1160274866.8517976,1160274866.8517976,891358847.019991,1813313279.21,24841,0,0,11
BMW Vehicle Lease Trust 2024-1,2025-11-30,15536,15333,113,90,633107299.1086066,633107299.1086066,567526561.3700032,1165120087.0,15536,0,0,23
BMW Vehicle Lease Trust 2024-1,2023-12-31,28504,28504,0,0,1662178091.4192085,1662178091.4192085,1015118311.9199836,2067720876.21,28504,0,0,0
BMW Vehicle Lease Trust 2024-1,2024-12-31,24179,23992,95,92,1119127415.0907004,1119127415.0907004,869178461.769994,1768253104.21,24179,0,0,12
BMW Vehicle Lease Trust 2024-1,2025-12-31,14096,13897,113,86,570111538.0941001,570111538.0941001,517106382.5200005,1063244312.0,14096,0,0,24
BMW Vehicle Lease Trust 2024-2,2025-01-31,25560,25456,70,34,1334127551.3735006,1334127551.3735006,954998493.9999899,1973093360.1,25560,0,0,5
BMW Vehicle Lease Trust 2024-2,2026-01-31,19851,19680,96,75,904273953.1651006,904273953.1651006,750005493.8500015,1552872310.1,19851,0,0,17
BMW Vehicle Lease Trust 2024-2,2025-02-28,25260,25146,81,33,1304594198.827308,1304594198.827308,944456360.6999924,1951609800.1,25260,0,0,6
BMW Vehicle Lease Trust 2024-2,2026-02-28,19269,19087,110,72,866404344.0766006,866404344.0766006,728337563.2000029,1507940890.1,19269,0,0,18
BMW Vehicle Lease Trust 2024-2,2025-03-31,24826,24701,90,35,1269521709.4480023,1269521709.4480023,929092693.1499999,1920263195.1,24826,0,0,7
BMW Vehicle Lease Trust 2024-2,2026-03-31,18507,18343,101,63,820349437.8460997,820349437.8460997,698850237.1500038,1447702115.1,18507,0,0,19
BMW Vehicle Lease Trust 2024-2,2025-04-30,24354,24220,88,46,1233415005.8487983,1233415005.8487983,912368088.3499933,1886268840.1,24354,0,0,8
BMW Vehicle Lease Trust 2024-2,2025-05-31,23918,23781,87,50,1198491729.8129056,1198491729.8129056,896474007.3499916,1853726090.1,23918,0,0,9
BMW Vehicle Lease Trust 2024-2,2025-06-30,23511,23371,91,49,1164844252.4364018,1164844252.4364018,881959677.5499926,1824122995.1,23511,0,0,10
BMW Vehicle Lease Trust 2024-2,2025-07-31,23059,22897,108,54,1129173367.7298028,1129173367.7298028,865743376.4000018,1791232505.1,23059,0,0,11
BMW Vehicle Lease Trust 2024-2,2024-08-31,26513,26513,0,0,1621071959.3497028,1621071959.3497028,990246578.6100068,2044640950.6,26513,0,0,0
BMW Vehicle Lease Trust 2024-2,2025-08-31,22646,22488,93,65,1095408904.131803,1095408904.131803,850908128.8000013,1760804140.1,22646,0,0,12
BMW Vehicle Lease Trust 2024-2,2025-09-30,22160,21998,90,72,1059442111.3600991,1059442111.3600991,833590892.8499957,1725204625.1,22160,0,0,13
BMW Vehicle Lease Trust 2024-2,2024-10-31,26227,26174,44,9,1418081684.5978014,1418081684.5978014,979735234.8100076,2023203050.6,26227,0,0,2
BMW Vehicle Lease Trust 2024-2,2025-10-31,21578,21398,110,70,1020144427.2714981,1020144427.2714981,812839945.049996,1682754650.1,21578,0,0,14
BMW Vehicle Lease Trust 2024-2,2024-11-30,26061,25993,49,19,1392206026.990802,1392206026.990802,973337838.3099902,2010123585.6,26061,0,0,3
BMW Vehicle Lease Trust 2024-2,2025-11-30,21108,20936,97,75,985429882.9422995,985429882.9422995,795830393.2000048,1648040180.1,21108,0,0,15
BMW Vehicle Lease Trust 2024-2,2024-12-31,25846,25759,60,27,1364617306.653203,1364617306.653203,965322412.5599896,1994092735.6,25846,0,0,4
BMW Vehicle Lease Trust 2024-2,2025-12-31,20427,20227,119,81,942187596.9038993,942187596.9038993,770989908.7000035,1596637285.1,20427,0,0,16
BMW Vehicle Lease Trust 2025-1,2026-01-31,27415,27289,83,43,1253453262.5762894,1253453262.5762894,970280866.7000116,2024154443.62,27415,0,0,9
BMW Vehicle Lease Trust 2025-1,2026-02-28,26979,26844,88,47,1218340105.1083968,1218340105.1083968,954444414.3000002,1991546943.62,26979,0,0,10
BMW Vehicle Lease Trust 2025-1,2026-03-31,26421,26284,91,46,1178061682.0224037,1178061682.0224037,934242255.0000074,1949741153.62,26421,0,0,11
BMW Vehicle Lease Trust 2025-1,2025-04-30,30480,30480,0,0,1704806824.0263152,1704806824.0263152,1081587628.6000147,2253486153.62,30480,0,0,0
BMW Vehicle Lease Trust 2025-1,2025-06-30,30109,30047,52,10,1497332018.9028058,1497332018.9028058,1067633060.9499842,2224754483.62,30109,0,0,2
BMW Vehicle Lease Trust 2025-1,2025-07-31,29845,29770,54,21,1466965616.8111978,1466965616.8111978,1058470485.7500064,2206075508.62,29845,0,0,3
BMW Vehicle Lease Trust 2025-1,2025-08-31,29580,29499,52,29,1436030010.0368092,1436030010.0368092,1048557653.3999977,2185546538.62,29580,0,0,4
BMW Vehicle Lease Trust 2025-1,2025-09-30,29243,29167,53,23,1401996861.3116884,1401996861.3116884,1035931176.7000142,2159304953.62,29243,0,0,5
BMW Vehicle Lease Trust 2025-1,2025-10-31,28855,28755,71,29,1366732926.4784124,1366732926.4784124,1022019564.3500134,2130836963.62,28855,0,0,6
BMW Vehicle Lease Trust 2025-1,2025-11-30,28469,28363,65,41,1332768673.0277982,1332768673.0277982,1008303012.6000092,2102293988.62,28469,0,0,7
BMW Vehicle Lease Trust 2025-1,2025-12-31,27896,27764,96,36,1291006848.698001,1291006848.698001,987384515.9500111,2059488313.62,27896,0,0,8
BMW Vehicle Lease Trust 2025-2,2026-01-31,26429,26310,70,49,1274088913.8613062,1274088913.8613062,967698451.1900043,2002684878.03,26429,0,0,5
BMW Vehicle Lease Trust 2025-2,2026-02-28,26003,25889,59,55,1238947082.3076096,1238947082.3076096,952280655.2400017,1970723123.03,26003,0,0,6
BMW Vehicle Lease Trust 2025-2,2026-03-31,25390,25268,71,51,1195991939.5520985,1195991939.5520985,929396123.4399953,1923459143.03,25390,0,0,7
BMW Vehicle Lease Trust 2025-2,2025-08-31,28027,28027,0,0,1550469031.3992007,1550469031.3992007,1027774693.1899927,2125863678.03,28027,0,0,0
BMW Vehicle Lease Trust 2025-2,2025-10-31,27517,27445,61,11,1376944737.150798,1376944737.150798,1008718674.1399982,2086945738.03,27517,0,0,2
BMW Vehicle Lease Trust 2025-2,2025-11-30,27241,27160,64,17,1346309235.367898,1346309235.367898,998347355.539998,2065516358.03,27241,0,0,3
BMW Vehicle Lease Trust 2025-2,2025-12-31,26845,26737,76,32,1310316132.2168045,1310316132.2168045,983501322.8399988,2035192043.03,26845,0,0,4
BMW Vehicle Lease Trust 2026-1,2026-02-28,34282,34282,0,0,1903811535.8401005,1903811535.8401005,1252704301.199997,2593425110.3,34282,0,0,0
