series,term_period,term_code,n,scheduled_residual,realized_proceeds,excess_fees
GM Financial Automobile Leasing Trust 2021-2,2022-02-28,1,1037,19499555.12,26472245.75,0.0
GM Financial Automobile Leasing Trust 2021-2,2022-02-28,2,19,332361.56000000006,456458.01999999996,5579.9400000000005
GM Financial Automobile Leasing Trust 2021-2,2022-02-28,3,6,123772.0,192333.53,0.0
GM Financial Automobile Leasing Trust 2021-2,2022-02-28,98,25,448743.30000000005,792247.1599999999,0.0
GM Financial Automobile Leasing Trust 2021-2,2022-03-31,1,1520,28505261.28,38453707.16,0.0
GM Financial Automobile Leasing Trust 2021-2,2022-03-31,2,18,299478.73,446116.54000000004,923.5
GM Financial Automobile Leasing Trust 2021-2,2022-03-31,3,6,100053.0,176359.34000000003,0.0
GM Financial Automobile Leasing Trust 2021-2,2022-03-31,98,40,751007.1,1466051.51,0.0
GM Financial Automobile Leasing Trust 2021-2,2022-04-30,1,1242,23530581.810000002,31583752.56,0.0
GM Financial Automobile Leasing Trust 2021-2,2022-04-30,2,11,208589.57,273600.15,2169.7599999999998
GM Financial Automobile Leasing Trust 2021-2,2022-04-30,3,11,172928.16999999998,289242.93,0.0
GM Financial Automobile Leasing Trust 2021-2,2022-04-30,98,18,340416.05,614603.75,0.0
GM Financial Automobile Leasing Trust 2021-2,2022-05-31,1,1367,25897176.25,34601189.22,0.0
GM Financial Automobile Leasing Trust 2021-2,2022-05-31,2,12,226575.0,315450.80999999994,2768.2
GM Financial Automobile Leasing Trust 2021-2,2022-05-31,3,5,75302.0,153324.75,0.0
GM Financial Automobile Leasing Trust 2021-2,2022-05-31,98,25,528888.9,944860.77,0.0
GM Financial Automobile Leasing Trust 2021-2,2022-06-30,1,1428,26567020.54,35091577.839999996,0.0
GM Financial Automobile Leasing Trust 2021-2,2022-06-30,2,12,254658.35,344905.08,668.15
GM Financial Automobile Leasing Trust 2021-2,2022-06-30,3,7,168643.9,158887.89,0.0
GM Financial Automobile Leasing Trust 2021-2,2022-06-30,98,22,383135.04,706848.3999999999,0.0
GM Financial Automobile Leasing Trust 2021-2,2022-07-31,1,1338,25553046.04,33351073.4,0.0
GM Financial Automobile Leasing Trust 2021-2,2022-07-31,2,18,336445.67,492727.82,6356.09
GM Financial Automobile Leasing Trust 2021-2,2022-07-31,3,5,68158.6,132322.52000000002,0.0
GM Financial Automobile Leasing Trust 2021-2,2022-07-31,98,24,404138.0,680094.6100000001,0.0
GM Financial Automobile Leasing Trust 2021-2,2022-08-31,1,1507,28741134.05,37442340.69,0.0
GM Financial Automobile Leasing Trust 2021-2,2022-08-31,2,25,509248.13,730660.61,2766.86
GM Financial Automobile Leasing Trust 2021-2,2022-08-31,3,7,99139.0,135580.63,0.0
GM Financial Automobile Leasing Trust 2021-2,2022-08-31,98,24,436644.0,760055.6100000001,0.0
GM Financial Automobile Leasing Trust 2021-2,2022-09-30,1,1296,25768109.69,33310433.23,0.0
GM Financial Automobile Leasing Trust 2021-2,2022-09-30,2,39,673933.9200000002,972580.27,3108.58
GM Financial Automobile Leasing Trust 2021-2,2022-09-30,3,5,102009.15,115715.88,0.0
GM Financial Automobile Leasing Trust 2021-2,2022-09-30,4,3,42023.0,0.0,0.0
GM Financial Automobile Leasing Trust 2021-2,2022-09-30,98,20,386642.0,682780.31,0.0
GM Financial Automobile Leasing Trust 2021-2,2022-10-31,1,1338,25670581.58,33186207.59,0.0
GM Financial Automobile Leasing Trust 2021-2,2022-10-31,2,34,619199.02,887881.7899999999,1348.96
GM Financial Automobile Leasing Trust 2021-2,2022-10-31,3,3,50434.0,77551.87,0.0
GM Financial Automobile Leasing Trust 2021-2,2022-10-31,98,32,595567.0,1016444.32,0.0
GM Financial Automobile Leasing Trust 2021-2,2022-11-30,1,1208,23571445.86,29650834.950000003,0.0
GM Financial Automobile Leasing Trust 2021-2,2022-11-30,2,49,922518.3,1293692.78,1236.56
GM Financial Automobile Leasing Trust 2021-2,2022-11-30,3,7,114736.5,105989.95000000001,0.0
GM Financial Automobile Leasing Trust 2021-2,2022-11-30,98,29,509129.8,904305.3100000002,0.0
GM Financial Automobile Leasing Trust 2021-2,2022-12-31,1,1236,24073903.16,30298661.66,0.0
GM Financial Automobile Leasing Trust 2021-2,2022-12-31,2,15,282853.0,380076.94,0.0
GM Financial Automobile Leasing Trust 2021-2,2022-12-31,3,4,72062.15,78113.69,0.0
GM Financial Automobile Leasing Trust 2021-2,2022-12-31,98,38,732795.0,1149601.6,0.0
GM Financial Automobile Leasing Trust 2021-2,2023-01-31,1,1276,25262373.009999998,31353721.97,0.0
GM Financial Automobile Leasing Trust 2021-2,2023-01-31,2,500,9540605.5,12874515.78,66915.1
GM Financial Automobile Leasing Trust 2021-2,2023-01-31,3,4,93127.0,51412.1,0.0
GM Financial Automobile Leasing Trust 2021-2,2023-01-31,98,33,530874.78,781203.7400000001,0.0
GM Financial Automobile Leasing Trust 2021-2,2023-02-28,1,1171,23153676.53,28725203.61,0.0
GM Financial Automobile Leasing Trust 2021-2,2023-02-28,2,146,2829127.65,3971211.6799999997,30429.130000000005
GM Financial Automobile Leasing Trust 2021-2,2023-02-28,3,8,149341.0,174783.91,0.0
GM Financial Automobile Leasing Trust 2021-2,2023-02-28,4,3,41650.0,0.0,0.0
GM Financial Automobile Leasing Trust 2021-2,2023-02-28,98,21,426868.29000000004,602855.51,0.0
GM Financial Automobile Leasing Trust 2021-2,2023-03-31,1,1502,29501682.6,36725440.82,0.0
GM Financial Automobile Leasing Trust 2021-2,2023-03-31,2,116,2326344.0,3199178.9899999998,35595.369999999995
GM Financial Automobile Leasing Trust 2021-2,2023-03-31,3,5,102806.8,124514.25,0.0
GM Financial Automobile Leasing Trust 2021-2,2023-03-31,98,19,376846.0,544891.4,0.0
GM Financial Automobile Leasing Trust 2021-2,2023-04-30,1,1397,28239928.94,34745622.5,0.0
GM Financial Automobile Leasing Trust 2021-2,2023-04-30,2,73,1467086.1,1870327.5999999999,13835.89
GM Financial Automobile Leasing Trust 2021-2,2023-04-30,3,5,119476.1,139826.44,0.0
GM Financial Automobile Leasing Trust 2021-2,2023-04-30,4,1,11299.0,0.0,0.0
GM Financial Automobile Leasing Trust 2021-2,2023-04-30,98,16,305872.25,447755.1,0.0
GM Financial Automobile Leasing Trust 2021-2,2023-05-31,1,1742,35551310.28,43343052.02,0.0
GM Financial Automobile Leasing Trust 2021-2,2023-05-31,2,90,1796541.75,2197216.5100000002,21257.76
GM Financial Automobile Leasing Trust 2021-2,2023-05-31,3,7,189296.55,188396.1,0.0
GM Financial Automobile Leasing Trust 2021-2,2023-05-31,98,28,501689.83,744906.9,0.0
GM Financial Automobile Leasing Trust 2021-2,2023-06-30,1,1733,35117973.57,42450685.400000006,0.0
GM Financial Automobile Leasing Trust 2021-2,2023-06-30,2,108,2171407.4,2643351.47,28563.33
GM Financial Automobile Leasing Trust 2021-2,2023-06-30,3,6,123044.05,163909.26,0.0
GM Financial Automobile Leasing Trust 2021-2,2023-06-30,98,14,317182.0,468820.07,0.0
GM Financial Automobile Leasing Trust 2021-2,2023-07-31,1,1617,32647015.87,39025044.17,0.0
GM Financial Automobile Leasing Trust 2021-2,2023-07-31,2,161,3070097.0,3579392.67,13361.1
GM Financial Automobile Leasing Trust 2021-2,2023-07-31,3,4,106975.0,96303.70999999999,0.0
GM Financial Automobile Leasing Trust 2021-2,2023-07-31,98,13,258729.0,361195.68,0.0
GM Financial Automobile Leasing Trust 2021-2,2023-08-31,1,1865,37904943.71,45066370.84,0.0
GM Financial Automobile Leasing Trust 2021-2,2023-08-31,2,211,4017362.05,3961789.54,20312.67
GM Financial Automobile Leasing Trust 2021-2,2023-08-31,3,6,142814.0,111053.75,0.0
GM Financial Automobile Leasing Trust 2021-2,2023-08-31,98,20,379448.05,500209.19,0.0
GM Financial Automobile Leasing Trust 2021-2,2023-09-30,1,1640,33975413.34,40193809.44,0.0
GM Financial Automobile Leasing Trust 2021-2,2023-09-30,2,243,4612285.09,2966679.92,11762.990000000002
GM Financial Automobile Leasing Trust 2021-2,2023-09-30,3,3,42582.0,50840.9,0.0
GM Financial Automobile Leasing Trust 2021-2,2023-09-30,98,9,219299.8,113708.47,0.0
GM Financial Automobile Leasing Trust 2021-2,2023-10-31,1,1739,36789028.45,43419907.77,0.0
GM Financial Automobile Leasing Trust 2021-2,2023-10-31,2,296,5600442.0,1253218.3,0.0
GM Financial Automobile Leasing Trust 2021-2,2023-10-31,3,1,9465.0,0.0,0.0
GM Financial Automobile Leasing Trust 2021-2,2023-10-31,98,13,212173.0,175770.54,0.0
GM Financial Automobile Leasing Trust 2021-3,2021-07-31,1,380,7946091.510000001,11667507.260000002,0.0
GM Financial Automobile Leasing Trust 2021-3,2021-07-31,2,7,104576.1,192916.6,0.0
GM Financial Automobile Leasing Trust 2021-3,2021-07-31,3,14,274621.45,554053.5800000001,0.0
GM Financial Automobile Leasing Trust 2021-3,2021-07-31,98,33,591333.8300000001,1052380.1,0.0
GM Financial Automobile Leasing Trust 2021-3,2021-08-31,1,387,8304288.77,11966771.1,0.0
GM Financial Automobile Leasing Trust 2021-3,2021-08-31,2,4,59574.15,106262.66,0.0
GM Financial Automobile Leasing Trust 2021-3,2021-08-31,3,11,188013.85,311692.36000000004,0.0
GM Financial Automobile Leasing Trust 2021-3,2021-08-31,4,1,21067.0,0.0,0.0
GM Financial Automobile Leasing Trust 2021-3,2021-08-31,98,28,476335.0,865547.18,0.0
GM Financial Automobile Leasing Trust 2021-3,2021-09-30,1,449,9312741.02,13107259.36,0.0
GM Financial Automobile Leasing Trust 2021-3,2021-09-30,2,9,148814.3,259202.99,0.0
GM Financial Automobile Leasing Trust 2021-3,2021-09-30,3,29,572249.5,1068832.92,0.0
GM Financial Automobile Leasing Trust 2021-3,2021-09-30,98,21,419649.1,761206.6,0.0
GM Financial Automobile Leasing Trust 2021-3,2021-10-31,1,620,12669148.99,17708583.33,0.0
GM Financial Automobile Leasing Trust 2021-3,2021-10-31,3,4,74069.0,160697.44,0.0
GM Financial Automobile Leasing Trust 2021-3,2021-10-31,98,34,602015.95,1185873.33,0.0
GM Financial Automobile Leasing Trust 2021-3,2021-11-30,1,695,14611196.95,20186692.560000002,0.0
GM Financial Automobile Leasing Trust 2021-3,2021-11-30,3,8,152820.4,299996.97,0.0
GM Financial Automobile Leasing Trust 2021-3,2021-11-30,98,37,607342.1,1188234.9399999997,0.0
GM Financial Automobile Leasing Trust 2021-3,2021-12-31,1,799,16002835.82,22291844.259999998,0.0
GM Financial Automobile Leasing Trust 2021-3,2021-12-31,3,5,109546.09999999999,190886.31,0.0
GM Financial Automobile Leasing Trust 2021-3,2021-12-31,98,32,576544.9,1140424.1800000002,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-01-31,1,783,15543311.370000001,21169221.42,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-01-31,2,22,365801.60000000003,494458.23999999993,7801.849999999999
GM Financial Automobile Leasing Trust 2021-3,2022-01-31,3,9,146378.2,255619.65000000002,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-01-31,98,23,402492.4,744804.7800000001,61.39
GM Financial Automobile Leasing Trust 2021-3,2022-02-28,1,863,17241146.66,23686940.3,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-02-28,2,7,122832.2,144660.74,555.1600000000001
GM Financial Automobile Leasing Trust 2021-3,2022-02-28,3,8,172309.0,261443.02,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-02-28,98,32,652432.8899999999,1219541.64,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-03-31,1,1092,20889058.48,28770260.75,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-03-31,2,5,104724.8,163498.44,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-03-31,3,8,158896.65,251880.28,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-03-31,98,26,501175.0,964827.85,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-04-30,1,981,19210195.13,25872326.12,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-04-30,2,9,173207.55,212386.99000000002,3314.09
GM Financial Automobile Leasing Trust 2021-3,2022-04-30,3,12,200362.4,397931.13999999996,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-04-30,98,27,488077.2,877399.87,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-05-31,1,1033,20528425.799999997,27454136.97,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-05-31,2,8,160935.87,245261.5,4297.08
GM Financial Automobile Leasing Trust 2021-3,2022-05-31,3,3,70455.0,102737.61,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-05-31,98,18,347483.4,645367.11,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-06-30,1,1181,23445047.15,31198940.74,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-06-30,2,5,99430.25,117837.84999999999,823.72
GM Financial Automobile Leasing Trust 2021-3,2022-06-30,3,5,84648.0,78309.25,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-06-30,98,23,457712.0,835825.85,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-07-31,1,1031,20582558.840000004,27154727.259999998,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-07-31,2,10,242416.5,315606.32,8103.0
GM Financial Automobile Leasing Trust 2021-3,2022-07-31,3,2,45481.25,61420.64,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-07-31,98,19,381707.5,635914.4299999999,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-08-31,1,1170,23124756.23,30368894.93,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-08-31,2,22,440316.0,616473.75,4633.36
GM Financial Automobile Leasing Trust 2021-3,2022-08-31,3,11,205767.0,237998.39,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-08-31,98,31,561885.0700000001,1039467.4999999999,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-09-30,1,1091,21341490.77,27614326.79,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-09-30,2,25,493329.85,678072.4,3598.7000000000003
GM Financial Automobile Leasing Trust 2021-3,2022-09-30,3,4,82710.0,117340.72,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-09-30,4,7,91192.0,0.0,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-09-30,98,20,331874.0,595922.72,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-10-31,1,1065,21354495.18,27544549.990000002,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-10-31,2,30,547461.46,764475.03,2452.89
GM Financial Automobile Leasing Trust 2021-3,2022-10-31,3,5,77668.0,96231.20999999999,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-10-31,98,37,740619.65,1353656.48,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-11-30,1,1033,21412967.29,27190261.93,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-11-30,2,33,623675.05,846014.0,851.79
GM Financial Automobile Leasing Trust 2021-3,2022-11-30,3,2,40624.0,53822.64,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-11-30,98,29,547532.4,944752.72,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-12-31,1,985,20538780.93,25567098.17,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-12-31,2,10,209220.0,286516.97,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-12-31,3,7,116786.0,153169.76,0.0
GM Financial Automobile Leasing Trust 2021-3,2022-12-31,98,29,543684.8,901571.5700000002,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-01-31,1,1074,21838561.86,27160866.08,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-01-31,2,391,7386840.05,9884824.200000001,52911.42
GM Financial Automobile Leasing Trust 2021-3,2023-01-31,3,16,258470.0,355244.5,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-01-31,98,25,502659.6,797922.56,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-02-28,1,1004,20636555.55,25417507.59,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-02-28,2,133,2529783.5,3516515.88,18651.22
GM Financial Automobile Leasing Trust 2021-3,2023-02-28,3,7,143435.0,168992.43,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-02-28,4,15,204680.0,0.0,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-02-28,98,28,526644.95,802768.1499999999,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-03-31,1,1378,28409328.009999998,34848297.78,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-03-31,2,99,2022971.8900000001,2606737.2600000007,13191.81
GM Financial Automobile Leasing Trust 2021-3,2023-03-31,3,7,134049.0,126703.06,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-03-31,4,1,11858.0,21511.16,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-03-31,98,17,311495.7,468905.5,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-04-30,1,1255,26310862.299999997,32241272.22,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-04-30,2,63,1374699.1,1730858.48,7984.42
GM Financial Automobile Leasing Trust 2021-3,2023-04-30,3,10,174615.0,197303.2,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-04-30,4,8,105381.0,0.0,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-04-30,98,22,360964.0,503819.99999999994,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-05-31,1,1428,29699797.21,36262904.72,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-05-31,2,69,1429889.98,1756622.17,13315.32
GM Financial Automobile Leasing Trust 2021-3,2023-05-31,3,12,280835.15,307596.43,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-05-31,4,4,55308.0,0.0,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-05-31,98,29,503627.5,802866.0900000001,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-06-30,1,1452,30165637.15,36776951.12,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-06-30,2,77,1693933.65,1865207.99,8172.49
GM Financial Automobile Leasing Trust 2021-3,2023-06-30,3,5,95769.0,77070.36,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-06-30,98,17,299174.0,486621.9,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-07-31,1,1425,29024542.25,35027070.86,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-07-31,2,107,2243398.5,2731900.8499999996,8665.69
GM Financial Automobile Leasing Trust 2021-3,2023-07-31,3,5,105669.0,139620.69,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-07-31,98,16,343915.3,554361.18,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-08-31,1,1793,36542215.92,43781695.58,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-08-31,2,187,3599091.2,4519108.24,34187.87
GM Financial Automobile Leasing Trust 2021-3,2023-08-31,3,9,206474.65,209016.79,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-08-31,98,24,402437.3,626873.21,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-09-30,1,1673,34715094.75,41251238.14,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-09-30,2,179,3505361.3,4219482.07,22295.0
GM Financial Automobile Leasing Trust 2021-3,2023-09-30,3,6,155100.0,138424.33,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-09-30,98,16,279781.0,409471.12,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-10-31,1,1927,40704853.349999994,48041117.35,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-10-31,2,225,4466715.5,5467335.58,45294.16
GM Financial Automobile Leasing Trust 2021-3,2023-10-31,3,7,115844.0,102143.34999999999,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-10-31,98,21,439244.7,531406.52,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-11-30,1,1563,33891106.620000005,39325219.050000004,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-11-30,2,150,2915595.0,3492479.3999999994,16027.78
GM Financial Automobile Leasing Trust 2021-3,2023-11-30,3,2,25656.0,16074.3,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-11-30,98,11,250900.0,327200.75,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-12-31,1,1400,30354659.25,35360415.620000005,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-12-31,2,20,447532.0,528015.54,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-12-31,3,5,126606.0,157529.36,0.0
GM Financial Automobile Leasing Trust 2021-3,2023-12-31,98,17,296994.0,372818.72000000003,0.0
GM Financial Automobile Leasing Trust 2021-3,2024-01-31,1,1455,32262491.2,36858141.97,0.0
GM Financial Automobile Leasing Trust 2021-3,2024-01-31,2,1493,28958689.099999998,23553587.28,187749.35
GM Financial Automobile Leasing Trust 2021-3,2024-01-31,3,5,89573.0,70456.62,0.0
GM Financial Automobile Leasing Trust 2021-3,2024-01-31,98,18,449822.5,496070.85000000003,0.0
GM Financial Automobile Leasing Trust 2021-3,2024-02-29,1,1360,29490835.299999997,33571227.44,0.0
GM Financial Automobile Leasing Trust 2021-3,2024-02-29,2,508,9870269.49,2242297.28,6659.62
GM Financial Automobile Leasing Trust 2021-3,2024-02-29,3,7,117096.0,32897.85,0.0
GM Financial Automobile Leasing Trust 2021-3,2024-02-29,98,14,278036.0,142510.66999999998,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-01-31,1,440,10383673.56,15444694.9,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-01-31,3,3,60273.0,106435.95999999999,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-01-31,98,32,580299.0,1142957.92,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-02-28,1,501,11009867.32,16105458.559999999,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-02-28,3,8,127282.0,225237.09000000003,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-02-28,98,16,319971.0,612107.6900000001,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-03-31,1,746,16247183.01,23411142.200000003,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-03-31,2,2,37030.8,57523.39,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-03-31,3,5,77839.0,129841.07,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-03-31,98,30,561986.0,1075428.95,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-04-30,1,807,17180716.349999998,23832084.32,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-04-30,2,2,23664.3,44246.59,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-04-30,3,4,54571.0,113258.22,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-04-30,98,34,636417.7,1235885.85,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-05-31,1,887,18495213.61,25885243.310000002,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-05-31,2,9,193927.02,292579.45,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-05-31,3,7,110831.0,173196.41000000003,434.0
GM Financial Automobile Leasing Trust 2022-1,2022-05-31,98,29,536477.0,1092392.13,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-06-30,1,1030,21361113.07,29275314.949999996,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-06-30,2,5,111035.5,150323.46,88.19
GM Financial Automobile Leasing Trust 2022-1,2022-06-30,3,4,77699.0,112957.57,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-06-30,98,24,421208.19,827048.99,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-07-31,1,944,19280931.65,25929635.45,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-07-31,2,4,64892.0,94957.51,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-07-31,3,7,154176.0,260687.75,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-07-31,98,33,622274.0,1172390.76,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-08-31,1,989,20733808.349999998,27862874.060000002,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-08-31,2,17,266046.25,384090.95999999996,3551.82
GM Financial Automobile Leasing Trust 2022-1,2022-08-31,3,12,228619.0,351969.35,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-08-31,98,38,813809.0,1359858.0299999998,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-09-30,1,912,19418100.17,25781026.619999997,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-09-30,2,13,218438.53,334173.08,1185.1599999999999
GM Financial Automobile Leasing Trust 2022-1,2022-09-30,3,2,45154.0,73621.25,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-09-30,4,10,151588.0,0.0,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-09-30,98,30,635850.8,1167983.63,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-10-31,1,932,19777277.54,25951426.130000003,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-10-31,2,25,495629.0,681561.03,1026.8400000000001
GM Financial Automobile Leasing Trust 2022-1,2022-10-31,3,15,324171.0,489049.11,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-10-31,98,51,1142518.25,2097080.37,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-11-30,1,856,17601422.61,23123572.02,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-11-30,2,25,487095.19999999995,667549.62,465.5
GM Financial Automobile Leasing Trust 2022-1,2022-11-30,3,14,219185.0,284689.82999999996,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-11-30,98,43,827274.95,1503339.79,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-12-31,1,841,18034504.67,23193755.509999998,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-12-31,2,4,76869.0,107704.95999999999,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-12-31,3,12,235860.0,301692.91,0.0
GM Financial Automobile Leasing Trust 2022-1,2022-12-31,98,44,733746.8,1216322.7299999997,0.0
GM Financial Automobile Leasing Trust 2022-1,2023-01-31,1,886,18798122.939999998,23812663.9,0.0
GM Financial Automobile Leasing Trust 2022-1,2023-01-31,2,253,4717056.1,6408642.9399999995,28910.56
GM Financial Automobile Leasing Trust 2022-1,2023-01-31,3,13,280445.0,363378.68,0.0
GM Financial Automobile Leasing Trust 2022-1,2023-01-31,98,26,541606.5,849488.7,0.0
GM Financial Automobile Leasing Trust 2022-1,2023-02-28,1,914,19727930.520000003,24727383.78,0.0
GM Financial Automobile Leasing Trust 2022-1,2023-02-28,2,103,1940820.9500000002,2630927.9900000007,18436.309999999998
GM Financial Automobile Leasing Trust 2022-1,2023-02-28,3,14,231497.0,301817.38,0.0
GM Financial Automobile Leasing Trust 2022-1,2023-02-28,4,12,176741.0,0.0,0.0
GM Financial Automobile Leasing Trust 2022-1,2023-02-28,98,41,791824.95,1264434.8599999999,0.0
GM Financial Automobile Leasing Trust 2022-1,2023-03-31,1,1277,27069093.41,34084261.49,0.0
GM Financial Automobile Leasing Trust 2022-1,2023-03-31,2,57,1100113.95,1505186.0699999998,8560.669999999998
GM Financial Automobile Leasing Trust 2022-1,2023-03-31,3,20,407976.0,532788.4,0.0
GM Financial Automobile Leasing Trust 2022-1,2023-03-31,4,5,75155.0,0.0,0.0
GM Financial Automobile Leasing Trust 2022-1,2023-03-31,98,35,724725.0,1102869.0999999999,0.0
GM Financial Automobile Leasing Trust 2022-1,2023-04-30,1,1208,26443058.9,32799316.549999997,0.0
GM Financial Automobile Leasing Trust 2022-1,2023-04-30,2,54,1091713.07,1434283.04,11410.08
GM Financial Automobile Leasing Trust 2022-1,2023-04-30,3,7,123028.0,145443.87,0.0
GM Financial Automobile Leasing Trust 2022-1,2023-04-30,4,6,97555.0,0.0,0.0
GM Financial Automobile Leasing Trust 2022-1,2023-04-30,98,32,636677.0,978009.5,0.0
