series,reporting_date,active_count,count_current,count_30_59,count_60_plus,balance_total,sec_value_total,base_residual_total,vehicle_value_total,alg_count,blackbook_count,other_source_count,vintage_month
Mercedes-Benz Auto Lease Trust 2020-A,2020-09-30,35099,34995,69,35,1684013802.85998,1345420841.2000055,1004003542.7999995,2226560806.0,34615,0,484,9
Mercedes-Benz Auto Lease Trust 2020-A,2021-09-30,22516,22459,39,18,915624784.3729275,753224814.1200016,637521781.85,1424362571.0,22230,0,286,21
Mercedes-Benz Auto Lease Trust 2020-A,2020-10-31,34186,34093,71,22,1619381923.5040536,1296838071.1999927,976872770.4500003,2167559201.0,33717,0,469,10
Mercedes-Benz Auto Lease Trust 2020-A,2021-10-31,21264,21205,43,16,852628084.5995595,703052164.189995,601604636.0000005,1345077716.0,20993,0,271,22
Mercedes-Benz Auto Lease Trust 2020-A,2020-11-30,33349,33247,72,30,1558223264.2587228,1251129368.3000045,951994806.1500003,2112977776.0,32897,0,452,11
Mercedes-Benz Auto Lease Trust 2020-A,2021-11-30,19774,19710,49,15,781590399.4495466,645953545.3100052,559385455.0000002,1252191246.0,19524,0,250,23
Mercedes-Benz Auto Lease Trust 2020-A,2019-12-31,41515,41459,52,4,2236446216.107643,1737037935.5199988,1193154566.7500005,2639808920.0,40937,0,578,0
Mercedes-Benz Auto Lease Trust 2020-A,2020-12-31,32474,32352,99,23,1496864404.3437207,1205052000.2999978,926241532.15,2056581346.0,32032,0,442,12
Mercedes-Benz Auto Lease Trust 2020-A,2021-12-31,18355,18258,73,24,713516686.5745325,590620995.6199983,517175546.7,1159323286.0,18127,0,228,24
Mercedes-Benz Auto Lease Trust 2020-B,2021-01-31,27630,27573,42,15,1338445230.7127438,1052546873.0799991,741962807.1299998,1674936736.0,27411,0,219,5
Mercedes-Benz Auto Lease Trust 2020-B,2022-01-31,18816,18762,33,21,809932563.9438002,652693732.3699985,515753611.5300001,1154619036.0,18632,0,184,17
Mercedes-Benz Auto Lease Trust 2020-B,2023-01-31,7959,7911,31,17,298040522.8097823,245860021.49999973,221813840.63,501629945.0,7846,0,113,29
Mercedes-Benz Auto Lease Trust 2020-B,2021-02-28,27277,27216,42,19,1305415302.8550055,1029106907.9800041,732810729.1299999,1653351016.0,27058,0,219,6
Mercedes-Benz Auto Lease Trust 2020-B,2022-02-28,18284,18245,31,8,774418503.5100279,625407802.6700016,500994415.63000023,1121065677.0,18105,0,179,18
Mercedes-Benz Auto Lease Trust 2020-B,2023-02-28,6698,6661,19,18,249617003.44774008,206816126.63999996,187140125.33000004,425325385.0,6600,0,98,30
Mercedes-Benz Auto Lease Trust 2020-B,2021-03-31,26540,26488,42,10,1254765539.7751987,991364587.1400032,713494153.5799998,1608897956.0,26323,0,217,7
Mercedes-Benz Auto Lease Trust 2020-B,2022-03-31,17720,17683,30,7,739700628.9429648,598582003.0399996,486197803.33,1087465682.0,17544,0,176,19
Mercedes-Benz Auto Lease Trust 2020-B,2021-04-30,25760,25717,31,12,1208177985.6430407,956265033.5499954,693617158.6800001,1563342316.0,25544,0,216,8
Mercedes-Benz Auto Lease Trust 2020-B,2022-04-30,17177,17142,22,13,706801430.4518024,573146412.399998,471823917.92999995,1054859157.0,17004,0,173,20
Mercedes-Benz Auto Lease Trust 2020-B,2021-05-31,24786,24743,33,10,1157367101.8219116,917784779.7299949,669492291.0799999,1508211236.0,24575,0,211,9
Mercedes-Benz Auto Lease Trust 2020-B,2022-05-31,16606,16558,32,16,672817316.867342,546735695.8500019,456648045.2299999,1020531262.0,16437,0,169,21
Mercedes-Benz Auto Lease Trust 2020-B,2021-06-30,23774,23731,29,14,1103139096.025931,876533415.7999977,644425473.88,1450879146.0,23569,0,205,10
Mercedes-Benz Auto Lease Trust 2020-B,2022-06-30,15812,15778,20,14,631572367.826417,514243209.5200008,435397862.97999996,972988690.0,15647,0,165,22
Mercedes-Benz Auto Lease Trust 2020-B,2021-07-31,22820,22766,42,12,1053663577.2539779,838841935.2100097,621089114.3800001,1397288871.0,22618,0,202,11
Mercedes-Benz Auto Lease Trust 2020-B,2022-07-31,15035,15008,15,12,593048479.1468397,483746784.6299979,414593673.0300001,926496225.0,14876,0,159,23
Mercedes-Benz Auto Lease Trust 2020-B,2020-08-31,28805,28763,40,2,1496564535.4626868,1162605290.0099933,773018746.78,1749236036.0,28572,0,233,0
Mercedes-Benz Auto Lease Trust 2020-B,2021-08-31,22004,21952,34,18,1007598555.4536821,803890279.0300025,600652894.1799998,1349725061.0,21804,0,200,12
Mercedes-Benz Auto Lease Trust 2020-B,2022-08-31,14086,14041,37,8,549519465.7746316,448780240.3700002,389353657.9300001,870502045.0,13935,0,151,24
Mercedes-Benz Auto Lease Trust 2020-B,2020-09-30,28662,28630,24,8,1467623131.6785812,1143095172.8299947,769187228.7299997,1740237341.0,28430,0,232,1
Mercedes-Benz Auto Lease Trust 2020-B,2021-09-30,21210,21161,39,10,962605091.4688156,769598513.4599991,580121138.1300001,1302304786.0,21014,0,196,13
Mercedes-Benz Auto Lease Trust 2020-B,2022-09-30,13062,13024,29,9,504776858.5155009,412828142.3700012,362072130.83000016,810341895.0,12917,0,145,25
Mercedes-Benz Auto Lease Trust 2020-B,2020-10-31,28439,28395,35,9,1435650866.9230394,1120714780.8799949,763133381.5300004,1725655086.0,28211,0,228,2
Mercedes-Benz Auto Lease Trust 2020-B,2021-10-31,20492,20440,41,11,920880456.5103066,737525124.5800034,561113910.5299997,1258479171.0,20299,0,193,14
Mercedes-Benz Auto Lease Trust 2020-B,2022-10-31,12005,11954,39,12,459645248.87681675,376353225.6099997,333370631.73,747288865.0,11864,0,141,26
Mercedes-Benz Auto Lease Trust 2020-B,2020-11-30,28233,28188,34,11,1404979341.410923,1099522711.979998,757699295.8799995,1712662186.0,28007,0,226,3
Mercedes-Benz Auto Lease Trust 2020-B,2021-11-30,19814,19765,37,12,878989342.8208454,705479489.2699987,542933748.7800001,1216837811.0,19625,0,189,15
Mercedes-Benz Auto Lease Trust 2020-B,2022-11-30,10789,10741,34,14,409648064.7155371,336072117.70999837,300183908.08000016,674317355.0,10652,0,137,27
Mercedes-Benz Auto Lease Trust 2020-B,2020-12-31,27947,27889,44,14,1370954552.112817,1075616018.659999,750247193.6799996,1694697531.0,27725,0,222,4
Mercedes-Benz Auto Lease Trust 2020-B,2021-12-31,19260,19195,48,17,842286677.553761,677275950.2599965,527910346.62999994,1182709501.0,19075,0,185,16
Mercedes-Benz Auto Lease Trust 2020-B,2022-12-31,9373,9326,27,20,353493702.33611447,290746253.28000116,261248280.13000008,588523490.0,9249,0,124,28
Mercedes-Benz Auto Lease Trust 2021-A,2021-01-31,35163,35111,43,9,1804361401.54094,1435251665.2900097,989173909.5499996,2181517382.0,34610,0,553,1
Mercedes-Benz Auto Lease Trust 2021-A,2022-01-31,23735,23647,60,28,1085833511.6580374,881557833.1199988,669391996.8500003,1474630612.0,23332,0,403,13
Mercedes-Benz Auto Lease Trust 2021-A,2023-01-31,14202,14116,57,29,556144925.4054475,459060691.53999823,397704879.00000006,882327335.0,13979,0,223,25
Mercedes-Benz Auto Lease Trust 2021-A,2021-02-28,34626,34567,43,16,1756860154.808627,1399978196.0299947,974050221.5500007,2148305142.0,34079,0,547,2
Mercedes-Benz Auto Lease Trust 2021-A,2022-02-28,22946,22882,43,21,1036840357.6630325,843249833.1600006,646652982.65,1424467982.0,22557,0,389,14
Mercedes-Benz Auto Lease Trust 2021-A,2023-02-28,13350,13287,40,23,515636011.37913764,426506041.5899978,373877709.25000006,830194700.0,13142,0,208,26
Mercedes-Benz Auto Lease Trust 2021-A,2021-03-31,33690,33639,37,14,1690472837.6984165,1349591962.2500002,947768011.2499994,2090967532.0,33150,0,540,3
Mercedes-Benz Auto Lease Trust 2021-A,2022-03-31,22130,22049,68,13,988009671.3710198,804805834.8200027,623790293.4000002,1374225352.0,21759,0,371,15
Mercedes-Benz Auto Lease Trust 2021-A,2023-03-31,12246,12171,55,20,467024538.5540778,386822042.25999975,342937469.79999995,762810160.0,12058,0,188,27
Mercedes-Benz Auto Lease Trust 2021-A,2021-04-30,32712,32660,41,11,1627667754.9195924,1301797545.94,920735417.7500002,2031641457.0,32185,0,527,4
Mercedes-Benz Auto Lease Trust 2021-A,2022-04-30,21390,21314,52,24,943068210.4704722,769120059.8200017,601885324.4500002,1326612010.0,21038,0,352,16
Mercedes-Benz Auto Lease Trust 2021-A,2023-04-30,11266,11199,46,21,424837403.4812308,352425425.47999895,315586770.3000001,703534255.0,11092,0,174,28
Mercedes-Benz Auto Lease Trust 2021-A,2021-05-31,31788,31733,42,13,1569347802.8398018,1257058550.7899933,894973323.9999993,1975407042.0,31268,0,520,5
Mercedes-Benz Auto Lease Trust 2021-A,2022-05-31,20623,20527,64,32,897633895.7446247,733226132.5200022,580311239.1,1279683920.0,20291,0,332,17
Mercedes-Benz Auto Lease Trust 2021-A,2023-05-31,9633,9564,48,21,361067183.0859352,300033619.3099993,270175289.8,605782720.0,9481,0,152,29
Mercedes-Benz Auto Lease Trust 2021-A,2021-06-30,30766,30717,35,14,1504671871.8150196,1207513591.1500084,867102271.8499993,1913853882.0,30261,0,505,6
Mercedes-Benz Auto Lease Trust 2021-A,2022-06-30,19863,19781,52,30,853858965.1933638,698560535.2000012,559076578.1500001,1233331820.0,19550,0,313,18
Mercedes-Benz Auto Lease Trust 2021-A,2023-06-30,7901,7839,38,24,294670240.70669097,245117800.81999996,220761810.35000014,499043325.0,7778,0,123,30
Mercedes-Benz Auto Lease Trust 2021-A,2021-07-31,29868,29811,41,16,1447614039.7787457,1163437779.0000045,842601487.95,1859423502.0,29372,0,496,7
Mercedes-Benz Auto Lease Trust 2021-A,2022-07-31,19201,19137,42,22,814746360.0236565,667448586.7899989,540413088.2500001,1192441690.0,18901,0,300,19
Mercedes-Benz Auto Lease Trust 2021-A,2021-08-31,28918,28852,42,24,1387509952.9651563,1116927245.2300048,815572151.3499995,1799602292.0,28437,0,481,8
Mercedes-Benz Auto Lease Trust 2021-A,2022-08-31,18525,18440,65,20,774345466.3478394,635130878.5199999,521111165.45,1150497775.0,18242,0,283,20
Mercedes-Benz Auto Lease Trust 2021-A,2021-09-30,27874,27807,47,20,1324963843.4085803,1068453273.2900009,786303823.4499993,1734458602.0,27401,0,473,9
Mercedes-Benz Auto Lease Trust 2021-A,2022-09-30,17839,17762,51,26,735691773.1695826,604098969.9100004,501733555.65000015,1108721390.0,17563,0,276,21
Mercedes-Benz Auto Lease Trust 2021-A,2021-10-31,26820,26758,45,17,1264881978.454161,1021549303.4699966,756919523.8499994,1669258112.0,26363,0,457,10
Mercedes-Benz Auto Lease Trust 2021-A,2022-10-31,17000,16913,56,31,691641226.2398387,568369467.5500021,476958751.35,1055342045.0,16733,0,267,22
Mercedes-Benz Auto Lease Trust 2021-A,2021-11-30,25660,25591,48,21,1199190552.3229127,970312271.8800025,724612814.7999996,1597433012.0,25216,0,444,11
Mercedes-Benz Auto Lease Trust 2021-A,2022-11-30,15989,15904,58,27,642942074.790866,528958439.10999984,448116127.45,992344045.0,15735,0,254,23
Mercedes-Benz Auto Lease Trust 2021-A,2020-12-31,35470,35418,50,2,1843829676.4855769,1462585935.6499958,998023215.45,2201081482.0,34911,0,559,0
Mercedes-Benz Auto Lease Trust 2021-A,2021-12-31,24643,24538,87,18,1140198514.4003518,924064183.1799983,695514928.7500002,1532972972.0,24223,0,420,12
Mercedes-Benz Auto Lease Trust 2021-A,2022-12-31,15073,14990,52,31,598218089.2969522,492977132.26999766,422057511.05000013,935381345.0,14835,0,238,24
Mercedes-Benz Auto Lease Trust 2021-B,2022-01-31,27900,27795,70,35,1418040262.6436043,1140171663.5200021,775278239.2499998,1733654030.0,27087,0,813,8
Mercedes-Benz Auto Lease Trust 2021-B,2023-01-31,21094,20989,81,24,904389629.0568261,743163653.3100028,583512297.3499999,1304147863.0,20492,0,602,20
Mercedes-Benz Auto Lease Trust 2021-B,2024-01-31,8233,8099,78,56,300168079.5666916,250176532.14000082,218327055.8500001,513122945.0,8041,0,192,32
Mercedes-Benz Auto Lease Trust 2021-B,2022-02-28,27294,27211,57,26,1368773344.8943865,1102613010.8400004,757804138.450001,1694203995.0,26512,0,782,9
Mercedes-Benz Auto Lease Trust 2021-B,2023-02-28,20528,20427,74,27,866210622.7013155,713239521.3399993,567475503.6499997,1268268103.0,19939,0,589,21
Mercedes-Benz Auto Lease Trust 2021-B,2024-02-29,7156,7046,64,46,258183643.73829693,215273759.59000045,188349597.0000001,446973710.0,6989,0,167,33
Mercedes-Benz Auto Lease Trust 2021-B,2022-03-31,26604,26511,70,23,1317382715.1295352,1062952751.4599943,738337645.7000002,1650333975.0,25844,0,760,10
Mercedes-Benz Auto Lease Trust 2021-B,2023-03-31,19826,19724,71,31,823040053.4064226,679091666.7500023,547656557.95,1224169893.0,19251,0,575,22
Mercedes-Benz Auto Lease Trust 2021-B,2022-04-30,26032,25941,66,25,1273006458.910974,1029046522.5300025,722238901.0000005,1614165525.0,25288,0,744,11
Mercedes-Benz Auto Lease Trust 2021-B,2023-04-30,19094,18996,66,32,781300522.6825371,645690422.9999983,526983738.75,1178948178.0,18534,0,560,23
Mercedes-Benz Auto Lease Trust 2021-B,2021-05-31,32760,32729,31,0,1822768610.0793755,1444031807.079999,910246452.8400016,2038415285.0,31811,0,949,0
Mercedes-Benz Auto Lease Trust 2021-B,2022-05-31,25465,25356,79,30,1229014839.622839,995363708.0300013,706625940.9000006,1579419115.0,24740,0,725,12
Mercedes-Benz Auto Lease Trust 2021-B,2023-05-31,18120,17990,92,38,729617453.8462052,604367527.0299983,499407699.74999964,1118567448.0,17584,0,536,24
Mercedes-Benz Auto Lease Trust 2021-B,2021-06-30,32364,32332,27,5,1776893870.1959405,1411101357.2000008,899465577.7400019,2013902865.0,31424,0,940,1
Mercedes-Benz Auto Lease Trust 2021-B,2022-06-30,24917,24810,73,34,1185801241.8370476,962080764.8500009,691245452.5000005,1544811715.0,24212,0,705,13
Mercedes-Benz Auto Lease Trust 2021-B,2023-06-30,16952,16842,69,41,673936190.0913326,559177172.9999994,466684553.1499996,1047715418.0,16443,0,509,25
Mercedes-Benz Auto Lease Trust 2021-B,2021-07-31,31775,31724,45,6,1728003821.6217527,1374364479.2400088,883632622.0400013,1978429615.0,30850,0,925,2
Mercedes-Benz Auto Lease Trust 2021-B,2022-07-31,24427,24330,65,32,1147352828.2337005,932490287.8900073,677872602.3000004,1514912740.0,23732,0,695,14
Mercedes-Benz Auto Lease Trust 2021-B,2023-07-31,15995,15875,80,40,626847564.7095308,520978418.3600022,439573931.74999964,989132990.0,15507,0,488,26
Mercedes-Benz Auto Lease Trust 2021-B,2021-08-31,31164,31102,49,13,1676277352.6103768,1335509137.5399902,866230204.3400011,1939674730.0,30267,0,897,3
Mercedes-Benz Auto Lease Trust 2021-B,2022-08-31,23906,23800,75,31,1104452173.2181365,899209814.8299973,662423398.1000003,1480445973.0,23228,0,678,15
Mercedes-Benz Auto Lease Trust 2021-B,2023-08-31,14824,14686,99,39,573623031.9091618,477523887.45999926,406637795.0000001,917736845.0,14361,0,463,27
Mercedes-Benz Auto Lease Trust 2021-B,2021-09-30,30498,30422,66,10,1623324841.6970346,1295550183.949998,847510644.49,1896916280.0,29621,0,877,4
Mercedes-Benz Auto Lease Trust 2021-B,2022-09-30,23429,23332,72,25,1065831536.473886,869277756.8800042,649030677.4000002,1449974198.0,22768,0,661,16
Mercedes-Benz Auto Lease Trust 2021-B,2023-09-30,13682,13551,84,47,523297210.4253978,436208277.339998,374589199.74999976,848634960.0,13262,0,420,28
Mercedes-Benz Auto Lease Trust 2021-B,2021-10-31,29849,29777,53,19,1572189693.5886502,1256994193.349987,829543831.6000018,1856190300.0,28987,0,862,5
Mercedes-Benz Auto Lease Trust 2021-B,2022-10-31,22921,22797,91,33,1027501296.460468,839470002.1399966,634743955.5000002,1418131358.0,22276,0,645,17
Mercedes-Benz Auto Lease Trust 2021-B,2023-10-31,12361,12239,76,46,465633395.9527294,388546582.1400011,336262199.39999986,766034865.0,12005,0,356,29
Mercedes-Benz Auto Lease Trust 2021-B,2021-11-30,29101,29027,52,22,1515165211.5319197,1213612883.3699987,808622982.3500005,1808880795.0,28259,0,842,6
Mercedes-Benz Auto Lease Trust 2021-B,2022-11-30,22284,22183,62,39,984760912.2307276,805976033.5699939,616861682.5000002,1378572203.0,21655,0,629,18
Mercedes-Benz Auto Lease Trust 2021-B,2023-11-30,10951,10842,73,36,408412478.91552293,340994460.1999999,296459131.79999995,680473890.0,10658,0,293,30
Mercedes-Benz Auto Lease Trust 2021-B,2021-12-31,28467,28360,82,25,1465712373.2383592,1176129968.7899935,791184627.5000011,1769757770.0,27640,0,827,7
Mercedes-Benz Auto Lease Trust 2021-B,2022-12-31,21665,21546,94,25,944100955.00492,774310651.5900016,599807739.4499997,1340481428.0,21051,0,614,19
Mercedes-Benz Auto Lease Trust 2021-B,2023-12-31,9590,9468,88,34,353531154.37245166,295060895.12000155,257112043.30000007,596345885.0,9360,0,230,31
Mercedes-Benz Auto Lease Trust 2023-A,2024-01-31,26698,26496,126,76,1492094351.327741,1132043812.1099958,766814461.9999998,1780688419.0,26211,0,487,9
Mercedes-Benz Auto Lease Trust 2023-A,2025-01-31,16453,16251,128,74,800082677.1711526,626094715.7100022,470397741.45,1113427480.0,16279,0,174,21
Mercedes-Benz Auto Lease Trust 2023-A,2025-02-28,15596,15402,142,52,749702934.2815092,588112221.2099993,445919759.8000001,1057322731.0,15435,0,161,22
Mercedes-Benz Auto Lease Trust 2023-A,2024-02-29,25801,25603,149,49,1427422899.0597262,1086103302.319995,740935704.5999999,1722152400.0,25349,0,452,10
Mercedes-Benz Auto Lease Trust 2023-A,2024-03-31,24963,24785,118,60,1368088356.756187,1043738972.4999952,716991978.0999999,1668928025.0,24555,0,408,11
Mercedes-Benz Auto Lease Trust 2023-A,2025-03-31,14651,14470,118,63,696284747.1470232,547765382.1300006,419343614.3500001,996136831.0,14501,0,150,23
Mercedes-Benz Auto Lease Trust 2023-A,2023-04-30,34546,34500,46,0,2098497541.5621142,1548338258.2899947,986261534.9099996,2280903214.0,33860,0,686,0
Mercedes-Benz Auto Lease Trust 2023-A,2024-04-30,23977,23776,136,65,1302264447.675514,996039546.6199996,688835498.1500001,1606983205.0,23600,0,377,12
Mercedes-Benz Auto Lease Trust 2023-A,2025-04-30,13490,13318,109,63,636373950.8365952,501425609.8599994,386740286.55000013,921223713.0,13351,0,139,24
Mercedes-Benz Auto Lease Trust 2023-A,2023-05-31,33912,33830,67,15,2034209637.6524088,1507580105.129994,968647569.9000006,2240877269.0,33242,0,670,1
Mercedes-Benz Auto Lease Trust 2023-A,2024-05-31,23019,22839,119,61,1239915590.4539027,950271881.2800032,661543262.1,1546781185.0,22676,0,343,13
Mercedes-Benz Auto Lease Trust 2023-A,2025-05-31,12462,12304,101,57,581914255.3816106,459346272.0800006,357130297.5500002,853779923.0,12336,0,126,25
Mercedes-Benz Auto Lease Trust 2023-A,2023-06-30,32903,32802,74,27,1959195102.2731428,1455641496.599993,940954389.6499994,2177693789.0,32256,0,647,2
Mercedes-Benz Auto Lease Trust 2023-A,2024-06-30,22335,22151,130,54,1188327100.5608685,913356283.6200005,641459254.8500001,1501542455.0,22011,0,324,14
Mercedes-Benz Auto Lease Trust 2023-A,2025-06-30,11438,11289,101,48,529054129.99562085,418305009.18000084,327664643.20000017,785920198.0,11320,0,118,26
Mercedes-Benz Auto Lease Trust 2023-A,2023-07-31,32069,31950,89,30,1891188267.6154737,1409618543.360002,917922390.2,2124862654.0,31442,0,627,3
Mercedes-Benz Auto Lease Trust 2023-A,2024-07-31,21556,21357,133,66,1132308112.4383848,872972042.9399985,619515562.6000003,1452182140.0,21257,0,299,15
Mercedes-Benz Auto Lease Trust 2023-A,2025-07-31,10357,10212,95,50,475869042.84197724,376816597.7500009,297502516.5500001,717686065.0,10252,0,105,27
Mercedes-Benz Auto Lease Trust 2023-A,2023-08-31,31191,31035,123,33,1823558196.5751398,1363212293.5199897,893936634.0999998,2069835974.0,30585,0,606,4
Mercedes-Benz Auto Lease Trust 2023-A,2024-08-31,20763,20565,129,69,1077581325.9921935,833004164.8800031,597063681.55,1401297015.0,20487,0,276,16
Mercedes-Benz Auto Lease Trust 2023-A,2025-08-31,9446,9299,104,43,430031142.62267715,340919976.8499992,271005880.8,657349722.0,9351,0,95,28
Mercedes-Benz Auto Lease Trust 2023-A,2023-09-30,30366,30194,117,55,1761462228.0215278,1320631119.5200026,871163206.3499999,2017928839.0,29772,0,594,5
Mercedes-Benz Auto Lease Trust 2023-A,2024-09-30,19939,19738,127,74,1021888657.8480074,791940793.7899995,573269334.15,1346837250.0,19681,0,258,17
Mercedes-Benz Auto Lease Trust 2023-A,2025-09-30,8553,8409,102,42,384540975.51485425,305220519.1500003,244476105.59999996,597226897.0,8468,0,85,29
Mercedes-Benz Auto Lease Trust 2023-A,2023-10-31,29359,29178,126,55,1687142729.7710505,1268893008.6299963,842861747.4499997,1953031384.0,28789,0,570,6
Mercedes-Benz Auto Lease Trust 2023-A,2024-10-31,19053,18845,132,76,963976559.6564922,748941314.069996,547252583.5,1288187345.0,18817,0,236,18
Mercedes-Benz Auto Lease Trust 2023-A,2025-10-31,7596,7468,95,33,337574507.7704624,267957784.92999977,215417747.60000002,531354262.0,7527,0,69,30
Mercedes-Benz Auto Lease Trust 2023-A,2023-11-30,28400,28223,117,60,1618302274.0951977,1220355663.7899964,815153206.5,1889959214.0,27863,0,537,7
Mercedes-Benz Auto Lease Trust 2023-A,2024-11-30,18250,18078,111,61,911819828.5247263,710073191.7999997,523177213.8,1234068380.0,18040,0,210,19
Mercedes-Benz Auto Lease Trust 2023-A,2025-11-30,6813,6684,92,37,300270286.94483376,238442126.4599999,192128866.69999993,478601792.0,6753,0,60,31
Mercedes-Benz Auto Lease Trust 2023-A,2023-12-31,27563,27367,120,76,1557916199.5243974,1178110453.8400013,791687679.8,1836962299.0,27051,0,512,8
Mercedes-Benz Auto Lease Trust 2023-A,2024-12-31,17323,17124,129,70,853388197.4090537,665897937.4600013,495275796.40000004,1170816935.0,17136,0,187,20
Mercedes-Benz Auto Lease Trust 2024-A,2025-01-31,22454,22320,92,42,1482427552.0480068,1124635658.3500035,751449853.0499994,1685142563.0,20438,0,2016,9
Mercedes-Benz Auto Lease Trust 2024-A,2026-01-31,17018,16873,98,47,919761945.9228642,732032840.6000001,561442348.4499993,1271419891.0,15491,0,1527,21
Mercedes-Benz Auto Lease Trust 2024-A,2025-02-28,22046,21892,108,46,1435609894.4532793,1093168263.3899987,737011441.3999996,1654380098.0,20074,0,1972,10
Mercedes-Benz Auto Lease Trust 2024-A,2026-02-28,16461,16311,112,38,874131645.7161647,698631806.0100011,542315089.8499993,1229289063.0,14985,0,1476,22
Mercedes-Benz Auto Lease Trust 2024-A,2025-03-31,21523,21379,103,41,1381911000.363519,1055966064.1199979,718173341.7499992,1614290553.0,19600,0,1923,11
Mercedes-Benz Auto Lease Trust 2024-A,2026-03-31,15724,15586,103,35,817722208.6911905,656313050.2800022,516494334.3499993,1172765038.0,14315,0,1409,23
Mercedes-Benz Auto Lease Trust 2024-A,2024-04-30,26091,26044,45,2,1943658032.4344752,1424252325.310004,881692575.9700007,1959439172.0,23799,0,2292,0
Mercedes-Benz Auto Lease Trust 2024-A,2025-04-30,20918,20781,91,46,1326120696.0821214,1016287846.8000011,696729369.3499999,1568905509.0,19066,0,1852,12
Mercedes-Benz Auto Lease Trust 2024-A,2026-04-30,14856,14736,77,43,760539019.7010193,612604401.1399996,487364329.3499992,1109899418.0,13528,0,1328,24
Mercedes-Benz Auto Lease Trust 2024-A,2024-05-31,25789,25717,59,13,1894439899.6847563,1394770069.140006,871484925.9200002,1936991894.0,23517,0,2272,1
Mercedes-Benz Auto Lease Trust 2024-A,2025-05-31,20405,20274,94,37,1274428985.6787245,980252482.419999,678706910.9999996,1529961089.0,18589,0,1816,13
Mercedes-Benz Auto Lease Trust 2024-A,2026-05-31,14023,13898,90,35,706576780.5737044,571139110.1100006,458948951.4499993,1048909198.0,12754,0,1269,25
Mercedes-Benz Auto Lease Trust 2024-A,2024-06-30,25502,25422,61,19,1850300661.8018901,1367345413.4900002,861533895.4200008,1915545889.0,23248,0,2254,2
Mercedes-Benz Auto Lease Trust 2024-A,2025-06-30,19968,19827,98,43,1226908748.5343208,947068818.9900002,662636280.8999993,1495535959.0,18202,0,1766,14
Mercedes-Benz Auto Lease Trust 2024-A,2026-06-30,13083,12957,84,42,650120855.466659,527343120.5500027,427525929.6999994,981486008.0,11880,0,1203,26
Mercedes-Benz Auto Lease Trust 2024-A,2024-07-31,25068,24953,92,23,1797173146.9683979,1333428603.2100048,846986936.3200005,1884865666.0,22843,0,2225,3
Mercedes-Benz Auto Lease Trust 2024-A,2025-07-31,19504,19371,86,47,1179567645.262558,914254703.1999998,647121876.9499998,1461527679.0,17780,0,1724,15
Mercedes-Benz Auto Lease Trust 2024-A,2026-07-31,12171,12034,98,39,595707433.9424149,484914744.5000005,397161034.6499996,915359680.0,11030,0,1141,27
Mercedes-Benz Auto Lease Trust 2024-A,2024-08-31,24627,24511,80,36,1744463596.3900182,1298825826.1099987,831392738.5200001,1852632763.0,22442,0,2185,4
Mercedes-Benz Auto Lease Trust 2024-A,2025-08-31,19150,19009,98,43,1139261645.66929,886616382.5000049,635275379.1999992,1435307284.0,17447,0,1703,16
Mercedes-Benz Auto Lease Trust 2024-A,2024-09-30,24198,24076,77,45,1692055302.4419217,1264421050.390002,816235116.3699996,1820513918.0,22038,0,2160,5
Mercedes-Benz Auto Lease Trust 2024-A,2025-09-30,18744,18606,98,40,1094591026.0737474,855792325.2499974,621323775.249999,1404220404.0,17075,0,1669,17
Mercedes-Benz Auto Lease Trust 2024-A,2024-10-31,23742,23609,91,42,1637729355.355727,1228269048.28,799042592.97,1785734928.0,21620,0,2122,6
Mercedes-Benz Auto Lease Trust 2024-A,2025-10-31,18287,18134,110,43,1048011379.4147165,822872841.4499979,605492116.5499991,1368976399.0,16669,0,1618,18
Mercedes-Benz Auto Lease Trust 2024-A,2024-11-30,23358,23235,81,42,1587734576.3215659,1195014862.3900027,783882844.9699994,1754696933.0,21274,0,2084,7
Mercedes-Benz Auto Lease Trust 2024-A,2025-11-30,17945,17798,109,38,1009672157.1959159,796213715.73,593429093.3499994,1342231764.0,16354,0,1591,19
Mercedes-Benz Auto Lease Trust 2024-A,2024-12-31,22931,22797,92,42,1535861349.8879797,1160778289.6900074,768435556.6999995,1721938423.0,20879,0,2052,8
Mercedes-Benz Auto Lease Trust 2024-A,2025-12-31,17502,17347,118,37,964296248.3472942,764177793.3000013,578035688.5499995,1308289359.0,15944,0,1558,20
Mercedes-Benz Auto Lease Trust 2024-B,2025-01-31,24649,24517,92,40,1548474412.7659984,1178470341.800002,807353774.8799996,1821894214.0,23492,0,1157,5
Mercedes-Benz Auto Lease Trust 2024-B,2026-01-31,15755,15618,102,35,893045581.689421,706044983.7599989,532794948.88000035,1198670860.0,14862,0,893,17
Mercedes-Benz Auto Lease Trust 2024-B,2025-02-28,23758,23631,91,36,1484367837.9385169,1132769141.4600048,780174756.6299994,1760927051.0,22625,0,1133,6
Mercedes-Benz Auto Lease Trust 2024-B,2026-02-28,15130,15006,87,37,847978274.6548457,673103168.3000014,512251887.4300004,1151699325.0,14254,0,876,18
Mercedes-Benz Auto Lease Trust 2024-B,2025-03-31,22765,22611,117,37,1416956330.69818,1084001067.4100008,750270227.6299995,1693878031.0,21668,0,1097,7
Mercedes-Benz Auto Lease Trust 2024-B,2026-03-31,14365,14227,99,39,794530240.1886209,633081353.4100043,486568137.5300004,1093762135.0,13517,0,848,19
