series,term_period,term_code,n,scheduled_residual,realized_proceeds,excess_fees
Ford Credit Auto Lease Trust 2018-A,2019-05-31,98,9,150006.0,1534.6599999999999,0.0
Ford Credit Auto Lease Trust 2018-A,2019-06-30,1,348,5951389.6899999995,69459.12,0.0
Ford Credit Auto Lease Trust 2018-A,2019-06-30,2,1070,18830207.46,19823615.590000004,130627.59000000001
Ford Credit Auto Lease Trust 2018-A,2019-06-30,3,21,296127.6,271978.61,0.0
Ford Credit Auto Lease Trust 2018-A,2019-06-30,98,11,207678.0,16892.6,0.0
Ford Credit Auto Lease Trust 2018-A,2019-07-31,1,384,6683763.550000001,0.0,0.0
Ford Credit Auto Lease Trust 2018-A,2019-07-31,2,1276,22604195.79,24027252.75,157753.07
Ford Credit Auto Lease Trust 2018-A,2019-07-31,3,23,356745.3,273341.4199999999,0.0
Ford Credit Auto Lease Trust 2018-A,2019-07-31,98,19,327973.5,12861.22,0.0
Ford Credit Auto Lease Trust 2018-A,2019-08-31,1,412,7127651.17,44488.29,0.0
Ford Credit Auto Lease Trust 2018-A,2019-08-31,2,1209,21448622.35,22409948.8,161566.4
Ford Credit Auto Lease Trust 2018-A,2019-08-31,3,19,321793.45,292878.11,0.0
Ford Credit Auto Lease Trust 2018-A,2019-08-31,98,9,133916.0,3020.0600000000004,0.0
Ford Credit Auto Lease Trust 2018-A,2019-09-30,1,404,6981645.75,37188.35,0.0
Ford Credit Auto Lease Trust 2018-A,2019-09-30,2,1250,22156113.05,22714821.97,159377.22999999998
Ford Credit Auto Lease Trust 2018-A,2019-09-30,3,22,325439.0,267269.78,0.0
Ford Credit Auto Lease Trust 2018-A,2019-09-30,98,16,339402.8,295.0,0.0
Ford Credit Auto Lease Trust 2018-A,2019-10-31,1,495,8718056.35,23557.5,0.0
Ford Credit Auto Lease Trust 2018-A,2019-10-31,2,1486,25948319.27,26020030.99,202110.84999999998
Ford Credit Auto Lease Trust 2018-A,2019-10-31,3,18,285524.45,237903.65,0.0
Ford Credit Auto Lease Trust 2018-A,2019-10-31,98,12,182673.0,5798.870000000001,0.0
Ford Credit Auto Lease Trust 2018-A,2019-11-30,1,368,6371485.949999999,20829.7,0.0
Ford Credit Auto Lease Trust 2018-A,2019-11-30,2,1149,20492651.490000002,20606248.12,121264.15
Ford Credit Auto Lease Trust 2018-A,2019-11-30,3,17,240090.8,173405.3,0.0
Ford Credit Auto Lease Trust 2018-A,2019-11-30,98,16,299495.7,16850.0,0.0
Ford Credit Auto Lease Trust 2018-A,2019-12-31,1,399,6683701.45,0.0,0.0
Ford Credit Auto Lease Trust 2018-A,2019-12-31,2,417,7611205.699999999,7622188.13,57045.91
Ford Credit Auto Lease Trust 2018-A,2019-12-31,3,5,78685.0,10846.5,0.0
Ford Credit Auto Lease Trust 2018-A,2019-12-31,98,13,213008.0,22314.22,0.0
Ford Credit Auto Lease Trust 2018-A,2020-01-31,1,427,7436817.06,66838.11,0.0
Ford Credit Auto Lease Trust 2018-A,2020-01-31,2,2925,52673232.31999999,53515775.5,366505.17999999993
Ford Credit Auto Lease Trust 2018-A,2020-01-31,3,46,775893.25,658463.2400000001,0.0
Ford Credit Auto Lease Trust 2018-A,2020-01-31,98,5,90872.0,14600.0,0.0
Ford Credit Auto Lease Trust 2018-A,2020-02-29,1,433,7218380.6,41415.259999999995,0.0
Ford Credit Auto Lease Trust 2018-A,2020-02-29,2,1411,24680546.049999997,25396118.44,211528.84
Ford Credit Auto Lease Trust 2018-A,2020-02-29,3,19,315678.0,243213.33000000002,0.0
Ford Credit Auto Lease Trust 2018-A,2020-02-29,98,8,147292.0,511.29,0.0
Ford Credit Auto Lease Trust 2018-A,2020-03-31,1,487,8170744.13,51940.4,0.0
Ford Credit Auto Lease Trust 2018-A,2020-03-31,2,1465,26023745.5,26885898.580000002,192722.61000000002
Ford Credit Auto Lease Trust 2018-A,2020-03-31,3,13,182762.5,35986.69,0.0
Ford Credit Auto Lease Trust 2018-A,2020-03-31,98,6,84310.0,1045.78,397.65
Ford Credit Auto Lease Trust 2018-A,2020-04-30,1,293,4798216.0,250.0,0.0
Ford Credit Auto Lease Trust 2018-A,2020-04-30,2,669,12213162.4,12849937.879999999,69099.04
Ford Credit Auto Lease Trust 2018-A,2020-04-30,3,15,209035.19999999998,81159.91,0.0
Ford Credit Auto Lease Trust 2018-A,2020-04-30,4,1,7151.0,0.0,0.0
Ford Credit Auto Lease Trust 2018-A,2020-04-30,98,12,199072.0,0.0,0.0
Ford Credit Auto Lease Trust 2018-A,2020-05-31,1,407,6619404.15,81609.58,0.0
Ford Credit Auto Lease Trust 2018-A,2020-05-31,2,1622,28622173.0,30887302.36,215996.25
Ford Credit Auto Lease Trust 2018-A,2020-05-31,3,6,108397.0,53021.24,0.0
Ford Credit Auto Lease Trust 2018-A,2020-05-31,4,2,14769.0,0.0,0.0
Ford Credit Auto Lease Trust 2018-A,2020-05-31,98,17,272210.75,150.0,0.0
Ford Credit Auto Lease Trust 2018-A,2020-06-30,1,620,10344234.8,0.0,0.0
Ford Credit Auto Lease Trust 2018-A,2020-06-30,2,2254,39083931.6,44524525.82,225187.16
Ford Credit Auto Lease Trust 2018-A,2020-06-30,3,13,196664.1,147254.58000000002,0.0
Ford Credit Auto Lease Trust 2018-A,2020-06-30,98,25,449333.55,34728.31,0.0
Ford Credit Auto Lease Trust 2018-A,2020-07-31,1,706,12055002.649999999,18628.0,0.0
Ford Credit Auto Lease Trust 2018-A,2020-07-31,2,2118,35983552.25,42728677.760000005,231009.8
Ford Credit Auto Lease Trust 2018-A,2020-07-31,3,25,385037.75,292693.31,0.0
Ford Credit Auto Lease Trust 2018-A,2020-07-31,98,25,435143.6,0.0,0.0
Ford Credit Auto Lease Trust 2018-A,2020-08-31,1,818,14134043.350000001,20074.0,0.0
Ford Credit Auto Lease Trust 2018-A,2020-08-31,2,1680,28047820.3,33389995.759999998,113297.89
Ford Credit Auto Lease Trust 2018-A,2020-08-31,3,17,211542.2,139819.39,0.0
Ford Credit Auto Lease Trust 2018-A,2020-08-31,98,25,452937.85000000003,24.64,0.0
Ford Credit Auto Lease Trust 2018-A,2020-09-30,1,816,14105598.25,0.0,0.0
Ford Credit Auto Lease Trust 2018-A,2020-09-30,2,1765,29066720.7,31217285.03,139311.41999999998
Ford Credit Auto Lease Trust 2018-A,2020-09-30,3,10,153353.0,24119.28,0.0
Ford Credit Auto Lease Trust 2018-A,2020-09-30,98,23,356762.35,0.0,0.0
Ford Credit Auto Lease Trust 2018-A,2020-10-31,1,763,12752750.0,0.0,0.0
Ford Credit Auto Lease Trust 2018-A,2020-10-31,2,1757,29065592.099999998,13605712.41,137678.13999999998
Ford Credit Auto Lease Trust 2018-A,2020-10-31,3,10,155135.2,0.0,0.0
Ford Credit Auto Lease Trust 2018-A,2020-10-31,98,45,768325.3999999999,0.0,0.0
Ford Credit Auto Lease Trust 2018-B,2018-09-30,1,104,1899116.7000000002,9229.5,0.0
Ford Credit Auto Lease Trust 2018-B,2018-09-30,2,36,616617.0,679921.8899999999,4617.59
Ford Credit Auto Lease Trust 2018-B,2018-09-30,3,3,53357.0,70394.11,0.0
Ford Credit Auto Lease Trust 2018-B,2018-09-30,4,6,117519.0,0.0,0.0
Ford Credit Auto Lease Trust 2018-B,2018-10-31,1,194,3320820.1,50826.5,0.0
Ford Credit Auto Lease Trust 2018-B,2018-10-31,2,55,984476.8,1060734.58,2868.57
Ford Credit Auto Lease Trust 2018-B,2018-10-31,3,7,128827.0,152898.55,0.0
Ford Credit Auto Lease Trust 2018-B,2018-11-30,1,161,2626166.35,86048.54000000001,0.0
Ford Credit Auto Lease Trust 2018-B,2018-11-30,2,73,1199886.0,1269744.6,17437.45
Ford Credit Auto Lease Trust 2018-B,2018-11-30,3,12,207061.0,199848.18,0.0
Ford Credit Auto Lease Trust 2018-B,2018-11-30,4,1,17224.0,0.0,0.0
Ford Credit Auto Lease Trust 2018-B,2018-12-31,1,142,2430757.3499999996,0.0,0.0
Ford Credit Auto Lease Trust 2018-B,2018-12-31,2,32,600549.45,627741.76,7870.610000000001
Ford Credit Auto Lease Trust 2018-B,2018-12-31,3,10,177366.0,151234.71999999997,0.0
Ford Credit Auto Lease Trust 2018-B,2018-12-31,4,3,48727.0,0.0,0.0
Ford Credit Auto Lease Trust 2018-B,2019-01-31,1,205,3916566.25,0.0,0.0
Ford Credit Auto Lease Trust 2018-B,2019-01-31,2,421,7466704.3,7499143.9399999995,74109.04000000001
Ford Credit Auto Lease Trust 2018-B,2019-01-31,3,38,624619.5,706188.79,0.0
Ford Credit Auto Lease Trust 2018-B,2019-02-28,1,189,3271485.01,54606.5,0.0
Ford Credit Auto Lease Trust 2018-B,2019-02-28,2,336,6016622.2,5997798.029999999,77229.78
Ford Credit Auto Lease Trust 2018-B,2019-02-28,3,22,416507.0800000001,348104.38,0.0
Ford Credit Auto Lease Trust 2018-B,2019-03-31,1,205,3605657.1,37257.59,0.0
Ford Credit Auto Lease Trust 2018-B,2019-03-31,2,457,8078378.800000001,8253196.11,96108.64
Ford Credit Auto Lease Trust 2018-B,2019-03-31,3,11,160168.0,192573.98,0.0
Ford Credit Auto Lease Trust 2018-B,2019-03-31,4,1,24822.0,0.0,0.0
Ford Credit Auto Lease Trust 2018-B,2019-04-30,1,216,3837232.65,29725.0,0.0
Ford Credit Auto Lease Trust 2018-B,2019-04-30,2,472,8349922.4,8808738.76,56746.17
Ford Credit Auto Lease Trust 2018-B,2019-04-30,3,18,329740.0,285790.42000000004,0.0
Ford Credit Auto Lease Trust 2018-B,2019-04-30,4,1,16996.0,0.0,0.0
Ford Credit Auto Lease Trust 2018-B,2019-04-30,98,2,50722.0,303.0,0.0
Ford Credit Auto Lease Trust 2018-B,2019-05-31,1,253,4281698.899999999,28419.47,0.0
Ford Credit Auto Lease Trust 2018-B,2019-05-31,2,504,8854610.549999999,9312195.84,55385.82000000001
Ford Credit Auto Lease Trust 2018-B,2019-05-31,3,31,495214.15,465630.4,0.0
Ford Credit Auto Lease Trust 2018-B,2019-05-31,98,3,43946.0,3671.8,0.0
Ford Credit Auto Lease Trust 2018-B,2019-06-30,1,257,4282324.85,82671.5,0.0
Ford Credit Auto Lease Trust 2018-B,2019-06-30,2,557,10015645.2,10638299.71,88512.09
Ford Credit Auto Lease Trust 2018-B,2019-06-30,3,26,440153.0,383263.27999999997,0.0
Ford Credit Auto Lease Trust 2018-B,2019-06-30,98,5,76541.85,15320.0,0.0
Ford Credit Auto Lease Trust 2018-B,2019-07-31,1,304,5320032.3,46054.2,0.0
Ford Credit Auto Lease Trust 2018-B,2019-07-31,2,649,10982246.95,11776488.79,99225.53
Ford Credit Auto Lease Trust 2018-B,2019-07-31,3,24,361979.0,333171.98,0.0
Ford Credit Auto Lease Trust 2018-B,2019-07-31,98,5,99716.0,16849.38,0.0
Ford Credit Auto Lease Trust 2018-B,2019-08-31,1,333,5777616.850000001,144901.33000000002,1543.0
Ford Credit Auto Lease Trust 2018-B,2019-08-31,2,630,11028007.95,11836735.22,85015.35
Ford Credit Auto Lease Trust 2018-B,2019-08-31,3,35,591791.2,493381.19999999995,0.0
Ford Credit Auto Lease Trust 2018-B,2019-08-31,98,5,102647.9,0.0,0.0
Ford Credit Auto Lease Trust 2018-B,2019-09-30,1,344,6186495.5,10395.5,0.0
Ford Credit Auto Lease Trust 2018-B,2019-09-30,2,787,13572506.799999999,14038044.040000001,116190.84
Ford Credit Auto Lease Trust 2018-B,2019-09-30,3,30,491004.25,386426.69000000006,0.0
Ford Credit Auto Lease Trust 2018-B,2019-09-30,98,8,146293.65,3595.0,0.0
Ford Credit Auto Lease Trust 2018-B,2019-10-31,1,371,6701681.62,27616.5,0.0
Ford Credit Auto Lease Trust 2018-B,2019-10-31,2,982,17423723.83,17599419.53,131312.45
Ford Credit Auto Lease Trust 2018-B,2019-10-31,3,25,442886.94999999995,405606.53,0.0
Ford Credit Auto Lease Trust 2018-B,2019-10-31,98,11,179643.0,26168.72,0.0
Ford Credit Auto Lease Trust 2018-B,2019-11-30,1,288,5184988.33,12444.83,0.0
Ford Credit Auto Lease Trust 2018-B,2019-11-30,2,788,14198221.7,14311489.97,123679.11
Ford Credit Auto Lease Trust 2018-B,2019-11-30,3,13,252613.15,194259.5,0.0
Ford Credit Auto Lease Trust 2018-B,2019-11-30,98,3,59216.0,0.0,0.0
Ford Credit Auto Lease Trust 2018-B,2019-12-31,1,310,5424357.5,0.0,0.0
Ford Credit Auto Lease Trust 2018-B,2019-12-31,2,304,5469774.6,5613233.800000001,43397.89
Ford Credit Auto Lease Trust 2018-B,2019-12-31,3,8,131297.0,73897.11,0.0
Ford Credit Auto Lease Trust 2018-B,2019-12-31,98,4,59525.0,0.0,0.0
Ford Credit Auto Lease Trust 2018-B,2020-01-31,1,387,6790487.449999999,120819.95,0.0
Ford Credit Auto Lease Trust 2018-B,2020-01-31,2,2398,43375089.230000004,44276068.510000005,352639.84
Ford Credit Auto Lease Trust 2018-B,2020-01-31,3,50,930549.05,854403.08,0.0
Ford Credit Auto Lease Trust 2018-B,2020-01-31,98,10,220952.3,45471.64,0.0
Ford Credit Auto Lease Trust 2018-B,2020-02-29,1,401,6752865.949999999,58236.8,0.0
Ford Credit Auto Lease Trust 2018-B,2020-02-29,2,1233,22541072.25,23344065.28,143163.38
Ford Credit Auto Lease Trust 2018-B,2020-02-29,3,42,734563.6,668881.83,0.0
Ford Credit Auto Lease Trust 2018-B,2020-02-29,98,3,49242.0,0.0,0.0
Ford Credit Auto Lease Trust 2018-B,2020-03-31,1,406,7032872.0,67128.6,0.0
Ford Credit Auto Lease Trust 2018-B,2020-03-31,2,1261,23848664.300000004,24607890.06,209098.84
Ford Credit Auto Lease Trust 2018-B,2020-03-31,3,19,322833.2,319110.61,0.0
Ford Credit Auto Lease Trust 2018-B,2020-03-31,98,12,216714.0,0.0,0.0
Ford Credit Auto Lease Trust 2018-B,2020-04-30,1,266,4611526.65,79596.79000000001,0.0
Ford Credit Auto Lease Trust 2018-B,2020-04-30,2,549,10582141.5,11144025.780000001,61616.649999999994
Ford Credit Auto Lease Trust 2018-B,2020-04-30,3,12,232720.0,147115.09,0.0
Ford Credit Auto Lease Trust 2018-B,2020-04-30,98,5,93006.0,0.0,0.0
Ford Credit Auto Lease Trust 2018-B,2020-05-31,1,308,5315977.649999999,0.0,0.0
Ford Credit Auto Lease Trust 2018-B,2020-05-31,2,1295,23831108.8,25814384.84,153900.7
Ford Credit Auto Lease Trust 2018-B,2020-05-31,3,16,362452.0,367740.01,0.0
Ford Credit Auto Lease Trust 2018-B,2020-05-31,98,8,149920.0,3833.51,0.0
Ford Credit Auto Lease Trust 2018-B,2020-06-30,1,481,8421561.120000001,27699.73,0.0
Ford Credit Auto Lease Trust 2018-B,2020-06-30,2,1752,31741883.55,36245681.31,211508.93
Ford Credit Auto Lease Trust 2018-B,2020-06-30,3,20,353362.70999999996,335095.17000000004,20.14
Ford Credit Auto Lease Trust 2018-B,2020-06-30,98,10,196665.0,200.0,0.0
Ford Credit Auto Lease Trust 2018-B,2020-07-31,1,639,11284444.15,33233.9,0.0
Ford Credit Auto Lease Trust 2018-B,2020-07-31,2,1444,25241132.75,29920625.25,158466.78999999998
Ford Credit Auto Lease Trust 2018-B,2020-07-31,3,15,287100.0,282007.92,0.0
Ford Credit Auto Lease Trust 2018-B,2020-07-31,4,2,54025.0,0.0,0.0
Ford Credit Auto Lease Trust 2018-B,2020-07-31,98,20,380106.1,13435.939999999999,0.0
Ford Credit Auto Lease Trust 2018-B,2020-08-31,1,777,14102979.45,99757.91,745.39
Ford Credit Auto Lease Trust 2018-B,2020-08-31,2,1154,19735676.75,23731167.950000003,135105.44999999998
Ford Credit Auto Lease Trust 2018-B,2020-08-31,3,22,379743.7,352717.33999999997,0.0
Ford Credit Auto Lease Trust 2018-B,2020-08-31,4,1,12601.0,0.0,0.0
Ford Credit Auto Lease Trust 2018-B,2020-08-31,98,23,415025.29999999993,61411.2,0.0
Ford Credit Auto Lease Trust 2018-B,2020-09-30,1,886,16069083.25,10400.0,0.0
Ford Credit Auto Lease Trust 2018-B,2020-09-30,2,1223,20436731.3,24254654.79,76509.75
Ford Credit Auto Lease Trust 2018-B,2020-09-30,3,14,250033.0,244729.64,0.0
Ford Credit Auto Lease Trust 2018-B,2020-09-30,98,36,629215.7999999999,1591.73,292.47
Ford Credit Auto Lease Trust 2018-B,2020-10-31,1,805,14442488.61,33984.33,0.0
Ford Credit Auto Lease Trust 2018-B,2020-10-31,2,1246,20687725.7,24340160.689999998,80628.1
Ford Credit Auto Lease Trust 2018-B,2020-10-31,3,11,238458.4,204400.08,0.0
Ford Credit Auto Lease Trust 2018-B,2020-10-31,98,39,674090.3999999999,510.6,0.0
Ford Credit Auto Lease Trust 2018-B,2020-11-30,1,647,11439995.65,995.0,0.0
Ford Credit Auto Lease Trust 2018-B,2020-11-30,2,918,15711838.3,18291957.8,60440.41999999999
Ford Credit Auto Lease Trust 2018-B,2020-11-30,3,7,129642.0,66498.94,0.0
Ford Credit Auto Lease Trust 2018-B,2020-11-30,4,1,16251.0,0.0,0.0
Ford Credit Auto Lease Trust 2018-B,2020-11-30,98,52,1015404.7500000001,4646.34,0.0
Ford Credit Auto Lease Trust 2018-B,2020-12-31,1,724,12854546.95,0.0,0.0
Ford Credit Auto Lease Trust 2018-B,2020-12-31,2,434,7686683.050000001,9049609.64,25832.21
Ford Credit Auto Lease Trust 2018-B,2020-12-31,3,5,106127.25,32992.0,0.0
Ford Credit Auto Lease Trust 2018-B,2020-12-31,98,52,891839.0,2331.4400000000005,0.0
Ford Credit Auto Lease Trust 2018-B,2021-01-31,1,624,11153738.9,15723.64,0.0
Ford Credit Auto Lease Trust 2018-B,2021-01-31,2,2913,49728087.6,58496152.12,239220.49000000002
Ford Credit Auto Lease Trust 2018-B,2021-01-31,3,25,465306.4,406822.05,0.0
Ford Credit Auto Lease Trust 2018-B,2021-01-31,98,34,632970.0,123.82,0.0
Ford Credit Auto Lease Trust 2018-B,2021-02-28,1,616,11614319.899999999,0.0,0.0
Ford Credit Auto Lease Trust 2018-B,2021-02-28,2,1395,25023736.150000002,31898895.53,126135.84
Ford Credit Auto Lease Trust 2018-B,2021-02-28,3,8,127203.0,106785.96,0.0
Ford Credit Auto Lease Trust 2018-B,2021-02-28,98,34,617775.0,-325.0,0.0
Ford Credit Auto Lease Trust 2018-B,2021-03-31,1,949,17568257.35,56997.25,0.0
Ford Credit Auto Lease Trust 2018-B,2021-03-31,2,2021,36192290.349999994,45006068.29,168330.99
Ford Credit Auto Lease Trust 2018-B,2021-03-31,3,7,150913.0,114653.94,0.0
Ford Credit Auto Lease Trust 2018-B,2021-03-31,98,50,813058.9,0.0,117.2
Ford Credit Auto Lease Trust 2018-B,2021-04-30,1,1117,20682523.450000003,0.0,0.0
Ford Credit Auto Lease Trust 2018-B,2021-04-30,2,1386,25159063.1,16526968.1,78690.79000000001
Ford Credit Auto Lease Trust 2018-B,2021-04-30,3,5,72908.0,21600.0,0.0
Ford Credit Auto Lease Trust 2018-B,2021-04-30,98,42,702938.15,0.0,0.0
Ford Credit Auto Lease Trust 2019-A,2019-02-28,1,92,1517927.67,0.0,0.0
Ford Credit Auto Lease Trust 2019-A,2019-02-28,2,54,816599.65,852831.6799999999,9243.2
Ford Credit Auto Lease Trust 2019-A,2019-02-28,3,1,10086.0,14787.5,0.0
Ford Credit Auto Lease Trust 2019-A,2019-02-28,4,3,42852.0,0.0,0.0
Ford Credit Auto Lease Trust 2019-A,2019-03-31,1,125,2025013.4,34697.5,0.0
Ford Credit Auto Lease Trust 2019-A,2019-03-31,2,98,1479162.2,1622294.49,12653.41
Ford Credit Auto Lease Trust 2019-A,2019-03-31,3,11,183819.35,221272.73000000004,0.0
Ford Credit Auto Lease Trust 2019-A,2019-03-31,4,1,10502.0,0.0,0.0
Ford Credit Auto Lease Trust 2019-A,2019-04-30,1,160,2604242.45,29169.8,0.0
Ford Credit Auto Lease Trust 2019-A,2019-04-30,2,135,2101866.5,2296778.2,30193.49
Ford Credit Auto Lease Trust 2019-A,2019-04-30,3,18,307648.0,305532.06,0.0
Ford Credit Auto Lease Trust 2019-A,2019-04-30,4,2,38156.0,0.0,0.0
Ford Credit Auto Lease Trust 2019-A,2019-05-31,1,155,2489237.5999999996,125612.31,0.0
Ford Credit Auto Lease Trust 2019-A,2019-05-31,2,184,2878663.5999999996,3131599.78,35423.42999999999
Ford Credit Auto Lease Trust 2019-A,2019-05-31,3,6,79275.0,59188.79,0.0
Ford Credit Auto Lease Trust 2019-A,2019-06-30,1,187,2955956.35,46592.5,0.0
Ford Credit Auto Lease Trust 2019-A,2019-06-30,2,294,4511912.65,4954176.33,50232.009999999995
Ford Credit Auto Lease Trust 2019-A,2019-06-30,3,21,411632.0,339197.48,0.0
Ford Credit Auto Lease Trust 2019-A,2019-06-30,4,1,23330.0,0.0,0.0
Ford Credit Auto Lease Trust 2019-A,2019-07-31,1,276,4465817.7,70001.59000000001,0.0
Ford Credit Auto Lease Trust 2019-A,2019-07-31,2,522,8291065.75,9111735.5,67972.83
Ford Credit Auto Lease Trust 2019-A,2019-07-31,3,22,341886.8,310442.27999999997,0.0
Ford Credit Auto Lease Trust 2019-A,2019-08-31,1,279,4709544.75,44299.0,0.0
Ford Credit Auto Lease Trust 2019-A,2019-08-31,2,606,9792667.059999999,10538718.84,83517.29
Ford Credit Auto Lease Trust 2019-A,2019-08-31,3,21,347352.0,348121.5,0.0
Ford Credit Auto Lease Trust 2019-A,2019-08-31,4,1,11945.0,0.0,0.0
Ford Credit Auto Lease Trust 2019-A,2019-09-30,1,291,4721467.35,0.0,0.0
Ford Credit Auto Lease Trust 2019-A,2019-09-30,2,703,11493080.55,11983668.080000002,86613.19
Ford Credit Auto Lease Trust 2019-A,2019-09-30,3,20,334974.85,317298.59,0.0
Ford Credit Auto Lease Trust 2019-A,2019-09-30,98,2,30098.0,0.0,0.0
Ford Credit Auto Lease Trust 2019-A,2019-10-31,1,321,5308834.35,31596.3,0.0
Ford Credit Auto Lease Trust 2019-A,2019-10-31,2,753,12876669.25,13116271.89,90648.21
Ford Credit Auto Lease Trust 2019-A,2019-10-31,3,21,348664.8,335154.3,0.0
Ford Credit Auto Lease Trust 2019-A,2019-10-31,98,1,11897.0,0.0,0.0
Ford Credit Auto Lease Trust 2019-A,2019-11-30,1,227,3800121.6500000004,0.0,0.0
Ford Credit Auto Lease Trust 2019-A,2019-11-30,2,644,11148181.75,11298528.280000001,82680.23999999999
Ford Credit Auto Lease Trust 2019-A,2019-11-30,3,23,381372.2,313527.33,0.0
Ford Credit Auto Lease Trust 2019-A,2019-11-30,4,1,19054.0,0.0,0.0
Ford Credit Auto Lease Trust 2019-A,2019-11-30,98,3,66482.4,19000.0,0.0
Ford Credit Auto Lease Trust 2019-A,2019-12-31,1,267,4308241.0,0.0,0.0
Ford Credit Auto Lease Trust 2019-A,2019-12-31,2,308,5572621.800000001,5629120.16,53828.61
Ford Credit Auto Lease Trust 2019-A,2019-12-31,3,13,255443.85,88582.54,0.0
Ford Credit Auto Lease Trust 2019-A,2019-12-31,98,4,56855.0,290.49,0.0
Ford Credit Auto Lease Trust 2019-A,2020-01-31,1,307,5095504.65,186923.91,0.0
Ford Credit Auto Lease Trust 2019-A,2020-01-31,2,1650,29134666.25,29808785.810000002,192624.76
Ford Credit Auto Lease Trust 2019-A,2020-01-31,3,43,756774.5,739145.72,0.0
Ford Credit Auto Lease Trust 2019-A,2020-01-31,98,2,29232.0,0.0,0.0
Ford Credit Auto Lease Trust 2019-A,2020-02-29,1,279,4570871.5,34771.96,0.0
Ford Credit Auto Lease Trust 2019-A,2020-02-29,2,840,15221981.45,15756741.870000001,99450.03
Ford Credit Auto Lease Trust 2019-A,2020-02-29,3,26,473645.1,364886.94,0.0
Ford Credit Auto Lease Trust 2019-A,2020-02-29,98,14,234377.75,374.42,0.0
Ford Credit Auto Lease Trust 2019-A,2020-03-31,1,331,5544506.35,82208.01,0.0
Ford Credit Auto Lease Trust 2019-A,2020-03-31,2,974,17800972.06,18607872.549999997,105389.65
Ford Credit Auto Lease Trust 2019-A,2020-03-31,3,17,274228.5,221331.00999999998,0.0
Ford Credit Auto Lease Trust 2019-A,2020-03-31,98,7,120235.0,35.0,0.0
Ford Credit Auto Lease Trust 2019-A,2020-04-30,1,200,3262127.1500000004,68767.0,0.0
Ford Credit Auto Lease Trust 2019-A,2020-04-30,2,403,7330525.949999999,7791267.709999999,25368.149999999998
Ford Credit Auto Lease Trust 2019-A,2020-04-30,3,12,245314.0,205888.91999999998,0.0
Ford Credit Auto Lease Trust 2019-A,2020-04-30,98,11,195384.0,652.77,0.0
Ford Credit Auto Lease Trust 2019-A,2020-05-31,1,300,5013284.36,42430.0,0.0
Ford Credit Auto Lease Trust 2019-A,2020-05-31,2,1102,19960730.0,21422912.66,115912.47
Ford Credit Auto Lease Trust 2019-A,2020-05-31,3,9,157495.0,86770.05,0.0
Ford Credit Auto Lease Trust 2019-A,2020-05-31,4,2,14963.75,0.0,0.0
Ford Credit Auto Lease Trust 2019-A,2020-05-31,98,6,108046.0,14300.0,0.0
Ford Credit Auto Lease Trust 2019-A,2020-06-30,1,446,7512316.75,106092.09000000001,0.0
Ford Credit Auto Lease Trust 2019-A,2020-06-30,2,1673,30140185.0,34356956.260000005,175488.55
Ford Credit Auto Lease Trust 2019-A,2020-06-30,3,16,309323.0,247847.93,270.0
Ford Credit Auto Lease Trust 2019-A,2020-06-30,4,1,20820.0,0.0,0.0
Ford Credit Auto Lease Trust 2019-A,2020-06-30,98,19,323364.3,20844.89,0.0
Ford Credit Auto Lease Trust 2019-A,2020-07-31,1,603,10320129.1,48317.08,0.0
Ford Credit Auto Lease Trust 2019-A,2020-07-31,2,1508,26490188.96,31225591.119999997,171285.15
Ford Credit Auto Lease Trust 2019-A,2020-07-31,3,20,297843.0,336780.58,0.0
Ford Credit Auto Lease Trust 2019-A,2020-07-31,98,18,295918.4,1695.34,3783.35
Ford Credit Auto Lease Trust 2019-A,2020-08-31,1,733,13321870.600000001,18685.0,1946.8
Ford Credit Auto Lease Trust 2019-A,2020-08-31,2,1245,21838792.0,25881303.46,121203.01000000001
Ford Credit Auto Lease Trust 2019-A,2020-08-31,3,15,273339.0,314034.73,0.0
Ford Credit Auto Lease Trust 2019-A,2020-08-31,4,1,42055.0,0.0,0.0
Ford Credit Auto Lease Trust 2019-A,2020-08-31,98,22,374933.0,1576.48,0.0
Ford Credit Auto Lease Trust 2019-A,2020-09-30,1,848,15605154.95,23885.5,0.0
Ford Credit Auto Lease Trust 2019-A,2020-09-30,2,1218,21373700.549999997,25238545.259999998,62746.659999999996
Ford Credit Auto Lease Trust 2019-A,2020-09-30,3,16,247070.0,203214.77000000002,0.0
Ford Credit Auto Lease Trust 2019-A,2020-09-30,98,22,396559.5,556.6600000000001,0.0
Ford Credit Auto Lease Trust 2019-A,2020-10-31,1,722,13183529.84,47902.0,75.0
Ford Credit Auto Lease Trust 2019-A,2020-10-31,2,1153,20111776.200000003,23536175.089999996,91210.28
Ford Credit Auto Lease Trust 2019-A,2020-10-31,3,17,283153.0,209278.94,0.0
Ford Credit Auto Lease Trust 2019-A,2020-10-31,98,19,356280.0,300.0,0.0
Ford Credit Auto Lease Trust 2019-A,2020-11-30,1,659,12046635.95,731.51,0.0
Ford Credit Auto Lease Trust 2019-A,2020-11-30,2,794,14223495.399999999,16415041.02,66094.93000000001
Ford Credit Auto Lease Trust 2019-A,2020-11-30,3,9,168217.0,145910.13,0.0
Ford Credit Auto Lease Trust 2019-A,2020-11-30,98,57,944865.1,1019.98,0.0
Ford Credit Auto Lease Trust 2019-A,2020-12-31,1,617,11595918.100000001,0.0,0.0
