series,reporting_date,active_count,count_current,count_30_59,count_60_plus,balance_total,sec_value_total,base_residual_total,vehicle_value_total,alg_count,blackbook_count,other_source_count,vintage_month
Nissan Auto Lease Trust 2020-A,2020-09-30,68269,67844,292,133,1611807081.1299987,1280656245.4899871,985204325.0999901,2281278447.0,68185,0,84,9
Nissan Auto Lease Trust 2020-A,2021-09-30,39060,38741,243,76,803560616.9399967,644540416.8200049,556043014.5000066,1307139452.0,39017,0,43,21
Nissan Auto Lease Trust 2020-A,2020-10-31,67191,66690,369,132,1564430656.090004,1244883435.0000002,970137912.4499967,2246429432.0,67108,0,83,10
Nissan Auto Lease Trust 2020-A,2021-10-31,36814,36428,300,86,747928192.19,600208501.2200013,523756899.0500054,1233077272.0,36773,0,41,22
Nissan Auto Lease Trust 2020-A,2020-11-30,66005,65570,299,136,1516576322.9000094,1208610854.0400193,953834486.1500099,2208785972.0,65924,0,81,11
Nissan Auto Lease Trust 2020-A,2021-11-30,34877,34552,245,80,698969361.1299971,561648408.0399992,496291971.4500031,1168876397.0,34836,0,41,23
Nissan Auto Lease Trust 2020-A,2019-12-31,71794,71794,0,0,1926723918.5099955,1506039779.1400118,1033306050.4499867,2392442287.0,71704,0,90,0
Nissan Auto Lease Trust 2020-A,2020-12-31,64228,63669,439,120,1457407441.5400028,1163042745.890001,927938342.2000257,2149179847.0,64149,0,79,12
Nissan Auto Lease Trust 2020-A,2021-12-31,32387,32015,289,83,640705601.4999989,515566609.6999979,460827017.050003,1085720582.0,32347,0,40,24
Nissan Auto Lease Trust 2020-B,2021-01-31,72621,72314,241,66,1765734619.590007,1405975557.75001,1038096902.3699843,2366818601.25,72467,0,154,5
Nissan Auto Lease Trust 2020-B,2022-01-31,51414,50988,312,114,1064259977.2699976,872382513.2700067,735156765.689992,1659194382.0,51292,0,122,17
Nissan Auto Lease Trust 2020-B,2023-01-31,17467,17239,160,68,314661969.71000034,267892203.8799998,249665573.34999976,557576635.0,17410,0,57,29
Nissan Auto Lease Trust 2020-B,2021-02-28,72199,71928,203,68,1730265389.0299911,1380655205.9700005,1032509705.4199972,2353674866.25,72048,0,151,6
Nissan Auto Lease Trust 2020-B,2022-02-28,48918,48557,272,89,1000416580.2999998,821231549.4499973,698570858.8399924,1578797847.0,48798,0,120,18
Nissan Auto Lease Trust 2020-B,2023-02-28,14580,14370,153,57,259188520.03000024,221729094.94000039,208002735.14999953,464564200.0,14532,0,48,30
Nissan Auto Lease Trust 2020-B,2021-03-31,71556,71321,190,45,1690182536.2499933,1351516954.0200007,1023583931.9699912,2332698056.25,71407,0,149,7
Nissan Auto Lease Trust 2020-B,2022-03-31,45634,45318,260,56,922617069.1700014,758003762.580002,649802786.4400002,1472050797.0,45525,0,109,19
Nissan Auto Lease Trust 2020-B,2023-03-31,11358,11175,133,50,197967297.08999953,169608951.21999994,159709929.09999853,358772905.0,11318,0,40,31
Nissan Auto Lease Trust 2020-B,2021-04-30,70670,70499,133,38,1645777226.6500056,1318711904.5500162,1011620348.4199916,2304841286.25,70524,0,146,8
Nissan Auto Lease Trust 2020-B,2022-04-30,42639,42361,201,77,852487585.9600016,701047442.9999964,605711372.3899981,1375225702.0,42537,0,102,20
Nissan Auto Lease Trust 2020-B,2021-05-31,69381,69087,239,55,1593287757.1999936,1279366741.410009,993926947.7699823,2263311146.25,69238,0,143,9
Nissan Auto Lease Trust 2020-B,2022-05-31,39882,39553,260,69,788076067.149998,649168508.1800028,565933964.2400001,1287013097.0,39784,0,98,21
Nissan Auto Lease Trust 2020-B,2021-06-30,67862,67594,215,53,1535953204.260006,1236058134.6000051,972315817.3199807,2212495556.25,67720,0,142,10
Nissan Auto Lease Trust 2020-B,2022-06-30,37101,36804,223,74,724858136.4800051,598566728.9600036,526442295.48999274,1197679877.0,37006,0,95,22
Nissan Auto Lease Trust 2020-B,2021-07-31,66373,66032,276,65,1481002622.4299927,1194459501.8600054,951465732.9699903,2163519291.25,66232,0,141,11
Nissan Auto Lease Trust 2020-B,2022-07-31,34070,33682,305,83,658599904.4199978,545297036.2000014,483467961.8399939,1099643762.0,33979,0,91,23
Nissan Auto Lease Trust 2020-B,2020-08-31,74289,74289,0,0,1938433685.9600108,1526947713.4000092,1061437542.7699851,2422144686.25,74130,0,159,0
Nissan Auto Lease Trust 2020-B,2021-08-31,64775,64443,266,66,1425130302.2600002,1151991553.0099912,928948313.1199976,2110669071.25,64636,0,139,12
Nissan Auto Lease Trust 2020-B,2022-08-31,30750,30405,251,94,587331196.9400022,487633086.37999916,434893778.2399987,988028622.0,30665,0,85,24
Nissan Auto Lease Trust 2020-B,2020-09-30,74003,73850,152,1,1904966377.4199996,1503859077.4400003,1057663349.4199967,2413148216.25,73845,0,158,1
Nissan Auto Lease Trust 2020-B,2021-09-30,62709,62382,243,84,1361461401.0099897,1103547409.5899935,899537619.519997,2041021686.25,62573,0,136,13
Nissan Auto Lease Trust 2020-B,2022-09-30,27583,27302,211,70,520543327.45000106,433743965.61000186,389483602.89000046,882670687.0,27507,0,76,25
Nissan Auto Lease Trust 2020-B,2020-10-31,73644,73411,202,31,1869466665.670019,1479048930.2500155,1052617066.2699847,2401142631.25,73486,0,158,2
Nissan Auto Lease Trust 2020-B,2021-10-31,60055,59609,344,102,1287865642.7900019,1047159230.4199955,861015066.4699881,1949251856.25,59920,0,135,14
Nissan Auto Lease Trust 2020-B,2022-10-31,25142,24805,248,89,468120164.55000013,391267184.8700024,354501565.7000001,801761180.0,25072,0,70,26
Nissan Auto Lease Trust 2020-B,2020-11-30,73344,73139,164,41,1835651826.56999,1455433191.0300078,1048394421.6699893,2391144141.25,73188,0,156,3
Nissan Auto Lease Trust 2020-B,2021-11-30,57477,57109,266,102,1218009983.870004,993383867.8799902,824073458.4700037,1862341366.25,57344,0,133,15
Nissan Auto Lease Trust 2020-B,2022-11-30,22796,22534,172,90,418511521.6500035,351624009.3599975,321959313.5000014,725315805.0,22731,0,65,27
Nissan Auto Lease Trust 2020-B,2020-12-31,72991,72677,252,62,1800761028.6300037,1430798392.1400008,1043408104.8199886,2379418296.25,72836,0,155,4
Nissan Auto Lease Trust 2020-B,2021-12-31,54285,53829,329,127,1136759499.2899907,930007119.9500039,777233955.8199872,1753490876.25,54157,0,128,16
Nissan Auto Lease Trust 2020-B,2022-12-31,20321,20024,208,89,369013435.30000144,312095372.8799994,288492958.5000001,646988895.0,20259,0,62,28
Nissan Auto Lease Trust 2021-A,2022-01-31,51931,51699,180,52,1320778909.460011,1099629532.7000062,826062570.1499947,1760539693.0,50060,0,1871,4
Nissan Auto Lease Trust 2021-A,2023-01-31,37775,37414,273,88,802328801.3699985,687650059.9099971,590683739.5800049,1264806094.0,36771,0,1004,16
Nissan Auto Lease Trust 2021-A,2022-02-28,51344,51121,180,43,1286019295.9899945,1073711183.9900098,816558069.3500055,1740391883.0,49511,0,1833,5
Nissan Auto Lease Trust 2021-A,2023-02-28,35822,35502,246,74,749057878.3100034,642943423.7499957,557458674.1800053,1195730838.0,34981,0,841,17
Nissan Auto Lease Trust 2021-A,2022-03-31,50674,50434,188,52,1249665315.539998,1046352274.8199985,805832270.5999956,1717478363.0,48880,0,1794,6
Nissan Auto Lease Trust 2021-A,2023-03-31,33206,32878,260,68,682695483.850002,586434652.0699987,512583500.58000505,1101799902.0,32533,0,673,18
Nissan Auto Lease Trust 2021-A,2022-04-30,50045,49847,140,58,1215110962.5799985,1020300469.3799968,795732050.3000039,1696141618.0,48287,0,1758,7
Nissan Auto Lease Trust 2021-A,2023-04-30,31128,30828,201,99,629318143.0199987,541083653.3400016,477348114.6300043,1028875937.0,30557,0,571,19
Nissan Auto Lease Trust 2021-A,2022-05-31,49421,49165,189,67,1181162794.4200008,994656848.0999998,785623221.3499964,1674480332.0,47693,0,1728,8
Nissan Auto Lease Trust 2021-A,2023-05-31,28149,27832,238,79,560766266.7999995,481881707.4800024,427846018.4400053,926078236.0,27692,0,457,20
Nissan Auto Lease Trust 2021-A,2022-06-30,48746,48520,165,61,1146559040.390004,968279587.7200061,774622086.3499955,1651133687.0,47045,0,1701,9
Nissan Auto Lease Trust 2021-A,2023-06-30,25404,25144,188,72,499995143.94000065,429313989.839997,384022652.6000045,834970751.0,25026,0,378,21
Nissan Auto Lease Trust 2021-A,2022-07-31,47995,47691,240,64,1110734258.3599992,940663815.8600004,762325050.0000029,1625007990.0,46331,0,1664,10
Nissan Auto Lease Trust 2021-A,2023-07-31,23098,22696,325,77,448843391.9000014,385149351.3000011,347411904.55000466,758414801.0,22805,0,293,22
Nissan Auto Lease Trust 2021-A,2022-08-31,47131,46828,243,60,1073117298.8800012,911236593.6499972,747722107.8999971,1594377840.0,45507,0,1624,11
Nissan Auto Lease Trust 2021-A,2023-08-31,20301,19930,263,108,390882756.61000174,334820387.16000044,303926687.3500025,666309091.0,20055,0,246,23
Nissan Auto Lease Trust 2021-A,2021-09-30,53900,53900,0,0,1454762693.1699991,1197605445.040001,858511053.009995,1829408823.0,51939,0,1961,0
Nissan Auto Lease Trust 2021-A,2022-09-30,45836,45546,219,71,1028269322.5099903,875217970.2599916,726614308.199998,1549879655.0,44301,0,1535,12
Nissan Auto Lease Trust 2021-A,2023-09-30,17694,17354,242,98,337865847.2899996,289311903.9699999,264390485.50000286,580580716.0,17470,0,224,24
Nissan Auto Lease Trust 2021-A,2021-10-31,53484,53293,185,6,1422771872.129994,1174570667.430001,851595135.7999969,1814855338.0,51548,0,1936,1
Nissan Auto Lease Trust 2021-A,2022-10-31,44211,43825,297,89,977712298.369987,833843083.8599966,699372363.4499983,1493124505.0,42795,0,1416,13
Nissan Auto Lease Trust 2021-A,2023-10-31,14930,14576,262,92,283234413.5099988,242473538.9599992,222655902.40000153,489489481.0,14728,0,202,25
Nissan Auto Lease Trust 2021-A,2021-11-30,53045,52892,116,37,1390309514.8099825,1150996257.640001,844215827.9499937,1799229063.0,51128,0,1917,2
Nissan Auto Lease Trust 2021-A,2022-11-30,42090,41776,226,88,918410296.9099997,784661821.3000084,663516728.4300002,1418049179.0,40803,0,1287,14
Nissan Auto Lease Trust 2021-A,2023-11-30,12457,12100,250,107,236529941.7899999,202984682.22000054,187391763.10000083,410962261.0,12271,0,186,26
Nissan Auto Lease Trust 2021-A,2021-12-31,52491,52272,171,48,1355493902.249998,1125314099.9499993,835240262.6500043,1780011228.0,50593,0,1898,3
Nissan Auto Lease Trust 2021-A,2022-12-31,39871,39457,332,82,858089988.6000006,734497151.169997,625666209.630004,1338096354.0,38702,0,1169,15
Nissan Auto Lease Trust 2021-A,2023-12-31,10280,9877,282,121,195560747.48999926,168610269.1899994,156382103.000001,341305811.0,10109,0,171,27
Nissan Auto Lease Trust 2022-A,2023-01-31,44784,44506,222,56,1195260169.1599963,1026633310.2899953,813139747.6900008,1582959201.0,34213,0,10571,8
Nissan Auto Lease Trust 2022-A,2024-01-31,25531,25069,331,131,614236127.3700049,532100119.75000006,467752592.999999,928036399.0,23634,0,1897,20
Nissan Auto Lease Trust 2022-A,2023-02-28,44144,43889,206,49,1161982157.119993,1000917935.8999938,802068588.3900067,1561523191.0,33865,0,10279,9
Nissan Auto Lease Trust 2022-A,2024-02-29,23625,23272,244,109,563008127.079998,487685199.2199993,431902573.5999994,859800533.0,22102,0,1523,21
Nissan Auto Lease Trust 2022-A,2023-03-31,43103,42831,230,42,1121044736.4199946,967942037.6400023,784277966.4800067,1527107360.0,33355,0,9748,10
Nissan Auto Lease Trust 2022-A,2024-03-31,21712,21263,349,100,510767366.78000027,442370257.5600023,394716871.0500004,787816221.0,20467,0,1245,22
Nissan Auto Lease Trust 2022-A,2023-04-30,42086,41797,224,65,1080604527.7499995,935206884.6999975,766227333.3300033,1492119999.0,32841,0,9245,11
Nissan Auto Lease Trust 2022-A,2024-04-30,19966,19641,217,108,463821026.0699976,401639811.02999765,361596724.25000083,721931274.0,18955,0,1011,23
Nissan Auto Lease Trust 2022-A,2022-05-31,60513,60513,0,0,1808372787.5600066,1515156850.250009,1096371567.169992,2133929758.0,45815,0,14698,0
Nissan Auto Lease Trust 2022-A,2023-05-31,40636,40325,241,70,1032791707.0900052,895260263.2500088,740920488.5700029,1443622754.0,32232,0,8404,12
Nissan Auto Lease Trust 2022-A,2024-05-31,17984,17654,238,92,413237381.31000113,357597435.6699999,324555988.20000064,648773966.0,17192,0,792,24
Nissan Auto Lease Trust 2022-A,2022-06-30,48037,47943,94,0,1414691214.9999938,1189347768.6399868,870201627.4900094,1693820610.0,36304,0,11733,1
Nissan Auto Lease Trust 2022-A,2023-06-30,38725,38431,213,81,978374679.0200051,848469312.8399993,707936266.4700047,1380650314.0,31563,0,7162,13
Nissan Auto Lease Trust 2022-A,2024-06-30,16176,15876,219,81,366558624.71999913,317064228.85000074,290054201.1999997,580165112.0,15517,0,659,25
Nissan Auto Lease Trust 2022-A,2022-07-31,47623,47444,161,18,1383441164.9799933,1166659671.5699902,862965207.290009,1679708880.0,36038,0,11585,2
Nissan Auto Lease Trust 2022-A,2023-07-31,36755,36384,286,85,924688993.2699926,801846158.1900008,674115100.5499992,1315829538.0,30868,0,5887,14
Nissan Auto Lease Trust 2022-A,2024-07-31,14157,13824,249,84,316207831.7200007,272914916.6000011,251343771.7999994,503142609.0,13618,0,539,26
Nissan Auto Lease Trust 2022-A,2022-08-31,47195,47006,147,42,1351957831.4099889,1143600362.730002,855194110.9900047,1664883123.0,35739,0,11456,3
Nissan Auto Lease Trust 2022-A,2023-08-31,34607,34200,334,73,866954606.5899998,751297209.0699966,635841182.1900032,1242995266.0,29935,0,4672,15
Nissan Auto Lease Trust 2022-A,2024-08-31,12382,12070,210,102,273116889.6900002,235363322.76,218474371.34999955,438239466.0,11926,0,456,27
Nissan Auto Lease Trust 2022-A,2022-09-30,46718,46520,145,53,1319424301.009996,1119552051.1400046,846702079.8900088,1648212293.0,35419,0,11299,4
Nissan Auto Lease Trust 2022-A,2023-09-30,32614,32263,253,98,813222177.8099967,704281700.9200075,600018454.4400021,1175302205.0,28878,0,3736,16
Nissan Auto Lease Trust 2022-A,2022-10-31,46223,45954,207,62,1287283769.6200013,1095609381.2700055,838047613.7200023,1631470983.0,35105,0,11118,5
Nissan Auto Lease Trust 2022-A,2023-10-31,30687,30245,328,114,760440483.1899979,658247166.4200019,564763152.7399971,1108858570.0,27622,0,3065,17
Nissan Auto Lease Trust 2022-A,2022-11-30,45745,45507,164,74,1256040069.039987,1072287135.5299984,829699421.8700082,1615200898.0,34808,0,10937,6
Nissan Auto Lease Trust 2022-A,2023-11-30,29065,28596,327,142,713573932.4599998,617998030.4399985,534657991.23999876,1052938743.0,26416,0,2649,18
Nissan Auto Lease Trust 2022-A,2022-12-31,45321,45016,242,63,1226794488.25001,1050541349.0800064,822441324.7900078,1600974648.0,34546,0,10775,7
Nissan Auto Lease Trust 2022-A,2023-12-31,27504,26981,370,153,668029131.4799982,578854560.9600031,504992796.4899989,997717732.0,25188,0,2316,19
Nissan Auto Lease Trust 2023-A,2023-01-31,52188,52049,136,3,1661356019.5500073,1360895246.6399956,976403688.2699897,1841877222.0,45568,0,6620,3
Nissan Auto Lease Trust 2023-A,2024-01-31,44562,43996,386,180,1204020046.4700012,1015276951.6800034,840465921.6999907,1581323671.0,39516,0,5046,15
Nissan Auto Lease Trust 2023-A,2025-01-31,17561,17170,291,100,438978763.4399992,366831499.9099995,333324688.9599999,650870781.0,16783,0,778,27
Nissan Auto Lease Trust 2023-A,2023-02-28,51820,51632,166,22,1627155109.280009,1336466019.3599882,969730912.469988,1828811222.0,45270,0,6550,4
Nissan Auto Lease Trust 2023-A,2025-02-28,15740,15428,230,82,390241881.4100001,325657161.83000124,299159125.6999991,585496065.0,15126,0,614,28
Nissan Auto Lease Trust 2023-A,2024-02-29,42665,42174,357,134,1144274359.3199992,964909448.800002,805952221.2499952,1519135280.0,38217,0,4448,16
Nissan Auto Lease Trust 2023-A,2023-03-31,51301,51092,184,25,1589509288.9800067,1308859791.2299798,960473759.6699916,1810942811.0,44848,0,6453,5
Nissan Auto Lease Trust 2023-A,2024-03-31,39772,39159,473,140,1065181426.509998,896196867.8999972,752579231.6499969,1423244094.0,36201,0,3571,17
Nissan Auto Lease Trust 2023-A,2025-03-31,13318,13023,229,66,327536210.2900005,272315534.40999883,252303510.09999925,496637415.0,12857,0,461,29
Nissan Auto Lease Trust 2023-A,2023-04-30,50814,50576,189,49,1553067500.8000052,1282200550.6699986,951887196.0699937,1794113276.0,44450,0,6364,6
Nissan Auto Lease Trust 2023-A,2024-04-30,36903,36457,338,108,986041356.1700096,827386316.1200001,698315382.719999,1326505068.0,33958,0,2945,18
Nissan Auto Lease Trust 2023-A,2025-04-30,10575,10345,152,78,258152577.09999996,213588508.43999925,199158917.34999982,396133210.0,10216,0,359,30
Nissan Auto Lease Trust 2023-A,2023-05-31,50209,49931,227,51,1513762753.2500005,1253003298.2600036,941199448.6199899,1773335650.0,43947,0,6262,7
Nissan Auto Lease Trust 2023-A,2024-05-31,34147,33668,371,108,908748925.3299981,760828974.3799968,645453988.8699982,1232001656.0,31547,0,2600,19
Nissan Auto Lease Trust 2023-A,2023-06-30,49663,49404,196,63,1476177084.7000062,1225092729.0300024,931362828.7199965,1754111712.0,43497,0,6166,8
Nissan Auto Lease Trust 2023-A,2024-06-30,32049,31536,382,131,845767059.8000005,707556650.9699986,604775679.2200004,1159472516.0,29656,0,2393,20
Nissan Auto Lease Trust 2023-A,2023-07-31,49174,48798,305,71,1441142057.1799896,1199159135.9100013,922806107.06999,1737398650.0,43099,0,6075,9
Nissan Auto Lease Trust 2023-A,2024-07-31,29635,29077,422,136,776745852.4700017,649143772.5099978,558273728.8699989,1077266771.0,27506,0,2129,21
Nissan Auto Lease Trust 2023-A,2023-08-31,48568,48156,296,116,1403332038.4999957,1170732016.009993,912158929.9699972,1716758340.0,42584,0,5984,10
Nissan Auto Lease Trust 2023-A,2024-08-31,27269,26751,385,133,708648962.010001,591765732.6799997,512035678.7200008,994817744.0,25388,0,1881,22
Nissan Auto Lease Trust 2023-A,2023-09-30,47999,47611,280,108,1367285932.0100026,1143558609.6499877,902064215.8199925,1697465600.0,42124,0,5875,11
Nissan Auto Lease Trust 2023-A,2024-09-30,25338,24917,272,149,652031013.9400018,544590562.1999979,475424739.9700016,927368524.0,23654,0,1684,23
Nissan Auto Lease Trust 2023-A,2022-10-31,49881,49881,0,0,1648316059.8100047,1344709532.8100023,952899266.6600026,1782354212.0,43562,0,6319,0
Nissan Auto Lease Trust 2023-A,2023-10-31,47326,46837,382,107,1329442825.159999,1114607566.5099978,890133968.7199988,1674705855.0,41582,0,5744,12
Nissan Auto Lease Trust 2023-A,2024-10-31,23443,22986,332,125,598388062.1600008,500013415.66000134,440882664.12000144,860618273.0,21965,0,1478,24
Nissan Auto Lease Trust 2023-A,2023-11-30,46629,46076,417,136,1291989577.6000056,1085751580.6199994,877938564.5699978,1651146570.0,41041,0,5588,13
Nissan Auto Lease Trust 2023-A,2024-11-30,21524,21080,300,144,544848003.7400011,455567699.1099993,405670901.4599985,791865778.0,20273,0,1251,25
Nissan Auto Lease Trust 2023-A,2022-12-31,52483,52483,0,0,1693712650.8700037,1383647800.0199947,981707421.7199913,1852256542.0,45810,0,6673,2
Nissan Auto Lease Trust 2023-A,2023-12-31,45846,45209,476,161,1252927992.2700164,1055129732.730006,863609335.5499923,1624538593.0,40432,0,5414,14
Nissan Auto Lease Trust 2023-A,2024-12-31,19531,19091,315,125,491805488.6400002,411307869.2100016,369755554.0099996,721438207.0,18521,0,1010,26
Nissan Auto Lease Trust 2023-B,2024-01-31,38097,37631,335,131,1359122060.2900155,1057250663.099995,811122109.0300026,1531774348.0,37165,0,932,8
Nissan Auto Lease Trust 2023-B,2025-01-31,22300,21925,264,111,732068110.2099968,568480740.27,479318041.2500013,934042488.0,22057,0,243,20
Nissan Auto Lease Trust 2023-B,2025-02-28,21171,20845,246,80,688304987.6999995,533836164.39000106,454320463.7500008,888823583.0,20983,0,188,21
Nissan Auto Lease Trust 2023-B,2024-02-29,37663,37242,315,106,1326675653.7400005,1033503375.1300027,802634598.7300018,1515379923.0,36757,0,906,9
Nissan Auto Lease Trust 2023-B,2024-03-31,37115,36567,429,119,1291154791.4400008,1007136345.439999,791825699.9300035,1494613113.0,36242,0,873,10
Nissan Auto Lease Trust 2023-B,2025-03-31,19753,19436,245,72,637011398.6399983,492983424.2200016,423102081.1499998,831827743.0,19621,0,132,22
Nissan Auto Lease Trust 2023-B,2024-04-30,36443,36091,272,80,1253037366.140007,978479155.1499964,778595454.930002,1469769688.0,35607,0,836,11
Nissan Auto Lease Trust 2023-B,2025-04-30,18240,17970,199,71,585623951.3200029,452105108.7499987,391650617.5500022,772933418.0,18136,0,104,23
Nissan Auto Lease Trust 2023-B,2023-05-31,40232,40232,0,0,1589866804.6700053,1220313316.1499987,852574963.1800001,1613821443.0,39188,0,1044,0
Nissan Auto Lease Trust 2023-B,2024-05-31,35583,35185,327,71,1211656038.7299955,946862365.9600011,761870280.6300006,1438647218.0,34806,0,777,12
Nissan Auto Lease Trust 2023-B,2025-05-31,17074,16755,248,71,544922866.6299986,420055679.059998,368192251.5000021,727555218.0,16979,0,95,24
Nissan Auto Lease Trust 2023-B,2023-06-30,39998,39856,141,1,1561555892.429984,1200657790.6900003,848180742.3300017,1605044128.0,38977,0,1021,1
Nissan Auto Lease Trust 2023-B,2024-06-30,34728,34307,305,116,1170464832.9000018,915317492.5900009,744551204.7800026,1407054718.0,33994,0,734,13
Nissan Auto Lease Trust 2023-B,2025-06-30,15976,15668,224,84,506481644.2600011,389964754.9500001,346069576.55000204,683972553.0,15889,0,87,25
Nissan Auto Lease Trust 2023-B,2023-07-31,39769,39535,199,35,1532945581.8599935,1180709270.4500043,843589166.2800024,1595845668.0,38757,0,1012,2
Nissan Auto Lease Trust 2023-B,2024-07-31,33150,32667,361,122,1111604690.3800044,869255005.6499999,712153337.080002,1349099213.0,32492,0,658,14
Nissan Auto Lease Trust 2023-B,2025-07-31,14831,14516,238,77,467175712.34000146,359404320.99000067,323248752.6500008,639172043.0,14753,0,78,26
Nissan Auto Lease Trust 2023-B,2023-08-31,39529,39260,211,58,1504553843.2200007,1160855901.4499946,838956002.4800025,1586523608.0,38532,0,997,3
Nissan Auto Lease Trust 2023-B,2024-08-31,30900,30411,366,123,1036179370.7899901,809300838.810005,665004065.3300033,1265388383.0,30335,0,565,15
Nissan Auto Lease Trust 2023-B,2025-08-31,13791,13466,246,79,430833915.12999976,331291726.0199982,302262883.8500008,597522953.0,13719,0,72,27
Nissan Auto Lease Trust 2023-B,2023-09-30,39238,38988,191,59,1474589915.520002,1139604370.5600028,833263419.3799984,1575311058.0,38259,0,979,4
Nissan Auto Lease Trust 2023-B,2024-09-30,28720,28326,274,120,963888216.5899985,751907346.7500049,619624487.7000014,1184049143.0,28242,0,478,16
Nissan Auto Lease Trust 2023-B,2025-09-30,12525,12279,172,74,389310639.99999833,299219569.6399998,276544395.6499998,547044078.0,12460,0,65,28
Nissan Auto Lease Trust 2023-B,2023-10-31,38951,38624,273,54,1444699249.0299904,1118353666.4800072,827411037.6300032,1563842538.0,37982,0,969,5
Nissan Auto Lease Trust 2023-B,2024-10-31,26619,26179,323,117,894006058.7900007,696271063.2400059,575495495.0000019,1105344443.0,26205,0,414,17
Nissan Auto Lease Trust 2023-B,2025-10-31,11256,10978,183,95,348843114.0200002,268142953.8700001,250890523.89999992,496605693.0,11194,0,62,29
Nissan Auto Lease Trust 2023-B,2023-11-30,38706,38304,311,91,1416858194.1499927,1098660924.3799946,822624330.4300032,1554383853.0,37746,0,960,6
Nissan Auto Lease Trust 2023-B,2024-11-30,25069,24621,321,127,837226686.1800029,651342488.5399952,541300829.6500019,1045419703.0,24704,0,365,18
Nissan Auto Lease Trust 2023-B,2023-12-31,38455,37972,368,115,1389490301.2400029,1079200086.0400038,817867296.629999,1544946143.0,37505,0,950,7
Nissan Auto Lease Trust 2023-B,2024-12-31,23693,23232,326,135,784114913.4600018,609532907.8099949,510003817.0000022,989591673.0,23386,0,307,19
Nissan Auto Lease Trust 2023-C,2024-01-31,49651,49410,235,6,2033644692.86001,1539826741.8599992,1053404670.0699992,1991463521.0,49501,0,150,3
Nissan Auto Lease Trust 2023-C,2025-01-31,46499,45928,442,129,1624608441.8700044,1254123517.400007,988868275.3499999,1870893248.0,46400,0,99,15
Nissan Auto Lease Trust 2023-C,2026-01-31,29824,29323,359,142,910126637.34999,709661111.3300003,646961994.4500065,1244887173.0,29806,0,18,27
Nissan Auto Lease Trust 2023-C,2025-02-28,45949,45496,343,110,1583116270.6100032,1223482507.4899971,976819508.85,1848989903.0,45866,0,83,16
Nissan Auto Lease Trust 2023-C,2026-02-28,27212,26797,312,103,824484361.679997,644075046.569995,593946637.300005,1145565253.0,27195,0,17,28
Nissan Auto Lease Trust 2023-C,2024-02-29,49495,49231,218,46,2002069735.270002,1518672586.509999,1050193939.2700033,1985331111.0,49348,0,147,4
Nissan Auto Lease Trust 2023-C,2024-03-31,49335,48889,364,82,1970924532.3300083,1497726435.000002,1047106061.7699983,1979470666.0,49191,0,144,5
Nissan Auto Lease Trust 2023-C,2025-03-31,45102,44541,465,96,1534119723.0700068,1186486185.1599994,958268390.049995,1816501133.0,45045,0,57,17
Nissan Auto Lease Trust 2023-C,2026-03-31,24039,23672,277,90,722748140.7800004,565847534.3000027,527346879.15000397,1020224093.0,24025,0,14,29
Nissan Auto Lease Trust 2023-C,2024-04-30,49092,48767,236,89,1935872483.9300003,1473646691.9800124,1041943372.219999,1969714946.0,48950,0,142,6
Nissan Auto Lease Trust 2023-C,2025-04-30,43925,43444,365,116,1475217790.0800076,1141549915.910002,932386681.3500009,1771177723.0,43882,0,43,18
Nissan Auto Lease Trust 2023-C,2024-05-31,48869,48501,280,88,1902321688.7000005,1450628031.7999928,1037482725.769996,1961311746.0,48729,0,140,7
Nissan Auto Lease Trust 2023-C,2025-05-31,42737,42149,465,123,1416455890.3000114,1096671619.1599905,906086050.2500007,1725319688.0,42701,0,36,19
Nissan Auto Lease Trust 2023-C,2024-06-30,48676,48295,286,95,1870037457.1100237,1428419991.8299994,1033510330.1199992,1953747546.0,48540,0,136,8
Nissan Auto Lease Trust 2023-C,2025-06-30,41640,41102,410,128,1361709967.100002,1054970083.8700019,882419774.3000005,1682934253.0,41608,0,32,20
Nissan Auto Lease Trust 2023-C,2024-07-31,48440,47943,398,99,1836454306.1700063,1405083387.2400084,1028740027.8700018,1944729056.0,48311,0,129,9
Nissan Auto Lease Trust 2023-C,2025-07-31,40436,39791,501,144,1305528440.2899988,1012131303.9800063,857504130.4000031,1637354118.0,40406,0,30,21
Nissan Auto Lease Trust 2023-C,2024-08-31,48230,47776,338,116,1803784468.8400054,1382334646.320018,1024310212.2199996,1936462171.0,48102,0,128,10
Nissan Auto Lease Trust 2023-C,2025-08-31,39205,38565,470,170,1250622038.1499896,970249075.1900023,832748680.7000039,1591659278.0,39179,0,26,22
Nissan Auto Lease Trust 2023-C,2024-09-30,47975,47572,303,100,1770354524.7300086,1358871337.3999949,1019217904.6699992,1926942746.0,47850,0,125,11
Nissan Auto Lease Trust 2023-C,2025-09-30,37582,37096,338,148,1187028717.4699938,921527615.8900002,800726733.4000032,1532373743.0,37557,0,25,23
Nissan Auto Lease Trust 2023-C,2023-10-31,34670,34670,0,0,1454614070.7900038,1102438422.4300032,741544424.1999974,1392527386.0,34530,0,140,0
Nissan Auto Lease Trust 2023-C,2024-10-31,47646,47136,402,108,1734667773.2599995,1333472834.860005,1012578964.0699923,1914679831.0,47526,0,120,12
Nissan Auto Lease Trust 2023-C,2025-10-31,36148,35493,480,175,1130464926.9099977,878209441.4600049,772528687.0500038,1480216313.0,36125,0,23,24
