series,reporting_date,active_count,count_current,count_30_59,count_60_plus,balance_total,sec_value_total,base_residual_total,vehicle_value_total,alg_count,blackbook_count,other_source_count,vintage_month
World Omni Automobile Lease Securitization Trust 2019-B,2019-12-31,34667,34252,321,94,1045779003.6399996,852888606.9099965,644472500.1900021,1100582262.6599998,34667,0,0,6
World Omni Automobile Lease Securitization Trust 2019-B,2020-12-31,30250,29891,274,85,782443289.7699972,658768870.4499978,555050376.8500022,951719540.67,30250,0,0,18
World Omni Automobile Lease Securitization Trust 2019-B,2021-12-31,16155,15942,167,46,355879515.2100006,312734057.59000015,299085119.91999567,509152355.9,16155,0,0,30
World Omni Automobile Lease Securitization Trust 2020-A,2020-01-31,36880,36764,115,1,1191423885.51,954799010.1600049,684384933.3099939,1190300770.48,36880,0,0,1
World Omni Automobile Lease Securitization Trust 2020-A,2021-01-31,34459,34134,240,85,963166634.7299987,798963646.9299943,636484902.129985,1109613008.48,34459,0,0,13
World Omni Automobile Lease Securitization Trust 2020-A,2022-01-31,26249,26054,144,51,615816792.56,530191289.129999,481440708.01999456,843546921.48,26249,0,0,25
World Omni Automobile Lease Securitization Trust 2020-A,2021-02-28,34134,33889,196,49,941538030.6300004,783518117.4900019,630191744.5599992,1098761020.48,34134,0,0,14
World Omni Automobile Lease Securitization Trust 2020-A,2022-02-28,25237,25066,129,42,583837114.769999,504311037.62999797,463040063.4699993,811474455.48,25237,0,0,26
World Omni Automobile Lease Securitization Trust 2020-A,2020-02-29,36799,36661,120,18,1175819028.6700008,945217570.309996,682878067.3599868,1187661760.48,36799,0,0,2
World Omni Automobile Lease Securitization Trust 2020-A,2020-03-31,36686,36413,235,38,1158719034.269996,933367671.5900012,680654156.1099826,1183890588.48,36686,0,0,3
World Omni Automobile Lease Securitization Trust 2020-A,2021-03-31,33748,33563,159,26,917109203.9999903,765396345.6900026,622781632.2399907,1086111491.48,33748,0,0,15
World Omni Automobile Lease Securitization Trust 2020-A,2022-03-31,23769,23587,147,35,541632363.3800004,469171265.16999984,435841251.3299996,764435728.48,23769,0,0,27
World Omni Automobile Lease Securitization Trust 2020-A,2020-04-30,36609,36480,83,46,1144884277.6599996,924080765.8300002,679175315.3799994,1181334275.48,36609,0,0,4
World Omni Automobile Lease Securitization Trust 2020-A,2021-04-30,33174,33046,88,40,888584360.2199991,743831633.2799971,611540044.1699914,1067254061.48,33174,0,0,16
World Omni Automobile Lease Securitization Trust 2020-A,2022-04-30,22184,22046,97,41,498979073.46000004,433503221.18999577,407038404.6699993,714385053.48,22184,0,0,28
World Omni Automobile Lease Securitization Trust 2020-A,2020-05-31,36476,36305,126,45,1129243611.2099977,914353849.609999,676503115.749985,1176824543.48,36476,0,0,5
World Omni Automobile Lease Securitization Trust 2020-A,2021-05-31,32479,32285,161,33,857763558.2200035,720273223.0499921,598162530.9899924,1044570888.48,32479,0,0,17
World Omni Automobile Lease Securitization Trust 2020-A,2022-05-31,20347,20166,140,41,451876323.2599977,393652354.859999,373636851.02999955,656440998.48,20347,0,0,29
World Omni Automobile Lease Securitization Trust 2020-A,2020-06-30,36331,36203,84,44,1111787464.1999807,902836610.9899948,673812774.1799849,1172231326.48,36331,0,0,6
World Omni Automobile Lease Securitization Trust 2020-A,2021-06-30,31626,31482,106,38,822998871.9200022,693147162.5899979,581954836.3399953,1016796835.48,31626,0,0,18
World Omni Automobile Lease Securitization Trust 2020-A,2022-06-30,17874,17732,100,42,391940858.16999954,342204359.1099985,327762476.6000012,576764175.49,17874,0,0,30
World Omni Automobile Lease Securitization Trust 2020-A,2020-07-31,36147,35946,144,57,1092664975.4599926,889924461.4199959,670163890.9599977,1166042192.48,36147,0,0,7
World Omni Automobile Lease Securitization Trust 2020-A,2021-07-31,30808,30600,163,45,790247231.2200063,667624796.2300016,566639908.4099942,990451742.48,30808,0,0,19
World Omni Automobile Lease Securitization Trust 2020-A,2022-07-31,15003,14791,155,57,325007198.30999887,284248331.8399998,274441818.6199998,484312531.49,15003,0,0,31
World Omni Automobile Lease Securitization Trust 2020-A,2020-08-31,35896,35629,186,81,1071559103.3899968,875406895.3299891,665052028.5299879,1157538189.48,35896,0,0,8
World Omni Automobile Lease Securitization Trust 2020-A,2021-08-31,30105,29897,162,46,761062638.500002,644961036.2899996,553542062.8399941,967842167.48,30105,0,0,20
World Omni Automobile Lease Securitization Trust 2020-A,2022-08-31,11890,11719,124,47,254482849.37999848,222885007.7100007,216970721.79000103,384015593.49,11890,0,0,32
World Omni Automobile Lease Securitization Trust 2020-A,2020-09-30,35611,35399,139,73,1049267605.5699985,859785949.5399915,659121417.6399846,1147764887.48,35611,0,0,9
World Omni Automobile Lease Securitization Trust 2020-A,2021-09-30,29426,29252,128,46,732855900.5299977,622997551.2500002,540533619.2799976,945637992.48,29426,0,0,21
World Omni Automobile Lease Securitization Trust 2020-A,2022-09-30,9150,9013,91,46,193619265.44999957,169948000.63000065,166674524.8100005,295495052.5,9150,0,0,33
World Omni Automobile Lease Securitization Trust 2020-A,2020-10-31,35336,35039,229,68,1027808264.9600029,844771539.0100048,653652973.6199887,1138601236.48,35336,0,0,10
World Omni Automobile Lease Securitization Trust 2020-A,2021-10-31,28788,28543,189,56,706339819.98,602349649.050008,528306155.75999504,924843355.48,28788,0,0,22
World Omni Automobile Lease Securitization Trust 2020-A,2022-10-31,6615,6455,112,48,139503167.62000027,122785743.28000012,121285813.71000005,215133854.0,6615,0,0,34
World Omni Automobile Lease Securitization Trust 2020-A,2020-11-30,35064,34785,195,84,1006838715.7799972,830087654.230002,648360045.1899894,1129640272.48,35064,0,0,11
World Omni Automobile Lease Securitization Trust 2020-A,2021-11-30,28021,27821,141,59,677497816.46,579598311.6799985,514291287.70999825,900565260.48,28021,0,0,23
World Omni Automobile Lease Securitization Trust 2020-A,2019-12-31,36944,36894,48,2,1207228160.1600027,989235708.9600002,685709349.0699844,1192554106.48,36944,0,0,0
World Omni Automobile Lease Securitization Trust 2020-A,2020-12-31,34761,34413,249,99,984529265.4900043,814123243.370003,642386959.5199908,1119616491.48,34761,0,0,12
World Omni Automobile Lease Securitization Trust 2020-A,2021-12-31,27150,26938,164,48,646564697.5799994,554909657.6999998,498346752.37000215,872762207.48,27150,0,0,24
World Omni Automobile Lease Securitization Trust 2020-B,2021-01-31,33472,33273,142,57,1028490556.1999984,875524297.6299965,637515030.2800047,1094676084.13,33472,0,0,5
World Omni Automobile Lease Securitization Trust 2020-B,2022-01-31,28030,27798,185,47,729285787.2999934,641308311.3700048,529337519.0099986,912698487.14,28030,0,0,17
World Omni Automobile Lease Securitization Trust 2020-B,2023-01-31,16097,15869,171,57,359535488.11000025,328856231.7799985,311142412.42000484,531293771.86,16097,0,0,29
World Omni Automobile Lease Securitization Trust 2020-B,2021-02-28,33205,33036,127,42,1008433018.1899904,860634787.0699946,632009729.4999943,1085636268.13,33205,0,0,6
World Omni Automobile Lease Securitization Trust 2020-B,2022-02-28,27535,27357,137,41,706540986.7299994,623175622.4299997,520280188.3100006,896890981.14,27535,0,0,18
World Omni Automobile Lease Securitization Trust 2020-B,2023-02-28,13916,13723,150,43,309897412.14000094,284317294.02000046,271133656.7300005,461955712.86,13916,0,0,30
World Omni Automobile Lease Securitization Trust 2020-B,2021-03-31,32886,32745,117,24,985451109.150005,843079804.6899899,625736457.8099908,1075105387.13,32886,0,0,7
World Omni Automobile Lease Securitization Trust 2020-B,2022-03-31,26926,26735,153,38,679885597.2700021,601310927.9100007,508266633.500002,876328979.14,26926,0,0,19
World Omni Automobile Lease Securitization Trust 2020-B,2023-03-31,11328,11131,161,36,251426976.61000124,231175118.84000096,222114468.69000268,378035401.87,11328,0,0,31
World Omni Automobile Lease Securitization Trust 2020-B,2021-04-30,32479,32377,78,24,960206228.9300088,823607591.0900011,617294631.7999887,1061168531.13,32479,0,0,8
World Omni Automobile Lease Securitization Trust 2020-B,2022-04-30,26376,26236,92,48,656104204.070002,581995765.5999995,497748860.11000067,858458803.14,26376,0,0,20
World Omni Automobile Lease Securitization Trust 2020-B,2023-04-30,9217,9073,97,47,203404182.9299994,187515456.80999967,181288355.36000192,308743210.98,9217,0,0,32
World Omni Automobile Lease Securitization Trust 2020-B,2021-05-31,32006,31858,122,26,933681637.390003,803015807.9200001,607749565.5599965,1045160396.13,32006,0,0,9
World Omni Automobile Lease Securitization Trust 2020-B,2022-05-31,25751,25573,147,31,631373277.7999958,561724933.6200017,486289357.95000196,838512049.14,25751,0,0,21
World Omni Automobile Lease Securitization Trust 2020-B,2023-05-31,6809,6652,107,50,150517443.99999985,139226148.48000053,135325601.85999948,229637990.99,6809,0,0,33
World Omni Automobile Lease Securitization Trust 2020-B,2021-06-30,31453,31326,98,29,904811891.9100009,780257322.3299965,596530126.689993,1026500855.13,31453,0,0,10
World Omni Automobile Lease Securitization Trust 2020-B,2022-06-30,25029,24863,129,37,604932517.3899981,539873318.6600008,472921340.26000094,815426375.14,25029,0,0,22
World Omni Automobile Lease Securitization Trust 2020-B,2021-07-31,30906,30733,142,31,876452706.7600014,757868682.6500064,585513914.8199894,1007999648.13,30906,0,0,11
World Omni Automobile Lease Securitization Trust 2020-B,2022-07-31,24308,24077,185,46,578893532.2300007,518216578.5999994,459339258.7200022,792130549.14,24308,0,0,23
World Omni Automobile Lease Securitization Trust 2020-B,2020-08-31,34499,34473,26,0,1122782582.399993,961977882.249994,659611137.1899915,1131086866.13,34499,0,0,0
World Omni Automobile Lease Securitization Trust 2020-B,2021-08-31,30435,30260,153,22,850875853.4299995,737757930.9299997,576119123.4300032,992224691.13,30435,0,0,12
World Omni Automobile Lease Securitization Trust 2020-B,2022-08-31,23448,23242,160,46,550280948.5199981,494142961.66999865,443586864.1600012,764633582.14,23448,0,0,24
World Omni Automobile Lease Securitization Trust 2020-B,2020-09-30,34360,34274,86,0,1105699234.259995,932276194.0699978,656589884.139996,1126127561.13,34360,0,0,1
World Omni Automobile Lease Securitization Trust 2020-B,2021-09-30,30022,29869,126,27,827745586.2500002,719722249.9999983,567959734.0499971,978419645.13,30022,0,0,13
World Omni Automobile Lease Securitization Trust 2020-B,2022-09-30,22609,22447,121,41,523059588.42999667,471193904.7600013,428141105.6000013,737695284.14,22609,0,0,25
World Omni Automobile Lease Securitization Trust 2020-B,2020-10-31,34189,33982,179,28,1087698570.2099948,919347990.180001,652980039.8299886,1120192938.13,34189,0,0,2
World Omni Automobile Lease Securitization Trust 2020-B,2021-10-31,29612,29392,171,49,805256483.3499988,702149045.5599989,560004504.3700005,964903195.13,29612,0,0,14
World Omni Automobile Lease Securitization Trust 2020-B,2022-10-31,21648,21427,177,44,494424637.5600037,446939696.8400038,410942290.2300034,707493879.14,21648,0,0,26
World Omni Automobile Lease Securitization Trust 2020-B,2020-11-30,34014,33844,125,45,1069604611.5299996,906346083.5199964,649235289.079994,1114034742.13,34014,0,0,3
World Omni Automobile Lease Securitization Trust 2020-B,2021-11-30,29127,28936,142,49,780495819.8299953,682443742.7599988,550497374.710001,948785399.14,29127,0,0,15
World Omni Automobile Lease Securitization Trust 2020-B,2022-11-30,20350,20160,140,50,459447968.8100014,416817479.21999884,387485645.1400019,666069682.15,20350,0,0,27
World Omni Automobile Lease Securitization Trust 2020-B,2020-12-31,33750,33521,181,48,1048845042.0299966,890745470.9299959,643474967.1199926,1104524567.13,33750,0,0,4
World Omni Automobile Lease Securitization Trust 2020-B,2021-12-31,28568,28360,169,39,754178326.5200024,661295908.13,539746994.75,930483899.14,28568,0,0,16
World Omni Automobile Lease Securitization Trust 2020-B,2022-12-31,18564,18314,200,50,415728434.16999996,378756128.0299996,355517464.9700036,609474671.1500001,18564,0,0,28
World Omni Automobile Lease Securitization Trust 2021-A,2022-01-31,30456,30212,183,61,922188960.7000009,805847971.7099978,617396565.9899976,1028269388.0899999,30456,0,0,8
World Omni Automobile Lease Securitization Trust 2021-A,2023-01-31,24933,24598,267,68,641484643.4699974,580647800.049998,503380562.37000114,839082285.79,24933,0,0,20
World Omni Automobile Lease Securitization Trust 2021-A,2024-01-31,7488,7265,163,60,174507499.3700003,163328646.26,156881610.65000057,259621831.89000002,7488,0,0,32
World Omni Automobile Lease Securitization Trust 2021-A,2022-02-28,30036,29821,170,45,898035439.66,786831609.3600059,608234915.9000002,1013191652.0899999,30036,0,0,9
World Omni Automobile Lease Securitization Trust 2021-A,2023-02-28,24363,24049,249,65,618750370.5400008,561842823.5499982,492262392.2600008,820438012.79,24363,0,0,21
World Omni Automobile Lease Securitization Trust 2021-A,2024-02-29,5642,5501,92,49,132626024.66999991,124433683.64999998,119652606.16000016,197780291.99,5642,0,0,33
World Omni Automobile Lease Securitization Trust 2021-A,2022-03-31,29504,29292,180,32,869745042.7299984,764000102.0499985,596524230.9400011,993957560.79,29504,0,0,10
World Omni Automobile Lease Securitization Trust 2021-A,2023-03-31,23607,23366,201,40,590919649.2000018,538186263.8299998,477082195.2000026,795091478.79,23607,0,0,22
World Omni Automobile Lease Securitization Trust 2021-A,2022-04-30,29017,28833,143,41,844347974.8799995,743711736.7699934,586142507.9700007,976748840.79,29017,0,0,11
World Omni Automobile Lease Securitization Trust 2021-A,2023-04-30,22868,22625,186,57,565136031.099999,516368962.81000346,462413390.1000017,770626551.79,22868,0,0,23
World Omni Automobile Lease Securitization Trust 2021-A,2021-05-31,33811,33748,58,5,1124734120.3300045,972175769.9000032,689626893.7699966,1147041363.57,33811,0,0,0
World Omni Automobile Lease Securitization Trust 2021-A,2022-05-31,28590,28390,145,55,820962640.9300005,725164725.3899999,577260882.2699994,962227690.79,28590,0,0,12
World Omni Automobile Lease Securitization Trust 2021-A,2023-05-31,21844,21576,218,50,532760667.87999964,488251117.95999813,442066427.40000093,736428770.79,21844,0,0,24
World Omni Automobile Lease Securitization Trust 2021-A,2021-06-30,33570,33492,78,0,1103688665.0600083,947216543.8599979,684249233.8300015,1138353715.57,33570,0,0,1
World Omni Automobile Lease Securitization Trust 2021-A,2022-06-30,28136,27957,130,49,797020269.2700005,706075332.3000038,567819878.1799984,946687845.79,28136,0,0,13
World Omni Automobile Lease Securitization Trust 2021-A,2023-06-30,20684,20474,154,56,498655340.92999876,458420172.0800034,419540428.459998,698500026.89,20684,0,0,25
World Omni Automobile Lease Securitization Trust 2021-A,2021-07-31,33227,33052,151,24,1080024003.1100016,929387925.2300036,676979735.6899965,1126448951.57,33227,0,0,2
World Omni Automobile Lease Securitization Trust 2021-A,2022-07-31,27692,27414,219,59,774036117.7800022,687766153.0500009,558714922.4000013,931557419.79,27692,0,0,14
World Omni Automobile Lease Securitization Trust 2021-A,2023-07-31,19528,19262,215,51,465529302.96000123,429303299.88999784,396930509.50000036,660417647.89,19528,0,0,26
World Omni Automobile Lease Securitization Trust 2021-A,2021-08-31,32837,32645,149,43,1055209707.1000032,910352670.4500005,668579089.320002,1112640578.57,32837,0,0,3
World Omni Automobile Lease Securitization Trust 2021-A,2022-08-31,27215,26980,177,58,749781172.6599958,668204456.9199972,548810878.6000004,915165647.79,27215,0,0,15
World Omni Automobile Lease Securitization Trust 2021-A,2023-08-31,17697,17452,185,60,417927476.7000024,386341860.85000134,360358543.55000067,599311650.89,17697,0,0,27
World Omni Automobile Lease Securitization Trust 2021-A,2021-09-30,32349,32201,120,28,1028384923.3899996,889482258.260003,658385929.7499925,1095666284.57,32349,0,0,4
World Omni Automobile Lease Securitization Trust 2021-A,2022-09-30,26768,26565,142,61,727605640.0699954,650414311.6999989,539907219.740001,900390518.79,26768,0,0,16
World Omni Automobile Lease Securitization Trust 2021-A,2023-09-30,15877,15630,186,61,371744304.7300005,344382354.60999924,323661843.02999943,538006369.89,15877,0,0,28
World Omni Automobile Lease Securitization Trust 2021-A,2021-10-31,31878,31654,185,39,1001969657.3299981,868877010.0499964,648269086.2600002,1078971615.57,31878,0,0,5
World Omni Automobile Lease Securitization Trust 2021-A,2022-10-31,26360,26090,206,64,706788094.3100019,633730545.5500027,531711317.2700034,886714216.79,26360,0,0,17
World Omni Automobile Lease Securitization Trust 2021-A,2023-10-31,13625,13370,202,53,317517011.5600007,294723492.4299995,278951144.9199989,463356440.89,13625,0,0,29
World Omni Automobile Lease Securitization Trust 2021-A,2021-11-30,31403,31209,139,55,974966969.9799986,847581729.7299966,637923702.1799951,1062037288.57,31403,0,0,6
World Omni Automobile Lease Securitization Trust 2021-A,2022-11-30,25904,25673,164,67,685420910.4100031,616514128.7100022,522791146.8300014,871639093.79,25904,0,0,18
World Omni Automobile Lease Securitization Trust 2021-A,2023-11-30,11644,11431,156,57,270052510.89,251317896.09000075,239397444.65000007,397470602.89,11644,0,0,30
World Omni Automobile Lease Securitization Trust 2021-A,2021-12-31,30896,30637,202,57,947211434.1699936,825465721.9099996,626842513.8799992,1043818968.5699999,30896,0,0,7
World Omni Automobile Lease Securitization Trust 2021-A,2022-12-31,25457,25186,219,52,663965324.319999,599078518.810003,513630847.1299991,856325162.79,25457,0,0,19
World Omni Automobile Lease Securitization Trust 2021-A,2023-12-31,9698,9465,169,64,224477082.2699997,209495571.80999997,200612196.1899995,332822871.89,9698,0,0,31
World Omni Automobile Lease Securitization Trust 2022-A,2022-01-31,34589,34492,96,1,1148839245.7099926,966830393.8999944,706041487.8200048,1181651423.96,34589,0,0,0
World Omni Automobile Lease Securitization Trust 2022-A,2023-01-31,31631,31314,239,78,896595115.2799977,772622966.8500038,642547728.1699994,1076098316.97,31631,0,0,12
World Omni Automobile Lease Securitization Trust 2022-A,2024-01-31,20031,19696,237,98,492678624.91999686,444458300.1000009,411528059.0200018,689174653.99,20031,0,0,24
World Omni Automobile Lease Securitization Trust 2022-A,2022-02-28,35837,35759,77,1,1176101071.1800046,1008235312.5999949,730589945.9500011,1222701584.96,35837,0,0,1
World Omni Automobile Lease Securitization Trust 2022-A,2023-02-28,31217,30983,179,55,872957090.899997,755508903.499992,634104088.4799986,1062044888.97,31217,0,0,13
World Omni Automobile Lease Securitization Trust 2022-A,2024-02-29,18414,18168,191,55,449313093.490001,406669759.14000183,379542592.7299999,635272120.0,18414,0,0,25
World Omni Automobile Lease Securitization Trust 2022-A,2022-03-31,35674,35553,121,0,1155629065.9899995,956164991.2000018,726970726.4399925,1216749257.96,35674,0,0,2
World Omni Automobile Lease Securitization Trust 2022-A,2023-03-31,30681,30405,230,46,845439373.1300002,734728452.4399966,622915266.350002,1043611354.97,30681,0,0,14
World Omni Automobile Lease Securitization Trust 2022-A,2024-03-31,16530,16248,223,59,400813103.5899998,363877827.9699999,342141847.3099998,572473067.0,16530,0,0,26
World Omni Automobile Lease Securitization Trust 2022-A,2022-04-30,35343,35239,85,19,1130127232.2299993,938816449.9800029,719614400.550001,1204595204.96,35343,0,0,3
World Omni Automobile Lease Securitization Trust 2022-A,2023-04-30,30150,29898,188,64,820111350.6899885,715857800.9600003,612264412.860004,1025847699.97,30150,0,0,15
World Omni Automobile Lease Securitization Trust 2022-A,2024-04-30,14269,14050,147,72,345103292.6599992,314215712.32999986,297470286.04999703,497406938.0,14269,0,0,27
World Omni Automobile Lease Securitization Trust 2022-A,2022-05-31,34969,34762,176,31,1103778724.200004,920575275.6200004,711756503.2099984,1191663742.96,34969,0,0,4
World Omni Automobile Lease Securitization Trust 2022-A,2023-05-31,29400,29055,273,72,788739636.6699961,691322366.1799977,597381477.030003,1000865308.97,29400,0,0,16
World Omni Automobile Lease Securitization Trust 2022-A,2024-05-31,11963,11714,175,74,288724056.4000002,263628539.64000064,251119742.2199996,419838617.0,11963,0,0,28
World Omni Automobile Lease Securitization Trust 2022-A,2022-06-30,34559,34419,103,37,1076622404.2399988,901505445.2799976,702946076.9999981,1177111677.96,34559,0,0,5
World Omni Automobile Lease Securitization Trust 2022-A,2023-06-30,28527,28257,196,74,755290620.5500038,664729554.9100012,579987122.9300029,971661675.97,28527,0,0,17
World Omni Automobile Lease Securitization Trust 2022-A,2024-06-30,10151,9934,145,72,243813377.1999993,223391830.1900003,213906759.83999878,357890077.0,10151,0,0,29
World Omni Automobile Lease Securitization Trust 2022-A,2022-07-31,34135,33865,218,52,1049452522.1899991,882346509.7000041,693884917.8899987,1162091082.96,34135,0,0,6
World Omni Automobile Lease Securitization Trust 2022-A,2023-07-31,27760,27412,263,85,725362306.3900018,641006366.2599976,564560480.2200035,945965898.97,27760,0,0,18
World Omni Automobile Lease Securitization Trust 2022-A,2024-07-31,8068,7838,168,62,194304315.8499999,178583700.0600012,171920052.96999937,287681747.0,8068,0,0,30
World Omni Automobile Lease Securitization Trust 2022-A,2022-08-31,33614,33351,214,49,1019287839.9499915,860343142.8999906,682951249.7300006,1143895345.96,33614,0,0,7
World Omni Automobile Lease Securitization Trust 2022-A,2023-08-31,26712,26412,234,66,689530149.2900001,611562040.9800009,543508530.6400045,910852536.98,26712,0,0,19
World Omni Automobile Lease Securitization Trust 2022-A,2024-08-31,6247,6040,146,61,150238007.78999996,138627644.45000008,133947846.45999965,224597442.00000003,6247,0,0,31
World Omni Automobile Lease Securitization Trust 2022-A,2022-09-30,33174,32990,140,44,992309004.6100067,841020327.390006,673715876.609998,1128397839.97,33174,0,0,8
World Omni Automobile Lease Securitization Trust 2022-A,2023-09-30,25557,25292,195,70,652646867.549999,580908290.440001,520535869.3500006,872192149.99,25557,0,0,20
World Omni Automobile Lease Securitization Trust 2022-A,2022-10-31,32817,32528,224,65,968616567.6299928,824296860.4899987,666414812.979991,1116222425.97,32817,0,0,9
World Omni Automobile Lease Securitization Trust 2022-A,2023-10-31,24162,23804,284,74,611173613.4400002,545762491.04,493013974.57999825,826076902.99,24162,0,0,21
World Omni Automobile Lease Securitization Trust 2022-A,2022-11-30,32403,32161,164,78,944272709.7699958,806942629.6899996,658206552.2900014,1102290357.97,32403,0,0,10
World Omni Automobile Lease Securitization Trust 2022-A,2023-11-30,22882,22578,221,83,573107520.3000007,513559028.43000215,467710615.6800015,783618228.99,22882,0,0,22
World Omni Automobile Lease Securitization Trust 2022-A,2022-12-31,32043,31708,269,66,921058493.2400033,790359610.6499993,650855794.2000034,1090100797.97,32043,0,0,11
World Omni Automobile Lease Securitization Trust 2022-A,2023-12-31,21617,21215,298,104,536023414.29999906,482043070.74,442658329.1000032,741608546.99,21617,0,0,23
World Omni Automobile Lease Securitization Trust 2023-A,2024-01-31,29795,29430,284,81,946729415.6899977,773182328.1099981,636003066.0800065,1077752273.1799998,29795,0,0,10
World Omni Automobile Lease Securitization Trust 2023-A,2025-01-31,18532,18228,231,73,521274188.44999915,449696314.7700011,403371929.8599968,683895303.28,18532,0,0,22
World Omni Automobile Lease Securitization Trust 2023-A,2025-02-28,17125,16857,205,63,480738166.7099966,415730495.1999993,374838895.6700025,635308445.28,17125,0,0,23
World Omni Automobile Lease Securitization Trust 2023-A,2024-02-29,29261,28964,224,73,917784865.2299998,753533283.1399983,624679815.7100011,1058735381.28,29261,0,0,11
World Omni Automobile Lease Securitization Trust 2023-A,2023-03-31,33429,33346,81,2,1210812809.5600028,972892707.6899961,715149639.9000043,1211417217.18,33429,0,0,0
World Omni Automobile Lease Securitization Trust 2023-A,2024-03-31,28615,28237,315,63,886156298.9099966,731434275.3499962,611114917.3700147,1035762152.28,28615,0,0,12
World Omni Automobile Lease Securitization Trust 2023-A,2025-03-31,15597,15315,230,52,436926230.11999995,378361801.97999996,343048342.9099988,581691225.28,15597,0,0,24
World Omni Automobile Lease Securitization Trust 2023-A,2023-04-30,33245,33118,126,1,1189612497.9099922,926122784.5399985,710865220.2600223,1204309294.18,33245,0,0,1
World Omni Automobile Lease Securitization Trust 2023-A,2024-04-30,27789,27503,198,88,850920947.4400022,705685419.9400015,593896256.8900121,1006823192.28,27789,0,0,13
World Omni Automobile Lease Securitization Trust 2023-A,2025-04-30,13948,13743,146,59,391605758.49000067,339449274.3999996,308989295.5999984,523833290.28000003,13948,0,0,25
World Omni Automobile Lease Securitization Trust 2023-A,2023-05-31,32909,32665,213,31,1162139280.2099974,909342776.7200018,703347865.0300226,1191695497.1799998,32909,0,0,2
World Omni Automobile Lease Securitization Trust 2023-A,2024-05-31,26838,26505,258,75,812181594.6800038,676645747.3900033,573541277.7600136,972952720.28,26838,0,0,14
World Omni Automobile Lease Securitization Trust 2023-A,2025-05-31,12571,12337,182,52,352656346.4500001,306141248.42,280127704.19999814,474825414.6,12571,0,0,26
World Omni Automobile Lease Securitization Trust 2023-A,2023-06-30,32564,32359,152,53,1135140262.9299946,892890078.2899983,695787821.4700141,1178927747.1799998,32564,0,0,3
World Omni Automobile Lease Securitization Trust 2023-A,2024-06-30,26029,25675,252,102,779051544.3100014,652185188.4200008,556322288.3299992,944029879.28,26029,0,0,15
World Omni Automobile Lease Securitization Trust 2023-A,2025-06-30,11319,11118,140,61,317363649.0400019,275855143.7000006,253746833.71999684,429897795.6,11319,0,0,27
World Omni Automobile Lease Securitization Trust 2023-A,2023-07-31,32239,31978,208,53,1109689738.0900018,877546651.9699975,688863318.810006,1167194965.1799998,32239,0,0,4
World Omni Automobile Lease Securitization Trust 2023-A,2024-07-31,25069,24652,316,101,742510323.8200065,624454685.9300013,536554957.1000131,910575079.28,25069,0,0,16
World Omni Automobile Lease Securitization Trust 2023-A,2025-07-31,10105,9895,158,52,283404178.1499994,246621180.2099999,228086474.95999676,386448297.59999996,10105,0,0,28
World Omni Automobile Lease Securitization Trust 2023-A,2023-08-31,31841,31548,226,67,1081668506.4700024,859876822.4099978,680124962.6100157,1152454464.18,31841,0,0,5
World Omni Automobile Lease Securitization Trust 2023-A,2024-08-31,24082,23666,301,115,705569031.5000005,596129578.3100041,515980811.5600115,875824852.28,24082,0,0,17
World Omni Automobile Lease Securitization Trust 2023-A,2025-08-31,8936,8728,141,67,250853904.5600001,218512738.4500002,203057198.28999704,343929518.6,8936,0,0,29
World Omni Automobile Lease Securitization Trust 2023-A,2023-09-30,31482,31238,177,67,1055526483.6999949,843652095.709996,672341318.1100175,1139253157.1799998,31482,0,0,6
World Omni Automobile Lease Securitization Trust 2023-A,2024-09-30,23154,22826,228,100,670613127.4099944,569387183.3699989,496641630.40000755,843079462.2799999,23154,0,0,18
World Omni Automobile Lease Securitization Trust 2023-A,2025-09-30,7894,7728,101,65,222142744.02999905,193816687.0300003,180981296.0799973,306270742.3,7894,0,0,30
World Omni Automobile Lease Securitization Trust 2023-A,2023-10-31,31071,30734,278,59,1027937344.0899903,826001751.2399974,663548672.2700145,1124335114.18,31071,0,0,7
World Omni Automobile Lease Securitization Trust 2023-A,2024-10-31,22231,21821,300,110,636961384.5199962,543383366.7499975,477676046.1300081,810902989.2799999,22231,0,0,19
World Omni Automobile Lease Securitization Trust 2023-A,2025-10-31,6792,6611,130,51,191726748.62000006,167537771.61999983,157232326.1599985,266109474.29999998,6792,0,0,31
World Omni Automobile Lease Securitization Trust 2023-A,2023-11-30,30683,30409,209,65,1001316596.5300004,808997030.7999966,654929474.7400154,1109753039.18,30683,0,0,8
World Omni Automobile Lease Securitization Trust 2023-A,2024-11-30,21284,20959,232,93,603738947.4599994,517569888.78000176,458544540.9500066,778178683.28,21284,0,0,20
World Omni Automobile Lease Securitization Trust 2023-A,2025-11-30,5996,5831,102,63,169468016.6200006,148522917.25000003,139883355.28999966,236550393.29999998,5996,0,0,32
World Omni Automobile Lease Securitization Trust 2023-A,2023-12-31,30319,29893,329,97,976332455.1800027,793181164.4399967,647084071.3200165,1096475244.18,30319,0,0,9
World Omni Automobile Lease Securitization Trust 2023-A,2024-12-31,20018,19648,272,98,564547975.0899987,485739796.3500016,433235080.39000565,734899245.28,20018,0,0,21
World Omni Automobile Lease Securitization Trust 2024-A,2025-01-31,28339,27910,335,94,1042743025.3599992,810976836.4199951,641678838.1799933,1117749592.3,28339,0,0,11
