series,reporting_date,n_returned,n_retained,n_chargeoff,n_other,scheduled_returned,realized_returned,excess_fees_returned,cum_n_returned,cum_n_retained,cum_n_chargeoff,cum_n_other,cum_scheduled_returned,cum_realized_returned,cum_excess_fees_returned,initial_pool_balance
GM Financial Automobile Leasing Trust 2023-1,2024-10-31,379.0,1396.0,13.0,26.0,8429592.8,9233539.11,41962.21000000001,5039.0,23516.0,360.0,799.0,110083554.17,122900026.77,628111.4500000001,1750840742.079987
GM Financial Automobile Leasing Trust 2023-1,2024-11-30,167.0,1098.0,6.0,25.0,3771938.65,4216025.77,1497.7,5206.0,24614.0,366.0,824.0,113855492.82,127116052.53999999,629609.15,1750840742.079987
GM Financial Automobile Leasing Trust 2023-1,2024-12-31,27.0,1184.0,14.0,17.0,548039.35,638952.21,0.0,5233.0,25798.0,380.0,841.0,114403532.17,127755004.74999999,629609.15,1750840742.079987
GM Financial Automobile Leasing Trust 2023-1,2025-01-31,1653.0,1348.0,6.0,28.0,35714405.35,38118847.02,249402.24,6886.0,27146.0,386.0,869.0,150117937.51999998,165873851.76999998,879011.39,1750840742.079987
GM Financial Automobile Leasing Trust 2023-1,2025-02-28,499.0,1385.0,10.0,23.0,11401464.5,12431746.03,66716.95,7385.0,28531.0,396.0,892.0,161519402.01999998,178305597.79999998,945728.34,1750840742.079987
GM Financial Automobile Leasing Trust 2023-1,2025-03-31,536.0,1937.0,9.0,12.0,12287320.440000001,13752823.59,69386.20999999999,7921.0,30468.0,405.0,904.0,173806722.46,192058421.39,1015114.55,1750840742.079987
GM Financial Automobile Leasing Trust 2023-1,2025-04-30,469.0,2278.0,11.0,15.0,10950893.55,11582227.0,58456.18,8390.0,32746.0,416.0,919.0,184757616.01,203640648.39,1073570.73,1750840742.079987
GM Financial Automobile Leasing Trust 2023-1,2025-05-31,401.0,1974.0,10.0,18.0,9424812.65,7289481.289999999,16375.73,8791.0,34720.0,426.0,937.0,194182428.66,210930129.68,1089946.46,1750840742.079987
GM Financial Automobile Leasing Trust 2023-1,2025-06-30,401.0,1736.0,8.0,13.0,9282183.8,2001720.92,1564.33,9192.0,36456.0,434.0,950.0,203464612.46,212931850.6,1091510.79,1750840742.079987
GM Financial Automobile Leasing Trust 2023-2,2023-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1767720810.4199905
GM Financial Automobile Leasing Trust 2023-2,2023-04-30,5.0,377.0,2.0,33.0,117196.0,153554.44,0.0,5.0,377.0,2.0,33.0,117196.0,153554.44,0.0,1767720810.4199905
GM Financial Automobile Leasing Trust 2023-2,2023-05-31,6.0,465.0,4.0,39.0,107088.0,150011.26,0.0,11.0,842.0,6.0,72.0,224284.0,303565.7,0.0,1767720810.4199905
GM Financial Automobile Leasing Trust 2023-2,2023-06-30,6.0,583.0,8.0,25.0,108563.0,141458.61,0.0,17.0,1425.0,14.0,97.0,332847.0,445024.31,0.0,1767720810.4199905
GM Financial Automobile Leasing Trust 2023-2,2023-07-31,19.0,521.0,11.0,42.0,413276.0,551991.39,461.75,36.0,1946.0,25.0,139.0,746123.0,997015.7,461.75,1767720810.4199905
GM Financial Automobile Leasing Trust 2023-2,2023-08-31,37.0,692.0,13.0,34.0,780843.0,921915.5,3910.13,73.0,2638.0,38.0,173.0,1526966.0,1918931.2000000002,4371.88,1767720810.4199905
GM Financial Automobile Leasing Trust 2023-2,2023-09-30,38.0,621.0,9.0,33.0,770723.0,936659.2799999998,2386.96,111.0,3259.0,47.0,206.0,2297689.0,2855590.48,6758.84,1767720810.4199905
GM Financial Automobile Leasing Trust 2023-2,2023-10-31,49.0,744.0,19.0,38.0,1008633.5,1218449.1800000002,3183.15,160.0,4003.0,66.0,244.0,3306322.5,4074039.66,9941.99,1767720810.4199905
GM Financial Automobile Leasing Trust 2023-2,2023-11-30,36.0,620.0,11.0,35.0,747131.0,873762.48,1982.13,196.0,4623.0,77.0,279.0,4053453.5,4947802.140000001,11924.12,1767720810.4199905
GM Financial Automobile Leasing Trust 2023-2,2023-12-31,7.0,642.0,14.0,36.0,148731.0,177633.72,0.0,203.0,5265.0,91.0,315.0,4202184.5,5125435.86,11924.12,1767720810.4199905
GM Financial Automobile Leasing Trust 2023-2,2024-01-31,411.0,718.0,25.0,32.0,8850482.8,9884899.68,67963.81,614.0,5983.0,116.0,347.0,13052667.3,15010335.54,79887.93,1767720810.4199905
GM Financial Automobile Leasing Trust 2023-2,2024-02-29,172.0,663.0,17.0,40.0,3636289.2,4278339.92,23998.140000000003,786.0,6646.0,133.0,387.0,16688956.5,19288675.46,103886.06999999999,1767720810.4199905
GM Financial Automobile Leasing Trust 2023-2,2024-03-31,171.0,794.0,21.0,35.0,3859672.7,4273769.76,24304.5,957.0,7440.0,154.0,422.0,20548629.200000003,23562445.22,128190.56999999999,1767720810.4199905
GM Financial Automobile Leasing Trust 2023-2,2024-04-30,214.0,889.0,20.0,24.0,4907893.15,5517382.43,28238.4,1171.0,8329.0,174.0,446.0,25456522.35,29079827.65,156428.97,1767720810.4199905
GM Financial Automobile Leasing Trust 2023-2,2024-05-31,266.0,890.0,15.0,24.0,5757203.649999999,6509087.18,28671.909999999996,1437.0,9219.0,189.0,470.0,31213726.0,35588914.83,185100.88,1767720810.4199905
GM Financial Automobile Leasing Trust 2023-2,2024-06-30,262.0,799.0,17.0,28.0,5994419.699999999,6655435.609999999,21393.49,1699.0,10018.0,206.0,498.0,37208145.7,42244350.44,206494.37,1767720810.4199905
GM Financial Automobile Leasing Trust 2023-2,2024-07-31,332.0,838.0,15.0,27.0,7586695.7,8362047.0,29465.06,2031.0,10856.0,221.0,525.0,44794841.4,50606397.44,235959.43,1767720810.4199905
GM Financial Automobile Leasing Trust 2023-2,2024-08-31,305.0,797.0,12.0,36.0,7417471.6,7945939.67,28572.519999999997,2336.0,11653.0,233.0,561.0,52212313.0,58552337.11,264531.95,1767720810.4199905
GM Financial Automobile Leasing Trust 2023-2,2024-09-30,308.0,803.0,14.0,30.0,7326804.75,7854968.42,19577.059999999998,2644.0,12456.0,247.0,591.0,59539117.75,66407305.53,284109.01,1767720810.4199905
GM Financial Automobile Leasing Trust 2023-2,2024-10-31,324.0,904.0,16.0,27.0,7841262.550000001,8374158.470000001,24118.809999999998,2968.0,13360.0,263.0,618.0,67380380.3,74781464.0,308227.82,1767720810.4199905
GM Financial Automobile Leasing Trust 2023-2,2024-11-30,203.0,814.0,14.0,29.0,4912579.6,5202453.93,8019.75,3171.0,14174.0,277.0,647.0,72292959.9,79983917.92999999,316247.57,1767720810.4199905
GM Financial Automobile Leasing Trust 2023-2,2024-12-31,34.0,879.0,7.0,23.0,912559.95,954664.07,2140.5,3205.0,15053.0,284.0,670.0,73205519.85,80938582.0,318388.07,1767720810.4199905
GM Financial Automobile Leasing Trust 2023-2,2025-01-31,1749.0,1035.0,11.0,28.0,40408029.2,42240534.42,212924.81,4954.0,16088.0,295.0,698.0,113613549.05000001,123179116.42,531312.88,1767720810.4199905
GM Financial Automobile Leasing Trust 2023-2,2025-02-28,554.0,1031.0,17.0,30.0,12193282.05,13664559.79,56470.67,5508.0,17119.0,312.0,728.0,125806831.10000001,136843676.21,587783.5499999999,1767720810.4199905
GM Financial Automobile Leasing Trust 2023-2,2025-03-31,509.0,1473.0,13.0,24.0,11322743.8,12764844.21,42107.85,6017.0,18592.0,325.0,752.0,137129574.9,149608520.42000002,629891.4,1767720810.4199905
GM Financial Automobile Leasing Trust 2023-2,2025-04-30,402.0,1939.0,15.0,20.0,9252594.75,10262005.7,38454.83,6419.0,20531.0,340.0,772.0,146382169.65,159870526.12,668346.23,1767720810.4199905
GM Financial Automobile Leasing Trust 2023-2,2025-05-31,368.0,1728.0,9.0,17.0,8579970.55,9522553.34,44373.229999999996,6787.0,22259.0,349.0,789.0,154962140.20000002,169393079.46,712719.46,1767720810.4199905
GM Financial Automobile Leasing Trust 2023-2,2025-06-30,401.0,1644.0,10.0,9.0,9281559.8,10407617.16,59071.79,7188.0,23903.0,359.0,798.0,164243700.0,179800696.62,771791.25,1767720810.4199905
GM Financial Automobile Leasing Trust 2023-2,2025-07-31,405.0,1620.0,7.0,14.0,9553315.2,10136340.129999999,55587.44,7593.0,25523.0,366.0,812.0,173797015.20000002,189937036.75,827378.69,1767720810.4199905
GM Financial Automobile Leasing Trust 2023-2,2025-08-31,388.0,1413.0,7.0,11.0,9172093.7,6924379.31,15978.44,7981.0,26936.0,373.0,823.0,182969108.9,196861416.06,843357.13,1767720810.4199905
GM Financial Automobile Leasing Trust 2023-2,2025-09-30,421.0,1414.0,6.0,10.0,10333515.95,2194379.66,1260.31,8402.0,28350.0,379.0,833.0,193302624.85,199055795.72,844617.44,1767720810.4199905
GM Financial Automobile Leasing Trust 2023-3,2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1506569062.9500008
GM Financial Automobile Leasing Trust 2023-3,2023-07-31,1.0,251.0,5.0,14.0,22146.0,23644.17,0.0,1.0,251.0,5.0,14.0,22146.0,23644.17,0.0,1506569062.9500008
GM Financial Automobile Leasing Trust 2023-3,2023-08-31,6.0,308.0,9.0,36.0,155104.0,213990.9,0.0,7.0,559.0,14.0,50.0,177250.0,237635.07,0.0,1506569062.9500008
GM Financial Automobile Leasing Trust 2023-3,2023-09-30,13.0,345.0,13.0,25.0,252402.0,316286.94,588.5,20.0,904.0,27.0,75.0,429652.0,553922.01,588.5,1506569062.9500008
GM Financial Automobile Leasing Trust 2023-3,2023-10-31,24.0,457.0,7.0,26.0,496150.0,609423.94,2585.15,44.0,1361.0,34.0,101.0,925802.0,1163345.95,3173.65,1506569062.9500008
GM Financial Automobile Leasing Trust 2023-3,2023-11-30,31.0,453.0,13.0,27.0,693743.3,804650.9900000001,2872.27,75.0,1814.0,47.0,128.0,1619545.3,1967996.94,6045.92,1506569062.9500008
GM Financial Automobile Leasing Trust 2023-3,2023-12-31,7.0,397.0,16.0,41.0,139451.0,164743.15000000002,0.0,82.0,2211.0,63.0,169.0,1758996.3,2132740.09,6045.92,1506569062.9500008
GM Financial Automobile Leasing Trust 2023-3,2024-01-31,274.0,459.0,19.0,37.0,5814383.4,6575886.34,37657.81,356.0,2670.0,82.0,206.0,7573379.7,8708626.43,43703.729999999996,1506569062.9500008
GM Financial Automobile Leasing Trust 2023-3,2024-02-29,114.0,452.0,25.0,23.0,2527870.5500000003,2906686.7,8604.189999999999,470.0,3122.0,107.0,229.0,10101250.25,11615313.129999999,52307.92,1506569062.9500008
GM Financial Automobile Leasing Trust 2023-3,2024-03-31,113.0,500.0,18.0,31.0,2599201.9000000004,2791294.5599999996,10283.1,583.0,3622.0,125.0,260.0,12700452.15,14406607.69,62591.02,1506569062.9500008
GM Financial Automobile Leasing Trust 2023-3,2024-04-30,115.0,560.0,15.0,21.0,2709335.5999999996,2961434.3,13775.29,698.0,4182.0,140.0,281.0,15409787.75,17368041.99,76366.31,1506569062.9500008
GM Financial Automobile Leasing Trust 2023-3,2024-05-31,141.0,551.0,21.0,31.0,3306170.75,3595903.4700000007,17183.56,839.0,4733.0,161.0,312.0,18715958.5,20963945.46,93549.87,1506569062.9500008
GM Financial Automobile Leasing Trust 2023-3,2024-06-30,165.0,485.0,14.0,22.0,3919184.8499999996,4401847.69,22609.66,1004.0,5218.0,175.0,334.0,22635143.35,25365793.15,116159.53,1506569062.9500008
GM Financial Automobile Leasing Trust 2023-3,2024-07-31,202.0,525.0,18.0,26.0,4817455.15,5228842.92,23298.21,1206.0,5743.0,193.0,360.0,27452598.5,30594636.07,139457.74,1506569062.9500008
GM Financial Automobile Leasing Trust 2023-3,2024-08-31,195.0,501.0,15.0,33.0,4815097.4,5163881.02,22429.33,1401.0,6244.0,208.0,393.0,32267695.9,35758517.09,161887.07,1506569062.9500008
GM Financial Automobile Leasing Trust 2023-3,2024-09-30,193.0,524.0,11.0,23.0,4635231.15,4914674.07,15789.8,1594.0,6768.0,219.0,416.0,36902927.05,40673191.16,177676.87,1506569062.9500008
GM Financial Automobile Leasing Trust 2023-3,2024-10-31,211.0,614.0,10.0,30.0,5409504.800000001,5768214.859999999,17490.24,1805.0,7382.0,229.0,446.0,42312431.85,46441406.019999996,195167.11,1506569062.9500008
GM Financial Automobile Leasing Trust 2023-3,2024-11-30,137.0,488.0,10.0,28.0,3421651.25,3635966.09,6047.7,1942.0,7870.0,239.0,474.0,45734083.1,50077372.11,201214.81,1506569062.9500008
GM Financial Automobile Leasing Trust 2023-3,2024-12-31,26.0,558.0,6.0,20.0,705211.0,780307.3000000002,0.0,1968.0,8428.0,245.0,494.0,46439294.1,50857679.41,201214.81,1506569062.9500008
GM Financial Automobile Leasing Trust 2023-3,2025-01-31,1349.0,689.0,12.0,29.0,32200718.8,34081333.5,169928.87,3317.0,9117.0,257.0,523.0,78640012.9,84939012.91,371143.68,1506569062.9500008
GM Financial Automobile Leasing Trust 2023-3,2025-02-28,533.0,746.0,17.0,35.0,12600901.0,14086304.11,45987.61,3850.0,9863.0,274.0,558.0,91240913.9,99025317.02,417131.29,1506569062.9500008
GM Financial Automobile Leasing Trust 2023-3,2025-03-31,630.0,1028.0,17.0,22.0,14741287.399999999,16562725.080000002,94202.67,4480.0,10891.0,291.0,580.0,105982201.3,115588042.1,511333.95999999996,1506569062.9500008
GM Financial Automobile Leasing Trust 2023-3,2025-04-30,407.0,1390.0,11.0,17.0,9470477.25,10581117.36,45168.18000000001,4887.0,12281.0,302.0,597.0,115452678.55,126169159.46,556502.14,1506569062.9500008
GM Financial Automobile Leasing Trust 2023-3,2025-05-31,289.0,1173.0,14.0,16.0,6296746.7,7189946.77,36639.36,5176.0,13454.0,316.0,613.0,121749425.25,133359106.22999999,593141.5,1506569062.9500008
GM Financial Automobile Leasing Trust 2023-3,2025-06-30,278.0,1166.0,11.0,9.0,6078093.0,7038202.57,37599.21,5454.0,14620.0,327.0,622.0,127827518.25,140397308.8,630740.71,1506569062.9500008
GM Financial Automobile Leasing Trust 2023-3,2025-07-31,299.0,1302.0,4.0,14.0,6786978.05,7787092.370000001,43788.14,5753.0,15922.0,331.0,636.0,134614496.3,148184401.17,674528.85,1506569062.9500008
GM Financial Automobile Leasing Trust 2023-3,2025-08-31,295.0,1237.0,9.0,9.0,7114796.699999999,7924698.22,48751.329999999994,6048.0,17159.0,340.0,645.0,141729293.0,156109099.39,723280.1799999999,1506569062.9500008
GM Financial Automobile Leasing Trust 2023-3,2025-09-30,299.0,1301.0,5.0,17.0,7314485.2,7984396.100000001,51703.310000000005,6347.0,18460.0,345.0,662.0,149043778.2,164093495.49,774983.49,1506569062.9500008
GM Financial Automobile Leasing Trust 2023-3,2025-10-31,306.0,1315.0,3.0,9.0,7436420.3,8057838.46,51832.880000000005,6653.0,19775.0,348.0,671.0,156480198.5,172151333.95,826816.37,1506569062.9500008
GM Financial Automobile Leasing Trust 2023-3,2025-11-30,210.0,984.0,1.0,12.0,5090158.5,5601366.98,30416.13,6863.0,20759.0,349.0,683.0,161570357.0,177752700.93,857232.5,1506569062.9500008
GM Financial Automobile Leasing Trust 2023-3,2025-12-31,63.0,964.0,5.0,10.0,1605475.0,1754594.86,1055.7,6926.0,21723.0,354.0,693.0,163175832.0,179507295.79,858288.2,1506569062.9500008
GM Financial Automobile Leasing Trust 2023-3,2026-01-31,1353.0,926.0,7.0,6.0,34416210.95,20264157.53,146666.75,8279.0,22649.0,361.0,699.0,197592042.95,199771453.32,1004954.95,1506569062.9500008
GM Financial Automobile Leasing Trust 2024-1,2023-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1881071507.1000013
GM Financial Automobile Leasing Trust 2024-1,2024-01-31,43.0,328.0,18.0,42.0,990399.5,1128755.95,290.8,43.0,328.0,18.0,42.0,990399.5,1128755.95,290.8,1881071507.1000013
GM Financial Automobile Leasing Trust 2024-1,2024-02-29,97.0,388.0,6.0,34.0,2306463.95,2588583.8899999997,6455.03,140.0,716.0,24.0,76.0,3296863.45,3717339.84,6745.83,1881071507.1000013
GM Financial Automobile Leasing Trust 2024-1,2024-03-31,114.0,522.0,13.0,41.0,2940438.0,3180213.5900000003,8615.880000000001,254.0,1238.0,37.0,117.0,6237301.45,6897553.43,15361.710000000001,1881071507.1000013
GM Financial Automobile Leasing Trust 2024-1,2024-04-30,183.0,728.0,20.0,44.0,4283125.75,4607922.47,19402.559999999998,437.0,1966.0,57.0,161.0,10520427.2,11505475.9,34764.27,1881071507.1000013
GM Financial Automobile Leasing Trust 2024-1,2024-05-31,244.0,802.0,26.0,37.0,5929703.85,6338765.119999999,31661.54,681.0,2768.0,83.0,198.0,16450131.05,17844241.02,66425.81,1881071507.1000013
GM Financial Automobile Leasing Trust 2024-1,2024-06-30,241.0,579.0,20.0,40.0,6049007.65,6399830.16,37035.020000000004,922.0,3347.0,103.0,238.0,22499138.7,24244071.18,103460.83,1881071507.1000013
GM Financial Automobile Leasing Trust 2024-1,2024-07-31,301.0,582.0,20.0,39.0,7648965.699999999,8077371.04,32556.449999999997,1223.0,3929.0,123.0,277.0,30148104.4,32321442.22,136017.28,1881071507.1000013
GM Financial Automobile Leasing Trust 2024-1,2024-08-31,211.0,447.0,30.0,38.0,5489872.149999999,5663109.48,25642.3,1434.0,4376.0,153.0,315.0,35637976.55,37984551.7,161659.58,1881071507.1000013
GM Financial Automobile Leasing Trust 2024-1,2024-09-30,209.0,475.0,25.0,41.0,5459757.299999999,5638495.220000001,9711.59,1643.0,4851.0,178.0,356.0,41097733.849999994,43623046.92,171371.16999999998,1881071507.1000013
GM Financial Automobile Leasing Trust 2024-1,2024-10-31,227.0,493.0,21.0,54.0,6136543.699999999,6333205.6,14864.43,1870.0,5344.0,199.0,410.0,47234277.55,49956252.52,186235.6,1881071507.1000013
GM Financial Automobile Leasing Trust 2024-1,2024-11-30,102.0,435.0,20.0,42.0,2756698.0,2890133.99,1733.86,1972.0,5779.0,219.0,452.0,49990975.55,52846386.51,187969.46,1881071507.1000013
GM Financial Automobile Leasing Trust 2024-1,2024-12-31,24.0,494.0,24.0,45.0,658819.0,713621.38,0.0,1996.0,6273.0,243.0,497.0,50649794.55,53560007.89,187969.46,1881071507.1000013
GM Financial Automobile Leasing Trust 2024-1,2025-01-31,1260.0,549.0,26.0,42.0,32881990.95,33867443.84,148748.28000000003,3256.0,6822.0,269.0,539.0,83531785.5,87427451.73,336717.74,1881071507.1000013
GM Financial Automobile Leasing Trust 2024-1,2025-02-28,513.0,569.0,27.0,31.0,12670456.1,13967469.940000001,57852.45999999999,3769.0,7391.0,296.0,570.0,96202241.6,101394921.67,394570.2,1881071507.1000013
GM Financial Automobile Leasing Trust 2024-1,2025-03-31,642.0,886.0,20.0,42.0,16352542.55,17950652.51,85644.76,4411.0,8277.0,316.0,612.0,112554784.14999999,119345574.18,480214.96,1881071507.1000013
GM Financial Automobile Leasing Trust 2024-1,2025-04-30,573.0,1339.0,15.0,41.0,14631910.55,16027522.739999998,57319.14,4984.0,9616.0,331.0,653.0,127186694.7,135373096.92000002,537534.1,1881071507.1000013
GM Financial Automobile Leasing Trust 2024-1,2025-05-31,546.0,1212.0,19.0,44.0,13956514.65,15470960.83,50890.740000000005,5530.0,10828.0,350.0,697.0,141143209.35,150844057.75,588424.84,1881071507.1000013
GM Financial Automobile Leasing Trust 2024-1,2025-06-30,565.0,1174.0,20.0,26.0,14122391.5,15619051.07,49849.96000000001,6095.0,12002.0,370.0,723.0,155265600.85,166463108.82,638274.8,1881071507.1000013
GM Financial Automobile Leasing Trust 2024-1,2025-07-31,648.0,1335.0,18.0,33.0,16088535.049999999,17870228.96,96177.36,6743.0,13337.0,388.0,756.0,171354135.9,184333337.78,734452.16,1881071507.1000013
GM Financial Automobile Leasing Trust 2024-1,2025-08-31,601.0,1384.0,14.0,40.0,15085457.149999999,16515781.25,79585.57999999999,7344.0,14721.0,402.0,796.0,186439593.04999998,200849119.03,814037.74,1881071507.1000013
GM Financial Automobile Leasing Trust 2024-1,2025-09-30,531.0,1533.0,25.0,17.0,13151414.53,14297981.74,93774.16,7875.0,16254.0,427.0,813.0,199591007.57999998,215147100.77,907811.9,1881071507.1000013
GM Financial Automobile Leasing Trust 2024-1,2025-10-31,503.0,1585.0,12.0,24.0,12531917.899999999,13600442.81,76458.54999999999,8378.0,17839.0,439.0,837.0,212122925.48,228747543.58,984270.45,1881071507.1000013
GM Financial Automobile Leasing Trust 2024-1,2025-11-30,257.0,1199.0,11.0,19.0,6124870.15,6840231.640000001,20325.43,8635.0,19038.0,450.0,856.0,218247795.63,235587775.22,1004595.88,1881071507.1000013
GM Financial Automobile Leasing Trust 2024-1,2025-12-31,39.0,1339.0,8.0,28.0,946404.35,1049109.93,3378.5,8674.0,20377.0,458.0,884.0,219194199.98,236636885.15,1007974.38,1881071507.1000013
GM Financial Automobile Leasing Trust 2024-1,2026-01-31,2201.0,1371.0,6.0,42.0,54873050.150000006,59500575.2,334706.14,10875.0,21748.0,464.0,926.0,274067250.13,296137460.35,1342680.52,1881071507.1000013
GM Financial Automobile Leasing Trust 2024-1,2026-02-28,750.0,1435.0,6.0,19.0,19091259.3,20015746.63,121306.64,11625.0,23183.0,470.0,945.0,293158509.43,316153206.98,1463987.16,1881071507.1000013
GM Financial Automobile Leasing Trust 2024-1,2026-03-31,762.0,1898.0,11.0,18.0,20398669.299999997,13714138.82,60642.6,12387.0,25081.0,481.0,963.0,313557178.73,329867345.8,1524629.76,1881071507.1000013
GM Financial Automobile Leasing Trust 2024-1,2026-04-30,513.0,2044.0,3.0,18.0,13823026.35,2448897.03,3937.7299999999996,12900.0,27125.0,484.0,981.0,327380205.08,332316242.83000004,1528567.49,1881071507.1000013
GM Financial Automobile Leasing Trust 2024-2,2024-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963391639.4499977
GM Financial Automobile Leasing Trust 2024-2,2024-04-30,35.0,238.0,15.0,22.0,895683.25,977557.21,4614.400000000001,35.0,238.0,15.0,22.0,895683.25,977557.21,4614.400000000001,1963391639.4499977
GM Financial Automobile Leasing Trust 2024-2,2024-05-31,38.0,290.0,12.0,29.0,986675.0,1058522.83,2565.25,73.0,528.0,27.0,51.0,1882358.25,2036080.04,7179.650000000001,1963391639.4499977
GM Financial Automobile Leasing Trust 2024-2,2024-06-30,70.0,272.0,9.0,45.0,1741838.0,1866254.1500000001,6464.330000000001,143.0,800.0,36.0,96.0,3624196.25,3902334.1900000004,13643.980000000001,1963391639.4499977
GM Financial Automobile Leasing Trust 2024-2,2024-07-31,151.0,375.0,15.0,35.0,3770670.5,4024026.05,11880.510000000002,294.0,1175.0,51.0,131.0,7394866.75,7926360.24,25524.490000000005,1963391639.4499977
GM Financial Automobile Leasing Trust 2024-2,2024-08-31,143.0,345.0,18.0,44.0,3561075.0,3779406.86,12444.869999999999,437.0,1520.0,69.0,175.0,10955941.75,11705767.1,37969.36,1963391639.4499977
GM Financial Automobile Leasing Trust 2024-2,2024-09-30,104.0,313.0,21.0,36.0,2742046.95,2813796.88,11570.28,541.0,1833.0,90.0,211.0,13697988.7,14519563.98,49539.64,1963391639.4499977
GM Financial Automobile Leasing Trust 2024-2,2024-10-31,127.0,383.0,28.0,54.0,3346934.0,3431181.64,10920.29,668.0,2216.0,118.0,265.0,17044922.7,17950745.62,60459.93000000001,1963391639.4499977
GM Financial Automobile Leasing Trust 2024-2,2024-11-30,70.0,298.0,19.0,35.0,1766317.5,1850358.04,891.4100000000001,738.0,2514.0,137.0,300.0,18811240.2,19801103.66,61351.340000000004,1963391639.4499977
GM Financial Automobile Leasing Trust 2024-2,2024-12-31,17.0,337.0,28.0,33.0,455218.0,500127.17000000004,59.53,755.0,2851.0,165.0,333.0,19266458.2,20301230.830000002,61410.87,1963391639.4499977
GM Financial Automobile Leasing Trust 2024-2,2025-01-31,642.0,399.0,28.0,35.0,16640660.5,17209750.130000003,86212.66,1397.0,3250.0,193.0,368.0,35907118.7,37510980.96000001,147623.53,1963391639.4499977
GM Financial Automobile Leasing Trust 2024-2,2025-02-28,286.0,399.0,29.0,43.0,7305640.25,7952775.35,21008.309999999998,1683.0,3649.0,222.0,411.0,43212758.95,45463756.31,168631.84,1963391639.4499977
GM Financial Automobile Leasing Trust 2024-2,2025-03-31,333.0,576.0,21.0,30.0,8442530.95,9347618.17,33740.3,2016.0,4225.0,243.0,441.0,51655289.9,54811374.480000004,202372.14,1963391639.4499977
GM Financial Automobile Leasing Trust 2024-2,2025-04-30,327.0,798.0,27.0,33.0,8344866.399999999,9203033.95,44670.10999999999,2343.0,5023.0,270.0,474.0,60000156.3,64014408.43000001,247042.25,1963391639.4499977
GM Financial Automobile Leasing Trust 2024-2,2025-05-31,309.0,792.0,15.0,25.0,7827677.0,8597216.55,36620.28999999999,2652.0,5815.0,285.0,499.0,67827833.3,72611624.98,283662.54,1963391639.4499977
GM Financial Automobile Leasing Trust 2024-2,2025-06-30,352.0,754.0,10.0,18.0,8944908.35,10034415.059999999,37927.340000000004,3004.0,6569.0,295.0,517.0,76772741.65,82646040.04,321589.88,1963391639.4499977
GM Financial Automobile Leasing Trust 2024-2,2025-07-31,416.0,916.0,18.0,35.0,10484937.25,11736900.07,31689.09,3420.0,7485.0,313.0,552.0,87257678.9,94382940.11,353278.97,1963391639.4499977
GM Financial Automobile Leasing Trust 2024-2,2025-08-31,427.0,921.0,15.0,24.0,10814249.2,11858473.25,57389.84,3847.0,8406.0,328.0,576.0,98071928.1,106241413.36,410668.81,1963391639.4499977
GM Financial Automobile Leasing Trust 2024-2,2025-09-30,472.0,1083.0,15.0,28.0,11946245.0,12886945.35,56802.77,4319.0,9489.0,343.0,604.0,110018173.1,119128358.71000001,467471.57999999996,1963391639.4499977
GM Financial Automobile Leasing Trust 2024-2,2025-10-31,594.0,1148.0,10.0,33.0,14707092.600000001,15840953.9,41299.67999999999,4913.0,10637.0,353.0,637.0,124725265.7,134969312.61,508771.25999999995,1963391639.4499977
GM Financial Automobile Leasing Trust 2024-2,2025-11-30,401.0,1014.0,13.0,31.0,9852490.3,10637610.510000002,16289.32,5314.0,11651.0,366.0,668.0,134577756.0,145606923.12,525060.58,1963391639.4499977
GM Financial Automobile Leasing Trust 2024-2,2025-12-31,110.0,995.0,11.0,21.0,2819511.15,3007541.7800000003,113.88,5424.0,12646.0,377.0,689.0,137397267.15,148614464.9,525174.46,1963391639.4499977
GM Financial Automobile Leasing Trust 2024-2,2026-01-31,3150.0,1038.0,17.0,31.0,77465951.6,81273492.43,403988.27,8574.0,13684.0,394.0,720.0,214863218.75,229887957.33,929162.73,1963391639.4499977
GM Financial Automobile Leasing Trust 2024-2,2026-02-28,844.0,1178.0,17.0,29.0,19616609.700000003,19026189.05,112392.44,9418.0,14862.0,411.0,749.0,234479828.45,248914146.38000003,1041555.1699999999,1963391639.4499977
GM Financial Automobile Leasing Trust 2024-2,2026-03-31,720.0,1594.0,13.0,25.0,17686419.9,11765376.68,45997.09,10138.0,16456.0,424.0,774.0,252166248.35,260679523.06,1087552.26,1963391639.4499977
GM Financial Automobile Leasing Trust 2024-2,2026-04-30,476.0,1620.0,5.0,19.0,12190788.55,2320983.42,5494.780000000001,10614.0,18076.0,429.0,793.0,264357036.9,263000506.48000002,1093047.04,1963391639.4499977
GM Financial Automobile Leasing Trust 2024-3,2024-08-31,6.0,73.0,0.0,13.0,143888.0,171255.73,531.0,6.0,73.0,0.0,13.0,143888.0,171255.73,531.0,1881458203.9999905
