issuer_code,series_label,entity_name,loan_age_months,period_co_amt,orig_pool_amt,cumulative_co_amt,cumulative_loss_rate
WOSAT,WOSAT 2019-A,World Omni Select Auto Trust 2019-A,47,265751.66000000,816779715.42999971,64610503.25000000,0.07910395
WOSAT,WOSAT 2019-A,World Omni Select Auto Trust 2019-A,48,392999.94000000,816779715.42999971,65003503.19000001,0.07958511
WOSAT,WOSAT 2019-A,World Omni Select Auto Trust 2019-A,49,329055.94000000,816779715.42999971,65332559.13000000,0.07998798
WOSAT,WOSAT 2019-A,World Omni Select Auto Trust 2019-A,50,239328.43000000,816779715.42999971,65571887.56000000,0.08028099
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,1,26346.21000000,966692571.41000557,26346.21000000,0.00002725
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,2,122485.77000000,966692571.41000557,148831.98000000,0.00015396
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,3,567917.06000000,966692571.41000557,716749.04000000,0.00074144
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,4,1696965.46000000,966692571.41000557,2413714.50000000,0.00249688
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,5,2256591.04000000,966692571.41000557,4670305.54000000,0.00483122
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,6,3301306.06000000,966692571.41000557,7971611.60000000,0.00824627
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,7,3385115.79000000,966692571.41000557,11356727.39000000,0.01174802
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,8,2837248.79000000,966692571.41000557,14193976.18000000,0.01468303
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,9,2351981.21000000,966692571.41000557,16545957.39000000,0.01711605
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,10,1737425.29000000,966692571.41000557,18283382.68000000,0.01891334
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,11,1637923.85000000,966692571.41000557,19921306.53000000,0.02060770
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,12,1544808.68000000,966692571.41000557,21466115.21000000,0.02220573
WOSAT,WOSAT 2020-A,World Omni Select Auto Trust 2020-A,13,1549264.38000000,966692571.41000557,23015379.59000000,0.02380838
