issuer_code,series_label,entity_name,loan_age_months,period_co_amt,orig_pool_amt,cumulative_co_amt,cumulative_loss_rate
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,34,236999.27000000,1895084184.61005950,14773529.05000000,0.00779571
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,35,97975.75000000,1895084184.61005950,14871504.80000000,0.00784741
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,36,249947.33000000,1895084184.61005950,15121452.13000000,0.00797930
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,37,137447.40000000,1895084184.61005950,15258899.53000000,0.00805183
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,38,141639.33000000,1895084184.61005950,15400538.86000000,0.00812657
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,39,164956.58000000,1895084184.61005950,15565495.44000000,0.00821362
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,40,170582.04000000,1895084184.61005950,15736077.48000000,0.00830363
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,41,132705.68000000,1895084184.61005950,15868783.16000000,0.00837366
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,42,216362.56000000,1895084184.61005950,16085145.72000000,0.00848783
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,43,151022.43000000,1895084184.61005950,16236168.15000000,0.00856752
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,44,172924.20000000,1895084184.61005950,16409092.35000000,0.00865877
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,45,188066.32000000,1895084184.61005950,16597158.67000000,0.00875801
FTAT,FTAT 2023-1,Fifth Third Auto Trust 2023-1,3,21277.38000000,2250596695.92006636,21277.38000000,0.00000945
FTAT,FTAT 2023-1,Fifth Third Auto Trust 2023-1,4,332686.65000000,2250596695.92006636,353964.03000000,0.00015728
FTAT,FTAT 2023-1,Fifth Third Auto Trust 2023-1,5,396292.38000000,2250596695.92006636,750256.41000000,0.00033336
FTAT,FTAT 2023-1,Fifth Third Auto Trust 2023-1,6,706412.30000000,2250596695.92006636,1456668.71000000,0.00064724
FTAT,FTAT 2023-1,Fifth Third Auto Trust 2023-1,7,507156.99000000,2250596695.92006636,1963825.70000000,0.00087258
FTAT,FTAT 2023-1,Fifth Third Auto Trust 2023-1,8,678543.34000000,2250596695.92006636,2642369.04000000,0.00117407
FTAT,FTAT 2023-1,Fifth Third Auto Trust 2023-1,9,740288.98000000,2250596695.92006636,3382658.02000000,0.00150300
FTAT,FTAT 2023-1,Fifth Third Auto Trust 2023-1,10,492438.03000000,2250596695.92006636,3875096.05000000,0.00172181
FTAT,FTAT 2023-1,Fifth Third Auto Trust 2023-1,11,520499.03000000,2250596695.92006636,4395595.08000000,0.00195308
FTAT,FTAT 2023-1,Fifth Third Auto Trust 2023-1,12,864643.20000000,2250596695.92006636,5260238.28000000,0.00233726
FTAT,FTAT 2023-1,Fifth Third Auto Trust 2023-1,13,685279.11000000,2250596695.92006636,5945517.39000000,0.00264175
FTAT,FTAT 2023-1,Fifth Third Auto Trust 2023-1,14,542110.23000000,2250596695.92006636,6487627.62000000,0.00288263
FTAT,FTAT 2023-1,Fifth Third Auto Trust 2023-1,15,893997.02000000,2250596695.92006636,7381624.64000000,0.00327985
FTAT,FTAT 2023-1,Fifth Third Auto Trust 2023-1,16,642841.87000000,2250596695.92006636,8024466.51000000,0.00356548
FTAT,FTAT 2023-1,Fifth Third Auto Trust 2023-1,17,625209.67000000,2250596695.92006636,8649676.18000000,0.00384328
FTAT,FTAT 2023-1,Fifth Third Auto Trust 2023-1,18,860931.78000000,2250596695.92006636,9510607.96000000,0.00422582
FTAT,FTAT 2023-1,Fifth Third Auto Trust 2023-1,19,422273.43000000,2250596695.92006636,9932881.39000000,0.00441344
FTAT,FTAT 2023-1,Fifth Third Auto Trust 2023-1,20,779440.12000000,2250596695.92006636,10712321.51000000,0.00475977
