series,reporting_date,vintage_month,fico_low,fico_high,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
Bridgecrest Lending Auto Securitization Trust 2023-1,2024-01-31,4,880,890,1,0,0,60.52
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,350,360,1,0,0,20256.39
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,360,370,3,0,1,80997.42000000001
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,370,380,5,1,1,139117.81
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,380,390,21,2,5,605144.37
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,390,400,32,6,7,973491.1799999997
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,400,410,56,13,11,1736985.2299999993
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,410,420,87,19,13,2551528.3300000005
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,420,430,157,32,31,4638972.970000001
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,430,440,223,44,33,6442961.779999992
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,440,450,291,43,57,8337099.869999994
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,450,460,368,58,65,10472088.68
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,460,470,473,89,69,13569529.370000005
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,470,480,585,87,116,16930051.940000013
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,480,490,632,102,100,17902865.159999974
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,490,500,656,121,124,19220854.609999985
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,500,510,751,121,119,21386392.469999988
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,510,520,783,142,124,22545819.62999998
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,520,530,803,108,105,21686106.169999976
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,530,540,818,131,105,22409581.129999995
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,540,550,768,113,99,20739781.13999997
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,550,560,857,116,135,23472495.7
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,560,570,698,88,89,18582738.07000001
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,570,580,743,83,71,18994000.16000001
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,580,590,661,82,76,17401678.639999997
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,590,600,660,61,61,16397969.730000002
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,600,610,614,67,72,15891203.25
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,610,620,567,54,50,14007404.599999994
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,620,630,532,42,40,12941710.170000006
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,630,640,444,37,40,10925323.370000001
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,640,650,441,33,29,10466362.279999994
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,650,660,334,23,21,7912278.559999998
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,660,670,270,15,25,6470404.299999998
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,670,680,241,10,21,5674573.08
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,680,690,224,11,20,5148127.8199999975
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,690,700,185,13,11,4229201.989999997
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,700,710,179,6,11,3959165.389999999
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,710,720,114,6,8,2669986.4300000006
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,720,730,98,6,5,2163924.88
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,730,740,84,3,4,1819844.1599999995
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,740,750,94,4,1,1986792.090000001
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,750,760,72,4,1,1591194.8600000003
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,760,770,57,4,3,1255389.94
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,770,780,63,1,4,1313669.8199999998
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,780,790,58,1,0,1148796.76
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,790,800,36,0,1,757968.6599999999
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,800,810,26,0,0,474303.3799999999
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,810,820,22,0,0,386694.95000000007
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,820,830,20,1,0,394888.00999999995
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,830,840,24,0,0,397765.50999999995
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,840,850,12,0,0,180938.21999999997
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,850,860,8,0,0,143857.21
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,860,870,4,0,0,64463.93
Bridgecrest Lending Auto Securitization Trust 2023-1,2025-01-31,16,870,880,2,0,0,28457.11
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,350,360,1,0,0,17509.67
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,360,370,2,1,1,77654.06
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,370,380,3,2,1,112010.62999999999
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,380,390,12,5,4,415433.71
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,390,400,20,5,2,566899.48
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,400,410,32,7,17,1093598.15
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,410,420,52,17,13,1600034.5000000005
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,420,430,97,23,27,2805292.5900000017
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,430,440,148,32,28,4043338.62
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,440,450,159,42,50,4883213.300000002
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,450,460,233,48,48,6416531.329999998
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,460,470,271,86,70,8443502.860000003
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,470,480,328,93,100,10162302.349999996
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,480,490,392,90,80,10920975.549999991
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,490,500,421,92,120,12245024.300000003
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,500,510,470,91,99,12960920.489999993
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,510,520,504,112,97,13860800.219999991
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,520,530,499,105,112,13777304.01000001
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,530,540,558,110,107,14841277.729999991
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,540,550,532,107,91,13871360.270000007
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,550,560,606,87,99,14954218.640000006
Bridgecrest Lending Auto Securitization Trust 2023-1,2026-01-31,28,560,570,463,71,85,11640706.650000002
