series,reporting_date,vintage_month,fico_low,fico_high,new_used,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,750,760,1,1722,6,0,35304591.17999999
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,750,760,2,1266,3,0,16897334.609999977
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,760,770,1,1547,2,2,31658951.84999999
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,760,770,2,1139,1,0,15175795.279999997
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,770,780,1,1605,1,2,32801818.489999983
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,770,780,2,1059,0,1,14375175.87999999
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,780,790,1,1847,1,0,37390660.629999965
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,780,790,2,1105,1,1,15221132.150000002
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,790,800,1,1764,2,0,36333827.08000003
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,790,800,2,921,1,0,12117066.600000018
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,800,810,1,1995,3,0,41095437.04000002
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,800,810,2,990,0,0,13081561.899999999
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,810,820,1,1978,1,0,40811200.51000001
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,810,820,2,1032,0,0,13921555.830000004
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,820,830,1,1985,1,0,40632758.12
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,820,830,2,950,1,0,12991670.679999996
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,830,840,1,2052,1,1,42221421.69999999
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,830,840,2,855,1,0,11713039.98
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,840,850,1,2136,3,0,43819794.78
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,840,850,2,859,0,0,11907748.410000002
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,850,860,1,2157,0,0,45256395.270000055
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,850,860,2,854,1,0,11809147.81
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,860,870,1,1833,0,0,38549481.009999946
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,860,870,2,684,0,1,9289081.800000003
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,870,880,1,1398,0,0,29634069.260000013
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,870,880,2,488,0,0,6613698.539999999
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,880,890,1,706,0,0,15004265.900000008
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,880,890,2,253,0,0,3424478.510000002
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,890,900,1,163,0,0,3267705.61
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,890,900,2,43,0,0,496812.83999999997
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,600,610,1,69,3,0,1194114.7
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,600,610,2,38,4,0,417958.81
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,610,620,1,81,7,0,1378187.35
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,610,620,2,44,2,1,535986.56
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,620,630,1,139,11,2,2602431.3599999994
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,620,630,2,123,1,2,1411823.56
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,630,640,1,160,10,3,2983193.9400000004
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,630,640,2,136,9,6,1695548.62
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,640,650,1,326,12,3,5806293.5600000005
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,640,650,2,198,9,2,2442504.2699999996
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,650,660,1,337,10,2,5653185.119999999
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,650,660,2,228,9,0,2674580.7700000005
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,660,670,1,538,7,3,9273488.710000003
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,660,670,2,429,11,1,4728053.979999999
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,670,680,1,454,14,6,8265599.860000001
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,670,680,2,467,13,5,5171508.65
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,680,690,1,808,13,1,13506088.289999992
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,680,690,2,663,12,5,7375685.360000001
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,690,700,1,756,11,3,12788345.379999992
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,690,700,2,635,10,2,6857464.539999997
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,700,710,1,1343,10,2,23316042.21
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,700,710,2,1143,11,4,12301246.979999995
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,710,720,1,1238,9,0,20934996.910000004
Volkswagen Auto Loan Enhanced Trust 2018-1,2020-01-31,20,710,720,2,939,10,1,10024912.859999996
