issuer_code,reporting_date,fico_low,fico_high,new_used,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
CRVNA,2021-10-01,410,420,2,100,16,7,1933510.3200000003
CRVNA,2021-10-01,420,430,2,203,25,5,3704415.0100000007
CRVNA,2021-10-01,430,440,2,242,33,16,4877718.09
CRVNA,2021-10-01,440,450,2,378,37,11,7223317.55
CRVNA,2021-10-01,450,460,2,495,67,34,10004183.680000002
CRVNA,2021-10-01,460,470,2,666,93,43,13425138.640000004
CRVNA,2021-10-01,470,480,2,891,115,36,17408208.339999996
CRVNA,2021-10-01,480,490,2,993,113,32,19214190.650000006
CRVNA,2021-10-01,490,500,2,1137,130,40,21955418.369999997
CRVNA,2021-10-01,500,510,2,1267,127,56,24530165.590000004
CRVNA,2021-10-01,510,520,2,1525,160,49,29296225.360000007
CRVNA,2021-10-01,520,530,2,1442,131,69,27727654.280000016
CRVNA,2021-10-01,530,540,2,1484,129,58,28235588.68999999
CRVNA,2021-10-01,540,550,2,1471,130,47,27584035.439999998
CRVNA,2021-10-01,550,560,2,2043,132,67,38866319.25999999
CRVNA,2021-10-01,560,570,2,1846,139,50,35656379.61
CRVNA,2021-10-01,570,580,2,1780,117,44,33680490.78000001
CRVNA,2021-10-01,580,590,2,1717,109,71,33615766.03999999
CRVNA,2021-10-01,590,600,2,1857,96,48,34180936.46
CRVNA,2021-10-01,600,610,2,3380,165,61,63129978.94
CRVNA,2021-10-01,610,620,2,2896,128,56,53675594.639999986
CRVNA,2021-10-01,620,630,2,2878,106,39,52900396.129999995
CRVNA,2021-10-01,630,640,2,2795,79,32,51127670.00999998
CRVNA,2021-10-01,640,650,2,3076,77,31,56355327.77999998
CRVNA,2021-10-01,650,660,2,2857,49,26,51226683.749999985
CRVNA,2021-10-01,660,670,2,2600,48,21,47425564.03000002
CRVNA,2021-10-01,670,680,2,2303,33,11,41505815.740000024
CRVNA,2021-10-01,680,690,2,2189,20,7,39089945.23000002
CRVNA,2021-10-01,690,700,2,1828,17,6,31483798.32
CRVNA,2021-10-01,700,710,2,1880,11,10,32803985.12999998
CRVNA,2021-10-01,710,720,2,1666,9,6,28182168.209999993
CRVNA,2021-10-01,720,730,2,1522,8,9,26277840.639999993
CRVNA,2021-10-01,730,740,2,1367,7,6,23085017.539999988
CRVNA,2021-10-01,740,750,2,1404,4,1,23640315.380000006
CRVNA,2021-10-01,750,760,2,1229,3,3,20395842.99000001
CRVNA,2021-10-01,760,770,2,1171,3,4,20199790.679999985
CRVNA,2021-10-01,770,780,2,1056,3,0,18339901.389999993
CRVNA,2021-10-01,780,790,2,1146,1,2,19558932.46999999
CRVNA,2021-10-01,790,800,2,960,0,1,16864461.91999999
CRVNA,2021-10-01,800,810,2,952,0,1,16479082.810000008
CRVNA,2021-10-01,810,820,2,904,1,0,15017084.990000006
CRVNA,2021-10-01,820,830,2,797,1,1,13141276.360000009
CRVNA,2021-10-01,830,840,2,700,0,1,11440906.159999998
CRVNA,2021-10-01,840,850,2,448,0,0,7169679.379999997
CRVNA,2021-10-01,850,860,2,327,0,0,5112078.5600000005
CRVNA,2021-10-01,860,870,2,177,0,0,2864396.75
CRVNA,2021-10-01,870,880,2,117,0,0,2004220.1099999999
CRVNA,2021-10-01,880,890,2,37,0,0,626193.75
CRVNA,2021-10-01,890,900,2,14,0,0,254749.18
CRVNA,2021-11-01,350,360,2,0,1,0,15259.82
CRVNA,2021-11-01,360,370,2,1,0,1,31772.33
CRVNA,2021-11-01,370,380,2,9,1,0,147666.1
CRVNA,2021-11-01,380,390,2,12,6,3,319052.03
CRVNA,2021-11-01,390,400,2,19,7,3,454802.95999999996
CRVNA,2021-11-01,400,410,2,39,13,3,847170.32
CRVNA,2021-11-01,410,420,2,89,22,8,1890956.1800000002
CRVNA,2021-11-01,420,430,2,183,35,10,3605256.339999999
CRVNA,2021-11-01,430,440,2,225,47,15,4804076.580000001
CRVNA,2021-11-01,440,450,2,350,51,18,7071703.520000002
CRVNA,2021-11-01,450,460,2,479,74,31,9728501.889999999
CRVNA,2021-11-01,460,470,2,627,91,56,12893529.569999993
CRVNA,2021-11-01,470,480,2,847,121,53,16938670.870000005
CRVNA,2021-11-01,480,490,2,941,122,41,18495720.249999996
CRVNA,2021-11-01,490,500,2,1083,123,63,21182405.39
CRVNA,2021-11-01,500,510,2,1195,152,60,23538613.849999994
CRVNA,2021-11-01,510,520,2,1445,176,69,28296353.800000004
CRVNA,2021-11-01,520,530,2,1382,147,79,26871212.780000042
CRVNA,2021-11-01,530,540,2,1408,157,57,27273248.310000025
CRVNA,2021-11-01,540,550,2,1406,147,60,26766548.179999996
CRVNA,2021-11-01,550,560,2,1920,173,69,37127402.14999997
CRVNA,2021-11-01,560,570,2,1764,142,70,34352015.72000002
CRVNA,2021-11-01,570,580,2,1709,126,65,32613428.889999993
CRVNA,2021-11-01,580,590,2,1628,126,79,32291419.05000002
CRVNA,2021-11-01,590,600,2,2516,120,55,46753379.360000014
CRVNA,2021-11-01,600,610,2,4353,207,80,82903646.86000003
CRVNA,2021-11-01,610,620,2,3952,168,69,74591707.91
CRVNA,2021-11-01,620,630,2,4136,142,69,78460279.33000001
CRVNA,2021-11-01,630,640,2,4331,107,44,81729925.18999998
CRVNA,2021-11-01,640,650,2,4779,76,59,90674978.15
CRVNA,2021-11-01,650,660,2,4660,66,38,87770040.39999999
CRVNA,2021-11-01,660,670,2,4308,66,26,81568426.89000002
CRVNA,2021-11-01,670,680,2,3893,48,23,73674059.17999999
CRVNA,2021-11-01,680,690,2,3851,26,15,73164822.56999998
CRVNA,2021-11-01,690,700,2,3206,19,11,59112435.65999998
CRVNA,2021-11-01,700,710,2,3372,25,9,62959923.46000004
CRVNA,2021-11-01,710,720,2,2925,20,11,53597771.099999994
CRVNA,2021-11-01,720,730,2,2787,12,8,51626300.81
CRVNA,2021-11-01,730,740,2,2491,6,6,44693263.21999997
CRVNA,2021-11-01,740,750,2,2524,7,3,45452220.90999999
CRVNA,2021-11-01,750,760,2,2244,9,4,40559945.669999994
CRVNA,2021-11-01,760,770,2,2109,3,6,38433765.38999998
CRVNA,2021-11-01,770,780,2,1905,2,1,35261858.31999999
CRVNA,2021-11-01,780,790,2,2166,5,1,39514515.22
CRVNA,2021-11-01,790,800,2,1774,4,0,32938302.859999996
CRVNA,2021-11-01,800,810,2,1723,2,1,31049108.339999996
CRVNA,2021-11-01,810,820,2,1645,0,1,29347131.259999998
CRVNA,2021-11-01,820,830,2,1487,1,2,26529097.310000006
CRVNA,2021-11-01,830,840,2,1315,1,0,22789435.130000003
CRVNA,2021-11-01,840,850,2,833,2,0,14485479.339999996
CRVNA,2021-11-01,850,860,2,624,0,0,10748498.099999998
CRVNA,2021-11-01,860,870,2,337,0,0,5798953.82
CRVNA,2021-11-01,870,880,2,225,0,0,4050683.8199999994
CRVNA,2021-11-01,880,890,2,79,0,0,1264403.4500000002
CRVNA,2021-11-01,890,900,2,27,0,0,465499.67
CRVNA,2021-12-01,350,360,2,1,0,0,15077.66
CRVNA,2021-12-01,360,370,2,2,0,0,31139.14
CRVNA,2021-12-01,370,380,2,10,0,0,146417.22
CRVNA,2021-12-01,380,390,2,12,4,5,317860.50999999995
CRVNA,2021-12-01,390,400,2,17,8,4,452123.60000000003
CRVNA,2021-12-01,400,410,2,38,12,5,842106.97
CRVNA,2021-12-01,410,420,2,80,25,11,1833009.2900000005
CRVNA,2021-12-01,420,430,2,176,33,15,3524170.6100000003
CRVNA,2021-12-01,430,440,2,210,45,26,4661081.78
CRVNA,2021-12-01,440,450,2,328,57,24,6856288.450000001
CRVNA,2021-12-01,450,460,2,457,72,39,9391344.850000001
CRVNA,2021-12-01,460,470,2,591,104,48,12270144.330000006
CRVNA,2021-12-01,470,480,2,802,120,73,16396983.070000011
CRVNA,2021-12-01,480,490,2,912,123,54,18117154.200000003
CRVNA,2021-12-01,490,500,2,1022,153,63,20493103.720000006
CRVNA,2021-12-01,500,510,2,1141,158,76,22846075.06
CRVNA,2021-12-01,510,520,2,1377,177,82,27113284.759999987
CRVNA,2021-12-01,520,530,2,1299,169,91,25896006.120000016
CRVNA,2021-12-01,530,540,2,1338,159,76,26332185.089999992
CRVNA,2021-12-01,540,550,2,1337,148,74,25677421.889999997
CRVNA,2021-12-01,550,560,2,1820,184,95,35771780.41000002
CRVNA,2021-12-01,560,570,2,1664,171,79,32923847.590000022
CRVNA,2021-12-01,570,580,2,1627,130,94,31377678.02000001
CRVNA,2021-12-01,580,590,2,1589,114,79,30960392.830000006
CRVNA,2021-12-01,590,600,2,2430,122,62,45117640.24000001
CRVNA,2021-12-01,600,610,2,4205,230,98,79953287.87000008
CRVNA,2021-12-01,610,620,2,3806,180,81,71478185.46000002
CRVNA,2021-12-01,620,630,2,3996,135,87,75302360.38999999
CRVNA,2021-12-01,630,640,2,4199,128,57,78784686.88000001
CRVNA,2021-12-01,640,650,2,4647,101,47,87375368.24
CRVNA,2021-12-01,650,660,2,4526,82,39,84545903.18999998
CRVNA,2021-12-01,660,670,2,4196,77,28,78558115.72999996
CRVNA,2021-12-01,670,680,2,3807,53,26,71201112.23999998
CRVNA,2021-12-01,680,690,2,3756,45,9,70694313.59999995
CRVNA,2021-12-01,690,700,2,3123,26,21,57193289.08999999
CRVNA,2021-12-01,700,710,2,3297,21,14,60696707.55000006
CRVNA,2021-12-01,710,720,2,2861,18,11,51740065.97000004
CRVNA,2021-12-01,720,730,2,2732,11,8,49743426.359999925
CRVNA,2021-12-01,730,740,2,2434,13,6,43015237.52000005
CRVNA,2021-12-01,740,750,2,2474,11,3,43982683.879999995
CRVNA,2021-12-01,750,760,2,2194,10,4,39166500.13999999
CRVNA,2021-12-01,760,770,2,2076,2,3,37225187.499999985
CRVNA,2021-12-01,770,780,2,1860,4,2,33945167.51999999
CRVNA,2021-12-01,780,790,2,2123,4,1,38054083.980000004
CRVNA,2021-12-01,790,800,2,1731,4,1,31696626.730000004
CRVNA,2021-12-01,800,810,2,1697,0,0,30079421.779999986
CRVNA,2021-12-01,810,820,2,1615,0,1,28324108.66000001
CRVNA,2021-12-01,820,830,2,1454,0,2,25445798.07
CRVNA,2021-12-01,830,840,2,1287,0,1,22012822.79999999
CRVNA,2021-12-01,840,850,2,815,0,2,14026721.760000002
CRVNA,2021-12-01,850,860,2,617,0,0,10462003.169999996
CRVNA,2021-12-01,860,870,2,328,0,0,5542268.72
CRVNA,2021-12-01,870,880,2,223,0,0,3924947.7899999996
CRVNA,2021-12-01,880,890,2,79,0,0,1219497.1400000001
CRVNA,2021-12-01,890,900,2,26,0,0,441793.97
CRVNA,2022-01-01,330,340,2,1,0,0,17338.78
CRVNA,2022-01-01,350,360,2,0,1,0,15077.66
CRVNA,2022-01-01,360,370,2,2,1,0,48881.08
CRVNA,2022-01-01,370,380,2,12,1,0,193821.95
CRVNA,2022-01-01,380,390,2,17,3,5,383857.66000000003
CRVNA,2022-01-01,390,400,2,28,7,5,649202.97
CRVNA,2022-01-01,400,410,2,57,13,6,1187422.59
CRVNA,2022-01-01,410,420,2,113,30,15,2585087.8099999996
CRVNA,2022-01-01,420,430,2,223,38,23,4676364.75
CRVNA,2022-01-01,430,440,2,267,60,33,6048810.34
CRVNA,2022-01-01,440,450,2,446,65,41,9453055.699999996
CRVNA,2022-01-01,450,460,2,624,101,52,13161143.730000004
CRVNA,2022-01-01,460,470,2,776,108,67,16420870.480000004
CRVNA,2022-01-01,470,480,2,1044,157,94,22016384.53000001
CRVNA,2022-01-01,480,490,2,1229,175,72,25635180.21
CRVNA,2022-01-01,490,500,2,1419,185,109,29481059.040000007
CRVNA,2022-01-01,500,510,2,1627,195,107,33752020.44
CRVNA,2022-01-01,510,520,2,1891,256,117,39272518.47000001
CRVNA,2022-01-01,520,530,2,1847,226,110,37889750.11000001
CRVNA,2022-01-01,530,540,2,1892,227,113,39264463.16999999
CRVNA,2022-01-01,540,550,2,1922,218,122,39328807.06000001
CRVNA,2022-01-01,550,560,2,2831,264,147,58243499.87000003
CRVNA,2022-01-01,560,570,2,2626,221,133,54510871.24000004
CRVNA,2022-01-01,570,580,2,2502,222,121,51632078.12000002
CRVNA,2022-01-01,580,590,2,2510,220,118,52415353.19
CRVNA,2022-01-01,590,600,2,3286,198,110,64616763.48000002
CRVNA,2022-01-01,600,610,2,5070,280,139,98955773.07
CRVNA,2022-01-01,610,620,2,4486,213,140,86709507.53
CRVNA,2022-01-01,620,630,2,4647,192,118,90206018.80999993
CRVNA,2022-01-01,630,640,2,4717,170,78,89956238.43
CRVNA,2022-01-01,640,650,2,5129,129,76,97880356.21999995
CRVNA,2022-01-01,650,660,2,4862,125,59,92116072.78000003
CRVNA,2022-01-01,660,670,2,4485,80,55,84442030.92999992
CRVNA,2022-01-01,670,680,2,3993,65,30,74269949.99999999
CRVNA,2022-01-01,680,690,2,3883,55,29,73117665.08999999
CRVNA,2022-01-01,690,700,2,3185,42,25,58266430.41999999
CRVNA,2022-01-01,700,710,2,3396,21,17,62145267.66
CRVNA,2022-01-01,710,720,2,2890,23,11,51674432.38999998
CRVNA,2022-01-01,720,730,2,2713,21,14,49024480.45000002
CRVNA,2022-01-01,730,740,2,2435,11,15,42664996.39000001
CRVNA,2022-01-01,740,750,2,2473,11,6,43548759.720000006
CRVNA,2022-01-01,750,760,2,2173,11,10,38371961.55999999
CRVNA,2022-01-01,760,770,2,2066,7,3,36747992.48999998
CRVNA,2022-01-01,770,780,2,1846,4,2,33258361.87999999
CRVNA,2022-01-01,780,790,2,2105,3,4,37374755.49000002
CRVNA,2022-01-01,790,800,2,1712,4,2,31064406.999999985
CRVNA,2022-01-01,800,810,2,1676,4,0,29288159.729999993
CRVNA,2022-01-01,810,820,2,1594,0,1,27419576.98999998
CRVNA,2022-01-01,820,830,2,1437,1,1,24813474.790000007
CRVNA,2022-01-01,830,840,2,1272,1,0,21495116.020000007
CRVNA,2022-01-01,840,850,2,806,0,1,13657179.940000001
CRVNA,2022-01-01,850,860,2,610,0,0,10205212.959999999
CRVNA,2022-01-01,860,870,2,328,1,0,5482483.51
CRVNA,2022-01-01,870,880,2,222,0,0,3856248.4000000004
CRVNA,2022-01-01,880,890,2,74,0,0,1053263.38
CRVNA,2022-01-01,890,900,2,26,0,0,434403.73
CRVNA,2022-02-01,330,340,2,0,1,0,17338.78
CRVNA,2022-02-01,350,360,2,0,1,0,15077.66
CRVNA,2022-02-01,360,370,2,1,2,0,48652.85
CRVNA,2022-02-01,370,380,2,10,3,0,192968.08
CRVNA,2022-02-01,380,390,2,19,1,3,354492.38
CRVNA,2022-02-01,390,400,2,31,5,4,644027.6399999999
CRVNA,2022-02-01,400,410,2,61,8,5,1140535.8299999998
CRVNA,2022-02-01,410,420,2,117,21,16,2496977.6500000004
CRVNA,2022-02-01,420,430,2,233,25,17,4477570.690000001
CRVNA,2022-02-01,430,440,2,264,54,29,5753776.979999999
CRVNA,2022-02-01,440,450,2,448,56,32,9096123.870000003
CRVNA,2022-02-01,450,460,2,614,87,55,12697896.609999996
CRVNA,2022-02-01,460,470,2,767,94,66,15895779.52
CRVNA,2022-02-01,470,480,2,1047,138,78,21307549.189999998
CRVNA,2022-02-01,480,490,2,1209,167,67,24917977.73
CRVNA,2022-02-01,490,500,2,1393,162,109,28426644.770000003
CRVNA,2022-02-01,500,510,2,1603,173,108,32562942.989999995
CRVNA,2022-02-01,510,520,2,1864,203,115,37601515.71999999
CRVNA,2022-02-01,520,530,2,1822,196,112,36678214.109999985
CRVNA,2022-02-01,530,540,2,1864,185,110,37718499.02000002
CRVNA,2022-02-01,540,550,2,1885,206,115,37967884.75000002
CRVNA,2022-02-01,550,560,2,2783,225,136,56037567.050000004
CRVNA,2022-02-01,560,570,2,2559,201,134,52513514.24000001
CRVNA,2022-02-01,570,580,2,2455,190,132,50018727.84999998
CRVNA,2022-02-01,580,590,2,3036,197,106,61950961.05999999
CRVNA,2022-02-01,590,600,2,4163,201,105,82044419.36000001
CRVNA,2022-02-01,600,610,2,6189,261,156,121922099.62000005
CRVNA,2022-02-01,610,620,2,5690,233,112,111224968.22000003
CRVNA,2022-02-01,620,630,2,6054,195,123,120405355.07999995
CRVNA,2022-02-01,630,640,2,6222,161,97,122325109.23999995
CRVNA,2022-02-01,640,650,2,7128,162,94,142394187.28
CRVNA,2022-02-01,650,660,2,7002,108,71,138735852.34
CRVNA,2022-02-01,660,670,2,6603,107,63,131943188.20999998
CRVNA,2022-02-01,670,680,2,6089,55,39,120476254.45000002
CRVNA,2022-02-01,680,690,2,5941,45,41,117842867.47000003
CRVNA,2022-02-01,690,700,2,5075,46,23,100003091.04999992
CRVNA,2022-02-01,700,710,2,5322,33,14,104410108.05999997
CRVNA,2022-02-01,710,720,2,4740,24,13,92109285.46000004
CRVNA,2022-02-01,720,730,2,4431,24,15,87108526.41999996
CRVNA,2022-02-01,730,740,2,3952,9,12,75480551.74999997
CRVNA,2022-02-01,740,750,2,3960,13,8,76134180.65999997
CRVNA,2022-02-01,750,760,2,3420,10,10,64704672.589999974
CRVNA,2022-02-01,760,770,2,3264,4,4,61294763.43999998
CRVNA,2022-02-01,770,780,2,2963,3,2,56431799.23
CRVNA,2022-02-01,780,790,2,3303,5,4,62137329.23000005
CRVNA,2022-02-01,790,800,2,2733,3,2,52692785.019999996
CRVNA,2022-02-01,800,810,2,2670,1,1,50160930.95000005
CRVNA,2022-02-01,810,820,2,2502,2,0,46326892.98999999
CRVNA,2022-02-01,820,830,2,2150,1,0,39151485.29000001
CRVNA,2022-02-01,830,840,2,1964,0,2,35844720.92000001
CRVNA,2022-02-01,840,850,2,1259,0,1,22783214.29
CRVNA,2022-02-01,850,860,2,918,0,0,16257570.8
CRVNA,2022-02-01,860,870,2,512,0,0,8916848.8
CRVNA,2022-02-01,870,880,2,319,0,0,5891535.869999998
CRVNA,2022-02-01,880,890,2,109,1,0,1731892.1999999997
CRVNA,2022-02-01,890,900,2,33,0,0,548025.04
CRVNA,2022-03-01,330,340,2,0,1,0,17252.97
CRVNA,2022-03-01,350,360,2,1,0,0,14592.1
CRVNA,2022-03-01,360,370,2,1,2,0,48541.57
CRVNA,2022-03-01,370,380,2,11,1,1,191189.68
CRVNA,2022-03-01,380,390,2,17,5,1,351640.12
CRVNA,2022-03-01,390,400,2,30,2,5,597861.35
CRVNA,2022-03-01,400,410,2,53,14,2,1046478.8999999999
CRVNA,2022-03-01,410,420,2,114,23,14,2437454.26
CRVNA,2022-03-01,420,430,2,227,23,20,4353998.869999999
CRVNA,2022-03-01,430,440,2,261,49,26,5534089.53
CRVNA,2022-03-01,440,450,2,432,62,26,8751656.430000003
CRVNA,2022-03-01,450,460,2,589,90,52,12180605.959999995
CRVNA,2022-03-01,460,470,2,738,102,51,15136059.46
CRVNA,2022-03-01,470,480,2,1019,144,57,20445519.130000003
CRVNA,2022-03-01,480,490,2,1159,161,71,23741806.919999998
CRVNA,2022-03-01,490,500,2,1341,168,99,27174017.360000003
CRVNA,2022-03-01,500,510,2,1541,198,82,31218971.08
CRVNA,2022-03-01,510,520,2,1790,210,108,35905481.15999998
CRVNA,2022-03-01,520,530,2,1744,214,110,35202268.84999999
CRVNA,2022-03-01,530,540,2,1806,184,96,36051269.19
CRVNA,2022-03-01,540,550,2,1830,206,97,36298472.93000002
CRVNA,2022-03-01,550,560,2,2676,246,119,53718975.98999999
CRVNA,2022-03-01,560,570,2,2472,214,119,50431852.110000044
CRVNA,2022-03-01,570,580,2,2361,196,123,47751071.87000004
CRVNA,2022-03-01,580,590,2,2925,195,107,58977614.050000034
CRVNA,2022-03-01,590,600,2,4041,199,100,78607650.87000003
CRVNA,2022-03-01,600,610,2,5970,279,155,116764430.10000004
CRVNA,2022-03-01,610,620,2,5517,238,102,106658176.57999998
CRVNA,2022-03-01,620,630,2,5874,207,98,115081173.01000002
CRVNA,2022-03-01,630,640,2,6064,162,82,117253997.94999997
CRVNA,2022-03-01,640,650,2,6941,168,82,136507452.55000013
CRVNA,2022-03-01,650,660,2,6803,134,69,133323247.86999996
CRVNA,2022-03-01,660,670,2,6430,125,51,126790512.65999997
CRVNA,2022-03-01,670,680,2,5922,71,29,115618392.90000005
CRVNA,2022-03-01,680,690,2,5784,60,33,113125434.37000003
CRVNA,2022-03-01,690,700,2,4981,32,25,96377632.24000005
CRVNA,2022-03-01,700,710,2,5197,32,23,100601110.53999999
CRVNA,2022-03-01,710,720,2,4618,26,13,88545975.43
CRVNA,2022-03-01,720,730,2,4321,27,9,83631749.61999997
CRVNA,2022-03-01,730,740,2,3867,16,4,72601557.92
CRVNA,2022-03-01,740,750,2,3883,12,7,73649816.86000004
CRVNA,2022-03-01,750,760,2,3341,11,10,62290064.980000004
CRVNA,2022-03-01,760,770,2,3193,6,5,59055033.870000005
CRVNA,2022-03-01,770,780,2,2893,8,1,54204510.17000006
CRVNA,2022-03-01,780,790,2,3240,1,6,59763603.33000006
CRVNA,2022-03-01,790,800,2,2668,5,1,50549905.410000026
CRVNA,2022-03-01,800,810,2,2610,2,0,48340057.500000015
CRVNA,2022-03-01,810,820,2,2435,2,1,44509657.349999994
CRVNA,2022-03-01,820,830,2,2096,3,1,37644856.98000001
CRVNA,2022-03-01,830,840,2,1916,0,1,34377632.219999984
CRVNA,2022-03-01,840,850,2,1237,0,1,22044195.110000007
CRVNA,2022-03-01,850,860,2,901,0,0,15708746.29
CRVNA,2022-03-01,860,870,2,500,0,0,8604486.46
CRVNA,2022-03-01,870,880,2,312,0,0,5670006.62
CRVNA,2022-03-01,880,890,2,107,1,0,1667389.44
CRVNA,2022-03-01,890,900,2,32,0,0,516042.20999999996
CRVNA,2022-04-01,330,340,2,0,0,1,17252.97
CRVNA,2022-04-01,350,360,2,1,1,0,42348.15
CRVNA,2022-04-01,360,370,2,2,1,0,47888.9
CRVNA,2022-04-01,370,380,2,9,1,1,159348.83000000002
CRVNA,2022-04-01,380,390,2,25,5,3,517063.27
CRVNA,2022-04-01,390,400,2,34,6,5,751422.28
CRVNA,2022-04-01,400,410,2,60,15,6,1295319.7899999998
CRVNA,2022-04-01,410,420,2,140,26,17,3019864.36
CRVNA,2022-04-01,420,430,2,254,36,19,5087098.56
CRVNA,2022-04-01,430,440,2,331,49,42,7184531.540000001
CRVNA,2022-04-01,440,450,2,542,67,43,11315902.770000001
CRVNA,2022-04-01,450,460,2,737,117,51,15465280.229999997
CRVNA,2022-04-01,460,470,2,911,135,75,19616876.03
CRVNA,2022-04-01,470,480,2,1304,168,99,27354155.61
CRVNA,2022-04-01,480,490,2,1460,209,112,31139706.82999999
CRVNA,2022-04-01,490,500,2,1705,214,115,35522652.13
CRVNA,2022-04-01,500,510,2,1971,237,116,41100514.999999985
CRVNA,2022-04-01,510,520,2,2367,265,149,49384918.410000026
CRVNA,2022-04-01,520,530,2,2382,257,143,49264556.489999995
CRVNA,2022-04-01,530,540,2,2417,222,123,49391576.31999999
CRVNA,2022-04-01,540,550,2,2481,250,146,51201145.279999994
CRVNA,2022-04-01,550,560,2,3959,338,157,80181718.32000001
CRVNA,2022-04-01,560,570,2,3624,313,160,75081085.34
CRVNA,2022-04-01,570,580,2,3514,285,152,72682385.51
CRVNA,2022-04-01,580,590,2,3957,276,147,81566273.85999995
CRVNA,2022-04-01,590,600,2,5040,268,151,100988438.41999999
CRVNA,2022-04-01,600,610,2,6991,326,197,138657940.04
CRVNA,2022-04-01,610,620,2,6238,291,149,122810456.49999997
CRVNA,2022-04-01,620,630,2,6565,222,127,129467934.22999999
CRVNA,2022-04-01,630,640,2,6595,205,98,128479871.33999991
CRVNA,2022-04-01,640,650,2,7412,188,92,145958984.18
CRVNA,2022-04-01,650,660,2,7160,160,80,140140876.76000005
CRVNA,2022-04-01,660,670,2,6652,140,69,130493068.85000002
CRVNA,2022-04-01,670,680,2,6042,91,37,117642530.1
CRVNA,2022-04-01,680,690,2,5854,67,36,113507902.13999999
CRVNA,2022-04-01,690,700,2,5021,48,31,96451806.54000004
CRVNA,2022-04-01,700,710,2,5214,36,30,99679852.11000004
CRVNA,2022-04-01,710,720,2,4608,30,20,87330748.48000002
CRVNA,2022-04-01,720,730,2,4313,16,20,82288877.52000001
CRVNA,2022-04-01,730,740,2,3841,15,13,71276189.74000001
CRVNA,2022-04-01,740,750,2,3829,17,11,71452745.16
CRVNA,2022-04-01,750,760,2,3319,13,7,60962067.19000006
CRVNA,2022-04-01,760,770,2,3148,9,5,57414799.17
CRVNA,2022-04-01,770,780,2,2852,7,2,52677224.03000002
CRVNA,2022-04-01,780,790,2,3200,3,2,58040017.219999984
CRVNA,2022-04-01,790,800,2,2623,3,3,48912000.400000006
CRVNA,2022-04-01,800,810,2,2574,5,0,46906959.31000002
CRVNA,2022-04-01,810,820,2,2392,1,1,42989894.22000001
CRVNA,2022-04-01,820,830,2,2055,1,2,36292763.609999985
CRVNA,2022-04-01,830,840,2,1888,0,1,33370138.24000001
CRVNA,2022-04-01,840,850,2,1215,0,0,21324969.68
CRVNA,2022-04-01,850,860,2,889,0,0,15276638.079999998
CRVNA,2022-04-01,860,870,2,494,0,0,8350326.780000001
CRVNA,2022-04-01,870,880,2,308,0,0,5498165.620000001
CRVNA,2022-04-01,880,890,2,103,0,0,1571076.96
CRVNA,2022-04-01,890,900,2,32,0,0,498926.13
CRVNA,2022-05-01,330,340,2,1,0,0,15799.75
CRVNA,2022-05-01,350,360,2,1,0,1,42145.56
CRVNA,2022-05-01,360,370,2,2,0,1,47598.67
CRVNA,2022-05-01,370,380,2,9,1,0,150526.36
CRVNA,2022-05-01,380,390,2,25,4,3,500541.65
CRVNA,2022-05-01,390,400,2,33,8,3,726935.11
CRVNA,2022-05-01,400,410,2,50,21,8,1244684.17
CRVNA,2022-05-01,410,420,2,121,35,20,2905856.9899999998
CRVNA,2022-05-01,420,430,2,231,57,14,4925614.9
CRVNA,2022-05-01,430,440,2,304,59,40,6841828.17
CRVNA,2022-05-01,440,450,2,494,93,48,10875654.370000001
CRVNA,2022-05-01,450,460,2,680,146,52,14922706.620000001
CRVNA,2022-05-01,460,470,2,857,157,78,19022854.570000008
CRVNA,2022-05-01,470,480,2,1227,197,102,26335798.020000007
CRVNA,2022-05-01,480,490,2,1365,238,122,29871222.46999999
CRVNA,2022-05-01,490,500,2,1596,263,116,34217394.33
CRVNA,2022-05-01,500,510,2,1872,249,142,39795171.47999999
CRVNA,2022-05-01,510,520,2,2221,305,160,47339382.72000001
CRVNA,2022-05-01,520,530,2,2217,335,152,47399912.39000003
CRVNA,2022-05-01,530,540,2,2245,299,153,47772462.17
CRVNA,2022-05-01,540,550,2,2318,295,172,48989500.52
CRVNA,2022-05-01,550,560,2,3769,393,182,77644853.93
CRVNA,2022-05-01,560,570,2,3409,381,165,71852903.47
CRVNA,2022-05-01,570,580,2,3319,340,159,69748735.57000001
CRVNA,2022-05-01,580,590,2,4535,341,156,95038112.15999997
CRVNA,2022-05-01,590,600,2,5802,340,160,118541621.68999998
CRVNA,2022-05-01,600,610,2,7982,417,213,161724137.0600001
CRVNA,2022-05-01,610,620,2,7310,363,177,147534912.7
CRVNA,2022-05-01,620,630,2,7930,302,143,160007835.97999993
CRVNA,2022-05-01,630,640,2,8129,246,130,163176217.01
CRVNA,2022-05-01,640,650,2,9390,276,116,191768913.66999993
CRVNA,2022-05-01,650,660,2,9105,208,101,183805652.5999999
CRVNA,2022-05-01,660,670,2,8558,167,87,173451916.33999997
CRVNA,2022-05-01,670,680,2,7896,125,53,159355839.35000002
CRVNA,2022-05-01,680,690,2,7753,87,47,154971831.07000002
CRVNA,2022-05-01,690,700,2,6677,59,32,132315891.0399999
CRVNA,2022-05-01,700,710,2,7012,52,28,139754787.86000016
CRVNA,2022-05-01,710,720,2,6310,38,26,123705795.91000001
CRVNA,2022-05-01,720,730,2,5852,18,23,115129521.97
