series,reporting_date,vintage_month,fico_low,fico_high,new_used,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,700,710,2,49,2,0,345416.6799999999
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,710,720,2,28,1,3,203069.2800000001
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,720,730,2,22,1,1,141713.48
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,730,740,2,18,1,2,119408.08
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,740,750,2,12,0,1,89025.99999999999
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,750,760,2,8,1,0,45859.299999999996
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,760,770,2,8,1,0,54933.43
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,770,780,2,5,1,1,41033.01
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,780,790,2,5,1,0,40338.3
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,790,800,2,1,0,0,5607.15
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,800,810,2,2,0,0,18187.22
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,810,820,2,3,0,1,36387.22
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,820,830,2,2,0,0,16102.58
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,830,840,2,1,0,0,9518.34
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,370,380,2,0,1,0,15277.89
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,380,390,2,1,0,0,2619.08
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,390,400,2,0,1,0,6544.96
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,400,410,2,4,0,0,24443.000000000004
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,410,420,2,2,3,2,56968.57000000001
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,420,430,2,8,2,8,138150.68
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,430,440,2,16,5,10,229558.04000000004
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,440,450,2,21,5,14,310891.44
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,450,460,2,23,5,22,428994.43
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,460,470,2,37,11,19,487198.1399999999
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,470,480,2,67,24,34,883082.1100000001
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,480,490,2,71,13,16,581860.6100000001
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,490,500,2,73,16,34,765501.5400000003
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,500,510,2,95,16,22,796015.1700000003
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,510,520,2,113,28,33,1061380.9700000004
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,520,530,2,120,30,35,966743.4100000004
Carvana Auto Receivables Trust 2021-N1,2026-06-30,41,530,540,2,117,29,40,1210184.3999999997
