series,reporting_date,vintage_month,fico_low,fico_high,new_used,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,740,750,1,908,1,0,13382920.84
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,740,750,2,1747,6,0,18976386.98
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,750,760,1,1011,2,0,15084141.179999996
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,750,760,2,1745,4,1,19227754.949999996
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,760,770,1,1153,1,2,16413048.959999997
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,760,770,2,1860,4,0,20614851.04
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,770,780,1,1185,0,0,17381452.589999996
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,770,780,2,1801,2,1,19516773.270000003
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,780,790,1,1237,1,1,18072480.989999995
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,780,790,2,1814,1,2,19171078.179999992
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,790,800,1,1390,0,0,19700851.400000002
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,790,800,2,1798,2,0,19051683.270000003
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,800,810,1,1535,1,2,21046178.179999985
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,800,810,2,1804,1,0,19087372.749999993
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,810,820,1,1759,2,0,23871566.160000004
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,810,820,2,1851,2,1,19078917.11000001
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,820,830,1,1772,0,2,22753716.660000008
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,820,830,2,1657,2,0,16694943.899999991
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,830,840,1,1579,2,0,19869242.369999994
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,830,840,2,1329,1,0,13003501.959999997
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,840,850,1,966,0,0,11763745.090000005
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,840,850,2,780,0,0,7470353.719999998
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,850,860,1,452,0,0,5329007.4799999995
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,850,860,2,347,1,0,3227678.870000001
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,860,870,1,101,0,0,1060021.8699999996
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,860,870,2,64,0,0,543722.4500000001
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,870,880,1,3,0,0,26740.28
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,870,880,2,4,0,0,29341.260000000002
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,880,890,2,1,0,0,1961.34
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,700,710,1,552,2,2,5967461.79
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,700,710,2,1175,5,2,9628985.310000012
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,710,720,1,565,2,1,5800144.100000001
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,710,720,2,1272,7,2,9952371.329999996
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,720,730,1,579,3,1,5959413.700000002
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,720,730,2,1281,3,0,9873166.320000017
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,730,740,1,686,1,1,6961401.930000003
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,730,740,2,1212,8,2,9263846.920000006
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,740,750,1,647,0,0,6612875.159999994
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,740,750,2,1231,3,2,9327850.330000002
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,750,760,1,734,1,1,7609113.219999994
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,750,760,2,1216,5,0,9348524.640000004
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,760,770,1,821,1,2,8127995.700000005
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,760,770,2,1313,5,2,10007022.219999993
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,770,780,1,841,1,0,8443435.089999989
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,770,780,2,1278,4,0,9411148.17
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,780,790,1,883,2,1,8854575.180000002
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,780,790,2,1235,6,0,9242807.730000004
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,790,800,1,1002,1,0,9850582.680000002
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,790,800,2,1225,0,1,8934773.79000001
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,800,810,1,1107,0,1,10231421.309999984
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,800,810,2,1267,0,0,9162233.280000003
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,810,820,1,1233,1,1,11339201.260000018
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,810,820,2,1238,1,0,8845908.870000005
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,820,830,1,1240,0,0,10774217.77
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,820,830,2,1102,0,0,7508551.610000001
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,830,840,1,1124,1,0,9554511.819999995
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,830,840,2,855,0,0,5838781.51
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,840,850,1,683,0,0,5683527.259999997
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,840,850,2,524,0,0,3518837.7999999984
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,850,860,1,325,1,0,2641950.319999998
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,850,860,2,246,0,0,1553541.6500000006
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,860,870,1,74,0,0,504825.91
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,860,870,2,45,0,0,253151.13
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,870,880,1,3,0,0,14063.95
Capital One Prime Auto Receivables Trust 2019-1,2022-02-28,34,870,880,2,2,0,0,14722.560000000001
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,700,710,1,884,7,4,17789140.35999999
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,700,710,2,2066,13,5,30772962.739999957
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,710,720,1,967,1,2,18479667.16999997
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,710,720,2,2285,13,2,32464883.529999994
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,720,730,1,1010,3,2,19506180.290000003
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,720,730,2,2235,12,1,32299989.060000036
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,730,740,1,1130,2,1,21771608.82999999
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,730,740,2,2235,7,3,31486255.75000001
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,740,750,1,1155,2,0,22443991.99000002
Capital One Prime Auto Receivables Trust 2019-1,2020-02-29,10,740,750,2,2248,6,1,31956231.04999998
