series,reporting_date,vintage_month,fico_low,fico_high,new_used,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
CarMax Select Receivables Trust 2024-A,2025-02-28,9,540,550,2,814,95,45,20176778.960000016
CarMax Select Receivables Trust 2024-A,2025-02-28,9,550,560,2,1030,113,42,23866532.74
CarMax Select Receivables Trust 2024-A,2025-02-28,9,560,570,2,1076,126,62,25965953.360000048
CarMax Select Receivables Trust 2024-A,2025-02-28,9,570,580,1,1,0,0,2988.56
CarMax Select Receivables Trust 2024-A,2025-02-28,9,570,580,2,1349,132,56,30791431.78999999
CarMax Select Receivables Trust 2024-A,2025-02-28,9,580,590,2,1557,104,63,34008934.409999974
CarMax Select Receivables Trust 2024-A,2025-02-28,9,590,600,1,1,0,0,2199.15
CarMax Select Receivables Trust 2024-A,2025-02-28,9,590,600,2,1859,126,55,40350368.21000001
CarMax Select Receivables Trust 2024-A,2025-02-28,9,600,610,1,1,0,0,831.53
CarMax Select Receivables Trust 2024-A,2025-02-28,9,600,610,2,2195,113,66,45314206.969999924
CarMax Select Receivables Trust 2024-A,2025-02-28,9,610,620,2,2340,129,55,48808322.10000002
CarMax Select Receivables Trust 2024-A,2025-02-28,9,620,630,2,2718,134,63,54473306.18999989
CarMax Select Receivables Trust 2024-A,2025-02-28,9,630,640,1,1,0,0,3365.28
CarMax Select Receivables Trust 2024-A,2025-02-28,9,630,640,2,2861,94,61,56004795.95999994
CarMax Select Receivables Trust 2024-A,2025-02-28,9,640,650,1,1,0,0,5648.18
CarMax Select Receivables Trust 2024-A,2025-02-28,9,640,650,2,3036,94,50,59107622.040000014
CarMax Select Receivables Trust 2024-A,2025-02-28,9,650,660,2,202,10,5,4445556.0600000005
CarMax Select Receivables Trust 2024-A,2025-02-28,9,660,670,2,183,11,5,4351684.73
CarMax Select Receivables Trust 2024-A,2025-02-28,9,670,680,2,162,9,4,3654688.2199999997
CarMax Select Receivables Trust 2024-A,2025-02-28,9,680,690,2,114,8,3,2535066.14
CarMax Select Receivables Trust 2024-A,2025-02-28,9,690,700,2,117,4,5,2494473.3400000017
CarMax Select Receivables Trust 2024-A,2025-02-28,9,700,710,2,95,5,3,2054033.5799999994
CarMax Select Receivables Trust 2024-A,2025-02-28,9,710,720,2,77,1,0,1470622.19
CarMax Select Receivables Trust 2024-A,2025-02-28,9,720,730,2,72,3,1,1609728.0599999996
CarMax Select Receivables Trust 2024-A,2025-02-28,9,730,740,2,47,1,1,1020943.0400000003
CarMax Select Receivables Trust 2024-A,2025-02-28,9,740,750,2,29,1,0,662418.87
CarMax Select Receivables Trust 2024-A,2025-02-28,9,750,760,2,29,1,0,586361.87
CarMax Select Receivables Trust 2024-A,2025-02-28,9,760,770,2,16,1,0,335468.97000000003
CarMax Select Receivables Trust 2024-A,2025-02-28,9,770,780,2,10,0,0,202016.93000000002
CarMax Select Receivables Trust 2024-A,2025-02-28,9,780,790,2,2,0,0,44284.32
CarMax Select Receivables Trust 2024-A,2025-02-28,9,790,800,2,4,0,0,63829.95
CarMax Select Receivables Trust 2024-A,2025-02-28,9,810,820,2,1,0,0,11814.25
CarMax Select Receivables Trust 2024-A,2025-02-28,9,860,870,2,1,0,0,22253.16
CarMax Select Receivables Trust 2024-A,2026-02-28,21,360,370,2,1,0,0,6766.77
CarMax Select Receivables Trust 2024-A,2026-02-28,21,380,390,2,2,0,0,32126.27
CarMax Select Receivables Trust 2024-A,2026-02-28,21,390,400,2,0,1,1,26351.54
CarMax Select Receivables Trust 2024-A,2026-02-28,21,400,410,2,3,2,1,99298.69
CarMax Select Receivables Trust 2024-A,2026-02-28,21,410,420,2,4,2,0,69064.78
CarMax Select Receivables Trust 2024-A,2026-02-28,21,420,430,2,8,4,0,154248.64
CarMax Select Receivables Trust 2024-A,2026-02-28,21,430,440,2,11,6,1,243049.0
CarMax Select Receivables Trust 2024-A,2026-02-28,21,440,450,2,16,6,4,299879.45
CarMax Select Receivables Trust 2024-A,2026-02-28,21,450,460,2,12,2,4,240788.16999999998
CarMax Select Receivables Trust 2024-A,2026-02-28,21,460,470,2,28,4,4,459434.95
CarMax Select Receivables Trust 2024-A,2026-02-28,21,470,480,2,38,7,5,718782.45
CarMax Select Receivables Trust 2024-A,2026-02-28,21,480,490,2,50,15,9,1076836.2799999996
CarMax Select Receivables Trust 2024-A,2026-02-28,21,490,500,2,58,17,15,1255675.1800000002
CarMax Select Receivables Trust 2024-A,2026-02-28,21,500,510,2,66,11,17,1439567.71
CarMax Select Receivables Trust 2024-A,2026-02-28,21,510,520,2,102,26,15,2541743.6900000004
CarMax Select Receivables Trust 2024-A,2026-02-28,21,520,530,2,151,35,24,3986454.759999999
CarMax Select Receivables Trust 2024-A,2026-02-28,21,530,540,2,453,96,68,11524867.919999994
CarMax Select Receivables Trust 2024-A,2026-02-28,21,540,550,2,541,95,74,13476649.379999988
CarMax Select Receivables Trust 2024-A,2026-02-28,21,550,560,2,669,99,66,15221456.179999992
CarMax Select Receivables Trust 2024-A,2026-02-28,21,560,570,2,690,111,80,16941757.460000012
CarMax Select Receivables Trust 2024-A,2026-02-28,21,570,580,2,869,127,75,19980371.12
CarMax Select Receivables Trust 2024-A,2026-02-28,21,580,590,2,1014,118,67,21818835.190000005
CarMax Select Receivables Trust 2024-A,2026-02-28,21,590,600,2,1248,132,78,26626788.939999998
CarMax Select Receivables Trust 2024-A,2026-02-28,21,600,610,2,1410,127,104,29277625.070000023
CarMax Select Receivables Trust 2024-A,2026-02-28,21,610,620,2,1534,135,87,32069750.520000014
CarMax Select Receivables Trust 2024-A,2026-02-28,21,620,630,2,1788,127,80,35315139.959999986
CarMax Select Receivables Trust 2024-A,2026-02-28,21,630,640,2,1842,120,76,36065090.54999997
CarMax Select Receivables Trust 2024-A,2026-02-28,21,640,650,2,2025,90,66,38472989.17999999
CarMax Select Receivables Trust 2024-A,2026-02-28,21,650,660,2,147,7,6,2616122.9
CarMax Select Receivables Trust 2024-A,2026-02-28,21,660,670,2,135,5,13,2788500.8200000003
CarMax Select Receivables Trust 2024-A,2026-02-28,21,670,680,2,113,8,8,2283160.4000000004
CarMax Select Receivables Trust 2024-A,2026-02-28,21,680,690,2,73,8,3,1405509.5500000003
CarMax Select Receivables Trust 2024-A,2026-02-28,21,690,700,2,76,9,5,1525416.55
CarMax Select Receivables Trust 2024-A,2026-02-28,21,700,710,2,71,5,6,1305526.2800000003
CarMax Select Receivables Trust 2024-A,2026-02-28,21,710,720,2,60,1,1,859597.22
CarMax Select Receivables Trust 2024-A,2026-02-28,21,720,730,2,58,2,2,1039982.3500000001
CarMax Select Receivables Trust 2024-A,2026-02-28,21,730,740,2,30,3,1,524584.8300000001
CarMax Select Receivables Trust 2024-A,2026-02-28,21,740,750,2,19,2,0,333568.1
CarMax Select Receivables Trust 2024-A,2026-02-28,21,750,760,2,25,0,1,377762.29000000004
CarMax Select Receivables Trust 2024-A,2026-02-28,21,760,770,2,15,0,0,238076.37
CarMax Select Receivables Trust 2024-A,2026-02-28,21,770,780,2,9,0,0,140442.31
CarMax Select Receivables Trust 2024-A,2026-02-28,21,780,790,2,1,0,0,13520.95
CarMax Select Receivables Trust 2024-A,2026-02-28,21,790,800,2,3,0,0,47334.299999999996
CarMax Select Receivables Trust 2024-A,2026-02-28,21,810,820,2,1,0,0,9166.95
CarMax Select Receivables Trust 2024-A,2025-03-31,10,360,370,2,2,0,0,12718.06
CarMax Select Receivables Trust 2024-A,2025-03-31,10,380,390,2,2,0,0,35666.54
CarMax Select Receivables Trust 2024-A,2025-03-31,10,390,400,2,3,0,0,43420.19
CarMax Select Receivables Trust 2024-A,2025-03-31,10,400,410,2,7,2,1,165408.62999999998
