series,reporting_date,vintage_month,fico_low,fico_high,new_used,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,720,730,2,649,6,1,8917739.179999996
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,730,740,1,617,3,2,10851039.890000004
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,730,740,2,651,2,0,8617761.850000003
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,740,750,1,703,3,1,12413222.329999989
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,740,750,2,690,3,2,9029774.09
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,750,760,1,710,0,2,11642498.300000006
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,750,760,2,655,4,0,8397696.940000003
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,760,770,1,704,0,1,11828678.46000001
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,760,770,2,659,1,1,8245462.3000000045
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,770,780,1,747,1,2,12756476.900000002
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,770,780,2,563,0,0,7232585.820000002
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,780,790,1,708,1,0,11697968.360000007
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,780,790,2,623,1,1,7652418.860000002
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,790,800,1,757,0,0,12473594.740000004
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,790,800,2,630,1,0,7792128.039999999
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,800,810,1,847,1,1,13996369.359999996
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,800,810,2,648,1,0,8042668.210000001
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,810,820,1,966,0,0,15942924.41
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,810,820,2,672,1,0,8006156.910000011
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,820,830,1,944,0,0,15514037.779999997
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,820,830,2,678,1,0,7933150.400000004
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,830,840,1,997,1,0,16015080.47999999
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,830,840,2,711,0,0,8349304.5299999975
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,840,850,1,987,3,0,15252131.649999985
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,840,850,2,688,0,1,8088404.0300000105
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,850,860,1,1057,0,0,16403937.369999995
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,850,860,2,709,0,0,8030609.4499999955
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,860,870,1,875,0,0,13459262.440000005
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,860,870,2,542,0,0,6290876.160000001
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,870,880,1,678,0,0,10507236.469999997
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,870,880,2,426,0,0,4969191.710000003
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,880,890,1,439,0,0,6711609.759999999
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,880,890,2,251,0,0,2921017.94
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,890,900,1,173,0,0,2804254.7100000014
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,890,900,2,92,0,0,1040681.5899999996
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,600,610,1,18,0,1,196130.80999999997
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,600,610,2,44,4,3,426837.0800000001
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,610,620,1,28,2,2,390233.04000000004
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,610,620,2,59,3,5,486578.74000000005
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,620,630,1,27,1,1,299517.05
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,620,630,2,53,0,0,343288.13
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,630,640,1,33,0,1,502775.97000000003
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,630,640,2,49,2,1,308936.54000000004
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,640,650,1,88,4,5,1168688.4900000002
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,640,650,2,155,3,2,1309406.18
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,650,660,1,88,4,1,1297608.21
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,650,660,2,153,1,1,1106546.75
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,660,670,1,101,2,1,1087662.23
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,660,670,2,112,3,1,811911.6999999998
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,670,680,1,182,3,3,2363842.5400000005
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,670,680,2,267,7,4,2620140.8899999997
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,680,690,1,247,6,2,3392901.0100000007
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,680,690,2,346,3,11,3649312.380000002
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,690,700,1,272,4,3,3301491.129999999
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,690,700,2,318,6,3,2903357.9799999977
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,700,710,1,436,2,3,5600218.150000001
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,700,710,2,494,6,3,4996862.560000002
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,710,720,1,440,4,4,5133888.150000003
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,710,720,2,462,9,2,4419259.490000001
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,720,730,1,428,1,3,5128124.309999997
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,720,730,2,439,4,1,3999230.130000003
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,730,740,1,403,3,2,4831875.500000004
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,730,740,2,455,3,2,3726361.7500000005
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,740,750,1,475,2,1,5524050.220000003
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,740,750,2,462,4,3,3718049.7199999983
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,750,760,1,465,0,3,4961218.320000001
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,750,760,2,432,5,0,3418742.2999999993
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,760,770,1,465,3,1,5217685.399999998
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,760,770,2,421,3,1,3259245.98
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,770,780,1,491,3,0,5620879.869999998
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,770,780,2,371,0,0,2887574.889999998
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,780,790,1,474,0,1,5199348.339999997
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,780,790,2,424,2,1,3271207.829999997
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,790,800,1,492,1,0,5446110.770000003
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,790,800,2,408,0,2,3160352.0900000012
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,800,810,1,556,2,2,5991238.1700000055
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,800,810,2,432,1,0,3239083.469999998
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,810,820,1,603,1,0,6685858.479999996
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,810,820,2,421,0,0,3178943.950000003
