issuer_code,vintage_year,months_seasoned,cnl_ratio,net_losses_cum,original_pool_balance,n_deals,latest_dist
CAOT,2018,46,0.01649785,93060641.13000000,5640775321.90999985,4,2022-08-15
CAOT,2018,47,0.01655923,93406907.13000000,5640775321.90999985,4,2022-09-15
CAOT,2018,48,0.01664025,93863913.92000000,5640775321.90999985,4,2022-10-17
CAOT,2018,49,0.01667423,71772819.97000000,4304416244.35999966,3,2022-11-15
CAOT,2019,1,0.00001606,94455.24000000,5881954731.00000000,4,2019-11-15
CAOT,2019,2,0.00005812,341878.34000000,5881954731.00000000,4,2019-12-16
CAOT,2019,3,0.00014323,842478.42000000,5881954731.00000000,4,2020-01-15
CAOT,2019,4,0.00095562,5620910.81000000,5881954731.00000000,4,2020-02-18
CAOT,2019,5,0.00179239,10542775.42000000,5881954731.00000000,4,2020-03-16
CAOT,2019,6,0.00266746,15689899.57000000,5881954731.00000000,4,2020-04-15
CAOT,2019,7,0.00338309,19899176.84000000,5881954731.00000000,4,2020-05-15
CAOT,2019,8,0.00420897,24756973.75000000,5881954731.00000000,4,2020-06-15
CAOT,2019,9,0.00496980,29232113.39000000,5881954731.00000000,4,2020-07-15
CAOT,2019,10,0.00554708,32627698.29000000,5881954731.00000000,4,2020-08-17
CAOT,2019,11,0.00619232,36422964.62000000,5881954731.00000000,4,2020-09-15
CAOT,2019,12,0.00687510,40439021.18000000,5881954731.00000000,4,2020-10-15
CAOT,2019,13,0.00750830,44163505.88000000,5881954731.00000000,4,2020-11-16
CAOT,2019,14,0.00801752,47158698.05000000,5881954731.00000000,4,2020-12-15
CAOT,2019,15,0.00853227,50186412.74000000,5881954731.00000000,4,2021-01-15
CAOT,2019,16,0.00898100,52825862.86000000,5881954731.00000000,4,2021-02-16
CAOT,2019,17,0.00941661,55388080.19000000,5881954731.00000000,4,2021-03-15
CAOT,2019,18,0.00964079,56706715.64000000,5881954731.00000000,4,2021-04-15
CAOT,2019,19,0.00990151,58240223.77000000,5881954731.00000000,4,2021-05-17
CAOT,2019,20,0.01010529,59438884.04000000,5881954731.00000000,4,2021-06-15
CAOT,2019,21,0.01026854,60399083.17000000,5881954731.00000000,4,2021-07-15
CAOT,2019,22,0.01033606,60796233.23999999,5881954731.00000000,4,2021-08-16
CAOT,2019,23,0.01051741,61862930.48000000,5881954731.00000000,4,2021-09-15
CAOT,2019,24,0.01071099,63001563.91000000,5881954731.00000000,4,2021-10-15
CAOT,2019,25,0.01092122,64238129.82000000,5881954731.00000000,4,2021-11-15
CAOT,2019,26,0.01115771,65629121.73000000,5881954731.00000000,4,2021-12-15
CAOT,2019,27,0.01138373,66958596.99000000,5881954731.00000000,4,2022-01-18
CAOT,2019,28,0.01167440,68668292.59000000,5881954731.00000000,4,2022-02-15
CAOT,2019,29,0.01188177,69888045.02000000,5881954731.00000000,4,2022-03-15
CAOT,2019,30,0.01204343,70838885.25000000,5881954731.00000000,4,2022-04-15
CAOT,2019,31,0.01229181,72299877.27000000,5881954731.00000000,4,2022-05-16
CAOT,2019,32,0.01246492,73318086.70000000,5881954731.00000000,4,2022-06-15
CAOT,2019,33,0.01260488,74141338.61000000,5881954731.00000000,4,2022-07-15
CAOT,2019,34,0.01282532,75437951.05000000,5881954731.00000000,4,2022-08-15
CAOT,2019,35,0.01302009,76583559.98000000,5881954731.00000000,4,2022-09-15
CAOT,2019,36,0.01316717,77448712.09000000,5881954731.00000000,4,2022-10-17
CAOT,2019,37,0.01335029,78525809.39000000,5881954731.00000000,4,2022-11-15
CAOT,2019,38,0.01345059,79115772.84999999,5881954731.00000000,4,2022-12-15
CAOT,2019,39,0.01358226,79890225.45000000,5881954731.00000000,4,2023-01-17
CAOT,2019,40,0.01371228,80655025.11000000,5881954731.00000000,4,2023-02-15
CAOT,2019,41,0.01379545,81144193.91000000,5881954731.00000000,4,2023-03-15
CAOT,2019,42,0.01392688,81917259.97000000,5881954731.00000000,4,2023-04-17
CAOT,2019,43,0.01411091,82999741.70999999,5881954731.00000000,4,2023-05-15
CAOT,2019,44,0.01417552,83379778.84999999,5881954731.00000000,4,2023-06-15
CAOT,2019,45,0.01427643,83973342.73000000,5881954731.00000000,4,2023-07-17
CAOT,2019,46,0.01440599,84735369.84000000,5881954731.00000000,4,2023-08-15
CAOT,2019,47,0.01447993,85170267.56000000,5881954731.00000000,4,2023-09-15
CAOT,2019,48,0.01455539,85614170.51000001,5881954731.00000000,4,2023-10-16
CAOT,2019,49,0.01460336,65912743.56000000,4513533653.14000034,3,2023-11-15
CAOT,2020,1,0.00000270,15054.22000000,5574989716.21000004,4,2020-11-16
CAOT,2020,2,0.00003793,211447.31000000,5574989716.21000004,4,2020-12-15
CAOT,2020,3,0.00010252,571537.72000000,5574989716.21000004,4,2021-01-15
CAOT,2020,4,0.00060230,3357825.90000000,5574989716.21000004,4,2021-02-16
CAOT,2020,5,0.00119093,6639447.70000000,5574989716.21000004,4,2021-03-15
CAOT,2020,6,0.00169428,9445584.25000000,5574989716.21000004,4,2021-04-15
