issuer_code,vintage_year,months_seasoned,cnl_ratio,net_losses_cum,original_pool_balance,n_deals,latest_dist
GMCAR,2020,8,0.00083785,4518777.00000000,5393314858.00000000,4,2021-06-16
GMCAR,2020,9,0.00094290,5085331.00000000,5393314858.00000000,4,2021-07-16
GMCAR,2020,10,0.00107238,5783694.00000000,5393314858.00000000,4,2021-08-16
GMCAR,2020,11,0.00113612,6127450.00000000,5393314858.00000000,4,2021-09-16
GMCAR,2020,12,0.00127929,6899608.00000000,5393314858.00000000,4,2021-10-18
GMCAR,2020,13,0.00138877,7490087.00000000,5393314858.00000000,4,2021-11-16
GMCAR,2020,14,0.00145085,7824896.00000000,5393314858.00000000,4,2021-12-16
GMCAR,2020,15,0.00151304,8160290.00000000,5393314858.00000000,4,2022-01-18
GMCAR,2020,16,0.00154651,8340804.00000000,5393314858.00000000,4,2022-02-16
GMCAR,2020,17,0.00158466,8546582.00000000,5393314858.00000000,4,2022-03-16
GMCAR,2020,18,0.00166172,8962202.00000000,5393314858.00000000,4,2022-04-18
GMCAR,2020,19,0.00177512,9573804.00000000,5393314858.00000000,4,2022-05-16
GMCAR,2020,20,0.00183375,9890008.00000000,5393314858.00000000,4,2022-06-16
GMCAR,2020,21,0.00194592,10494957.00000000,5393314858.00000000,4,2022-07-18
GMCAR,2020,22,0.00192169,10364272.00000000,5393314858.00000000,4,2022-08-16
GMCAR,2020,23,0.00192922,10404884.00000000,5393314858.00000000,4,2022-09-16
GMCAR,2020,24,0.00196821,10615199.00000000,5393314858.00000000,4,2022-10-17
GMCAR,2020,25,0.00201078,10844795.00000000,5393314858.00000000,4,2022-11-16
GMCAR,2020,26,0.00207479,11189989.00000000,5393314858.00000000,4,2022-12-16
GMCAR,2020,27,0.00212613,11466865.00000000,5393314858.00000000,4,2023-01-17
GMCAR,2020,28,0.00216457,11674199.00000000,5393314858.00000000,4,2023-02-16
GMCAR,2020,29,0.00223136,12034434.00000000,5393314858.00000000,4,2023-03-16
GMCAR,2020,30,0.00227804,12286162.00000000,5393314858.00000000,4,2023-04-17
