issuer_code,vintage_year,months_seasoned,cnl_ratio,net_losses_cum,original_pool_balance,n_deals,latest_dist
FCAOT,2018,27,0.00590092,17050692.18000000,2889498594.13000011,2,2021-01-15
FCAOT,2018,28,0.00606624,17528399.71000000,2889498594.13000011,2,2021-02-16
FCAOT,2018,29,0.00605213,17487622.12000000,2889498594.13000011,2,2021-03-15
FCAOT,2018,30,0.00613332,17722213.42000000,2889498594.13000011,2,2021-04-15
FCAOT,2018,31,0.00622404,17984343.63000000,2889498594.13000011,2,2021-05-17
FCAOT,2018,32,0.00626091,18090899.49000000,2889498594.13000011,2,2021-06-15
FCAOT,2018,33,0.00633796,18313535.79000000,2889498594.13000011,2,2021-07-15
FCAOT,2018,34,0.00633088,18293078.44000000,2889498594.13000011,2,2021-08-16
FCAOT,2018,35,0.00635472,18361941.81000000,2889498594.13000011,2,2021-09-15
FCAOT,2018,36,0.00631323,18242078.89000000,2889498594.13000011,2,2021-10-15
FCAOT,2018,37,0.00627372,18127910.09000000,2889498594.13000011,2,2021-11-15
FCAOT,2018,38,0.00629170,18179866.92000000,2889498594.13000011,2,2021-12-15
FCAOT,2018,39,0.00629052,18176438.79000000,2889498594.13000011,2,2022-01-18
FCAOT,2018,40,0.00623759,18023519.05000000,2889498594.13000011,2,2022-02-15
FCAOT,2018,41,0.00624302,18039197.88000000,2889498594.13000011,2,2022-03-15
FCAOT,2018,42,0.00622759,17994622.06000000,2889498594.13000011,2,2022-04-15
FCAOT,2018,43,0.00622571,17989185.76000000,2889498594.13000011,2,2022-05-16
FCAOT,2018,44,0.00623419,18013676.74000000,2889498594.13000011,2,2022-06-15
FCAOT,2018,45,0.00620589,17931916.20000000,2889498594.13000011,2,2022-07-15
FCAOT,2018,46,0.00605375,7031418.41000000,1161498793.25999999,1,2022-08-15
FCAOT,2018,47,0.00602023,6992489.17000000,1161498793.25999999,1,2022-09-15
FCAOT,2019,1,0.00000009,391.86000000,4353564968.27000046,3,2019-12-16
FCAOT,2019,2,0.00002045,89049.22000000,4353564968.27000046,3,2020-01-15
FCAOT,2019,3,0.00017193,748508.16000000,4353564968.27000046,3,2020-02-18
FCAOT,2019,4,0.00040331,1755817.24000000,4353564968.27000046,3,2020-03-16
FCAOT,2019,5,0.00062208,2708256.85000000,4353564968.27000046,3,2020-04-15
FCAOT,2019,6,0.00084823,3692841.83000000,4353564968.27000046,3,2020-05-15
FCAOT,2019,7,0.00097503,4244844.25000000,4353564968.27000046,3,2020-06-15
FCAOT,2019,8,0.00129669,5645213.35000000,4353564968.27000046,3,2020-07-15
FCAOT,2019,9,0.00162409,7070601.17000000,4353564968.27000046,3,2020-08-17
FCAOT,2019,10,0.00195430,8508163.54000000,4353564968.27000046,3,2020-09-15
FCAOT,2019,11,0.00220257,9589037.74000000,4353564968.27000046,3,2020-10-15
FCAOT,2019,12,0.00243209,10588250.51000000,4353564968.27000046,3,2020-11-16
FCAOT,2019,13,0.00270505,11776607.76000000,4353564968.27000046,3,2020-12-15
FCAOT,2019,14,0.00296745,12918978.40000000,4353564968.27000046,3,2021-01-15
FCAOT,2019,15,0.00314778,13704044.72000000,4353564968.27000046,3,2021-02-16
FCAOT,2019,16,0.00337462,14691635.14000000,4353564968.27000046,3,2021-03-15
FCAOT,2019,17,0.00363932,15844008.67000000,4353564968.27000046,3,2021-04-15
FCAOT,2019,18,0.00379547,16523841.32000000,4353564968.27000046,3,2021-05-17
FCAOT,2019,19,0.00389863,16972957.87000000,4353564968.27000046,3,2021-06-15
FCAOT,2019,20,0.00406729,17707225.43000000,4353564968.27000046,3,2021-07-15
FCAOT,2019,21,0.00427620,18616725.57000000,4353564968.27000046,3,2021-08-16
FCAOT,2019,22,0.00440607,19182093.43000000,4353564968.27000046,3,2021-09-15
FCAOT,2019,23,0.00447244,19471049.46000000,4353564968.27000046,3,2021-10-15
FCAOT,2019,24,0.00441681,19228847.89000000,4353564968.27000046,3,2021-11-15
FCAOT,2019,25,0.00449623,19574628.77000000,4353564968.27000046,3,2021-12-15
FCAOT,2019,26,0.00451438,19653657.48000000,4353564968.27000046,3,2022-01-18
FCAOT,2019,27,0.00452562,19702600.59000000,4353564968.27000046,3,2022-02-15
FCAOT,2019,28,0.00456793,19886769.25000000,4353564968.27000046,3,2022-03-15
FCAOT,2019,29,0.00457206,19904771.10000000,4353564968.27000046,3,2022-04-15
FCAOT,2019,30,0.00459849,20019825.04000000,4353564968.27000046,3,2022-05-16
FCAOT,2019,31,0.00466897,20326656.29000000,4353564968.27000046,3,2022-06-15
FCAOT,2019,32,0.00466155,20294380.19000000,4353564968.27000046,3,2022-07-15
FCAOT,2019,33,0.00473117,20597460.64000000,4353564968.27000046,3,2022-08-15
FCAOT,2019,34,0.00481408,20958408.06000000,4353564968.27000046,3,2022-09-15
FCAOT,2019,35,0.00481166,20947879.77000000,4353564968.27000046,3,2022-10-17
FCAOT,2019,36,0.00484580,21096483.37000000,4353564968.27000046,3,2022-11-15
FCAOT,2019,37,0.00480839,20933627.16000000,4353564968.27000046,3,2022-12-15
FCAOT,2019,38,0.00487270,21213603.91000000,4353564968.27000046,3,2023-01-17
FCAOT,2019,39,0.00492363,21435340.21000000,4353564968.27000046,3,2023-02-15
FCAOT,2019,40,0.00497045,21639187.91000000,4353564968.27000046,3,2023-03-15
FCAOT,2019,41,0.00499271,21736098.61000000,4353564968.27000046,3,2023-04-17
FCAOT,2019,42,0.00502706,21885627.36000000,4353564968.27000046,3,2023-05-15
FCAOT,2019,43,0.00506602,22055231.79000000,4353564968.27000046,3,2023-06-15
FCAOT,2019,44,0.00510479,22224032.08000000,4353564968.27000046,3,2023-07-17
FCAOT,2019,45,0.00514369,22393385.86000000,4353564968.27000046,3,2023-08-15
FCAOT,2019,46,0.00515943,22461923.58000000,4353564968.27000046,3,2023-09-15
FCAOT,2019,47,0.00589047,10524488.35000000,1786699020.71000004,1,2023-02-15
FCAOT,2020,1,0.00000023,1054.45000000,4597793552.39000034,3,2020-12-15
FCAOT,2020,2,0.00002052,94362.66000000,4597793552.39000034,3,2021-01-15
FCAOT,2020,3,0.00007168,329559.54000000,4597793552.38999939,3,2021-02-16
FCAOT,2020,4,0.00017127,787465.20000000,4597793552.38999939,3,2021-03-15
FCAOT,2020,5,0.00028508,1310736.01000000,4597793552.39000034,3,2021-04-15
FCAOT,2020,6,0.00045861,2108615.45000000,4597793552.38999939,3,2021-05-17
FCAOT,2020,7,0.00065447,3009130.84000000,4597793552.38999939,3,2021-06-15
FCAOT,2020,8,0.00079370,3649262.67000000,4597793552.38999939,3,2021-07-15
FCAOT,2020,9,0.00095037,4369590.47000000,4597793552.39000034,3,2021-08-16
FCAOT,2020,10,0.00102690,4721496.76000000,4597793552.39000034,3,2021-09-15
FCAOT,2020,11,0.00106133,4879754.81000000,4597793552.39000034,3,2021-10-15
FCAOT,2020,12,0.00112566,5175542.57000000,4597793552.38999939,3,2021-11-15
FCAOT,2020,13,0.00116850,5372499.68000000,4597793552.38999939,3,2021-12-15
FCAOT,2020,14,0.00126573,5819552.52000000,4597793552.39000034,3,2022-01-18
FCAOT,2020,15,0.00131400,6041503.11000000,4597793552.38999939,3,2022-02-15
FCAOT,2020,16,0.00140665,6467465.08000000,4597793552.39000034,3,2022-03-15
FCAOT,2020,17,0.00148856,6844112.62000000,4597793552.39000034,3,2022-04-15
FCAOT,2020,18,0.00158043,7266469.87000000,4597793552.39000034,3,2022-05-16
FCAOT,2020,19,0.00160848,7395456.92000000,4597793552.38999939,3,2022-06-15
FCAOT,2020,20,0.00172148,7914987.17000000,4597793552.38999939,3,2022-07-15
FCAOT,2020,21,0.00180043,8278021.85000000,4597793552.38999939,3,2022-08-15
FCAOT,2020,22,0.00189046,8691926.95000000,4597793552.38999939,3,2022-09-15
FCAOT,2020,23,0.00194552,8945098.52000000,4597793552.38999939,3,2022-10-17
FCAOT,2020,24,0.00199942,9192913.08000000,4597793552.38999939,3,2022-11-15
