issuer_code,month,anl_all,n_deals_all,avg_bal_all,anl_seasoned,n_deals_seasoned,avg_bal_seasoned,recon_status
CAOT,2020-04-01,0.01087170,13,9945651415.04000092,0.01257243,12.00000000,8500878368.10499954,pass
CAOT,2020-05-01,0.01150124,14,10741373937.36499977,0.01320746,12.00000000,8198292039.92000008,pass
CAOT,2020-06-01,0.01249223,14,10374682262.25000000,0.01419086,12.00000000,7905964543.47999954,pass
CAOT,2020-07-01,0.01053490,14,9994687694.45999908,0.01168429,13.00000000,8923291680.21999931,pass
CAOT,2020-08-01,0.00851307,15,10938255308.10999870,0.01010675,13.00000000,8568999485.75000000,pass
CAOT,2020-09-01,0.00488778,15,10504280986.52999878,0.00535213,13.00000000,8217885494.86999989,pass
CAOT,2020-10-01,0.00278506,15,10087177860.45999908,0.00305876,14.00000000,8842347063.43499947,pass
CAOT,2020-11-01,0.00215582,16,11165292780.18499947,0.00215373,14.00000000,8479561358.55500031,pass
CAOT,2020-12-01,0.00437549,16,10738964096.23999977,0.00493965,14.00000000,8135458285.28999996,pass
CAOT,2021-01-01,0.00515756,16,10325693835.58499908,0.00585893,15.00000000,8919968479.47500038,pass
CAOT,2021-02-01,0.00612283,17,11390731216.79500008,0.00746644,15.00000000,8543007299.54500008,pass
CAOT,2021-03-01,0.00653532,16,10812033964.17499924,0.00753750,14.00000000,8048053539.98999977,pass
CAOT,2021-04-01,0.00213591,16,10349500427.67000008,0.00238665,15.00000000,8958172819.31999969,pass
CAOT,2021-05-01,0.00099742,17,11395625670.95999908,0.00071842,15.00000000,8525448849.56499958,pass
CAOT,2021-06-01,0.00164268,16,10798536080.33499908,0.00126263,14.00000000,8032611572.57499981,pass
CAOT,2021-07-01,0.00304536,16,10325317371.22999954,0.00343703,15.00000000,8909716552.23500061,pass
CAOT,2021-08-01,0.00309039,17,11583073367.49499893,0.00338865,15.00000000,8498251552.19499969,pass
CAOT,2021-09-01,0.00470081,16,10944835148.39999962,0.00568522,14.00000000,7971353501.87500000,pass
CAOT,2021-10-01,0.00519724,17,11861055633.45499992,0.00686785,15.00000000,8863500520.99500084,pass
CAOT,2021-11-01,0.01228192,17,11372272253.79999924,0.01507559,15.00000000,8470537897.97999954,pass
CAOT,2021-12-01,0.01213176,16,10762135946.65500069,0.01382694,14.00000000,7958969437.13500023,pass
CAOT,2022-01-01,0.00991031,16,10292446394.46500015,0.00957377,15.00000000,9037144997.94000053,pass
CAOT,2022-02-01,0.01328068,17,11424687672.55999947,0.01494420,15.00000000,8635010874.20000076,pass
CAOT,2022-03-01,0.00562641,16,10816058862.27499962,0.00654825,15.00000000,9293397777.15499878,pass
CAOT,2022-04-01,0.00418829,16,10329489347.88500023,0.00471772,15.00000000,8865501382.63500023,pass
CAOT,2022-05-01,0.00341264,16,11126802234.52499962,0.00359108,14.00000000,8314233279.50000000,pass
CAOT,2022-06-01,0.00655647,16,10655546484.76499939,0.00724470,14.00000000,7947619294.47500038,pass
CAOT,2022-07-01,0.00846353,16,10199192092.56999969,0.00955406,15.00000000,8893772304.49499893,pass
CAOT,2022-08-01,0.00969604,17,11155195665.79000092,0.01108474,15.00000000,8501583338.91499996,pass
CAOT,2022-09-01,0.00946287,16,10542261517.82999992,0.01028849,14.00000000,7985499685.48999977,pass
CAOT,2022-10-01,0.01084714,16,10110144971.88000107,0.01219979,15.00000000,8806930202.13000107,pass
CAOT,2022-11-01,0.01171425,17,11121336097.17499924,0.01321611,15.00000000,8451892663.59499931,pass
CAOT,2022-12-01,0.01217278,16,10560404303.09499931,0.01410329,14.00000000,7973185282.72999954,pass
CAOT,2023-01-01,0.01597080,16,10171824204.10499954,0.01832914,15.00000000,8844331456.43499947,pass
CAOT,2023-02-01,0.01346353,17,11257755018.38500023,0.01559829,15.00000000,8501280470.63500023,pass
CAOT,2023-03-01,0.00895211,16,10700846834.93499947,0.01026055,14.00000000,8026207973.27499962,pass
CAOT,2023-04-01,0.00920511,16,10291986829.50500107,0.01039136,15.00000000,8912981928.48999977,pass
CAOT,2023-05-01,0.00810746,16,11262062804.30500031,0.00884964,14.00000000,8419888578.92000008,pass
CAOT,2023-06-01,0.00725196,16,10842784392.02000046,0.00746865,14.00000000,8091582244.01000023,pass
CAOT,2023-07-01,0.01144241,16,10419449321.65499878,0.01306578,15.00000000,9006729254.30500031,pass
CAOT,2023-08-01,0.01425121,17,11529386885.95000076,0.01619636,15.00000000,8660933542.44000053,pass
CAOT,2023-09-01,0.01215410,16,10942621107.23500061,0.01289593,14.00000000,8166805043.08500004,pass
CAOT,2023-10-01,0.01383534,16,10521592743.95999908,0.01573365,15.00000000,9112955845.50499916,pass
CAOT,2023-11-01,0.01258531,17,11626667928.59000015,0.01391746,15.00000000,8765524418.36999893,pass
CAOT,2023-12-01,0.01678832,16,11058102545.89999962,0.01842022,14.00000000,8283574047.54500008,pass
CAOT,2024-01-01,0.01793330,16,10666540330.23999977,0.02040915,15.00000000,9256022683.44000053,pass
CAOT,2024-02-01,0.01583825,17,11817784512.64999962,0.01840374,15.00000000,8907996353.86000061,pass
CAOT,2024-03-01,0.01501215,16,11232428924.71999931,0.01662322,14.00000000,8413561680.43499947,pass
CAOT,2024-04-01,0.01468897,16,10811290746.27000046,0.01680419,15.00000000,9364282904.41500092,pass
CAOT,2024-05-01,0.01052871,16,11866201348.37500000,0.01202688,14.00000000,8879726278.97500038,pass
CAOT,2024-06-01,0.01035946,16,11416272886.37500000,0.01121509,14.00000000,8528453694.80000019,pass
CAOT,2024-07-01,0.01838814,15,10849004013.16500092,0.02106245,14.00000000,9362560617.84000015,pass
CAOT,2024-08-01,0.01658842,16,11835739601.70000076,0.01958589,14.00000000,9005652436.25500107,pass
CAOT,2024-09-01,0.01936406,16,11376555251.29000092,0.02157867,14.00000000,8642722375.13500023,pass
CAOT,2024-10-01,0.01857804,16,10937371311.25000000,0.02090474,15.00000000,9637245307.99500084,pass
CAOT,2024-11-01,0.01598826,17,11909053787.25499916,0.01927568,15.00000000,9257408879.84000015,pass
CAOT,2024-12-01,0.01574402,16,11301807954.59000015,0.01940845,14.00000000,8736266044.46500015,pass
CAOT,2025-01-01,0.01485038,16,10879497561.41499901,0.01678661,15.00000000,9571922729.36000061,pass
CAOT,2025-02-01,0.01543182,17,11937333047.43000031,0.01916028,15.00000000,9186039527.05999947,pass
CAOT,2025-03-01,0.01349918,16,11307555913.52499962,0.01687049,14.00000000,8650962273.62500000,pass
CAOT,2025-04-01,0.01723356,16,10853268723.39500046,0.01971940,15.00000000,9466374054.67000008,pass
CAOT,2025-05-01,0.01169011,16,11530910454.68999863,0.01487668,14.00000000,8902949545.61000061,pass
CAOT,2025-06-01,0.01522288,15,9820155492.42499924,0.01675271,14.00000000,8532459064.37500000,pass
CAOT,2025-07-01,0.02163791,15,9420674094.65999985,0.02163791,15.00000000,9420674094.65999985,pass
CAOT,2025-08-01,0.01485143,17,11689470268.03499985,0.01827945,15.00000000,9014380833.11499977,pass
CAOT,2025-09-01,0.01753074,17,11182960573.04000092,0.02161319,15.00000000,8609145884.50500107,pass
CAOT,2025-10-01,0.01794796,16,10541627536.45999908,0.02163102,14.00000000,8061708773.57999992,pass
CAOT,2025-11-01,0.01710081,17,11388680901.60000038,0.02284891,14.00000000,7713289222.88500023,pass
CAOT,2025-12-01,0.01564784,16,10783542757.31500053,0.01946237,14.00000000,8308990763.68000031,pass
CAOT,2026-01-01,0.01672759,16,10352604801.95499992,0.01884027,15.00000000,9144131300.60499954,pass
CAOT,2026-02-01,0.01693204,17,11201469609.85499954,0.02055293,15.00000000,8750279196.31999969,pass
CAOT,2026-03-01,0.00989615,17,10739944820.67499924,0.01165420,15.00000000,8374753692.39500046,pass
CAOT,2026-04-01,0.01561129,16,10113581841.26499939,0.01751227,15.00000000,8930664218.90999985,pass
CAOT,2026-05-01,0.00960177,16,9647470598.77000046,0.01022760,15.00000000,8513709054.35999966,pass
CAOT,2026-06-01,0.01200867,15,9078443284.59499931,0.01282913,14.00000000,7988880048.96500015,pass
CAOT,2026-07-01,0.01753573,15,8687726583.27000046,0.01753573,15.00000000,8687726583.27000046,pass
