issuer_code,month,anl_all,n_deals_all,avg_bal_all,anl_seasoned,n_deals_seasoned,avg_bal_seasoned,recon_status
FTAT,2019-07-01,0.00154612,2,1740776622.36500001,0.00549934,1.00000000,427724441.18000001,pass
FTAT,2019-08-01,0.00613229,2,1671327518.07499981,0.00261869,1.00000000,405907799.76499999,pass
FTAT,2019-09-01,0.00533763,2,1600740553.29499984,0.00121452,1.00000000,384089496.32499999,pass
FTAT,2019-10-01,0.00537202,2,1535442249.31999993,0.00841062,1.00000000,363853037.75999999,pass
FTAT,2019-11-01,0.00554594,2,1471707068.61500001,0.00554594,2.00000000,1471707068.61500001,pass
FTAT,2019-12-01,0.00711219,2,1410041836.33000016,0.00711219,2.00000000,1410041836.33000016,pass
FTAT,2020-01-01,0.00448433,2,1351594710.14499998,0.00448433,2.00000000,1351594710.14499998,pass
FTAT,2020-02-01,0.00260717,2,1293052518.58500004,0.00260717,2.00000000,1293052518.58500004,pass
FTAT,2020-03-01,0.00358678,2,1237478932.05500007,0.00358678,2.00000000,1237478932.05500007,pass
FTAT,2020-04-01,0.00470809,2,1184960708.88499999,0.00470809,2.00000000,1184960708.88499999,pass
FTAT,2020-05-01,0.00491869,2,1133930888.33500004,0.00491869,2.00000000,1133930888.33500004,pass
FTAT,2020-06-01,0.00666163,2,1084815283.17999983,0.00666163,2.00000000,1084815283.17999983,pass
FTAT,2020-07-01,0.00119803,2,1035036242.91499996,0.00119803,2.00000000,1035036242.91499996,pass
FTAT,2020-08-01,0.00218966,1,194650849.59500003,0.00218966,1.00000000,194650849.59500003,pass
FTAT,2020-09-01,0.00032135,1,756385267.37000000,0.00032135,1.00000000,756385267.37000000,pass
FTAT,2020-11-01,-0.00003034,2,845884365.84000003,-0.00003034,2.00000000,845884365.84000003,pass
FTAT,2020-12-01,0.00696989,2,803457170.21999991,0.00696989,2.00000000,803457170.21999991,pass
FTAT,2021-01-01,0.00520592,2,762305055.00999999,0.00520592,2.00000000,762305055.00999999,pass
FTAT,2021-02-01,0.00488467,2,721405883.06000006,0.00488467,2.00000000,721405883.06000006,pass
FTAT,2021-03-01,0.00242634,2,683888574.87500000,0.00242634,2.00000000,683888574.87500000,pass
FTAT,2021-04-01,0.00036759,2,643938549.48000002,0.00036759,2.00000000,643938549.48000002,pass
FTAT,2021-05-01,0.00202648,1,513054864.64499998,0.00202648,1.00000000,513054864.64499998,pass
FTAT,2021-06-01,0.00060737,1,486036695.89999998,0.00060737,1.00000000,486036695.89999998,pass
FTAT,2021-07-01,0.00094254,1,459975945.75500000,0.00094254,1.00000000,459975945.75500000,pass
FTAT,2021-08-01,-0.00321981,1,434371325.97000003,-0.00321981,1.00000000,434371325.97000003,pass
FTAT,2021-09-01,0.00055281,1,410281493.71500003,0.00055281,1.00000000,410281493.71500003,pass
FTAT,2021-10-01,0.00414845,1,387623584.45500004,0.00414845,1.00000000,387623584.45500004,pass
FTAT,2021-11-01,0.00181279,1,366434276.62000000,0.00181279,1.00000000,366434276.62000000,pass
FTAT,2021-12-01,0.00098954,1,346210522.61000001,0.00098954,1.00000000,346210522.61000001,pass
FTAT,2022-01-01,0.00263711,1,326530120.35500002,0.00263711,1.00000000,326530120.35500002,pass
FTAT,2022-02-01,0.00509882,1,307707161.70000005,0.00509882,1.00000000,307707161.70000005,pass
FTAT,2022-03-01,0.00064214,1,290192338.34000003,0.00064214,1.00000000,290192338.34000003,pass
FTAT,2022-04-01,0.00443157,1,272140846.42500001,0.00443157,1.00000000,272140846.42500001,pass
FTAT,2022-05-01,0.00093851,1,254397793.95999998,0.00093851,1.00000000,254397793.95999998,pass
FTAT,2022-06-01,0.00038036,1,238318107.53500000,0.00038036,1.00000000,238318107.53500000,pass
FTAT,2022-07-01,0.00368432,1,223135853.75999999,0.00368432,1.00000000,223135853.75999999,pass
FTAT,2022-08-01,0.00184666,1,208708352.92500001,0.00184666,1.00000000,208708352.92500001,pass
FTAT,2022-09-01,0.00377956,1,194576058.92000002,0.00377956,1.00000000,194576058.92000002,pass
FTAT,2022-10-01,0.00922931,1,180965052.23500001,0.00922931,1.00000000,180965052.23500001,pass
FTAT,2022-11-01,0.00739235,1,168485076.78500000,0.00739235,1.00000000,168485076.78500000,pass
FTAT,2022-12-01,0.01051115,1,156816790.22000000,0.01051115,1.00000000,156816790.22000000,pass
FTAT,2023-01-01,0.00790469,1,145409861.11000001,0.00790469,1.00000000,145409861.11000001,pass
FTAT,2023-09-01,0.00000000,1,1712627609.20000005,,,,pass
FTAT,2023-10-01,0.00000000,1,1659101704.79500008,,,,pass
FTAT,2023-11-01,0.00016481,1,1608345615.51999998,,,,pass
FTAT,2023-12-01,0.00322619,1,1558764112.63499999,,,,pass
FTAT,2024-01-01,0.00233132,1,1511622840.30499983,,,,pass
FTAT,2024-02-01,0.00394718,1,1463437830.85500002,0.00394718,1.00000000,1463437830.85500002,pass
FTAT,2024-03-01,0.00335855,1,1414890418.96500015,0.00335855,1.00000000,1414890418.96500015,pass
FTAT,2024-04-01,0.00449186,1,1367184496.38499999,0.00449186,1.00000000,1367184496.38499999,pass
FTAT,2024-05-01,0.00427875,1,1318311825.92499995,0.00427875,1.00000000,1318311825.92499995,pass
FTAT,2024-06-01,0.00412772,1,1269512613.54500008,0.00412772,1.00000000,1269512613.54500008,pass
FTAT,2024-07-01,0.00324361,1,1224000257.39499998,0.00324361,1.00000000,1224000257.39499998,pass
FTAT,2024-08-01,0.00475489,1,1178971810.18499994,0.00475489,1.00000000,1178971810.18499994,pass
FTAT,2024-09-01,0.00576900,1,1133269877.49000001,0.00576900,1.00000000,1133269877.49000001,pass
FTAT,2024-10-01,0.00257934,1,1090202393.90000010,0.00257934,1.00000000,1090202393.90000010,pass
FTAT,2024-11-01,0.00379516,1,1047397255.48000002,0.00379516,1.00000000,1047397255.48000002,pass
FTAT,2024-12-01,0.00515864,1,1005437745.28999996,0.00515864,1.00000000,1005437745.28999996,pass
FTAT,2025-01-01,0.00564285,1,964323427.71499991,0.00564285,1.00000000,964323427.71499991,pass
FTAT,2025-02-01,0.00762316,1,922937678.43499994,0.00762316,1.00000000,922937678.43499994,pass
FTAT,2025-03-01,0.00320364,1,883205722.31500006,0.00320364,1.00000000,883205722.31500006,pass
FTAT,2025-04-01,0.00588153,1,843992846.69000006,0.00588153,1.00000000,843992846.69000006,pass
FTAT,2025-05-01,0.00361858,1,804561969.74500000,0.00361858,1.00000000,804561969.74500000,pass
FTAT,2025-06-01,-0.00045421,1,766512098.13499999,-0.00045421,1.00000000,766512098.13499999,pass
FTAT,2025-07-01,0.00040168,1,729965546.71499991,0.00040168,1.00000000,729965546.71499991,pass
FTAT,2025-08-01,0.00315263,1,693915094.72000003,0.00315263,1.00000000,693915094.72000003,pass
FTAT,2025-09-01,0.00536824,1,659124586.53499997,0.00536824,1.00000000,659124586.53499997,pass
FTAT,2025-10-01,0.00075601,1,625225348.92999995,0.00075601,1.00000000,625225348.92999995,pass
FTAT,2025-11-01,0.00214980,1,591646200.88999999,0.00214980,1.00000000,591646200.88999999,pass
FTAT,2025-12-01,0.00548594,1,561367445.30500007,0.00548594,1.00000000,561367445.30500007,pass
FTAT,2026-01-01,0.00463404,1,532269023.98000002,0.00463404,1.00000000,532269023.98000002,pass
FTAT,2026-02-01,0.00710102,1,502503921.19999999,0.00710102,1.00000000,502503921.19999999,pass
FTAT,2026-03-01,0.00562353,1,474240361.64999998,0.00562353,1.00000000,474240361.64999998,pass
FTAT,2026-04-01,0.00634415,1,445062773.18000001,0.00634415,1.00000000,445062773.18000001,pass
FTAT,2026-05-01,0.00085359,1,416272980.75999999,0.00085359,1.00000000,416272980.75999999,pass
FTAT,2026-06-01,0.00510128,1,390592603.34000003,0.00510128,1.00000000,390592603.34000003,pass
