issuer_code,month,anl_all,n_deals_all,avg_bal_all,anl_seasoned,n_deals_seasoned,avg_bal_seasoned,recon_status
HART,2019-12-01,0.00671564,6,3590328800.99499989,0.00851954,5.00000000,2469826376.95499992,pass
HART,2020-01-01,0.00835944,6,3423179886.67000008,0.00827557,5.00000000,2363908353.51999998,pass
HART,2020-02-01,0.00798252,6,3283692539.62500000,0.00742733,5.00000000,2257973423.48999977,pass
HART,2020-03-01,0.00905274,6,3146592551.85999966,0.00959714,5.00000000,2154577227.60500002,pass
HART,2020-04-01,0.01104095,6,3016943098.61000013,0.01076293,5.00000000,2056919838.25500011,pass
HART,2020-05-01,0.00828043,7,4108274308.39999962,0.01148473,6.00000000,2892290149.44499969,pass
HART,2020-06-01,0.00625908,7,3945792968.01999998,0.00811156,6.00000000,2768343247.03000021,pass
HART,2020-07-01,0.00674432,7,3788671469.63000011,0.00586594,6.00000000,2643818644.48500013,pass
HART,2020-08-01,0.00473362,8,4793775278.03000069,0.00537170,6.00000000,2517321797.57499981,pass
HART,2020-09-01,0.00661873,8,4585763746.14500046,0.00605554,6.00000000,2391388570.61999989,pass
HART,2020-10-01,0.00600396,8,4394221396.97999954,0.00655867,7.00000000,3313821997.88000011,pass
HART,2020-11-01,0.00697560,9,5506532223.94499969,0.00932103,7.00000000,3162308304.67000008,pass
HART,2020-12-01,0.00857660,9,5287805472.44000053,0.01005307,7.00000000,3019244514.40000010,pass
HART,2021-01-01,0.00565656,9,5078859224.48500061,0.00622573,8.00000000,3851895911.37500000,pass
HART,2021-02-01,0.00729708,9,4866067867.25000000,0.00616486,8.00000000,3675167487.59000015,pass
HART,2021-03-01,0.00696004,9,4666107990.01000023,0.00524860,8.00000000,3509834885.48500013,pass
HART,2021-04-01,0.00382232,9,4458301275.73500061,0.00382232,9.00000000,4458301275.73500061,pass
HART,2021-05-01,-0.00068993,10,5561552463.76000023,-0.00093289,9.00000000,4239615166.70499992,pass
HART,2021-06-01,-0.00006302,10,5307804534.02999973,-0.00047538,9.00000000,4035866818.29999971,pass
HART,2021-07-01,0.00167732,9,5010341860.96500015,0.00137271,8.00000000,3778987944.52999973,pass
HART,2021-08-01,0.00087742,10,6152967504.25500011,0.00074449,8.00000000,3590779124.60500002,pass
HART,2021-09-01,0.00271209,10,5884987697.43500042,0.00280786,8.00000000,3411403683.79500008,pass
HART,2021-10-01,0.00302927,10,5640069301.80999947,0.00339584,9.00000000,4357469174.45499992,pass
HART,2021-11-01,0.00417953,10,5401210940.86000061,0.00390105,9.00000000,4159811332.13000011,pass
HART,2021-12-01,0.00488114,10,6659563052.41499996,0.00612651,8.00000000,3922532329.38000011,pass
HART,2022-01-01,0.00294530,10,6370812230.84499931,0.00365144,9.00000000,4899735172.79500008,pass
HART,2022-02-01,0.00515442,10,6104624623.30999947,0.00529903,9.00000000,4679736138.36499977,pass
HART,2022-03-01,0.00616723,10,5855194274.87500000,0.00585319,9.00000000,4475002540.50499916,pass
HART,2022-04-01,0.00160729,10,5599597918.46500015,0.00133436,9.00000000,4265837558.76499987,pass
HART,2022-05-01,0.00062286,11,6809557917.55999947,0.00052196,10.00000000,5347479384.82499981,pass
HART,2022-06-01,0.00275759,10,6480284142.55500031,0.00256721,9.00000000,5065494642.27000046,pass
HART,2022-07-01,0.00540649,10,6217889962.49499989,0.00437211,9.00000000,4849103298.90499973,pass
HART,2022-08-01,0.00452573,11,7458481196.89999962,0.00621604,9.00000000,4638477203.81500053,pass
HART,2022-09-01,0.00604395,11,7145597973.96999931,0.00736539,10.00000000,5713840548.05500031,pass
HART,2022-10-01,0.00467937,10,6811846951.75500011,0.00440321,9.00000000,5425554374.95000076,pass
HART,2022-11-01,0.00750235,10,6547271291.24499989,0.00828749,9.00000000,5204558442.14999962,pass
HART,2022-12-01,0.00755362,10,6296849630.70499992,0.00752670,9.00000000,4995371191.94999981,pass
HART,2023-01-01,0.00390624,11,7655080761.66499996,0.00469041,10.00000000,6054309104.08500004,pass
HART,2023-02-01,0.00521996,11,7369238805.63000011,0.00554825,10.00000000,5813452452.18499947,pass
HART,2023-03-01,0.00648641,11,7090872515.30500031,0.00646815,10.00000000,5579718463.06500053,pass
HART,2023-04-01,0.00076035,11,6807303601.02499962,0.00031267,10.00000000,5342843367.69499969,pass
HART,2023-05-01,0.00346327,12,8291246061.82999992,0.00426648,11.00000000,6522982213.18499947,pass
HART,2023-06-01,0.00578037,11,7882168396.24499989,0.00686167,10.00000000,6202789695.72500038,pass
HART,2023-07-01,0.00425398,11,7566165149.32999992,0.00411081,10.00000000,5941508600.46500015,pass
HART,2023-08-01,0.00522814,12,9074837551.67499924,0.00694040,10.00000000,5687089816.45499992,pass
HART,2023-09-01,0.00405493,12,8700244460.14999962,0.00399584,10.00000000,5440045288.56999969,pass
HART,2023-10-01,0.00515867,12,8357768909.45499992,0.00493509,11.00000000,6665727809.06999969,pass
HART,2023-11-01,0.00812075,12,8026950904.51999950,0.00835622,11.00000000,6384920106.02999973,pass
HART,2023-12-01,0.00699820,12,7707965192.94499969,0.00654897,11.00000000,6114335490.66499996,pass
HART,2024-01-01,0.00549811,13,9112585596.93499947,0.00634874,12.00000000,7396373407.96500015,pass
HART,2024-02-01,0.00571360,12,8703384753.80999947,0.00531545,11.00000000,7036655762.14499950,pass
HART,2024-03-01,0.00585094,12,8358362070.60000038,0.00544368,11.00000000,6740352847.36000061,pass
HART,2024-04-01,0.00572486,13,9780664312.36999893,0.00626470,11.00000000,6441544070.38000011,pass
HART,2024-05-01,0.00561538,13,9366065170.72500038,0.00651318,12.00000000,7662618022.59000015,pass
HART,2024-06-01,0.00447395,13,8980158318.75499916,0.00436806,12.00000000,7325697801.38999939,pass
HART,2024-07-01,0.00611080,12,8529172376.85999966,0.00595593,11.00000000,6923043489.55000019,pass
HART,2024-08-01,0.00547042,13,10058380714.13999939,0.00705419,11.00000000,6615275485.80500031,pass
HART,2024-09-01,0.00581547,13,9631901976.29000092,0.00651121,12.00000000,7815747603.46000004,pass
HART,2024-10-01,0.00840208,12,9182988582.93000031,0.00855882,11.00000000,7418864003.25000000,pass
HART,2024-11-01,0.00592834,13,10619859120.76499939,0.00551483,11.00000000,7090488299.02499962,pass
HART,2024-12-01,0.00698798,13,10174154164.48999977,0.00837761,11.00000000,6765623443.90000057,pass
HART,2025-01-01,0.00925254,13,9755429440.54000092,0.00958607,12.00000000,8058686953.12500000,pass
HART,2025-02-01,0.00773016,13,9335376673.34000015,0.00712408,12.00000000,7691429810.54500008,pass
HART,2025-03-01,0.00727228,13,8928453009.53499985,0.00722290,12.00000000,7336908605.38500023,pass
HART,2025-04-01,0.00237775,14,10654106642.82500076,0.00256372,13.00000000,8526265698.95499992,pass
HART,2025-05-01,0.00292132,13,10101745631.35000038,0.00302116,12.00000000,8066419004.27000046,pass
HART,2025-06-01,0.00477123,13,9650113245.09000015,0.00375234,12.00000000,7679835597.49499989,pass
HART,2025-07-01,0.00557452,14,11346208003.86499977,0.00618635,12.00000000,7306946137.14999962,pass
HART,2025-08-01,0.00692132,14,10831170263.52499962,0.00684862,12.00000000,6944328744.90499973,pass
HART,2025-09-01,0.00944778,13,10279042513.89500046,0.00764590,12.00000000,8299639227.20000076,pass
HART,2025-10-01,0.00638339,14,11919287756.96500015,0.00652883,12.00000000,7903376729.32500076,pass
HART,2025-11-01,0.00821136,14,11393263995.31999969,0.00951488,12.00000000,7520929916.79500008,pass
HART,2025-12-01,0.00773017,15,13025730079.93499947,0.00954983,13.00000000,8943742368.55500031,pass
HART,2026-01-01,0.00807124,14,12411950923.07999992,0.00935596,12.00000000,8469598256.77999973,pass
HART,2026-02-01,0.00897746,14,11886303931.35000038,0.00906362,12.00000000,8065406010.28999996,pass
HART,2026-03-01,0.00640654,15,13708545094.07500076,0.00840174,13.00000000,9450027853.04500008,pass
HART,2026-04-01,0.00408183,14,13031833011.17499924,0.00343801,12.00000000,8929526198.52000046,pass
HART,2026-05-01,0.00575190,13,12359709085.63999939,0.00562348,12.00000000,10193010525.09500122,pass
HART,2026-06-01,0.00564702,13,11821084308.88999939,0.00559761,12.00000000,9721363175.81999969,pass
