issuer_code,month,anl_all,n_deals_all,avg_bal_all,anl_seasoned,n_deals_seasoned,avg_bal_seasoned,recon_status
NAROT,2025-09-01,0.00731465,8,4501972956.02000046,0.00807945,7.00000000,3024901193.28999996,pass
NAROT,2025-10-01,0.00977484,8,4244150540.11999989,0.01081714,7.00000000,2821027263.95499992,pass
NAROT,2025-11-01,0.00352685,7,3995730940.91500044,0.00352685,7.00000000,3995730940.91500044,pass
NAROT,2025-12-01,0.00076399,8,5160802949.42000008,0.00041301,7.00000000,3798821137.93000031,pass
NAROT,2026-01-01,0.00283078,8,4926139929.86999989,0.00364466,7.00000000,3606617046.30499983,pass
NAROT,2026-02-01,0.00099919,8,4686705379.10499954,0.00015311,7.00000000,3411768364.06500006,pass
NAROT,2026-03-01,0.00160995,8,4466153464.51500034,0.00189488,7.00000000,3232650161.07000017,pass
NAROT,2026-04-01,-0.00012807,8,4240129567.61999989,-0.00151386,7.00000000,3050094700.57499981,pass
NAROT,2026-05-01,0.00050668,8,4010867155.98500013,0.00050668,8.00000000,4010867155.98500013,pass
NAROT,2026-06-01,-0.00126515,8,3777994486.48999977,-0.00126515,8.00000000,3777994486.48999977,pass
