issuer_code,month,anl_all,n_deals_all,avg_bal_all,anl_seasoned,n_deals_seasoned,avg_bal_seasoned,recon_status
CRVNAP,2023-03-01,0.00970393,8,3474699071.42999983,0.00970393,8.00000000,3474699071.42999983,pass
CRVNAP,2023-04-01,0.01146485,8,3373495319.07999992,0.01146485,8.00000000,3373495319.07999992,pass
CRVNAP,2023-05-01,0.01030172,8,3271735711.96500015,0.01030172,8.00000000,3271735711.96500015,pass
CRVNAP,2023-06-01,0.00964591,8,3172566938.67999983,0.00964591,8.00000000,3172566938.67999983,pass
CRVNAP,2023-07-01,0.01345090,8,3072164763.17500019,0.01345090,8.00000000,3072164763.17500019,pass
CRVNAP,2023-08-01,0.01435584,8,2976315178.95499992,0.01435584,8.00000000,2976315178.95499992,pass
CRVNAP,2023-09-01,0.02001343,8,2882211799.39499998,0.02001343,8.00000000,2882211799.39499998,pass
CRVNAP,2023-10-01,0.01310269,7,2310536195.40000010,0.01310269,7.00000000,2310536195.40000010,pass
CRVNAP,2023-11-01,0.01689929,8,2703888947.86999989,0.01689929,8.00000000,2703888947.86999989,pass
CRVNAP,2023-12-01,0.01853595,8,2619589699.18499994,0.01853595,8.00000000,2619589699.18499994,pass
CRVNAP,2024-01-01,0.01934015,8,2537846744.30499983,0.01934015,8.00000000,2537846744.30499983,pass
CRVNAP,2024-02-01,0.02172967,8,2455642035.96000004,0.02172967,8.00000000,2455642035.96000004,pass
CRVNAP,2024-03-01,0.01188111,8,2372209421.13000011,0.01188111,8.00000000,2372209421.13000011,pass
CRVNAP,2024-04-01,0.01802205,8,2287009395.62500000,0.01802205,8.00000000,2287009395.62500000,pass
CRVNAP,2024-05-01,0.01331705,8,2202787853.75000000,0.01331705,8.00000000,2202787853.75000000,pass
CRVNAP,2024-06-01,0.01595778,8,2121153677.47000003,0.01595778,8.00000000,2121153677.47000003,pass
CRVNAP,2024-07-01,0.01410179,9,2538588432.12500000,0.01751155,8.00000000,2042557290.84999990,pass
CRVNAP,2024-08-01,0.01543653,9,2442151375.21999979,0.01852133,8.00000000,1965931202.72000003,pass
CRVNAP,2024-09-01,0.02137150,9,2347496050.25000000,0.02622039,8.00000000,1887867384.56500006,pass
CRVNAP,2024-10-01,0.01268208,10,2883337058.93499994,0.01884214,8.00000000,1812309748.49499989,pass
CRVNAP,2024-11-01,0.01743640,10,2772055175.81500006,0.02512757,8.00000000,1737971311.27500010,pass
CRVNAP,2024-12-01,0.01536486,10,2665765183.73999977,0.01999030,9.00000000,2082060138.65999985,pass
CRVNAP,2025-01-01,0.01323772,11,3176825678.34499979,0.02011304,9.00000000,1998895593.99499989,pass
CRVNAP,2025-02-01,0.01490444,11,3054091658.97000027,0.02245042,9.00000000,1916352751.60999990,pass
CRVNAP,2025-03-01,0.01381368,11,2937472624.94000006,0.01652711,10.00000000,2365133170.23000002,pass
CRVNAP,2025-04-01,0.01557648,12,3407618545.86499977,0.02231320,10.00000000,2264412609.55499983,pass
CRVNAP,2025-05-01,0.01301285,12,3265088215.88999987,0.01832663,10.00000000,2164039984.01499987,pass
CRVNAP,2025-06-01,0.01285460,12,3131093082.25500011,0.01532783,11.00000000,2587334217.38500023,pass
CRVNAP,2025-07-01,0.01168144,13,3642667525.00000000,0.01595491,11.00000000,2479086458.68000031,pass
CRVNAP,2025-08-01,0.01385543,13,3496549200.20499992,0.01831241,11.00000000,2371755081.84000015,pass
CRVNAP,2025-09-01,0.01585233,13,3354104683.35500002,0.01901940,12.00000000,2755031122.94499969,pass
CRVNAP,2025-10-01,0.01312810,14,4217161289.95499992,0.01986226,12.00000000,2639248850.67500019,pass
CRVNAP,2025-11-01,0.01336947,14,4056785139.37500000,0.01997601,12.00000000,2525634471.21999979,pass
CRVNAP,2025-12-01,0.01054235,15,4829827247.63000011,0.01687483,13.00000000,2967542046.81999969,pass
CRVNAP,2026-01-01,0.01142966,14,4644468638.60499954,0.01747941,12.00000000,2833257780.94999981,pass
CRVNAP,2026-02-01,0.01196522,14,4480609976.14999962,0.01800367,12.00000000,2719437699.57999992,pass
CRVNAP,2026-03-01,0.00160412,14,4324680233.53999996,0.00168441,13.00000000,3473085388.71000004,pass
CRVNAP,2026-04-01,0.01003312,14,5173103456.01000023,0.01522657,12.00000000,3315419686.46000004,pass
CRVNAP,2026-05-01,0.01037709,14,4972788432.27000046,0.01283514,13.00000000,3977159745.96000004,pass
CRVNAP,2026-06-01,0.01080076,14,4787938405.77999973,0.01332736,13.00000000,3821060223.50500011,pass
CRVNAP,2026-07-01,0.01138793,14,4611541874.66499996,0.01398715,13.00000000,3672927634.28499985,pass
