issuer_code,month,anl_all,n_deals_all,avg_bal_all,anl_seasoned,n_deals_seasoned,avg_bal_seasoned,recon_status
SDART,2019-11-01,0.07119845,11,7447299132.30500031,0.08218072,10.00000000,6342362568.77999973,pass
SDART,2019-12-01,0.07408698,11,7146350054.12000084,0.08332668,10.00000000,6071371232.40000057,pass
SDART,2020-01-01,0.08176023,11,6862211971.87500000,0.08979303,10.00000000,5820785199.90999985,pass
SDART,2020-02-01,0.08245951,11,6579331985.10500050,0.08245951,11.00000000,6579331985.10500050,pass
SDART,2020-03-01,0.08438690,11,6299832552.85999966,0.08438690,11.00000000,6299832552.85999966,pass
SDART,2020-04-01,0.08788333,11,6029300465.34000015,0.08788333,11.00000000,6029300465.34000015,pass
SDART,2020-05-01,0.07313393,12,7022762586.77999973,0.08871524,11.00000000,5786144161.68000031,pass
SDART,2020-06-01,0.04342641,12,6787889113.67000008,0.05237477,11.00000000,5573655288.42500019,pass
SDART,2020-07-01,0.03393708,12,6560249411.74499989,0.04056568,11.00000000,5370003076.00000000,pass
SDART,2020-08-01,0.01655104,13,7986287829.31000042,0.02101991,11.00000000,5168020867.17000008,pass
SDART,2020-09-01,0.01134813,12,7513095130.06999969,0.01279691,10.00000000,4769423664.50500011,pass
SDART,2020-10-01,0.01225089,14,9594923172.96999931,0.01903317,12.00000000,5869806269.21500015,pass
SDART,2020-11-01,0.01573839,13,9016206606.61499977,0.02175403,11.00000000,5387445114.98499966,pass
SDART,2020-12-01,0.02170187,15,10672497368.67499924,0.03773791,12.00000000,5400042970.25000000,pass
SDART,2021-01-01,0.02823562,15,10317520302.57999992,0.04107140,13.00000000,6598989174.18499947,pass
SDART,2021-02-01,0.03465792,15,9950253770.57500076,0.04691510,13.00000000,6328368028.56500053,pass
SDART,2021-03-01,0.03273430,16,11798253792.02499962,0.04629639,14.00000000,7964032040.20499992,pass
SDART,2021-04-01,0.01993524,14,10956510678.97500038,0.02652833,12.00000000,7222630622.84000015,pass
SDART,2021-05-01,0.01211015,10,8877036367.20000076,0.01457557,9.00000000,6797313815.11999989,pass
SDART,2021-06-01,0.01312899,9,10571043243.58500099,0.01783281,7.00000000,6279802013.19499969,pass
SDART,2021-07-01,0.01589531,12,11175131643.77499962,0.01903740,10.00000000,7025957731.18499947,pass
SDART,2021-08-01,0.01524092,17,14255583949.80999947,0.02239578,15.00000000,9291332136.24499893,pass
SDART,2021-09-01,0.02194466,15,13305704759.06999969,0.02732206,13.00000000,8492211099.26499939,pass
SDART,2021-10-01,0.02578131,15,12793024314.12500000,0.03272832,13.00000000,8137954695.72000027,pass
SDART,2021-11-01,0.03397451,16,14167414197.40999985,0.04129585,14.00000000,9528686873.05999947,pass
SDART,2021-12-01,0.03651518,17,13794679207.78000069,0.04150059,15.00000000,9308584929.56999969,pass
SDART,2022-01-01,0.03916499,17,13165583297.86999893,0.04544690,16.00000000,11196103181.55500031,pass
SDART,2022-02-01,0.05256811,16,12451513748.04999924,0.05639277,15.00000000,10545586215.93499947,pass
SDART,2022-03-01,0.03938877,17,13668820756.09499931,0.04722504,15.00000000,10041621012.34000015,pass
SDART,2022-04-01,0.01740839,12,13985661266.52000046,0.02344892,10.00000000,10116627119.54500008,pass
SDART,2022-05-01,0.02428193,15,14026280711.53499985,0.03174556,13.00000000,10272635229.95999908,pass
SDART,2022-06-01,0.02240943,18,15385327445.33500099,0.02996745,15.00000000,10043315448.08500099,pass
SDART,2022-07-01,0.03410453,17,14605699516.36999893,0.04109857,14.00000000,9438454587.97500038,pass
SDART,2022-08-01,0.04025534,18,15893796162.34500122,0.05343423,15.00000000,10472160017.81999969,pass
SDART,2022-09-01,0.04446223,19,17399481461.76499939,0.05936257,16.00000000,11755525119.79000092,pass
SDART,2022-10-01,0.04647553,19,18597780705.91500092,0.06877424,15.00000000,11080944511.95999908,pass
SDART,2022-11-01,0.05218506,18,17777191970.34000015,0.07057303,15.00000000,11909485237.42499924,pass
SDART,2022-12-01,0.05686666,18,18025134716.63999939,0.07331343,14.00000000,11282908737.36499977,pass
SDART,2023-01-01,0.06500227,18,17360628839.17000198,0.07527987,15.00000000,12478433568.31000137,pass
SDART,2023-02-01,0.07126556,19,18098436678.33499908,0.08781672,16.00000000,13858419990.90999985,pass
SDART,2023-03-01,0.05916198,19,17431299270.84500122,0.06620801,17.00000000,15096350518.28499985,pass
SDART,2023-04-01,0.04073443,12,14577138677.67499924,0.04567294,10.00000000,12309141198.41500092,pass
SDART,2023-05-01,0.04436119,15,14894343043.17000008,0.04670734,14.00000000,13606212341.20000076,pass
SDART,2023-06-01,0.03977545,14,15135448142.15499878,0.04612957,12.00000000,12370621813.75000000,pass
SDART,2023-07-01,0.04500888,19,16198365718.43000031,0.04930547,18.00000000,14710254345.43000031,pass
SDART,2023-08-01,0.05951659,19,17130437585.55999947,0.07241093,17.00000000,13989720874.78000069,pass
SDART,2023-09-01,0.05687046,21,17993149588.45999908,0.07298862,18.00000000,13533178258.30999947,pass
SDART,2023-10-01,0.05928118,20,17219474297.44499969,0.07607371,17.00000000,12861886944.33499908,pass
SDART,2023-11-01,0.05394989,20,17834469944.36499786,0.06798927,17.00000000,13565320046.26000023,pass
SDART,2023-12-01,0.04919018,21,18299118050.26499939,0.06349866,17.00000000,13038412450.42000008,pass
SDART,2024-01-01,0.05639160,21,17671460402.97500229,0.06742916,18.00000000,14034126623.92000008,pass
SDART,2024-02-01,0.05718399,22,18642918428.59000015,0.07006279,19.00000000,14732176827.22500038,pass
SDART,2024-03-01,0.05123479,22,17985685651.63000107,0.06166731,19.00000000,14166168960.66499901,pass
SDART,2024-04-01,0.04768930,22,17314694206.77000046,0.05382272,20.00000000,14796442165.84000015,pass
SDART,2024-05-01,0.04463318,23,18400291970.95500183,0.05174110,21.00000000,15159895695.44499969,pass
SDART,2024-06-01,0.04149925,22,17431305707.84000015,0.04744567,20.00000000,14270074455.24499893,pass
SDART,2024-07-01,0.05205387,23,18893031087.80500031,0.06369401,21.00000000,15262286142.29999924,pass
SDART,2024-08-01,0.06293423,22,18064417315.84000015,0.07569095,20.00000000,14507117755.48999977,pass
SDART,2024-09-01,0.05209571,23,19359124599.17499924,0.06814636,20.00000000,13917585319.98500061,pass
SDART,2024-10-01,0.06007610,23,18662352621.36999893,0.07180119,21.00000000,14901922956.53499985,pass
SDART,2024-11-01,0.05504132,24,19828513879.65999985,0.07159871,21.00000000,14304047599.36499977,pass
SDART,2024-12-01,0.06363026,23,18896589851.34500122,0.07619314,21.00000000,15235468359.59499931,pass
SDART,2025-01-01,0.07039096,23,18206001191.27999878,0.08308104,21.00000000,14641829070.29999924,pass
SDART,2025-02-01,0.06189408,24,19746993550.32500076,0.07294863,22.00000000,15798730123.61999893,pass
SDART,2025-03-01,0.05734646,24,19017888431.87500000,0.06780698,22.00000000,15171126068.77000046,pass
SDART,2025-04-01,0.03936750,24,20166739557.33000183,0.04886832,22.00000000,15993324551.54999924,pass
SDART,2025-05-01,0.03942424,25,19533914729.22500229,0.04669793,23.00000000,15460006026.97000122,pass
SDART,2025-06-01,0.04618465,25,18774889328.29999924,0.05337217,23.00000000,14811388535.52000046,pass
SDART,2025-07-01,0.05506133,25,18030368604.36000061,0.05896470,24.00000000,16124982809.50499916,pass
SDART,2025-08-01,0.05766884,25,19200313086.25999832,0.06729001,23.00000000,15224240006.71999931,pass
SDART,2025-09-01,0.06586509,25,18427686942.19499969,0.07404170,24.00000000,16340538209.59499931,pass
SDART,2025-10-01,0.06938748,24,17417702957.58499908,0.07784175,23.00000000,15377443168.48500061,pass
SDART,2025-11-01,0.07172278,23,16432956397.07500076,0.07809134,22.00000000,14445930520.43000031,pass
SDART,2025-12-01,0.07338337,23,17582177730.82500076,0.08827651,21.00000000,13752369241.64500046,pass
SDART,2026-01-01,0.07310271,22,16799966770.89500046,0.08202309,21.00000000,14936405161.41500092,pass
SDART,2026-02-01,0.07387643,21,15935776288.43499947,0.08262819,20.00000000,14114710519.38500023,pass
SDART,2026-03-01,0.06461066,22,17219500348.04000092,0.07753899,20.00000000,13530801673.52999878,pass
SDART,2026-04-01,0.04006571,22,16523079499.61000061,0.04584880,20.00000000,12938487178.72500038,pass
SDART,2026-05-01,0.04381935,22,15826092791.22999954,0.04897169,21.00000000,13998898512.36000061,pass
SDART,2026-06-01,0.05192799,22,15168591906.59000015,0.05595944,21.00000000,13393806701.48999977,pass
SDART,2026-07-01,0.06131255,21,14324527157.38999939,0.06459165,20.00000000,12609184583.60000038,pass
